goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,1,0.03493870049715042,25,Sub,Tottenham,Aston Villa,0,1,2015-04-11,4455,2014,24408,0,0,0,0,0.03493870049715042,0.03493870049715042,0,4427
0,0,0,79,ML,Manchester United,Aston Villa,3,1,2015-04-04,4443,2014,25091,0.10995599627494812,0,1,0,0,0.10995599627494812,0,4427
0,0,0,14,Sub,Aston Villa,Swansea,0,1,2015-03-21,4504,2014,24146,0.033501800149679184,0,1,0,0,0.06535910069942474,0.06535910069942474,4427
0,0,0,9,Sub,Sunderland,Aston Villa,0,4,2015-03-14,4497,2014,23499,0,0,0,0,0,0,0,4427
0,0,0,7,Sub,Aston Villa,West Bromwich Albion,2,1,2015-03-03,4482,2014,27135,0,0,0,0,0,0,0,4427
0,1,0.029701700434088707,16,Sub,Newcastle United,Aston Villa,1,0,2015-02-28,4548,2014,26602,0,0,0,0,0.029701700434088707,0.029701700434088707,0,4427
0,0,0,29,Sub,Aston Villa,Stoke,1,2,2015-02-21,4535,2014,26643,0,0,0,0,0,0,0,4427
0,1,0.022384600713849068,48,FWL,Hull,Aston Villa,2,0,2015-02-10,4527,2014,27012,0.01445810031145811,0,1,0,0.022384600713849068,0.05461509898304939,0.017772499471902847,4427
0,1,0.04785909876227379,83,ML,Aston Villa,Chelsea,1,2,2015-02-07,4516,2014,27050,0,0,0,0,0.04785909876227379,0.10464400053024292,0.05678530037403107,4427
0,1,0.3609429895877838,67,FWL,Arsenal,Aston Villa,5,0,2015-02-01,4513,2014,22373,0.16084499657154083,0,2,0,0.3609429895877838,0.6228700280189514,0.10108199715614319,4427
0,0,0,30,Sub,Aston Villa,Liverpool,0,2,2015-01-17,4571,2014,21275,0,0,0,0,0,0.07661750167608261,0.07661750167608261,4427
0,0,0,17,Sub,Leicester,Aston Villa,1,0,2015-01-10,4567,2014,20741,0,0,0,0,0,0,0,4427
0,0,0,84,FWR,Aston Villa,Crystal Palace,0,0,2015-01-01,4557,2014,22219,0.052063100039958954,0,1,0,0,0.052063100039958954,0,4427
0,3,0.18893900513648987,90,AMC,Aston Villa,Sunderland,0,0,2014-12-28,4644,2014,21137,0.0839323028922081,0,2,0,0.18893900513648987,0.38127800822257996,0.10840699821710587,4427
0,1,0.05540909990668297,41,Sub,Swansea,Aston Villa,1,0,2014-12-26,4631,2014,20934,0.04500420019030571,0,1,0,0.05540909990668297,0.3916510045528412,0.3466469943523407,4427
0,1,0.03259490057826042,81,MC,Aston Villa,Manchester United,1,1,2014-12-20,4624,2014,21513,0,0,0,0,0.03259490057826042,0.020907700061798096,0.020907700061798096,4427
0,0,0,10,Sub,West Bromwich Albion,Aston Villa,1,0,2014-12-13,4612,2014,21425,0,0,0,0,0,0,0,4427
0,1,0.09208130091428757,90,FWL,Crystal Palace,Aston Villa,0,1,2014-12-02,4593,2014,22208,0,0,0,0,0.09208130091428757,0.09208130091428757,0,4427
0,4,0.17219600081443787,79,FWL,Burnley,Aston Villa,1,1,2014-11-29,4685,2014,20087,0.15072700381278992,1,2,0,0.17219600081443787,0.3015339970588684,0.040678299963474274,4427
0,1,0.5044180154800415,90,FWL,Aston Villa,Southampton,1,1,2014-11-24,4678,2014,18915,0.10486199706792831,0,1,0,0.5044180154800415,0.609279990196228,0,4427
0,2,0.15518499910831451,90,FWL,West Ham,Aston Villa,0,0,2014-11-08,4662,2014,18737,0,0,0,0,0.15518499910831451,0.15518499910831451,0,4427
1,4,0.30097299814224243,87,FWL,Aston Villa,Tottenham,1,2,2014-11-02,4657,2014,19604,0,0,0,1,0.30097299814224243,0.27124500274658203,0,4427
0,3,0.15243199467658997,72,FWL,Queens Park Rangers,Aston Villa,2,0,2014-10-27,4718,2014,20388,0.15316399931907654,0,3,0,0.15243199467658997,0.22013799846172333,0.02751009911298752,4427
0,0,0,24,Sub,Everton,Aston Villa,3,0,2014-10-18,4700,2014,19066,0.04756629839539528,0,1,0,0,0,0,4427
0,2,0.1394750028848648,62,FW,Aston Villa,Manchester City,0,2,2014-10-04,4694,2014,19299,0,0,0,0,0.1394750028848648,0.1394750028848648,0,4427
0,1,0.018521400168538094,71,FWR,Chelsea,Aston Villa,3,0,2014-09-27,4742,2014,18458,0.008168079890310764,0,1,0,0.018521400168538094,0.026689499616622925,0.008168079890310764,4427
0,0,0,49,MR,Aston Villa,Arsenal,0,3,2014-09-20,4731,2014,18137,0.024078700691461563,0,1,0,0,0.024078700691461563,0,4427
0,1,0.044812701642513275,73,FW,Liverpool,Aston Villa,0,1,2014-09-13,4726,2014,17988,0,0,0,0,0.044812701642513275,0,0,4427
1,1,0.11987199634313583,90,FW,Aston Villa,Hull,2,1,2014-08-31,4776,2014,17587,0.1305530071258545,1,2,1,0.11987199634313583,0.30815601348876953,0.05773089826107025,4427
0,2,0.13400200009346008,90,FWL,Aston Villa,Newcastle United,0,0,2014-08-23,4759,2014,17309,0,0,0,0,0.13400200009346008,0.16560600697994232,0.031603600829839706,4427
1,1,0.10871200263500214,85,AML,Stoke,Aston Villa,0,1,2014-08-16,4752,2014,17239,0,0,0,1,0.10871200263500214,0.10871200263500214,0,4427
