goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,12,Sub,Spartak Moscow,Rubin Kazan,1,0,2017-09-09,6537,2017,173953,0,0,0,0,0,0.08600369840860367,0.08600369840860367,657
0,0,0,3,Sub,SKA-Khabarovsk,Rubin Kazan,1,1,2017-08-13,6512,2017,173212,0,0,0,0,0,0.3050430119037628,0.3050430119037628,657
0,0,0,19,Sub,Rubin Kazan,Lokomotiv Moscow,1,1,2017-08-09,6506,2017,172507,0,0,0,0,0,0.2899149954319,0.2899149954319,657
0,0,0,8,Sub,CSKA Moscow,Rubin Kazan,1,2,2017-08-06,6498,2017,172327,0,0,0,0,0,0,0,657
1,2,0.33813899755477905,90,MC,Rubin Kazan,Arsenal Tula,2,1,2017-07-29,6487,2017,172088,0,0,0,1,0.33813899755477905,0,0,657
0,0,0,90,MC,Zenit St. Petersburg,Rubin Kazan,2,1,2017-07-22,6475,2017,171908,0.13586899638175964,0,1,0,0,0.17058399319648743,0.03471510112285614,657
0,0,0,84,MC,Amkar,Rubin Kazan,1,2,2017-05-21,4394,2016,136047,0,0,0,0,0,0.1065559983253479,0.1065559983253479,657
0,0,0,35,Sub,Rubin Kazan,CSKA Moscow,0,2,2017-05-17,4384,2016,141762,0,0,0,0,0,0.022425999864935875,0.022425999864935875,657
0,0,0,12,Sub,FC Rostov,Rubin Kazan,4,2,2017-05-14,4378,2016,141554,0,0,0,0,0,0.17507299780845642,0.17507299780845642,657
0,0,0,37,MC,Rubin Kazan,FK Akhmat,0,1,2017-04-26,4353,2016,140428,0,0,0,0,0,0.12372399866580963,0.12372399866580963,657
0,0,0,90,MC,Krylya Sovetov Samara,Rubin Kazan,0,0,2017-04-23,4345,2016,140666,0.1492380052804947,0,2,0,0,0.3114190101623535,0.23627200722694397,657
0,0,0,90,DMC,Rubin Kazan,FC Krasnodar,0,1,2017-04-15,4337,2016,140869,0,0,0,0,0,0.16457700729370117,0.16457700729370117,657
0,1,0.05395369976758957,87,MC,Tom Tomsk,Rubin Kazan,2,2,2017-04-10,4330,2016,140221,0.08166109770536423,0,3,0,0.05395369976758957,0.450857013463974,0.33136001229286194,657
0,0,0,58,DMC,FC Ufa,Rubin Kazan,2,3,2016-11-05,2718,2016,137941,0.10398200154304504,1,1,0,0,0.12352900207042694,0.12352900207042694,657
0,0,0,31,Sub,Rubin Kazan,Lokomotiv Moscow,2,0,2016-10-31,2968,2016,137550,0,0,0,0,0,0,0,657
0,0,0,16,Sub,FK Akhmat,Rubin Kazan,3,1,2016-10-22,2673,2016,137376,0,0,0,0,0,0.05710870027542114,0.05710870027542114,657
0,0,0,87,DMC,FC Krasnodar,Rubin Kazan,1,0,2016-10-02,2660,2016,138079,0,0,0,0,0,0.022180600091814995,0.022180600091814995,657
0,1,0.012463400140404701,90,MC,Rubin Kazan,Tom Tomsk,2,1,2016-09-26,2652,2016,137141,0,0,0,0,0.012463400140404701,0.5475630164146423,0.5475630164146423,657
0,0,0,90,MC,Zenit St. Petersburg,Rubin Kazan,4,1,2016-09-19,2644,2016,139337,0.043838098645210266,0,1,0,0,0.043838098645210266,0,657
