id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
638,Kyle Walker,15,1309,0,0.155684900470078,0,0.9235877171158791,6,11,3,0,D,Tottenham,0,0.155684900470078,3.929465275257826,3.531445126980543,2014
638,Kyle Walker,33,2947,1,0.876290250569582,3,4.270705763250589,21,34,7,0,D,Tottenham,1,0.876290250569582,12.140320762991905,9.310257188975811,2015
638,Kyle Walker,33,2710,0,0.6887417519465089,5,3.7017951970919967,19,39,8,0,D M S,Tottenham,0,0.6887417519465089,11.032236779108644,7.576490195468068,2016
638,Kyle Walker,32,2792,0,0.7181962039321661,6,4.840455614030361,13,30,2,1,D M,Manchester City,0,0.7181962039321661,23.751910287886858,20.828323308378458,2017
638,Kyle Walker,33,2774,1,0.731842796318233,1,1.9359694560989738,21,24,3,0,D S,Manchester City,1,0.731842796318233,18.515535973012447,17.58539743721485,2018
638,Kyle Walker,29,2407,1,1.3122373102232814,4,1.9309353735297918,14,19,5,0,D S,Manchester City,1,1.3122373102232814,17.875285930931568,16.14107497781515,2019
638,Kyle Walker,24,1944,1,0.20440489519387484,1,0.4997862037271261,10,8,1,0,D S,Manchester City,1,0.20440489519387484,10.604215674102306,10.206439010798931,2020
638,Kyle Walker,20,1759,0,0.2224772945046425,2,1.455245791003108,8,11,1,0,D,Manchester City,0,0.2224772945046425,9.661232478916645,8.514137484133244,2021
638,Kyle Walker,27,1957,0,0.3253306970000267,0,0.2089456282556057,5,6,3,0,D M S,Manchester City,0,0.3253306970000267,12.982849795371294,12.794002283364534,2022
638,Kyle Walker,32,2770,0,0.3650220464915037,4,3.342263269238174,16,25,2,0,D S,Manchester City,0,0.3650220464915037,21.998310588300228,20.06531212478876,2023
638,Kyle Walker,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,D S,Manchester City,0,0.1098661832511425,6.8929938822984695,6.746879652142525,2024
638,Kyle Walker,15,968,0,0.1098661832511425,0,0.7247695401310921,5,7,3,0,D S,Manchester City,0,0.1098661832511425,6.8929938822984695,6.746879652142525,2025
