id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
1688,Andrew Robertson,24,1528,0,0.3441384984180331,2,1.067261392250657,10,17,7,0,D M S,Hull,0,0.3441384984180331,2.7249733954668045,1.3787031983956695,2014
1688,Andrew Robertson,33,2741,1,0.24547370243817568,2,1.393277415074408,7,19,5,0,D M S,Hull,1,0.24547370243817568,5.089046764187515,3.7431514635682106,2016
1688,Andrew Robertson,22,1949,1,0.6253565074875951,5,4.774726934731007,12,23,2,0,D,Liverpool,1,0.6253565074875951,11.843401923775673,9.569197384640574,2017
1688,Andrew Robertson,36,3223,0,0.8616025894880295,11,8.056076707318425,16,50,4,0,D,Liverpool,0,0.8616025894880295,21.826581484638155,16.70880212634802,2018
1688,Andrew Robertson,36,3114,2,1.8145935954526067,12,7.89749501273036,22,60,2,0,D S,Liverpool,2,1.8145935954526067,20.39600595086813,15.312665276229382,2019
1688,Andrew Robertson,38,3391,1,1.4379339776933193,7,7.220490546897054,19,65,2,0,D,Liverpool,1,1.4379339776933193,19.86947536841035,15.435003930702806,2020
1688,Andrew Robertson,29,2550,3,2.2711895797401667,10,6.197530032135546,19,55,5,1,D,Liverpool,3,2.2711895797401667,18.619658298790455,14.27739267796278,2021
1688,Andrew Robertson,34,2609,0,1.0899251960217953,8,6.820856744423509,13,52,3,0,D S,Liverpool,0,1.0899251960217953,13.145072411745787,10.343505259603262,2022
1688,Andrew Robertson,23,1684,3,2.4325872622430325,2,6.65541476290673,12,62,2,0,D S,Liverpool,3,2.4325872622430325,15.87774301506579,10.361629979684949,2023
1688,Andrew Robertson,21,1583,0,0.63796466588974,0,3.0608054026961327,6,29,2,1,D S,Liverpool,0,0.63796466588974,14.275331567972898,12.258217580616474,2024
1688,Andrew Robertson,21,1583,0,0.63796466588974,0,3.0608054026961327,6,29,2,1,D S,Liverpool,0,0.63796466588974,14.275331567972898,12.258217580616474,2025
