goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,1,0.02170710079371929,1,Sub,West Ham,Aston Villa,2,0,2016-02-02,315,2015,60339,0,0,0,0,0.02170710079371929,0.02170710079371929,0,940
0,2,0.06694699823856354,1,Sub,West Ham,Manchester City,2,2,2016-01-23,308,2015,58690,0,0,0,0,0.06694699823856354,0,0,940
1,2,0.5014449954032898,42,Sub,Newcastle United,West Ham,2,1,2016-01-16,293,2015,58044,0.1303980052471161,0,1,1,0.5014449954032898,0.6318439841270447,0,940
0,0,0,76,Sub,Bournemouth,West Ham,1,3,2016-01-12,283,2015,59170,0.047875501215457916,0,1,0,0,0.047875501215457916,0,940
0,0,0,90,FW,Swansea,West Ham,0,0,2015-12-20,249,2015,58648,0.07514800131320953,0,2,0,0,0.07514800131320953,0,940
0,0,0,5,Sub,West Ham,Stoke,0,0,2015-12-12,235,2015,61247,0.02551170065999031,0,1,0,0,0.02551170065999031,0,940
0,1,0.06055629998445511,15,Sub,West Ham,West Bromwich Albion,1,1,2015-11-29,218,2015,58991,0.018354399129748344,0,1,0,0.06055629998445511,0.0789107009768486,0,940
0,0,0,26,Sub,Tottenham,West Ham,4,1,2015-11-22,209,2015,60989,0.07947929948568344,1,1,0,0,0.07947929948568344,0,940
0,0,0,1,Sub,West Ham,Everton,1,1,2015-11-07,195,2015,58773,0,0,0,0,0,0,0,940
0,0,0,13,Sub,Watford,West Ham,2,0,2015-10-31,186,2015,59310,0,0,0,0,0,0,0,940
0,0,0,3,Sub,Crystal Palace,West Ham,1,3,2015-10-17,165,2015,64980,0.6201090216636658,1,1,0,0,1.0492000579833984,0.4290879964828491,940
0,5,0.837215006351471,29,Sub,Sunderland,West Ham,2,2,2015-10-03,156,2015,64898,0.009419930167496204,0,1,0,0.837215006351471,0.7392070293426514,0,940
0,0,0,16,Sub,Manchester City,West Ham,1,2,2015-09-19,137,2015,64234,0,0,0,0,0,0,0,940
0,1,0.09203410148620605,90,FW,Hull,Manchester United,0,0,2015-05-24,4435,2014,25845,0,0,0,0,0.09203410148620605,0.02791699953377247,0.02791699953377247,940
0,3,0.15140999853610992,63,FW,Tottenham,Hull,2,0,2015-05-16,4422,2014,24241,0,0,0,0,0.15140999853610992,0.15140999853610992,0,940
0,3,0.06261879950761795,32,Sub,Hull,Burnley,0,1,2015-05-09,4410,2014,24064,0,0,0,0,0.06261879950761795,0.06261879950761795,0,940
0,0,0,7,Sub,Hull,Arsenal,1,3,2015-05-04,4408,2014,23900,0,0,0,0,0,0.013328500092029572,0.013328500092029572,940
0,4,0.5379019975662231,79,FW,Leicester,Hull,0,0,2015-03-14,4495,2014,25887,0.07873550057411194,0,2,0,0.5379019975662231,0.5482689738273621,0,940
0,1,0.028662100434303284,76,FW,Hull,Sunderland,1,1,2015-03-03,4483,2014,27241,0.049497198313474655,0,1,0,0.028662100434303284,0,0,940
1,4,0.22220399975776672,90,FW,Hull,Queens Park Rangers,2,1,2015-02-21,4540,2014,27078,0.13368600606918335,0,3,1,0.22220399975776672,0.5668550133705139,0.2685230076313019,940
1,2,0.13738000392913818,68,FW,Hull,Aston Villa,2,0,2015-02-10,4527,2014,26997,0,0,0,1,0.13738000392913818,0.1204029992222786,0,940
0,0,0,90,FW,Hull,Newcastle United,0,3,2015-01-31,4581,2014,26282,0,0,0,0,0,0.01754559949040413,0.01754559949040413,940
0,1,0.018245799466967583,32,FW,West Bromwich Albion,Hull,1,0,2015-01-10,4563,2014,21179,0.01829800009727478,0,1,0,0.018245799466967583,0.092290498316288,0.07399249821901321,940
1,4,0.6821950078010559,90,FW,Hull,Everton,2,0,2015-01-01,4558,2014,22331,0,0,0,1,0.6821950078010559,0.44132500886917114,0,940
0,2,0.4454059898853302,41,Sub,Hull,Leicester,0,1,2014-12-28,4642,2014,21247,0,0,0,0,0.4454059898853302,0.4454059898853302,0,940
1,1,0.3397809863090515,1,Sub,Sunderland,Hull,1,3,2014-12-26,4632,2014,20823,0,0,0,1,0.3397809863090515,0.3397809863090515,0,940
0,4,0.11676599830389023,83,FW,Hull,Swansea,0,1,2014-12-20,4625,2014,21624,0,0,0,0,0.11676599830389023,0.27656298875808716,0.16924799978733063,940
0,2,0.09813260287046432,76,FW,Chelsea,Hull,2,0,2014-12-13,4610,2014,20629,0.06224460154771805,0,1,0,0.09813260287046432,0.10270600020885468,0.06224460154771805,940
0,1,0.046424500644207,12,Sub,Hull,West Bromwich Albion,0,0,2014-12-06,4603,2014,22801,0,0,0,0,0.046424500644207,0.046424500644207,0,940
0,3,0.11033300310373306,90,FW,Everton,Hull,1,1,2014-12-03,4596,2014,22540,0.05578859895467758,1,1,0,0.11033300310373306,0.16612200438976288,0,940
0,2,0.1265140026807785,90,FW,Manchester United,Hull,3,0,2014-11-29,4683,2014,20793,0.07517380267381668,0,1,0,0.1265140026807785,0.1468690037727356,0,940
0,2,0.11289899796247482,90,FW,Hull,Tottenham,1,2,2014-11-23,4677,2014,19384,0.11432699859142303,0,1,0,0.11289899796247482,0.2733309864997864,0.04610469937324524,940
1,5,0.251134991645813,90,FW,Hull,Crystal Palace,2,0,2014-10-04,4689,2014,19575,0.026110399514436722,0,1,1,0.251134991645813,0.32933300733566284,0.15675300359725952,940
0,2,0.039587099105119705,90,FW,Hull,Manchester City,2,4,2014-09-27,4744,2014,18499,0,0,0,0,0.039587099105119705,0.1535719931125641,0.11398500204086304,940
1,2,0.18101899325847626,82,FW,Newcastle United,Hull,2,2,2014-09-20,4733,2014,18295,0.02432350069284439,0,1,1,0.18101899325847626,0.22626900672912598,0.045250698924064636,940
0,3,0.17806600034236908,90,FW,Hull,West Ham,2,2,2014-09-15,4728,2014,17946,0.022368300706148148,0,1,0,0.17806600034236908,0.21907000243663788,0.018636299297213554,940
1,1,0.08396779745817184,90,FW,Aston Villa,Hull,2,1,2014-08-31,4776,2014,17601,0.060951799154281616,0,1,1,0.08396779745817184,0.060951799154281616,0,940
1,2,0.6864129900932312,83,FW,Hull,Stoke,1,1,2014-08-24,4765,2014,17420,0,0,0,1,0.6864129900932312,0.6573600172996521,0.02600489929318428,940
0,2,0.14569400250911713,90,FW,Queens Park Rangers,Hull,0,1,2014-08-16,4751,2014,17213,0.14172199368476868,0,2,0,0.14569400250911713,0.22284099459648132,0.04723019897937775,940
