id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
332,75,SavedShot,0.885,0.425,0.025943400338292122,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,6202,Marseille,Montpellier,0,2,2014-08-17 16:00:00,Dimitri Payet,Cross,3387
871,34,MissedShots,0.9290000152587891,0.41,0.08271300047636032,Nicolas N&#039;Koulou,h,3387,SetPiece,2014,Head,6215,Marseille,Nice,4,0,2014-08-29 19:30:00,Florian Thauvin,Cross,3387
882,65,MissedShots,0.915,0.475,0.11411800235509872,Nicolas N&#039;Koulou,h,3387,OpenPlay,2014,Head,6215,Marseille,Nice,4,0,2014-08-29 19:30:00,Florian Thauvin,Cross,3387
2189,67,MissedShots,0.9590000152587891,0.43599998474121093,0.11945399641990662,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,6184,Marseille,Saint-Etienne,2,1,2014-09-28 20:00:00,Brice Dja Djédjé,Cross,3387
1714,10,MissedShots,0.9169999694824219,0.5479999923706055,0.049618300050497055,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,6131,Marseille,Toulouse,2,0,2014-10-19 13:00:00,Jacques-Alaixys Romao,HeadPass,3387
1716,19,Goal,0.899000015258789,0.5029999923706054,0.03895609825849533,Nicolas N&#039;Koulou,h,3387,SetPiece,2014,Head,6131,Marseille,Toulouse,2,0,2014-10-19 13:00:00,Dimitri Payet,Aerial,3387
2027,71,MissedShots,0.8590000152587891,0.48,0.010444000363349915,Nicolas N&#039;Koulou,a,3387,SetPiece,2014,Head,6143,Lyon,Marseille,1,0,2014-10-26 20:00:00,Dimitri Payet,Aerial,3387
3513,9,Goal,0.9590000152587891,0.504000015258789,0.47101399302482605,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,6084,Marseille,Lens,2,1,2014-11-02 20:00:00,,None,3387
5397,80,MissedShots,0.925,0.38,0.013994700275361538,Nicolas N&#039;Koulou,a,3387,FromCorner,2014,Head,6094,Paris Saint Germain,Marseille,2,0,2014-11-09 20:00:00,Dimitri Payet,Aerial,3387
3338,4,MissedShots,0.91,0.5640000152587891,0.020065799355506897,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,6104,Marseille,Nantes,2,0,2014-11-28 19:30:00,Brice Dja Djédjé,Aerial,3387
6774,66,MissedShots,0.9590000152587891,0.485,0.5307949781417847,Nicolas N&#039;Koulou,a,3387,FromCorner,2014,Head,5869,Lille,Marseille,0,4,2015-05-16 20:00:00,Dimitri Payet,Cross,3387
7281,32,SavedShot,0.92,0.595999984741211,0.027899300679564476,Nicolas N&#039;Koulou,h,3387,FromCorner,2014,Head,5880,Marseille,SC Bastia,3,0,2015-05-23 20:00:00,,End,3387
64519,54,MissedShots,0.8669999694824219,0.5279999923706055,0.03661169856786728,Nicolas N&#039;Koulou,h,3387,OpenPlay,2015,Head,1944,Marseille,Angers,1,2,2015-09-27 16:00:00,Lucas Silva,Cross,3387
63409,82,BlockedShot,0.8590000152587891,0.5320000076293945,0.025226900354027748,Nicolas N&#039;Koulou,h,3387,SetPiece,2015,Head,1965,Marseille,Lorient,1,1,2015-10-18 16:00:00,Benjamin Mendy,Cross,3387
63413,89,MissedShots,0.8919999694824219,0.54,0.0478207990527153,Nicolas N&#039;Koulou,h,3387,FromCorner,2015,Head,1965,Marseille,Lorient,1,1,2015-10-18 16:00:00,Bouna Sarr,Cross,3387
64569,48,MissedShots,0.8780000305175781,0.6170000076293946,0.014203899540007114,Nicolas N&#039;Koulou,a,3387,FromCorner,2015,Head,1987,Nantes,Marseille,0,1,2015-11-02 00:00:00,Abdel Barrada,Cross,3387
