id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
3387,Nicolas N&#039;Koulou,3,167,0,0,0,0.012984500266611576,0,1,0,0,D S,Watford,0,0,0.09647110104560852,0.09647110104560852,2021
