goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,3,0.3661828339099884,26,Sub,Udinese,Juventus,0,1,2023-06-04,18961,2022,602701,0.10308709740638733,0,2,0,0.3661828339099884,0.3661828339099884,0.02487260289490223,3553
0,1,0.10374986380338669,65,AMC,Juventus,AC Milan,0,1,2023-05-28,18946,2022,601525,0.07465730607509613,0,2,0,0.10374986380338669,0.20997244119644165,0.09191983193159103,3553
0,1,0.014335300773382187,29,Sub,Empoli,Juventus,4,1,2023-05-22,18934,2022,599364,0,0,0,0,0.014335300773382187,0.15803416073322296,0.14369885623455048,3553
0,1,0.034989599138498306,22,Sub,Juventus,Cremonese,2,0,2023-05-14,18926,2022,597448,0.30317169427871704,0,3,0,0.034989599138498306,0.3555641770362854,0.05239247903227806,3553
0,1,0.05638347193598747,83,AMC,Atalanta,Juventus,0,2,2023-05-07,18912,2022,595121,0.4370533227920532,0,2,0,0.05638347193598747,0.42368075251579285,0.3672972619533539,3553
0,1,0.08389945328235626,76,AMC,Juventus,Lecce,2,1,2023-05-03,18905,2022,593819,0.04516046494245529,0,1,0,0.08389945328235626,0.19300207495689392,0.19300207495689392,3553
0,1,0.007254329044371843,28,Sub,Juventus,Napoli,0,1,2023-04-23,18884,2022,591207,0,0,0,0,0.007254329044371843,0.007254329044371843,0,3553
0,1,0.15287600457668304,33,Sub,Sassuolo,Juventus,1,0,2023-04-16,18879,2022,589369,0.05431929975748062,0,2,0,0.15287600457668304,0.19776399433612823,0.04488790035247803,3553
0,1,0.07510069757699966,90,AMC,Lazio,Juventus,2,1,2023-04-08,18865,2022,587168,0.49779900908470154,0,1,0,0.07510069757699966,0.1353130042552948,0.0602123998105526,3553
0,1,0.06182830035686493,30,Sub,Juventus,Verona,1,0,2023-04-01,18857,2022,585022,0.11324699968099594,0,1,0,0.06182830035686493,0.1750749945640564,0,3553
0,3,0.1685979962348938,90,AMC,Roma,Juventus,1,0,2023-03-05,18827,2022,580542,0.05106950178742409,0,2,0,0.1685979962348938,0.3944390118122101,0.29448598623275757,3553
0,1,0.021872099488973618,71,AMC,Juventus,Torino,4,2,2023-02-28,18820,2022,578912,0.2386150062084198,1,3,0,0.021872099488973618,0.13709500432014465,0.09954310208559036,3553
1,3,0.1602649986743927,32,Sub,Spezia,Juventus,0,2,2023-02-19,18810,2022,577268,0.011913400143384933,0,1,1,0.1602649986743927,0.19109100103378296,0.07696110010147095,3553
0,1,0.05771930143237114,78,AMC,Juventus,Fiorentina,1,0,2023-02-12,18796,2022,575648,0.3805699944496155,1,1,0,0.05771930143237114,0.438289999961853,0,3553
0,1,0.02102150022983551,67,FW,Salernitana,Juventus,0,3,2023-02-07,18788,2022,574378,0.5328350067138672,0,2,0,0.02102150022983551,0.6926760077476501,0.6065049767494202,3553
0,3,0.06519520282745361,90,FW,Juventus,Monza,0,2,2023-01-29,18776,2022,572050,0.26726698875427246,0,5,0,0.06519520282745361,0.22911499440670013,0.1520330011844635,3553
1,3,0.8298450112342834,78,AMC,Juventus,Atalanta,3,3,2023-01-22,18766,2022,570818,0.6973000168800354,1,4,0,0.06854599714279175,0.17711399495601654,0.10918000340461731,3553
1,3,0.13294200599193573,75,FW,Napoli,Juventus,5,1,2023-01-13,18757,2022,568584,0.06536410003900528,0,2,1,0.13294200599193573,0.23770999908447266,0.05313729867339134,3553
0,3,0.1827010065317154,66,AMC,Juventus,Udinese,1,0,2023-01-07,18745,2022,567700,1.0817099809646606,0,5,0,0.1827010065317154,0.7972919940948486,0.4710620045661926,3553
0,0,0,27,Sub,Juventus,Lazio,3,0,2022-11-13,18726,2022,565397,0,0,0,0,0,0.49110499024391174,0.49110499024391174,3553
0,2,0.09318520128726959,20,Sub,Verona,Juventus,0,1,2022-11-10,18714,2022,563887,0.03548159822821617,0,1,0,0.09318520128726959,0.059536099433898926,0,3553
0,0,0,8,Sub,Juventus,Inter,2,0,2022-11-06,18705,2022,563032,0,0,0,0,0,0.42705899477005005,0.42705899477005005,3553
0,1,0.09843219816684723,39,FWR,Monza,Juventus,1,0,2022-09-18,18646,2022,551342,0,0,0,0,0.09843219816684723,0.09843219816684723,0,3553
0,0,0,48,FWR,Fiorentina,Juventus,1,1,2022-09-03,18622,2022,546960,0,0,0,0,0,0.04108389839529991,0.04108389839529991,3553
0,0,0,33,Sub,Juventus,Spezia,2,0,2022-08-31,18619,2022,546353,0,0,0,0,0,0.08189339935779572,0.08189339935779572,3553
1,2,0.12190700322389603,71,FW,Juventus,Sassuolo,3,0,2022-08-15,18591,2022,541849,0.5141289830207825,1,1,1,0.12190700322389603,0.23709599673748016,0.11518999934196472,3553
1,7,1.0454000234603882,75,AMR,Paris Saint Germain,Metz,5,0,2022-05-21,18197,2021,537538,0.6466339826583862,1,2,1,1.0454000234603882,2.8201398849487305,1.7080899477005005,3553
1,1,0.07440540194511414,90,FWR,Montpellier,Paris Saint Germain,0,4,2022-05-14,18188,2021,535838,0.12634900212287903,0,2,1,0.07440540194511414,0.4443359971046448,0.36993101239204407,3553
0,2,0.05998950079083443,90,AMR,Paris Saint Germain,Troyes,2,2,2022-05-08,18174,2021,534091,0.7637580037117004,1,5,0,0.05998950079083443,0.09949660301208496,0.08198860287666321,3553
0,1,0.0315713994204998,2,Sub,Strasbourg,Paris Saint Germain,3,3,2022-04-29,18168,2021,530073,0.026117099449038506,0,1,0,0.0315713994204998,0.057688601315021515,0,3553
0,0,0,14,Sub,Paris Saint Germain,Lens,1,1,2022-04-23,18158,2021,529003,0,0,0,0,0,0,0,3553
0,1,0.015148799866437912,88,FW,Angers,Paris Saint Germain,0,3,2022-04-20,18142,2021,527966,0.8557459712028503,2,6,0,0.015148799866437912,0.6439890265464783,0.19267499446868896,3553
0,4,0.4367380142211914,79,FWR,Nice,Paris Saint Germain,1,0,2022-03-05,18091,2021,517928,0.055149298161268234,0,1,0,0.4367380142211914,0.49188700318336487,0,3553
0,3,0.37965598702430725,44,Sub,Paris Saint Germain,Saint-Etienne,3,1,2022-02-26,18075,2021,516375,0.08034949749708176,0,1,0,0.37965598702430725,1.466539978981018,1.087399959564209,3553
0,0,0,10,Sub,Nantes,Paris Saint Germain,3,1,2022-02-19,18070,2021,514550,0.0659973993897438,0,1,0,0,0.09189169853925705,0.09189169853925705,3553
0,0,0,23,Sub,Paris Saint Germain,Rennes,1,0,2022-02-11,18052,2021,512351,0,0,0,0,0,0.009416350163519382,0.009416350163519382,3553
0,1,0.014142000116407871,44,FWR,Lille,Paris Saint Germain,1,5,2022-02-06,18044,2021,511931,0,0,0,0,0.014142000116407871,0.014142000116407871,0,3553
0,1,0.023161999881267548,64,FWR,Paris Saint Germain,Reims,4,0,2022-01-23,18041,2021,510731,0.41395100951194763,0,4,0,0.023161999881267548,0.30672699213027954,0.2534579932689667,3553
0,1,0.03760199993848801,76,FWR,Paris Saint Germain,Brest,2,0,2022-01-15,18026,2021,508323,0.5838729739189148,0,4,0,0.03760199993848801,1.1175600290298462,0.9447410106658936,3553
0,5,0.7427889704704285,90,AMC,Lorient,Paris Saint Germain,1,1,2021-12-22,18004,2021,504708,0.29942598938941956,0,3,0,0.7427889704704285,1.4725699424743652,0.729777991771698,3553
0,1,0.06961599737405777,84,FWR,Paris Saint Germain,Monaco,2,0,2021-12-12,17999,2021,502770,0,0,0,0,0.06961599737405777,0.1284330040216446,0.05881670117378235,3553
0,2,0.7011610269546509,90,FWL,Lens,Paris Saint Germain,1,1,2021-12-04,17991,2021,500292,0.0394509993493557,0,2,0,0.7011610269546509,1.0679399967193604,0.366782009601593,3553
0,4,0.42240598797798157,77,FWR,Paris Saint Germain,Nice,0,0,2021-12-01,17978,2021,499241,0.18839100003242493,0,5,0,0.42240598797798157,0.6237350106239319,0.13439300656318665,3553
1,1,0.4109419882297516,90,AMR,Saint-Etienne,Paris Saint Germain,1,3,2021-11-28,17962,2021,497835,0.46201199293136597,0,2,1,0.4109419882297516,1.8670200109481812,1.4560799598693848,3553
1,6,0.5842689871788025,90,FWR,Paris Saint Germain,Lille,2,1,2021-10-29,17939,2021,491858,1.1711599826812744,1,5,1,0.5842689871788025,1.3484599590301514,0.08637010306119919,3553
0,0,0,65,AML,Marseille,Paris Saint Germain,0,0,2021-10-24,17925,2021,491039,0.40004101395606995,0,2,0,0,0.41466501355171204,0.04617759957909584,3553
0,2,0.04340440034866333,90,AMR,Rennes,Paris Saint Germain,2,0,2021-10-03,17910,2021,486952,0.05513079836964607,0,1,0,0.04340440034866333,0.32841500639915466,0.24569199979305267,3553
0,1,0.10927899926900864,89,FWR,Paris Saint Germain,Montpellier,2,0,2021-09-25,17897,2021,485064,0.5583429932594299,1,5,0,0.10927899926900864,0.577114999294281,0.2312150001525879,3553
0,2,0.05569550022482872,25,Sub,Metz,Paris Saint Germain,1,2,2021-09-22,17885,2021,484023,0,0,0,0,0.05569550022482872,0.05569550022482872,0.04176139831542969,3553
0,2,0.06237100064754486,85,AMR,Paris Saint Germain,Lyon,2,1,2021-09-19,17879,2021,483167,0,0,0,0,0.06237100064754486,0.09119520336389542,0.028824200853705406,3553
0,1,0.044546399265527725,82,FWR,Reims,Paris Saint Germain,0,2,2021-08-29,17861,2021,479889,0.49025198817253113,1,3,0,0.044546399265527725,0.5814120173454285,0.16276900470256805,3553
1,2,0.4730600118637085,8,Sub,Brest,Paris Saint Germain,2,4,2021-08-20,17842,2021,476660,0,0,0,1,0.4730600118637085,0.4730600118637085,0,3553
