id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
14942,75,Goal,0.8590000152587891,0.5370000076293945,0.02942419983446598,Samuel Eto&#039;o,h,3814,SetPiece,2014,Head,4775,Everton,Chelsea,3,6,2014-08-30 17:30:00,Leighton Baines,Cross,3814
14949,91,BlockedShot,0.8119999694824219,0.46099998474121096,0.0476640984416008,Samuel Eto&#039;o,h,3814,OpenPlay,2014,RightFoot,4775,Everton,Chelsea,3,6,2014-08-30 17:30:00,,BallRecovery,3814
15474,5,SavedShot,0.7819999694824219,0.6480000305175782,0.031981199979782104,Samuel Eto&#039;o,h,3814,OpenPlay,2014,RightFoot,4738,Everton,Crystal Palace,2,3,2014-09-21 16:00:00,Romelu Lukaku,LayOff,3814
15478,13,MissedShots,0.8959999847412109,0.33099998474121095,0.031386300921440125,Samuel Eto&#039;o,h,3814,OpenPlay,2014,LeftFoot,4738,Everton,Crystal Palace,2,3,2014-09-21 16:00:00,,Aerial,3814
15487,49,MissedShots,0.8980000305175782,0.33599998474121096,0.14548300206661224,Samuel Eto&#039;o,h,3814,OpenPlay,2014,RightFoot,4738,Everton,Crystal Palace,2,3,2014-09-21 16:00:00,John Stones,Throughball,3814
15491,60,BlockedShot,0.815,0.5690000152587891,0.0633620023727417,Samuel Eto&#039;o,h,3814,OpenPlay,2014,RightFoot,4738,Everton,Crystal Palace,2,3,2014-09-21 16:00:00,,TakeOn,3814
15806,80,MissedShots,0.755,0.61,0.0216669999063015,Samuel Eto&#039;o,a,3814,OpenPlay,2014,RightFoot,4739,Liverpool,Everton,1,1,2014-09-27 12:45:00,Aiden McGeady,Pass,3814
17225,3,Goal,0.9159999847412109,0.5690000152587891,0.30472999811172485,Samuel Eto&#039;o,a,3814,OpenPlay,2014,Head,4716,Burnley,Everton,1,3,2014-10-26 13:30:00,Leighton Baines,Cross,3814
17243,58,SavedShot,0.750999984741211,0.36700000762939455,0.025085799396038055,Samuel Eto&#039;o,a,3814,OpenPlay,2014,LeftFoot,4716,Burnley,Everton,1,3,2014-10-26 13:30:00,Romelu Lukaku,LayOff,3814
17244,61,SavedShot,0.7080000305175781,0.5540000152587891,0.014756299555301666,Samuel Eto&#039;o,a,3814,OpenPlay,2014,RightFoot,4716,Burnley,Everton,1,3,2014-10-26 13:30:00,Steven Naismith,TakeOn,3814
