id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
232734,66,BlockedShot,0.7380000305175781,0.5129999923706055,0.020545799285173416,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9202,Bournemouth,Cardiff,2,0,2018-08-11 17:00:00,,Rebound,6825
232982,56,BlockedShot,0.8119999694824219,0.674000015258789,0.02758839912712574,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9207,Cardiff,Newcastle United,0,0,2018-08-18 14:30:00,Kenneth Zohore,Pass,6825
233303,65,BlockedShot,0.7559999847412109,0.4759999847412109,0.01965400017797947,Joe Ralls,a,6825,OpenPlay,2018,RightFoot,9219,Huddersfield,Cardiff,0,0,2018-08-25 17:00:00,Danny Ward,Pass,6825
233311,85,BlockedShot,0.750999984741211,0.4329999923706055,0.021807199344038963,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9219,Huddersfield,Cardiff,0,0,2018-08-25 17:00:00,Bruno Ecuele Manga,Pass,6825
233543,66,MissedShots,0.8719999694824219,0.41200000762939454,0.10790500044822693,Joe Ralls,h,6825,SetPiece,2018,RightFoot,9235,Cardiff,Arsenal,2,3,2018-09-02 12:30:00,,TakeOn,6825
233779,51,MissedShots,0.815,0.6140000152587891,0.014355200342833996,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9241,Chelsea,Cardiff,4,1,2018-09-15 14:00:00,,Aerial,6825
234298,45,BlockedShot,0.865999984741211,0.48900001525878906,0.05767109990119934,Joe Ralls,h,6825,FromCorner,2018,LeftFoot,9265,Cardiff,Burnley,1,2,2018-09-30 15:00:00,Sean Morrison,Pass,6825
250002,30,SavedShot,0.8090000152587891,0.5459999847412109,0.0183182992041111,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9307,Cardiff,Brighton,2,1,2018-11-10 12:30:00,,Aerial,6825
250005,43,MissedShots,0.774000015258789,0.7090000152587891,0.01918010041117668,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9307,Cardiff,Brighton,2,1,2018-11-10 12:30:00,Greg Cunningham,Pass,6825
250506,4,MissedShots,0.8590000152587891,0.6619999694824219,0.019317900761961937,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9335,Cardiff,Wolverhampton Wanderers,2,1,2018-11-30 20:00:00,,Aerial,6825
250533,84,BlockedShot,0.9269999694824219,0.67,0.033544499427080154,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9335,Cardiff,Wolverhampton Wanderers,2,1,2018-11-30 20:00:00,Sean Morrison,Aerial,6825
250791,15,MissedShots,0.730999984741211,0.485,0.016231700778007507,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9340,West Ham,Cardiff,3,1,2018-12-04 19:45:00,Víctor Camarasa,Pass,6825
250797,34,SavedShot,0.885,0.5,0.7611690163612366,Joe Ralls,a,6825,Penalty,2018,LeftFoot,9340,West Ham,Cardiff,3,1,2018-12-04 19:45:00,,Standard,6825
251826,35,SavedShot,0.7519999694824219,0.36400001525878906,0.015957500785589218,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9384,Crystal Palace,Cardiff,0,0,2018-12-26 15:00:00,Víctor Camarasa,Pass,6825
274875,62,MissedShots,0.805,0.19200000762939454,0.019121700897812843,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9431,Arsenal,Cardiff,2,1,2019-01-29 19:45:00,Harry Arter,Pass,6825
274888,86,BlockedShot,0.7719999694824219,0.6140000152587891,0.02543400041759014,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9431,Arsenal,Cardiff,2,1,2019-01-29 19:45:00,Nathaniel Mendez-Laing,Pass,6825
274889,92,BlockedShot,0.764000015258789,0.6909999847412109,0.01238279975950718,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9431,Arsenal,Cardiff,2,1,2019-01-29 19:45:00,Kadeem Harris,Pass,6825
275694,33,BlockedShot,0.8130000305175781,0.3340000152587891,0.029346900060772896,Joe Ralls,h,6825,OpenPlay,2018,LeftFoot,9463,Cardiff,Watford,1,5,2019-02-22 19:45:00,,None,6825
276140,23,MissedShots,0.8219999694824218,0.5159999847412109,0.04078729823231697,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9477,Wolverhampton Wanderers,Cardiff,2,0,2019-03-02 15:00:00,Bobby Reid,None,6825
276153,68,BlockedShot,0.77,0.415,0.014626599848270416,Joe Ralls,a,6825,FromCorner,2018,RightFoot,9477,Wolverhampton Wanderers,Cardiff,2,0,2019-03-02 15:00:00,,Aerial,6825
276155,80,BlockedShot,0.720999984741211,0.500999984741211,0.014211599715054035,Joe Ralls,a,6825,FromCorner,2018,LeftFoot,9477,Wolverhampton Wanderers,Cardiff,2,0,2019-03-02 15:00:00,,None,6825
291311,39,BlockedShot,0.789000015258789,0.69,0.016842400655150414,Joe Ralls,a,6825,FromCorner,2018,LeftFoot,9522,Manchester City,Cardiff,2,0,2019-04-03 19:45:00,,None,6825
294626,56,BlockedShot,0.8490000152587891,0.7030000305175781,0.04376630112528801,Joe Ralls,a,6825,OpenPlay,2018,LeftFoot,9505,Brighton,Cardiff,0,2,2019-04-16 19:45:00,Junior Hoilett,Pass,6825
