goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,29,DL,Rayo Vallecano,Girona,2,1,2025-01-26,27189,2024,701913,0,0,0,0,0,0.053186871111392975,0.053186871111392975,548
0,0,0,90,DL,Girona,Sevilla,1,2,2025-01-18,27173,2024,699783,0.01935281977057457,0,1,0,0,0.09091173857450485,0.09091173857450485,548
0,0,0,90,DL,Alaves,Girona,0,1,2025-01-11,27166,2024,697997,0,0,0,0,0,0,0,548
0,1,0.07120011746883392,90,DC,Girona,Real Valladolid,3,0,2024-12-20,27156,2024,694984,0,0,0,0,0.07120011746883392,0.49585533142089844,0.49585533142089844,548
0,1,0.01519765518605709,90,DC,Mallorca,Girona,2,1,2024-12-14,27146,2024,693799,0.041648589074611664,0,1,0,0.01519765518605709,0.5421178340911865,0.4852715730667114,548
0,0,0,16,Sub,Villarreal,Girona,2,2,2024-12-01,27128,2024,690575,0,0,0,0,0,0.02961815893650055,0.02961815893650055,548
0,0,0,90,DL,Girona,Espanyol,4,1,2024-11-23,27121,2024,688761,0,0,0,0,0,1.661447286605835,1.661447286605835,548
0,0,0,90,DL,Getafe,Girona,0,1,2024-11-10,27104,2024,687693,0,0,0,0,0,0.46724602580070496,0.46724602580070496,548
0,1,0.07426275312900543,90,DC,Girona,Leganes,4,3,2024-11-02,27095,2024,685085,0,0,0,0,0.07426275312900543,0.5710094571113586,0.496746689081192,548
0,0,0,22,Sub,Las Palmas,Girona,1,0,2024-10-26,27087,2024,683201,0.02790861204266548,0,1,0,0,0.02790861204266548,0,548
0,0,0,57,DC,Celta Vigo,Girona,1,1,2024-09-29,27054,2024,678346,0.4329632520675659,1,1,0,0,0.5206243395805359,0.5206243395805359,548
0,0,0,90,DC,Girona,Rayo Vallecano,0,0,2024-09-25,27044,2024,677027,0,0,0,0,0,0.16071905195713043,0.16071905195713043,548
0,0,0,90,DL,Valencia,Girona,2,0,2024-09-21,27038,2024,675976,0.10747496783733368,0,1,0,0,0.22442512214183807,0.11695016175508499,548
0,0,0,90,DC,Girona,Barcelona,1,4,2024-09-15,27028,2024,674489,0,0,0,0,0,0.2251053750514984,0.2251053750514984,548
0,0,0,90,DC,Sevilla,Girona,0,2,2024-09-01,27019,2024,672903,0.017957525327801704,0,1,0,0,0.8573237657546997,0.8393662571907043,548
0,0,0,90,DC,Girona,Osasuna,4,0,2024-08-29,27010,2024,669574,0.4378948211669922,0,1,0,0,1.2562707662582397,1.2562707662582397,548
0,1,0.007878501899540424,90,DC,Atletico Madrid,Girona,3,0,2024-08-25,27001,2024,669272,0,0,0,0,0.007878501899540424,0.1852034032344818,0.1852034032344818,548
0,0,0,90,DC,Real Betis,Girona,1,1,2024-08-15,26983,2024,666095,0,0,0,0,0,0.8186309933662415,0.8186309933662415,548
0,0,0,90,DC,Girona,Granada,7,0,2024-05-24,23058,2023,664208,0,0,0,0,0,0.5648345947265625,0.5648345947265625,548
0,1,0.036226075142621994,90,DL,Valencia,Girona,1,3,2024-05-19,23053,2023,663539,0.07041063159704208,0,2,0,0.036226075142621994,0.93377286195755,0.8490424752235413,548
0,1,0.06043347343802452,90,DC,Girona,Villarreal,0,1,2024-05-14,23036,2023,661961,0.02551763504743576,0,1,0,0.06043347343802452,0.23826824128627777,0.2127505987882614,548
0,0,0,90,DC,Alaves,Girona,2,2,2024-05-10,23030,2023,660271,0,0,0,0,0,0.6108965873718262,0.6108965873718262,548
0,0,0,90,DC,Girona,Barcelona,4,2,2024-05-04,23019,2023,659081,0,0,0,0,0,0.5866140723228455,0.5866140723228455,548
0,1,0.06448795646429062,90,DC,Las Palmas,Girona,0,2,2024-04-27,23012,2023,656753,0,0,0,0,0.06448795646429062,0,0,548
0,0,0,90,DC,Girona,Cadiz,4,1,2024-04-20,23002,2023,655133,0,0,0,0,0,0.4071202576160431,0.4071202576160431,548
0,1,0.015194792300462723,90,DC,Atletico Madrid,Girona,3,1,2024-04-13,22986,2023,652963,0,0,0,0,0.015194792300462723,1.602057933807373,1.5868631601333618,548
0,0,0,90,DC,Girona,Real Betis,3,2,2024-03-31,22983,2023,650512,0,0,0,0,0,1.058658242225647,1.058658242225647,548
0,0,0,90,DL,Getafe,Girona,1,0,2024-03-16,22966,2023,648540,0.3577226996421814,0,5,0,0,1.0287859439849854,0.9035336375236511,548
0,1,0.172575905919075,90,DC,Girona,Osasuna,2,0,2024-03-09,22958,2023,646965,0,0,0,0,0.172575905919075,1.579268217086792,1.4066922664642334,548
0,2,0.07484390586614609,90,DC,Girona,Real Sociedad,0,0,2024-02-03,22907,2023,638886,0,0,0,0,0.07484390586614609,0.041371334344148636,0.041371334344148636,548
0,1,0.44566744565963745,90,DC,Celta Vigo,Girona,0,1,2024-01-28,22897,2023,637244,0,0,0,0,0.44566744565963745,0.8714030981063843,0.8714030981063843,548
0,1,0.364303857088089,90,DC,Girona,Sevilla,5,1,2024-01-21,22886,2023,636428,0,0,0,0,0.364303857088089,1.8477813005447388,1.8477813005447388,548
0,2,0.0680280551314354,90,DC,Almeria,Girona,0,0,2024-01-14,22875,2023,635174,0,0,0,0,0.0680280551314354,0.0680280551314354,0,548
1,2,0.724448561668396,90,DC,Girona,Atletico Madrid,4,3,2024-01-03,22869,2023,634005,0,0,0,1,0.724448561668396,0.9119215607643127,0.9119215607643127,548
0,1,0.046738408505916595,90,DC,Real Betis,Girona,1,1,2023-12-21,22857,2023,632228,0,0,0,0,0.046738408505916595,0.5386893153190613,0.5386893153190613,548
0,0,0,90,DC,Girona,Alaves,3,0,2023-12-18,22854,2023,631411,0,0,0,0,0,0,0,548
