id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
11745,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '0'}","{'h': '1.86862', 'a': '0.641129'}",2019-11-02 12:30:00,"{'w': 0.6676787854980799, 'd': 0.21203007801276927, 'l': 0.12029113491049911}",w,73
11756,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '2.3306', 'a': '1.9213'}",2019-11-09 15:00:00,"{'w': 0.47793324964825645, 'd': 0.196820179291259, 'l': 0.3252465405302939}",l,73
11765,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '2'}","{'h': '0.849789', 'a': '1.2765'}",2019-11-23 15:00:00,"{'w': 0.24784542893767453, 'd': 0.28828534466289385, 'l': 0.4638692263903781}",l,73
11779,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '2'}","{'h': '2.93189', 'a': '1.02949'}",2019-11-30 15:00:00,"{'w': 0.7601828802472614, 'd': 0.1375002999172699, 'l': 0.10231631389373459}",l,73
11791,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '0'}","{'h': '0.383763', 'a': '0.342799'}",2019-12-03 19:30:00,"{'w': 0.2404409711914949, 'd': 0.5493068630647077, 'l': 0.21025216574379704}",l,73
11794,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '3'}","{'h': '0.154608', 'a': '3.04446'}",2019-12-07 15:00:00,"{'w': 0.008511895635334919, 'd': 0.0623864079163075, 'l': 0.9291008942290494}",l,73
11805,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '2.02119', 'a': '1.20777'}",2019-12-14 15:00:00,"{'w': 0.561896983201938, 'd': 0.2139555002662112, 'l': 0.2241475120818637}",w,73
11814,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '0', 'a': '1'}","{'h': '0.138532', 'a': '0.144318'}",2019-12-21 15:00:00,"{'w': 0.11307677096744091, 'd': 0.7687754254965311, 'l': 0.11814780353602794}",l,73
11824,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.55463', 'a': '1.42464'}",2019-12-26 15:00:00,"{'w': 0.40695416524985223, 'd': 0.24340445449095954, 'l': 0.34964138008447254}",d,73
11834,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '0'}","{'h': '1.05876', 'a': '0.500726'}",2019-12-28 12:30:00,"{'w': 0.4898393093653671, 'd': 0.33737706188784794, 'l': 0.17278362874611597}",l,73
11843,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '4', 'a': '0'}","{'h': '2.32825', 'a': '0.720709'}",2020-01-01 17:30:00,"{'w': 0.7345804200728051, 'd': 0.16725043186248878, 'l': 0.09816912017894176}",l,73
11857,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '0', 'a': '3'}","{'h': '0.320447', 'a': '2.29827'}",2020-01-12 14:00:00,"{'w': 0.038353212349092974, 'd': 0.13731439861709688, 'l': 0.8243323654266521}",l,73
11869,True,a,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '0'}","{'h': '1.76046', 'a': '0.558298'}",2020-01-18 15:00:00,"{'w': 0.6664508992031732, 'd': 0.22162895917357778, 'l': 0.1119201409094437}",l,73
11878,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '1'}","{'h': '1.92315', 'a': '1.97227'}",2020-01-21 19:30:00,"{'w': 0.3854264077237099, 'd': 0.20996676917157805, 'l': 0.40460681757281497}",w,73
11883,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '1'}","{'h': '2.72236', 'a': '1.40955'}",2020-02-01 15:00:00,"{'w': 0.6519830013015168, 'd': 0.16901278094596658, 'l': 0.17900401571606442}",w,73
11900,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '2.04467', 'a': '1.07183'}",2020-02-09 14:00:00,"{'w': 0.598160394261169, 'd': 0.2095251997622949, 'l': 0.19231440080313156}",l,73
11907,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '0'}","{'h': '3.09935', 'a': '1.75718'}",2020-02-22 15:00:00,"{'w': 0.6462675828885199, 'd': 0.15760668220813456, 'l': 0.19612473732130276}",l,73
11914,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '1.58495', 'a': '1.98271'}",2020-02-29 15:00:00,"{'w': 0.3113997845019826, 'd': 0.2163461294133526, 'l': 0.4722540824571426}",d,73
11928,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '1.89453', 'a': '1.29544'}",2020-03-07 12:30:00,"{'w': 0.5144561945881466, 'd': 0.22399540247669728, 'l': 0.2615484010294688}",l,73
11942,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '0.363637', 'a': '0.788453'}",2020-06-20 18:45:00,"{'w': 0.15812018885922463, 'd': 0.41327344693323637, 'l': 0.4286063642075285}",l,73
11947,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '0'}","{'h': '0.715002', 'a': '0.0619009'}",2020-06-24 17:00:00,"{'w': 0.4895830911884633, 'd': 0.4804058868512692, 'l': 0.030011021960264724}",l,73
11955,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '4'}","{'h': '1.27503', 'a': '2.23457'}",2020-07-01 17:00:00,"{'w': 0.21022007487661398, 'd': 0.19888013543326186, 'l': 0.5908997732515082}",l,73
11967,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '5', 'a': '2'}","{'h': '2.63259', 'a': '1.52161'}",2020-07-04 14:00:00,"{'w': 0.6137452572164355, 'd': 0.1778642952442052, 'l': 0.2083903146825678}",l,73
11975,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '0'}","{'h': '0.960349', 'a': '0.479274'}",2020-07-09 17:00:00,"{'w': 0.46170602881377, 'd': 0.359322757457093, 'l': 0.17897121372896727}",d,73
11984,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '4', 'a': '1'}","{'h': '2.54311', 'a': '1.66084'}",2020-07-12 18:00:00,"{'w': 0.5694927081888431, 'd': 0.18572700252237626, 'l': 0.24478020309581763}",w,73
11999,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '0.82755', 'a': '1.66635'}",2020-07-15 17:00:00,"{'w': 0.1847610824457157, 'd': 0.2423001890659606, 'l': 0.572938728146533}",l,73
12004,True,h,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '0', 'a': '2'}","{'h': '0.583117', 'a': '2.24527'}",2020-07-19 13:00:00,"{'w': 0.08084209020324, 'd': 0.16582848805558942, 'l': 0.7533294042655188}",l,73
12019,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '3'}","{'h': '1.74699', 'a': '1.46461'}",2020-07-26 15:00:00,"{'w': 0.4443422215832757, 'd': 0.23140718150108583, 'l': 0.32425059621196095}",w,73
11647,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '0.87159', 'a': '1.2246'}",2019-08-10 15:00:00,"{'w': 0.26308048039121357, 'd': 0.29357745630138543, 'l': 0.4433420633022764}",d,72
11656,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '1', 'a': '0'}","{'h': '0.832913', 'a': '1.17279'}",2019-08-17 15:00:00,"{'w': 0.2606859583579794, 'd': 0.3018197397847518, 'l': 0.43749430185445776}",w,72
11663,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '0'}","{'h': '0.855926', 'a': '1.25668'}",2019-08-23 20:00:00,"{'w': 0.25296401834253274, 'd': 0.29043909700931064, 'l': 0.4565968846408549}",l,72
11681,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '2'}","{'h': '1.48842', 'a': '2.00172'}",2019-09-01 14:00:00,"{'w': 0.2874818393424644, 'd': 0.21615391434320208, 'l': 0.4963642423249791}",w,72
11690,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '1'}","{'h': '1.41542', 'a': '1.50641'}",2019-09-15 13:00:00,"{'w': 0.35655307972467853, 'd': 0.24641258272414931, 'l': 0.39703433742652483}",l,72
11698,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '0', 'a': '2'}","{'h': '1.26041', 'a': '0.508011'}",2019-09-21 14:00:00,"{'w': 0.5517758411634814, 'd': 0.2986203745052582, 'l': 0.14960378432368773}",l,72
11711,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '3'}","{'h': '2.35854', 'a': '3.1082'}",2019-09-28 16:30:00,"{'w': 0.2933422504232279, 'd': 0.16707099334135114, 'l': 0.5395856913560166}",l,72
11714,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '0.558912', 'a': '1.30723'}",2019-10-05 15:00:00,"{'w': 0.1589714906436584, 'd': 0.29016446093600123, 'l': 0.5508640484078126}",l,72
11727,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '0'}","{'h': '2.23324', 'a': '0.459112'}",2019-10-19 12:30:00,"{'w': 0.7813998410722401, 'd': 0.15711795704158102, 'l': 0.06148218558238727}",w,72
11734,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '2'}","{'h': '1.15279', 'a': '1.04723'}",2019-10-26 15:00:00,"{'w': 0.38116630253782546, 'd': 0.2907789620259824, 'l': 0.32805473543342367}",l,72
11748,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.15532', 'a': '0.243393'}",2019-11-03 16:30:00,"{'w': 0.600965353868946, 'd': 0.3213823137588702, 'l': 0.0776523323699204}",d,72
11758,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '0.742281', 'a': '2.08883'}",2019-11-09 15:00:00,"{'w': 0.12111633921435552, 'd': 0.19250635157425422, 'l': 0.686377302371015}",w,72
11768,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '0', 'a': '2'}","{'h': '0.812693', 'a': '1.80849'}",2019-11-23 15:00:00,"{'w': 0.16408342802729417, 'd': 0.22590015970336685, 'l': 0.610016411247176}",l,72
11775,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '2.24348', 'a': '1.24986'}",2019-12-01 16:30:00,"{'w': 0.598206818656935, 'd': 0.19766962781665767, 'l': 0.20412353622310045}",l,72
11792,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '5', 'a': '2'}","{'h': '2.41397', 'a': '1.76453'}",2019-12-04 20:15:00,"{'w': 0.524451379806189, 'd': 0.19341248995431248, 'l': 0.28213608520794253}",l,72
11796,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '1'}","{'h': '2.03892', 'a': '1.25734'}",2019-12-07 12:30:00,"{'w': 0.5545236412785451, 'd': 0.21316581116482108, 'l': 0.2323105425640748}",w,72
11809,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.48327', 'a': '0.276759'}",2019-12-15 14:00:00,"{'w': 0.6834117906686864, 'd': 0.2502508041849373, 'l': 0.06633740507564394}",d,72
11816,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '0'}","{'h': '0.486523', 'a': '0.881818'}",2019-12-21 12:30:00,"{'w': 0.1931836060156184, 'd': 0.3760138925251804, 'l': 0.43080250145915006}",d,72
11827,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '0'}","{'h': '1.47521', 'a': '0.565252'}",2019-12-26 15:00:00,"{'w': 0.595495612614051, 'd': 0.263143920270325, 'l': 0.14136046704995123}",w,72
11838,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '1.63211', 'a': '2.82576'}",2019-12-28 15:00:00,"{'w': 0.20542692242639266, 'd': 0.16923033318716313, 'l': 0.6253424230614708}",w,72
11848,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '1'}","{'h': '1.79757', 'a': '0.848942'}",2020-01-01 17:30:00,"{'w': 0.5983342677948098, 'd': 0.2280761329789163, 'l': 0.1735895982833286}",l,72
11860,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '0'}","{'h': '2.02533', 'a': '1.53324'}",2020-01-11 15:00:00,"{'w': 0.49208393960391195, 'd': 0.21448474429857836, 'l': 0.2934313114197791}",w,72
11872,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '1'}","{'h': '1.68436', 'a': '1.95473'}",2020-01-18 15:00:00,"{'w': 0.33756968988360664, 'd': 0.21618791480696306, 'l': 0.4462423920504604}",d,72
11877,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '2'}","{'h': '2.05254', 'a': '0.570931'}",2020-01-21 19:30:00,"{'w': 0.7224873490015248, 'd': 0.18596940315193772, 'l': 0.09154324240704498}",d,72
11891,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '2', 'a': '3'}","{'h': '0.919248', 'a': '2.70178'}",2020-02-01 15:00:00,"{'w': 0.10261932971045015, 'd': 0.14780404419273704, 'l': 0.7495764423567928}",w,72
11897,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '1'}","{'h': '2.79103', 'a': '0.865323'}",2020-02-08 12:30:00,"{'w': 0.7733756382489306, 'd': 0.13765182352684588, 'l': 0.08897226279793123}",w,72
11903,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '2'}","{'h': '1.33567', 'a': '2.65691'}",2020-02-23 16:30:00,"{'w': 0.17326038738438365, 'd': 0.17081412704685509, 'l': 0.6559253365578388}",l,72
11916,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '2.41259', 'a': '1.12561'}",2020-03-01 14:00:00,"{'w': 0.657640580242263, 'd': 0.18082007141240275, 'l': 0.16153930437040878}",d,72
11925,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '4', 'a': '0'}","{'h': '2.02883', 'a': '0.445922'}",2020-03-08 14:00:00,"{'w': 0.7503825409495071, 'd': 0.1794038594948251, 'l': 0.07021359488432205}",l,72
11940,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '0'}","{'h': '0.621456', 'a': '0.659123'}",2020-06-21 18:00:00,"{'w': 0.28635598122864003, 'd': 0.4038991381105458, 'l': 0.30974488066081285}",d,72
11948,True,a,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '0.382813', 'a': '0.654912'}",2020-06-24 17:00:00,"{'w': 0.18542201008503117, 'd': 0.4488000079620766, 'l': 0.36577798195289135}",w,72
11958,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.17592', 'a': '1.80384'}",2020-07-01 17:00:00,"{'w': 0.24804236243216304, 'd': 0.2311341597767575, 'l': 0.5208234768004935}",w,72
11971,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '0'}","{'h': '0.511828', 'a': '0.403762'}",2020-07-06 19:00:00,"{'w': 0.293664465704126, 'd': 0.48737411705470113, 'l': 0.21896141724117285}",l,72
11978,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '1'}","{'h': '0.671442', 'a': '2.29684'}",2020-07-09 17:00:00,"{'w': 0.09215013694485456, 'd': 0.16697750788207702, 'l': 0.7408723317542032}",d,72
11992,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '0'}","{'h': '2.86724', 'a': '0.286561'}",2020-07-12 11:00:00,"{'w': 0.8938364208025923, 'd': 0.08566246362102899, 'l': 0.02050073112404352}",l,72
11997,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '1'}","{'h': '0.944434', 'a': '1.52021'}",2020-07-16 17:00:00,"{'w': 0.23462011459322193, 'd': 0.2586125813271514, 'l': 0.5067673039806563}",d,72
12009,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '0.468461', 'a': '0.624814'}",2020-07-20 17:00:00,"{'w': 0.2285657828925933, 'd': 0.4406217710967242, 'l': 0.3308124460106823}",w,72
12019,True,h,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '3'}","{'h': '1.74699', 'a': '1.46461'}",2020-07-26 15:00:00,"{'w': 0.4443422215832757, 'd': 0.23140718150108583, 'l': 0.32425059621196095}",l,72
11647,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '0.87159', 'a': '1.2246'}",2019-08-10 15:00:00,"{'w': 0.26308048039121357, 'd': 0.29357745630138543, 'l': 0.4433420633022764}",d,78
11660,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '1.84778', 'a': '0.241912'}",2019-08-18 14:00:00,"{'w': 0.7727989786198157, 'd': 0.18552648470450686, 'l': 0.04167453531533999}",l,78
11669,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '2'}","{'h': '2.23561', 'a': '0.676993'}",2019-08-24 15:00:00,"{'w': 0.7291315176890407, 'd': 0.17344235366229652, 'l': 0.09742611211982716}",w,78
11676,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '0'}","{'h': '1.41394', 'a': '0.30354'}",2019-08-31 15:00:00,"{'w': 0.6571894974868273, 'd': 0.2652366697498857, 'l': 0.07757383272648717}",w,78
