goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,15,MC,Udinese,SPAL 2013,3,2,2019-05-18,9945,2018,333235,0,0,0,0,0,0,0,817
0,0,0,63,MC,Frosinone,Udinese,1,3,2019-05-12,9934,2018,332084,0,0,0,0,0,0.0814243033528328,0.0814243033528328,817
0,0,0,73,MC,Udinese,Inter,0,0,2019-05-04,9921,2018,330543,0,0,0,0,0,0.04952849820256233,0.04952849820256233,817
0,1,0.026480399072170258,90,MC,Atalanta,Udinese,2,0,2019-04-29,9912,2018,329453,0,0,0,0,0.026480399072170258,0.059975601732730865,0.03349519893527031,817
0,2,0.05720899999141693,74,Sub,Udinese,Sassuolo,1,1,2019-04-20,9905,2018,325682,0.04879869893193245,0,1,0,0.05720899999141693,0.14958399534225464,0.04357599839568138,817
0,2,0.024775799363851547,90,MC,Lazio,Udinese,2,0,2019-04-17,9821,2018,325388,0,0,0,0,0.024775799363851547,0.21331700682640076,0.18854199349880219,817
0,0,0,20,Sub,Roma,Udinese,1,0,2019-04-13,9892,2018,324365,0,0,0,0,0,0,0,817
0,0,0,1,Sub,Udinese,Empoli,3,2,2019-04-07,9885,2018,323110,0,0,0,0,0,0,0,817
0,0,0,63,MC,Udinese,Genoa,2,0,2019-03-30,9865,2018,317670,0,0,0,0,0,0.02161649987101555,0.02161649987101555,817
0,1,0.017587900161743164,69,MC,Napoli,Udinese,4,2,2019-03-17,9852,2018,317192,0.0921768993139267,0,1,0,0.017587900161743164,0.34598401188850403,0.23622000217437744,817
0,1,0.008587820455431938,26,Sub,Juventus,Udinese,4,1,2019-03-08,9842,2018,314177,0.010653000324964523,0,1,0,0.008587820455431938,0.01924080029129982,0,817
0,1,0.05015899986028671,13,Sub,Udinese,Bologna,2,1,2019-03-03,9829,2018,307306,0,0,0,0,0.05015899986028671,0.20361800491809845,0.20361800491809845,817
0,1,0.01161080040037632,1,Sub,Genoa,Fiorentina,0,0,2018-12-29,9759,2018,291215,0.027121899649500847,0,1,0,0.01161080040037632,0.03873270004987717,0,817
0,1,0.025249799713492393,49,DMC,Cagliari,Genoa,1,0,2018-12-26,9749,2018,282281,0,0,0,0,0.025249799713492393,0.08401349931955338,0.05876360088586807,817
0,0,0,13,Sub,Genoa,Atalanta,3,1,2018-12-22,9745,2018,281999,0,0,0,0,0,0.12387099862098694,0.12387099862098694,817
0,0,0,65,DMC,Roma,Genoa,3,2,2018-12-16,9734,2018,281728,0.5430200099945068,1,1,0,0,0.07144089788198471,0.07144089788198471,817
0,1,0.021137600764632225,90,DMC,Genoa,SPAL 2013,1,1,2018-12-09,9726,2018,281469,0,0,0,0,0.021137600764632225,0.07975859940052032,0.05862110108137131,817
0,0,0,79,DMC,Torino,Genoa,2,1,2018-12-02,9715,2018,281179,0,0,0,0,0,0,0,817
0,0,0,7,Sub,Genoa,Sampdoria,1,1,2018-11-25,9700,2018,280954,0,0,0,0,0,0,0,817
0,0,0,60,MC,Inter,Genoa,5,0,2018-11-03,9680,2018,280215,0,0,0,0,0,0.008058980107307434,0.008058980107307434,817
0,0,0,71,MC,Genoa,Udinese,2,2,2018-10-28,9670,2018,280006,0.01682239957153797,0,1,0,0,0.09947050362825394,0.08264809846878052,817
0,0,0,90,MC,Juventus,Genoa,1,1,2018-10-20,9661,2018,279657,0.020055999979376793,0,1,0,0,0.03550669923424721,0.01545070018619299,817
0,2,0.1109199970960617,90,MC,Genoa,Parma Calcio 1913,1,3,2018-10-07,9650,2018,279447,0.03413879871368408,0,2,0,0.1109199970960617,0.7564610242843628,0.6955620050430298,817
0,0,0,76,MC,Frosinone,Genoa,1,2,2018-09-30,9643,2018,254213,0,0,0,0,0,0.05319429934024811,0.05319429934024811,817
0,0,0,25,Sub,Lazio,Genoa,4,1,2018-09-23,9621,2018,251188,0,0,0,0,0,0,0,817
0,1,0.08782079815864563,90,DMC,Chievo,Benevento,1,0,2018-05-20,7870,2017,241080,0.18884000182151794,0,1,0,0.08782079815864563,0.33272698521614075,0.143886998295784,817
