id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
831,Fraser Forster,30,2623,0,0,0,0.01863750070333481,0,1,1,0,GK,Southampton,0,0,2.2933644084259868,2.274727108888328,2014
831,Fraser Forster,18,1620,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.5442584920674562,0.5442584920674562,2015
831,Fraser Forster,38,3420,0,0,0,0.34467700123786926,0,1,3,0,GK,Southampton,0,0,3.6629295581951737,3.6629295581951737,2016
831,Fraser Forster,20,1800,0,0,0,0,0,0,0,0,GK,Southampton,0,0,1.1555680893361568,1.1555680893361568,2017
831,Fraser Forster,1,90,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0,0,2018
831,Fraser Forster,8,720,0,0,0,0,0,0,0,0,GK,Southampton,0,0,1.113945309072733,1.113945309072733,2020
831,Fraser Forster,19,1710,0,0,0,0,0,0,1,0,GK,Southampton,0,0,0.8640092052519321,0.8640092052519321,2021
831,Fraser Forster,14,1212,0,0,0,0,0,0,1,0,GK S,Tottenham,0,0,1.6163463462144136,1.6163463462144136,2022
831,Fraser Forster,7,630,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,1.9027439206838608,1.9027439206838608,2024
831,Fraser Forster,7,630,0,0,0,0,0,0,0,0,GK,Tottenham,0,0,1.9027439206838608,1.9027439206838608,2025
