id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
56493,37,SavedShot,0.7219999694824218,0.5770000076293945,0.01660740002989769,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Wilfried Zaha,Pass,520
56496,46,SavedShot,0.9819999694824219,0.5770000076293945,0.10412800312042236,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Jordon Mutch,Cross,520
56503,64,MissedShots,0.9030000305175782,0.40599998474121096,0.3728120028972626,Bakary Sako,h,520,OpenPlay,2015,RightFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Joel Ward,Pass,520
56506,73,SavedShot,0.9290000152587891,0.6819999694824219,0.08402489870786667,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Dwight Gayle,Pass,520
56509,77,SavedShot,0.9690000152587891,0.720999984741211,0.037396300584077835,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Pape Souaré,TakeOn,520
56511,86,Goal,0.855,0.3579999923706055,0.05680280178785324,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,104,Crystal Palace,Aston Villa,2,1,2015-08-22 18:00:00,Scott Dann,Pass,520
57482,24,SavedShot,0.8580000305175781,0.7659999847412109,0.02559559978544712,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,115,Chelsea,Crystal Palace,1,2,2015-08-29 18:00:00,Wilfried Zaha,Pass,520
57486,30,MissedShots,0.754000015258789,0.7119999694824218,0.017763299867510796,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,115,Chelsea,Crystal Palace,1,2,2015-08-29 18:00:00,James McArthur,Pass,520
57494,54,SavedShot,0.7769999694824219,0.6559999847412109,0.022901499643921852,Bakary Sako,a,520,OpenPlay,2015,RightFoot,115,Chelsea,Crystal Palace,1,2,2015-08-29 18:00:00,Jason Puncheon,Pass,520
57501,64,Goal,0.9030000305175782,0.495,0.47324100136756897,Bakary Sako,a,520,OpenPlay,2015,RightFoot,115,Chelsea,Crystal Palace,1,2,2015-08-29 18:00:00,,None,520
57500,64,BlockedShot,0.86,0.4779999923706055,0.0817629024386406,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,115,Chelsea,Crystal Palace,1,2,2015-08-29 18:00:00,Yannick Bolasie,Goal,520
57827,47,MissedShots,0.94,0.6469999694824219,0.049675699323415756,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,123,Crystal Palace,Manchester City,0,1,2015-09-12 18:00:00,Wilfried Zaha,Cross,520
58312,37,BlockedShot,0.8619999694824219,0.33799999237060546,0.05539729818701744,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,138,Tottenham,Crystal Palace,1,0,2015-09-20 16:30:00,Martin Kelly,Pass,520
58311,37,SavedShot,0.7969999694824219,0.3220000076293945,0.07258079946041107,Bakary Sako,a,520,DirectFreekick,2015,LeftFoot,138,Tottenham,Crystal Palace,1,0,2015-09-20 16:30:00,,Standard,520
58317,64,SavedShot,0.8809999847412109,0.2560000038146973,0.016787700355052948,Bakary Sako,a,520,OpenPlay,2015,RightFoot,138,Tottenham,Crystal Palace,1,0,2015-09-20 16:30:00,Pape Souaré,Cross,520
58548,32,BlockedShot,0.88,0.25,0.030986299738287926,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,149,Watford,Crystal Palace,0,1,2015-09-27 19:00:00,Jason Puncheon,Pass,520
58549,44,BlockedShot,0.8819999694824219,0.4209999847412109,0.07332070171833038,Bakary Sako,a,520,FromCorner,2015,LeftFoot,149,Watford,Crystal Palace,0,1,2015-09-27 19:00:00,,None,520
58554,57,BlockedShot,0.7169999694824218,0.485,0.04490179941058159,Bakary Sako,a,520,DirectFreekick,2015,LeftFoot,149,Watford,Crystal Palace,0,1,2015-09-27 19:00:00,,Standard,520
58555,58,BlockedShot,0.7930000305175782,0.7609999847412109,0.014137900434434414,Bakary Sako,a,520,FromCorner,2015,LeftFoot,149,Watford,Crystal Palace,0,1,2015-09-27 19:00:00,,None,520
59275,69,SavedShot,0.784000015258789,0.23200000762939454,0.015201300382614136,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,172,Leicester,Crystal Palace,1,0,2015-10-24 18:00:00,Wilfried Zaha,Pass,520
55044,61,MissedShots,0.9259999847412109,0.655,0.28060099482536316,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,200,Liverpool,Crystal Palace,1,2,2015-11-08 20:00:00,Wilfried Zaha,Cross,520
53538,58,MissedShots,0.740999984741211,0.23700000762939452,0.014251300133764744,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,210,Crystal Palace,Sunderland,0,1,2015-11-24 00:00:00,Yohan Cabaye,Pass,520
53121,19,MissedShots,0.7380000305175781,0.40799999237060547,0.01873449981212616,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,282,Aston Villa,Crystal Palace,1,0,2016-01-12 23:45:00,Wilfried Zaha,Pass,520
61028,90,BlockedShot,0.865999984741211,0.639000015258789,0.07363300025463104,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,352,Sunderland,Crystal Palace,2,2,2016-03-01 23:45:00,Emmanuel Adebayor,Pass,520
60071,73,SavedShot,0.7709999847412109,0.26299999237060545,0.01896429993212223,Bakary Sako,h,520,SetPiece,2015,LeftFoot,375,Crystal Palace,Leicester,0,1,2016-03-19 19:00:00,Yohan Cabaye,Pass,520
60075,82,SavedShot,0.7830000305175782,0.2879999923706055,0.01951880007982254,Bakary Sako,h,520,OpenPlay,2015,LeftFoot,375,Crystal Palace,Leicester,0,1,2016-03-19 19:00:00,Mile Jedinak,Pass,520
60336,65,BlockedShot,0.7759999847412109,0.529000015258789,0.03295129910111427,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,390,West Ham,Crystal Palace,2,2,2016-04-02 18:00:00,Joe Ledley,Pass,520
60338,71,MissedShots,0.9690000152587891,0.6090000152587891,0.06935200095176697,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,390,West Ham,Crystal Palace,2,2,2016-04-02 18:00:00,Yannick Bolasie,Cross,520
60352,86,BlockedShot,0.894000015258789,0.605999984741211,0.0639152005314827,Bakary Sako,a,520,OpenPlay,2015,LeftFoot,390,West Ham,Crystal Palace,2,2,2016-04-02 18:00:00,Yannick Bolasie,Cross,520
