goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,2,0.0512397401034832,29,Sub,Lorient,Clermont Foot,5,0,2024-05-19,23674,2023,663967,0.016197144985198975,0,1,0,0.0512397401034832,0.08502388745546341,0.017587004229426384,7278
0,1,0.08657990396022797,78,MR,Marseille,Lorient,3,1,2024-05-12,23662,2023,661640,0,0,0,0,0.08657990396022797,0.08657990396022797,0,7278
0,2,0.05153345689177513,90,AMC,Lens,Lorient,2,0,2024-05-03,23655,2023,658520,0.1892414689064026,0,3,0,0.05153345689177513,0.2832482159137726,0.09630768746137619,7278
0,1,0.03207426145672798,75,MC,Lorient,Toulouse,1,2,2024-04-28,23645,2023,657641,0.16900549829006195,0,2,0,0.03207426145672798,0.22191521525382996,0.02083546109497547,7278
0,1,0.01929791085422039,71,MC,Lorient,Paris Saint Germain,1,4,2024-04-24,23624,2023,656129,0.23880861699581146,0,2,0,0.01929791085422039,0.11457716673612595,0,7278
0,4,0.23549294471740723,90,MC,Nice,Lorient,3,0,2024-04-19,23635,2023,654539,0.05935817211866379,0,1,0,0.23549294471740723,0.33086758852005005,0.03601648285984993,7278
0,2,0.10766001045703888,80,MC,Montpellier,Lorient,2,0,2024-04-07,23621,2023,652164,0.18897248804569244,0,3,0,0.10766001045703888,0.2094893753528595,0.1636301875114441,7278
0,1,0.032897572964429855,7,Sub,Lorient,Brest,0,1,2024-03-31,23607,2023,650246,0.5089791417121887,0,1,0,0.032897572964429855,0.5418767333030701,0,7278
0,0,0,11,Sub,Monaco,Lorient,2,2,2024-03-17,23598,2023,648890,0.06933285295963287,1,2,0,0,0.031513165682554245,0.031513165682554245,7278
0,0,0,17,Sub,Lorient,Lyon,0,2,2024-03-09,23590,2023,646788,0,0,0,0,0,0.012140351347625256,0.012140351347625256,7278
0,0,0,66,MC,Lorient,Nantes,0,1,2024-02-24,23574,2023,643334,0.09114523231983185,0,1,0,0,0,0,7278
0,2,0.05023053288459778,90,MC,Lorient,Reims,2,0,2024-02-11,23554,2023,640773,0.25773048400878906,0,2,0,0.05023053288459778,1.0551875829696655,0.7751423716545105,7278
0,4,0.15167248249053955,80,MC,Metz,Lorient,1,2,2024-02-04,23549,2023,639121,0.7411484718322754,1,3,0,0.15167248249053955,0.594588041305542,0.1385854035615921,7278
1,2,0.12108173221349716,90,MC,Lorient,Le Havre,3,3,2024-01-28,23536,2023,637294,0.8035669922828674,1,4,1,0.12108173221349716,0.5020854473114014,0.45884835720062256,7278
0,1,0.026838399469852448,90,MC,Watford,Burnley,1,2,2022-04-30,16718,2021,530506,0.07204390317201614,0,1,0,0.026838399469852448,0.026838399469852448,0,7278
0,0,0,77,MC,Manchester City,Watford,5,1,2022-04-23,16707,2021,528660,0.14805400371551514,0,1,0,0,0.20853599905967712,0.20853599905967712,7278
0,4,0.6008409857749939,90,MC,Watford,Brentford,1,2,2022-04-16,16698,2021,526429,0,0,0,0,0.6008409857749939,1.1172200441360474,0.5745689868927002,7278
