goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,1,0.028709808364510536,90,FW,Udinese,Roma,1,2,2025-01-26,27579,2024,701994,0.02909565158188343,0,1,0,0.028709808364510536,0.06254009902477264,0.03383028879761696,942
0,0,0,80,FW,Como,Udinese,4,1,2025-01-20,27564,2024,700994,0.5546756982803345,0,1,0,0,0.5546756982803345,0.5546756982803345,942
0,3,0.18331648409366608,90,FW,Udinese,Atalanta,0,0,2025-01-11,27561,2024,698049,0.4471918046474457,0,1,0,0.18331648409366608,0.12807142734527588,0.027496855705976486,942
0,3,0.1611625999212265,90,FW,Verona,Udinese,0,0,2025-01-04,27545,2024,697450,0.15247182548046112,0,3,0,0.1611625999212265,0.3416355550289154,0.2594033479690552,942
0,3,0.16214430332183838,83,FW,Udinese,Torino,2,2,2024-12-29,27541,2024,696560,0.3914971947669983,1,3,0,0.16214430332183838,0.17828354239463806,0,942
1,2,0.1273297518491745,90,FW,Fiorentina,Udinese,1,2,2024-12-23,27523,2024,696083,0.389733225107193,0,3,1,0.1273297518491745,0.5170629620552063,0,942
1,3,1.371547818183899,90,FW,Udinese,Napoli,1,3,2024-12-14,27521,2024,693854,0.3925029933452606,0,2,1,0.6102490425109863,0.44574856758117676,0.37905868887901306,942
0,1,0.08552384376525879,77,FW,Monza,Udinese,1,2,2024-12-09,27508,2024,693256,0,0,0,0,0.08552384376525879,0.8973153233528137,0.8117914795875549,942
0,2,0.10990401357412338,78,MR,Udinese,Genoa,0,2,2024-12-01,27501,2024,690521,0,0,0,0,0.10990401357412338,0.15638630092144012,0.04648228734731674,942
0,3,0.14893729984760284,89,FW,Empoli,Udinese,1,1,2024-11-25,27483,2024,689512,0.11866366863250732,0,2,0,0.14893729984760284,0.14893729984760284,0,942
0,3,0.42822858691215515,71,FW,Atalanta,Udinese,2,1,2024-11-10,27481,2024,687118,0.07204487174749374,1,2,0,0.42822858691215515,0.54084712266922,0.11261851340532303,942
0,1,0.08653054386377335,70,FW,Udinese,Juventus,0,2,2024-11-02,27466,2024,685211,0.10100503265857697,0,1,0,0.08653054386377335,0.14939717948436737,0.06286662817001343,942
0,0,0,11,Sub,Venezia,Udinese,3,2,2024-10-30,27461,2024,684343,0,0,0,0,0,0,0,942
0,0,0,78,FW,Udinese,Inter,2,3,2024-09-28,27413,2024,677563,0,0,0,0,0,0.4262170195579529,0.4262170195579529,942
0,1,0.12473907321691513,76,AMC,Roma,Udinese,3,0,2024-09-22,27410,2024,676671,0.08724562078714371,0,1,0,0.12473907321691513,0.21198469400405884,0.08724562078714371,942
2,5,1.6366490125656128,86,FW,Parma Calcio 1913,Udinese,2,3,2024-09-16,27400,2024,674919,0.11088570952415466,0,2,2,1.6366490125656128,1.949743390083313,0.24384020268917084,942
0,1,0.0269690603017807,72,AMC,Udinese,Como,1,0,2024-09-01,27391,2024,672959,0.014159154146909714,0,1,0,0.0269690603017807,0.1824163943529129,0.1554473340511322,942
1,2,0.5166364908218384,81,AMC,Udinese,Lazio,2,1,2024-08-24,27373,2024,674281,0.40790125727653503,1,2,1,0.5166364908218384,1.0416651964187622,0.4572896361351013,942
0,1,0.7612988352775574,80,AMC,Bologna,Udinese,1,1,2024-08-18,27367,2024,667061,0,0,0,0,0,0,0,942
0,0,0,90,FW,Udinese,Inter,1,2,2024-04-08,22607,2023,652735,0,0,0,0,0,0,0,942
1,4,0.7286040186882019,90,AMC,Sassuolo,Udinese,1,1,2024-04-01,22597,2023,650875,0,0,0,1,0.7286040186882019,1.0724458694458008,0.3438418507575989,942
0,2,0.09020920097827911,90,FW,Udinese,Torino,0,2,2024-03-16,22593,2023,648124,0.11810830235481262,0,3,0,0.09020920097827911,0.12534332275390625,0,942
0,0,0,90,FW,Lazio,Udinese,1,2,2024-03-11,22583,2023,647796,0.147637277841568,1,4,0,0,0.1952342838048935,0.13858188688755035,942
0,3,0.19071556627750397,90,AMC,Udinese,Salernitana,1,1,2024-03-02,22574,2023,644635,1.1605361700057983,1,6,0,0.19071556627750397,1.6186527013778687,0.4187363386154175,942
0,1,0.10718965530395508,79,AMC,Genoa,Udinese,2,0,2024-02-24,22558,2023,643509,0.041353922337293625,0,2,0,0.10718965530395508,0.12795490026474,0,942
0,4,0.20597337186336517,80,AMC,Udinese,Cagliari,1,1,2024-02-18,22545,2023,642263,0.41059666872024536,0,2,0,0.20597337186336517,0.719580888748169,0.5530926585197449,942
0,1,0.08306598663330078,79,AMC,Juventus,Udinese,0,1,2024-02-12,22538,2023,641228,0,0,0,0,0.08306598663330078,0,0,942
0,2,0.0754353404045105,88,AMC,Udinese,Monza,0,0,2024-02-03,22527,2023,638335,0.1355828195810318,0,3,0,0.0754353404045105,0.2110181599855423,0.05675780400633812,942
0,0,0,63,AMC,Atalanta,Udinese,2,0,2024-01-27,22515,2023,636729,0.3336069583892822,0,2,0,0,0.3336069583892822,0,942
1,1,0.32083046436309814,38,Sub,Udinese,AC Milan,2,3,2024-01-20,22513,2023,636041,0.10015092045068741,0,1,1,0.32083046436309814,0.42098140716552734,0,942
1,2,0.35039374232292175,31,Sub,Fiorentina,Udinese,2,2,2024-01-14,22496,2023,635511,0,0,0,1,0.35039374232292175,0.2963876724243164,0,942
0,0,0,3,Sub,Udinese,Lazio,1,2,2024-01-07,22493,2023,634354,0.03636752814054489,0,1,0,0,0.06736855953931808,0.031001035124063492,942
0,0,0,6,Sub,Udinese,Bologna,3,0,2023-12-30,22482,2023,633404,0,0,0,0,0,0,0,942
0,0,0,10,Sub,Torino,Udinese,1,1,2023-12-23,22468,2023,632601,0,0,0,0,0,0.39926356077194214,0.39926356077194214,942
0,0,0,14,Sub,Inter,Udinese,4,0,2023-12-09,22450,2023,629048,0,0,0,0,0,0,0,942
0,2,0.18654607236385345,18,Sub,Udinese,Verona,3,3,2023-12-03,22441,2023,627310,0.1102650985121727,1,1,0,0.18654607236385345,0.29681119322776794,0,942
1,2,0.40190109610557556,81,FW,Roma,Udinese,3,1,2023-11-26,22434,2023,625876,0,0,0,1,0.40190109610557556,0.41938114166259766,0.01748006045818329,942
0,0,0,5,Sub,Udinese,Atalanta,1,1,2023-11-12,22419,2023,623758,0,0,0,0,0,0,0,942
0,1,0.07747523486614227,11,Sub,AC Milan,Udinese,0,1,2023-11-04,22410,2023,621852,0,0,0,0,0.07747523486614227,0.07747523486614227,0,942
1,3,0.794166624546051,90,FW,Udinese,Lecce,1,1,2023-10-23,22393,2023,619222,1.0411968231201172,0,3,0,0.03286781162023544,1.0740646123886108,0.6013963222503662,942
0,2,0.08596447110176086,83,FW,Empoli,Udinese,0,0,2023-10-06,22376,2023,615921,0.5399599075317383,0,3,0,0.08596447110176086,0.9660115838050842,0.8444046974182129,942
