goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,19,Sub,Como,Atalanta,1,2,2025-01-25,27581,2024,701231,0,0,0,0,0,0,0,4918
0,2,0.15791605412960052,81,FW,Como,Udinese,4,1,2025-01-20,27564,2024,700978,0.03847232833504677,0,1,0,0.15791605412960052,0.5011546015739441,0.3679729700088501,4918
0,1,0.5802611112594604,90,FW,Como,AC Milan,1,2,2025-01-14,27543,2024,698940,0,0,0,0,0.5802611112594604,0.06203898414969444,0.06203898414969444,4918
1,3,0.5340368747711182,86,FW,Lazio,Como,1,1,2025-01-10,27559,2024,697910,0,0,0,1,0.5340368747711182,0.576916515827179,0.042879629880189896,4918
1,3,0.6180480718612671,84,FW,Como,Lecce,2,0,2024-12-30,27533,2024,696866,0.1894834041595459,1,2,1,0.6180480718612671,0.895671010017395,0.08813953399658203,4918
0,2,0.12772458791732788,25,Sub,Inter,Como,2,0,2024-12-23,27531,2024,696119,0,0,0,0,0.12772458791732788,0.12772458791732788,0,4918
0,1,0.03237549588084221,25,Sub,Como,Roma,2,0,2024-12-15,27512,2024,694510,0.13506029546260834,1,1,0,0.03237549588084221,0.07934478670358658,0.04696929454803467,4918
0,0,0,13,Sub,Venezia,Como,2,2,2024-12-08,27511,2024,693106,0,0,0,0,0,0,0,4918
0,3,0.16666854918003082,70,FW,Como,Monza,1,1,2024-11-30,27496,2024,689813,0.29038941860198975,0,3,0,0.16666854918003082,0.41805410385131836,0.13898561894893646,4918
0,3,0.2502990663051605,90,FW,Como,Fiorentina,0,2,2024-11-24,27482,2024,689015,0,0,0,0,0.2502990663051605,0.26589319109916687,0.01559413317590952,4918
0,4,0.5199670791625977,86,FW,Genoa,Como,1,1,2024-11-07,27472,2024,686195,0.08663161098957062,0,1,0,0.5199670791625977,0.6639554500579834,0.05735671892762184,4918
0,1,0.051547594368457794,25,Sub,Empoli,Como,1,0,2024-11-04,27462,2024,686071,0,0,0,0,0.051547594368457794,0.02478596568107605,0.02478596568107605,4918
0,2,0.05956752598285675,86,FW,Como,Lazio,1,5,2024-10-31,27454,2024,684482,0.675524115562439,0,2,0,0.05956752598285675,0.7350916862487793,0,4918
0,2,0.11251207441091537,90,FW,Torino,Como,1,0,2024-10-25,27450,2024,682585,0,0,0,0,0.11251207441091537,0.19545593857765198,0.0829438641667366,4918
0,3,0.4430420398712158,90,FW,Como,Parma Calcio 1913,1,1,2024-10-19,27436,2024,681013,0,0,0,0,0.4430420398712158,0.4430420398712158,0,4918
0,1,0.10576492547988892,90,FW,Napoli,Como,3,1,2024-10-04,27430,2024,679011,0.021356282755732536,0,1,0,0.10576492547988892,0.14164039492607117,0.014519189484417439,4918
2,4,0.28878164291381836,78,FW,Como,Verona,3,2,2024-09-29,27414,2024,678464,0.41734743118286133,0,2,2,0.28878164291381836,0.7392982244491577,0.03316913917660713,4918
