goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,26,Sub,AC Milan,Cagliari,3,0,2020-08-01,13464,2019,412079,0,0,0,0,0,0,0,716
0,1,0.02073970064520836,40,Sub,Cagliari,Juventus,2,0,2020-07-29,13449,2019,411970,0.024555999785661697,0,1,0,0.02073970064520836,0.045295599848032,0,716
0,0,0,12,Sub,Sampdoria,Cagliari,3,0,2020-07-15,13414,2019,408834,0,0,0,0,0,0,0,716
0,0,0,20,Sub,Verona,Cagliari,2,1,2020-06-20,13338,2019,401503,0,0,0,0,0,0,0,716
0,1,0.0507844015955925,67,FW,Cagliari,Roma,3,4,2020-03-01,13339,2019,396418,0.011275200173258781,0,1,0,0.0507844015955925,0.09523259848356247,0.03317299857735634,716
0,1,0.0215402003377676,23,Sub,Cagliari,Napoli,0,1,2020-02-16,13321,2019,394289,0,0,0,0,0.0215402003377676,0.03727160021662712,0.01573139987885952,716
0,0,0,6,Sub,Cagliari,Parma Calcio 1913,2,2,2020-02-01,13301,2019,391263,0,0,0,0,0,0,0,716
0,0,0,14,Sub,SPAL 2013,Bologna,1,3,2020-01-25,13296,2019,390011,0.06771309673786163,0,1,0,0,0.08284220099449158,0.01512909960001707,716
0,3,0.7208369970321655,57,FW,SPAL 2013,Verona,0,2,2020-01-05,13268,2019,388149,0.015202299691736698,0,1,0,0.7208369970321655,0.06549350172281265,0.015202299691736698,716
0,1,0.2761690020561218,86,FW,Torino,SPAL 2013,1,2,2019-12-21,13257,2019,371752,0,0,0,0,0.2761690020561218,0.2761690020561218,0,716
0,1,0.0923881009221077,85,FW,Roma,SPAL 2013,3,1,2019-12-15,13248,2019,370619,0,0,0,0,0.0923881009221077,0.1480409950017929,0.05565259978175163,716
0,0,0,18,Sub,SPAL 2013,Brescia,0,1,2019-12-08,13236,2019,368923,0,0,0,0,0,0.05177130177617073,0.05177130177617073,716
0,3,0.3107849955558777,90,FW,Udinese,SPAL 2013,0,0,2019-11-10,13208,2019,363762,0.1351570039987564,0,1,0,0.3107849955558777,0.16360099613666534,0,716
0,0,0,8,Sub,AC Milan,SPAL 2013,1,0,2019-10-31,13183,2019,361083,0,0,0,0,0,0,0,716
0,2,0.1731480062007904,64,FW,SPAL 2013,Napoli,1,1,2019-10-27,13177,2019,360066,0.05164379999041557,0,2,0,0.1731480062007904,0.13702599704265594,0,716
0,0,0,1,Sub,SPAL 2013,Parma Calcio 1913,1,0,2019-10-05,13157,2019,356007,0,0,0,0,0,0,0,716
0,0,0,14,Sub,Juventus,SPAL 2013,2,0,2019-09-28,13140,2019,354412,0,0,0,0,0,0,0,716
0,0,0,10,Sub,Udinese,SPAL 2013,3,2,2019-05-18,9945,2018,333254,0,0,0,0,0,0.03336070105433464,0.03336070105433464,716
0,0,0,4,Sub,SPAL 2013,Genoa,1,1,2019-04-28,9910,2018,328865,0,0,0,0,0,0,0,716
0,0,0,90,FW,Cagliari,SPAL 2013,2,1,2019-04-07,9878,2018,323205,0,0,0,0,0,0.3594529926776886,0.3594529926776886,716
0,0,0,10,Sub,SPAL 2013,Lazio,1,0,2019-04-03,9875,2018,322001,0.043810099363327026,0,1,0,0,0.043810099363327026,0,716
0,0,0,12,Sub,Inter,SPAL 2013,2,0,2019-03-10,9841,2018,315175,0,0,0,0,0,0,0,716
0,0,0,1,Sub,Sassuolo,SPAL 2013,1,1,2019-02-24,9825,2018,307042,0,0,0,0,0,0,0,716
0,0,0,90,FW,Atalanta,SPAL 2013,2,1,2019-02-10,9797,2018,306481,0.1079849973320961,0,1,0,0,0.1079849973320961,0,716
0,2,0.0826433002948761,90,FW,SPAL 2013,Torino,0,0,2019-02-03,9787,2018,306135,0.3972940146923065,0,1,0,0.0826433002948761,0.46326500177383423,0,716
0,3,0.6709719896316528,90,FW,Parma Calcio 1913,SPAL 2013,2,3,2019-01-27,9778,2018,305898,0.024715900421142578,0,1,0,0.6709719896316528,0.695688009262085,0,716
0,0,0,1,Sub,SPAL 2013,Bologna,1,1,2019-01-20,9775,2018,305637,0,0,0,0,0,0,0,716
0,0,0,4,Sub,SPAL 2013,Udinese,0,0,2018-12-26,9755,2018,282165,0,0,0,0,0,0,0,716
0,2,0.3291639983654022,90,FW,Napoli,SPAL 2013,1,0,2018-12-22,9739,2018,281874,0.039585601538419724,0,1,0,0.3291639983654022,0.3687500059604645,0,716
0,1,0.11366400122642517,11,Sub,SPAL 2013,Chievo,0,0,2018-12-16,9736,2018,281584,0,0,0,0,0.11366400122642517,0.11366400122642517,0,716
0,0,0,20,Sub,SPAL 2013,Empoli,2,2,2018-12-01,9714,2018,281009,0,0,0,0,0,0,0,716
0,0,0,5,Sub,Juventus,SPAL 2013,2,0,2018-11-24,9702,2018,280775,0,0,0,0,0,0,0,716
0,0,0,20,Sub,Lazio,SPAL 2013,4,1,2018-11-04,9682,2018,280305,0,0,0,0,0,0,0,716
0,0,0,80,FW,SPAL 2013,Frosinone,0,3,2018-10-28,9674,2018,280039,0,0,0,0,0,0.06767590343952179,0.06767590343952179,716
0,0,0,66,FW,Roma,SPAL 2013,0,2,2018-10-20,9663,2018,279634,0,0,0,0,0,0,0,716
1,1,0.6875249743461609,24,Sub,SPAL 2013,Inter,1,2,2018-10-07,9654,2018,279594,0,0,0,1,0.6875249743461609,0.6875249743461609,0,716
1,1,0.815792977809906,86,FW,Sampdoria,SPAL 2013,2,1,2018-10-01,9638,2018,279355,0,0,0,1,0.815792977809906,0.8829479813575745,0.06715460121631622,716
0,0,0,8,Sub,SPAL 2013,Sassuolo,0,2,2018-09-27,9635,2018,252952,0,0,0,0,0,0,0,716
0,0,0,12,Sub,Fiorentina,SPAL 2013,3,0,2018-09-22,9619,2018,250688,0,0,0,0,0,0.03809469938278198,0.03809469938278198,716
0,0,0,11,Sub,Torino,SPAL 2013,1,0,2018-09-02,9606,2018,247878,0,0,0,0,0,0,0,716
0,2,0.3828029930591583,90,FW,SPAL 2013,Sampdoria,3,1,2018-05-20,7877,2017,241017,0,0,0,0,0.3828029930591583,0.3828029930591583,0,716
0,0,0,81,FW,Torino,SPAL 2013,2,1,2018-05-13,7867,2017,240002,0,0,0,0,0,0.016582099720835686,0.016582099720835686,716
1,1,0.35113000869750977,90,FW,SPAL 2013,Benevento,2,0,2018-05-06,7850,2017,237994,0,0,0,1,0.35113000869750977,0.7527409791946411,0.40161100029945374,716
0,0,0,17,Sub,Verona,SPAL 2013,1,3,2018-04-29,7847,2017,236460,0,0,0,0,0,0.07702279835939407,0.07702279835939407,716
0,1,0.03803990036249161,90,FW,SPAL 2013,Roma,0,3,2018-04-21,7836,2017,234135,0.09055919945240021,0,1,0,0.03803990036249161,0.12859900295734406,0,716
0,0,0,61,FW,SPAL 2013,Chievo,0,0,2018-04-18,7822,2017,233578,0,0,0,0,0,0,0,716
0,0,0,32,Sub,Fiorentina,SPAL 2013,0,0,2018-04-15,7816,2017,232646,0,0,0,0,0,0.3457280099391937,0.3457280099391937,716
0,0,0,90,FW,SPAL 2013,Atalanta,1,1,2018-04-07,7799,2017,231356,0.04698000103235245,0,1,0,0,0.09788999706506729,0.0509101003408432,716
0,0,0,73,FW,Genoa,SPAL 2013,1,1,2018-03-31,7796,2017,228163,0,0,0,0,0,0.160521000623703,0.160521000623703,716
0,0,0,82,FW,SPAL 2013,Juventus,0,0,2018-03-17,7786,2017,224401,0,0,0,0,0,0,0,716
0,0,0,72,FW,Sassuolo,SPAL 2013,1,1,2018-03-11,7776,2017,223119,0,0,0,0,0,0.02247289940714836,0.02247289940714836,716
0,0,0,75,FW,SPAL 2013,Bologna,1,0,2018-03-03,7759,2017,220838,0,0,0,0,0,0,0,716
1,1,0.6133549809455872,89,FW,Crotone,SPAL 2013,2,3,2018-02-25,7751,2017,219646,0.1201149970293045,0,1,1,0.6133549809455872,0.9111610054969788,0.1776909977197647,716
0,0,0,7,Sub,Napoli,SPAL 2013,1,0,2018-02-18,7741,2017,218429,0,0,0,0,0,0,0,716
0,1,0.014686900191009045,35,Sub,SPAL 2013,AC Milan,0,4,2018-02-10,7737,2017,217494,0.015843499451875687,0,1,0,0.014686900191009045,0.030530400574207306,0,716
0,1,0.07420410215854645,20,Sub,Cagliari,SPAL 2013,2,0,2018-02-04,7727,2017,217286,0.03682269901037216,0,1,0,0.07420410215854645,0.03682269901037216,0,716
1,2,0.9037569761276245,13,Sub,SPAL 2013,Inter,1,1,2018-01-28,7714,2017,210924,0,0,0,1,0.9037569761276245,0.5443270206451416,0.03870199993252754,716
0,1,0.07526759803295135,90,FW,SPAL 2013,Lazio,2,5,2018-01-06,7695,2017,206887,0,0,0,0,0.07526759803295135,0.07526759803295135,0,716
