id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
603,Nathaniel Clyne,35,3148,2,0.9358650408685207,0,2.0856677014380693,19,22,4,0,D M,Southampton,2,0.9358650408685207,8.067473223432899,5.568606615997851,2014
603,Nathaniel Clyne,33,2970,1,1.8151895105838776,0,1.8440426997840405,29,24,6,0,D M,Liverpool,1,1.8151895105838776,10.565198993310332,8.967687624506652,2015
603,Nathaniel Clyne,37,3326,0,1.434063296765089,2,4.596979730762541,26,45,0,0,D,Liverpool,0,1.434063296765089,14.719546059146523,11.413935493677855,2016
603,Nathaniel Clyne,3,173,0,0.11281900107860565,0,0.08609790354967117,2,1,1,0,D S,Liverpool,0,0.11281900107860565,0.3655078038573265,0.2526887059211731,2017
603,Nathaniel Clyne,18,1259,0,0.2646817974746227,1,0.10458909906446934,5,4,2,0,D S,"Bournemouth,Liverpool",0,0.2646817974746227,3.332135606557131,3.0483036302030087,2018
603,Nathaniel Clyne,13,1151,0,0.1229338999837637,1,0.2224844992160797,4,4,2,0,D,Crystal Palace,0,0.1229338999837637,1.8969627786427736,1.7311628945171833,2020
603,Nathaniel Clyne,16,1351,0,0.06702430080622435,1,0.31542220152914524,3,6,1,0,D S,Crystal Palace,0,0.06702430080622435,1.6974888034164906,1.4626366943120956,2021
603,Nathaniel Clyne,22,1644,0,0,0,0.7021582964807749,0,7,3,0,D S,Crystal Palace,0,0,2.4122991962358356,2.209689692594111,2022
603,Nathaniel Clyne,19,1341,0,0.18276398722082376,0,0.15016059577465057,4,3,0,0,D S,Crystal Palace,0,0.18276398722082376,3.289492018520832,3.0100313499569893,2023
603,Nathaniel Clyne,10,398,0,0.01046830415725708,0,0.08323812484741211,1,2,1,0,D S,Crystal Palace,0,0.01046830415725708,1.3669606074690819,1.2837224826216698,2024
603,Nathaniel Clyne,10,398,0,0.01046830415725708,0,0.08323812484741211,1,2,1,0,D S,Crystal Palace,0,0.01046830415725708,1.3669606074690819,1.2837224826216698,2025
