id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
22004,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '4'}","{'h': '0.959108', 'a': '4.05865'}",2023-11-06 20:00:00,"{'w': 0.04237291972563763, 'd': 0.07140562950880172, 'l': 0.8861979584180467}",w,80
22009,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '4', 'a': '4'}","{'h': '3.47238', 'a': '3.19324'}",2023-11-12 16:30:00,"{'w': 0.46379049419538143, 'd': 0.15686827778698817, 'l': 0.3793359138789431}",d,80
22021,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '4', 'a': '1'}","{'h': '2.15227', 'a': '0.968061'}",2023-11-25 15:00:00,"{'w': 0.6443646888746938, 'd': 0.19668396254521384, 'l': 0.1589513384785623}",l,80
22029,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '3', 'a': '2'}","{'h': '1.66304', 'a': '0.855058'}",2023-12-03 14:00:00,"{'w': 0.5650954347276645, 'd': 0.24303980509847514, 'l': 0.19186475984107582}",w,80
22044,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '4.03949', 'a': '2.3512'}",2023-12-06 20:15:00,"{'w': 0.679830969140377, 'd': 0.13094313644292502, 'l': 0.18920359085823507}",l,80
22048,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '0'}","{'h': '1.11437', 'a': '0.885512'}",2023-12-10 14:00:00,"{'w': 0.40692875775665954, 'd': 0.3057083844601399, 'l': 0.28736285778177795}",l,80
22059,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '3.27322', 'a': '0.44014'}",2023-12-16 15:00:00,"{'w': 0.9007405841823342, 'd': 0.07441942970714938, 'l': 0.02483806124725902}",w,80
22073,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '1.74626', 'a': '1.75447'}",2023-12-24 13:00:00,"{'w': 0.38692888545819254, 'd': 0.22277479481782825, 'l': 0.3902963184013959}",l,80
22080,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '1'}","{'h': '2.73005', 'a': '0.958077'}",2023-12-27 19:30:00,"{'w': 0.7457154043925631, 'd': 0.14794650853513527, 'l': 0.10633787783696644}",w,80
22089,True,a,"{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '3'}","{'h': '2.64093', 'a': '1.57463'}",2023-12-30 12:30:00,"{'w': 0.6045627994006817, 'd': 0.17858216670615826, 'l': 0.216854895599024}",w,80
22097,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '0'}","{'h': '2.0456', 'a': '0.697847'}",2024-01-13 12:30:00,"{'w': 0.6890608843173096, 'd': 0.1946795208211532, 'l': 0.11625958965802202}",w,80
22113,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '4', 'a': '1'}","{'h': '3.6627', 'a': '0.477972'}",2024-01-31 20:15:00,"{'w': 0.9212324993379286, 'd': 0.05861126157768163, 'l': 0.020148984124609873}",l,80
22120,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '4'}","{'h': '2.35967', 'a': '2.48996'}",2024-02-04 14:00:00,"{'w': 0.3839104636610576, 'd': 0.18626673530058882, 'l': 0.42982270221060415}",l,80
22126,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '3'}","{'h': '0.719516', 'a': '1.26948'}",2024-02-12 20:00:00,"{'w': 0.2110606196359293, 'd': 0.2934260029867853, 'l': 0.4955133773689215}",w,80
22140,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '2.77713', 'a': '1.82903'}",2024-02-17 17:30:00,"{'w': 0.5789688363862632, 'd': 0.17580024890862814, 'l': 0.24523065465208838}",d,80
22155,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '2.4732', 'a': '2.1523'}",2024-03-02 15:00:00,"{'w': 0.4629324403380977, 'd': 0.18947150535254348, 'l': 0.3475959838948759}",d,80
22169,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '3', 'a': '2'}","{'h': '1.78315', 'a': '0.568435'}",2024-03-11 20:00:00,"{'w': 0.6686879999781762, 'd': 0.21912446961195248, 'l': 0.11218752956297073}",w,80
22188,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '2'}","{'h': '4.46643', 'a': '2.10422'}",2024-03-30 15:00:00,"{'w': 0.7675064797047516, 'd': 0.10619289864656878, 'l': 0.12623271912522704}",d,80
22201,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '4', 'a': '3'}","{'h': '3.48048', 'a': '1.56686'}",2024-04-04 19:15:00,"{'w': 0.7354447382453075, 'd': 0.13059014269721422, 'l': 0.13396112663347454}",w,80
22212,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '1.74265', 'a': '0.521789'}",2024-04-07 16:30:00,"{'w': 0.6725445531996488, 'd': 0.22212516415626388, 'l': 0.10533028202101315}",d,80
22219,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '6', 'a': '0'}","{'h': '3.37093', 'a': '1.21791'}",2024-04-15 19:00:00,"{'w': 0.7819965706845932, 'd': 0.12020398405066643, 'l': 0.09779671117485311}",w,80
22175,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '5', 'a': '0'}","{'h': '3.45858', 'a': '1.60343'}",2024-04-23 19:00:00,"{'w': 0.726234474858147, 'd': 0.1332466526346339, 'l': 0.14051516651042467}",l,80
22236,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '0.612257', 'a': '1.56401'}",2024-04-27 19:00:00,"{'w': 0.14379644063299843, 'd': 0.2510649053465835, 'l': 0.6051386538751284}",d,80
22149,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '0'}","{'h': '2.22432', 'a': '1.27064'}",2024-05-02 18:30:00,"{'w': 0.5898230984221676, 'd': 0.19954466257680573, 'l': 0.21063222351098504}",w,80
22249,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '5', 'a': '0'}","{'h': '4.21838', 'a': '0.893899'}",2024-05-05 13:00:00,"{'w': 0.9046664924711507, 'd': 0.06157759323978279, 'l': 0.033719724766337285}",w,80
22261,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '3'}","{'h': '2.44569', 'a': '2.41068'}",2024-05-11 16:30:00,"{'w': 0.41296825811285165, 'd': 0.18639769933853376, 'l': 0.4006339467035527}",w,80
22226,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '1.32423', 'a': '1.544'}",2024-05-15 18:45:00,"{'w': 0.3269612126241047, 'd': 0.24765180972767117, 'l': 0.42538697751123183}",w,80
22269,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '2', 'a': '1'}","{'h': '1.59771', 'a': '2.002'}",2024-05-19 15:00:00,"{'w': 0.31101264319512556, 'd': 0.21517196042461625, 'l': 0.4738153922639985}",w,80
22277,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '1'}","{'h': '1.51025', 'a': '1.4834'}",2023-08-12 14:00:00,"{'w': 0.384274921112153, 'd': 0.24327038324879768, 'l': 0.3724546954778415}",d,81
22293,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '1'}","{'h': '1.71234', 'a': '1.60916'}",2023-08-20 15:30:00,"{'w': 0.4071118063085958, 'd': 0.22910532949038562, 'l': 0.36378286349493827}",w,81
22301,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '3'}","{'h': '1.3743', 'a': '2.9527'}",2023-08-26 16:30:00,"{'w': 0.15090973275029126, 'd': 0.15303264461527963, 'l': 0.6960570707752424}",w,81
21925,True,a,"{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '2.02244', 'a': '1.22528'}",2023-09-01 19:00:00,"{'w': 0.5582049879117781, 'd': 0.21407018017918727, 'l': 0.22772482742191158}",w,81
21937,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '1', 'a': '3'}","{'h': '0.895632', 'a': '4.15046'}",2023-09-16 14:00:00,"{'w': 0.03552457282530197, 'd': 0.06424755053404889, 'l': 0.9001976795763983}",l,81
21953,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '1'}","{'h': '4.14262', 'a': '1.53878'}",2023-09-24 13:00:00,"{'w': 0.8148932229398854, 'd': 0.09706346526590612, 'l': 0.08801374658233012}",l,81
21960,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'h': '2', 'a': '0'}","{'h': '3.19753', 'a': '0.911997'}",2023-09-30 14:00:00,"{'w': 0.8152723962433913, 'd': 0.11281414747466972, 'l': 0.07191200291411064}",w,81
21973,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '2', 'a': '2'}","{'h': '0.931345', 'a': '1.97865'}",2023-10-08 13:00:00,"{'w': 0.17054021154570137, 'd': 0.21175908456855447, 'l': 0.6177007005239555}",d,81
21976,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '4', 'a': '1'}","{'h': '2.34143', 'a': '0.659622'}",2023-10-22 15:30:00,"{'w': 0.7509713246845321, 'd': 0.16181927551568748, 'l': 0.08720936981909111}",l,81
21993,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '1'}","{'h': '0.618578', 'a': '0.733813'}",2023-10-29 13:00:00,"{'w': 0.269917048703301, 'd': 0.39002775714726057, 'l': 0.3400551941494348}",l,81
21995,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '2'}","{'h': '1.82944', 'a': '1.75505'}",2023-11-04 15:00:00,"{'w': 0.4052249615392112, 'd': 0.21972806879485854, 'l': 0.3750469677894359}",l,81
22013,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '3', 'a': '2'}","{'h': '2.06402', 'a': '1.42128'}",2023-11-12 14:00:00,"{'w': 0.5239720868436595, 'd': 0.2124037656640279, 'l': 0.2636241416014421}",w,81
22016,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.44228', 'a': '1.36963'}",2023-11-25 15:00:00,"{'w': 0.3904407081101293, 'd': 0.2519995675120673, 'l': 0.35755972430574773}",w,81
22034,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '1.1466', 'a': '0.987682'}",2023-12-03 14:00:00,"{'w': 0.39276293477153695, 'd': 0.29540200251952586, 'l': 0.3118350627066489}",d,81
22041,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.61268', 'a': '1.7409'}",2023-12-07 20:15:00,"{'w': 0.3593441883533979, 'd': 0.2277131638782417, 'l': 0.4129426469337319}",w,81
22049,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '5', 'a': '0'}","{'h': '2.1884', 'a': '0.983'}",2023-12-10 14:00:00,"{'w': 0.6479266340330727, 'd': 0.19400387711621922, 'l': 0.1580694763118753}",l,81
22064,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '0'}","{'h': '1.03828', 'a': '0.556206'}",2023-12-17 14:00:00,"{'w': 0.46724936883689927, 'd': 0.33830487392113173, 'l': 0.19444575724146024}",w,81
22072,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '1.51468', 'a': '0.730496'}",2023-12-23 12:30:00,"{'w': 0.5603356125851056, 'd': 0.259782298887927, 'l': 0.17988208843290093}",w,81
22076,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '2'}","{'h': '2.7884', 'a': '1.59711'}",2023-12-28 20:15:00,"{'w': 0.6258378813401698, 'd': 0.1704795523031737, 'l': 0.2036822939425378}",w,81
22093,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '0', 'a': '0'}","{'h': '0.9831', 'a': '2.1552'}",2024-01-02 18:30:00,"{'w': 0.1616001688675627, 'd': 0.196986924095816, 'l': 0.641412896754826}",d,81
22101,True,a,"{'id': '238', 'title': 'Sheffield United', 'short_title': 'SHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '2'}","{'h': '2.61362', 'a': '2.4241'}",2024-01-21 14:00:00,"{'w': 0.44166938186802884, 'd': 0.18222514518956262, 'l': 0.3761053049942421}",d,81
22110,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '1'}","{'h': '1.3128', 'a': '1.13487'}",2024-02-01 19:30:00,"{'w': 0.4066891015111778, 'd': 0.2720888961486682, 'l': 0.3212220023251054}",d,81
22122,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '0'}","{'h': '0.96721', 'a': '1.1807'}",2024-02-04 14:00:00,"{'w': 0.29919923043540153, 'd': 0.2932762472402748, 'l': 0.40752452232107444}",l,81
22133,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '6'}","{'h': '0.191065', 'a': '3.99893'}",2024-02-11 14:00:00,"{'w': 0.004525815653360212, 'd': 0.029126465887363322, 'l': 0.9663278469956009}",l,81
22142,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '0'}","{'h': '2.66942', 'a': '0.520016'}",2024-02-17 15:00:00,"{'w': 0.8281043103078662, 'd': 0.12156653512362749, 'l': 0.05032899654064433}",l,81
22153,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '4', 'a': '2'}","{'h': '2.06873', 'a': '1.33683'}",2024-02-26 20:00:00,"{'w': 0.5432657354830092, 'd': 0.21170226613102905, 'l': 0.24503199234047465}",w,81
22157,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '3'}","{'h': '3.12075', 'a': '2.17948'}",2024-03-02 15:00:00,"{'w': 0.5730460915989906, 'd': 0.1649568956944063, 'l': 0.2619959172009257}",w,81
22173,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '2'}","{'h': '1.87414', 'a': '0.88131'}",2024-03-10 14:00:00,"{'w': 0.6073995192263119, 'd': 0.2207961350617047, 'l': 0.17180434407031825}",d,81
22183,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '1'}","{'h': '1.32829', 'a': '0.911274'}",2024-03-17 14:00:00,"{'w': 0.4632936695308348, 'd': 0.2800975142707677, 'l': 0.2566088161827048}",d,81
22191,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '4', 'a': '3'}","{'h': '3.80922', 'a': '0.994584'}",2024-03-30 12:30:00,"{'w': 0.8620365442829016, 'd': 0.08448984451996541, 'l': 0.05346219569394086}",l,81
22199,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.47017', 'a': '1.39423'}",2024-04-02 19:15:00,"{'w': 0.3923855664334051, 'd': 0.24931747337844967, 'l': 0.35829696009509965}",d,81
22214,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.78341', 'a': '1.14133'}",2024-04-06 14:00:00,"{'w': 0.5240809232932592, 'd': 0.23285023706082353, 'l': 0.24306883879545796}",w,81
22224,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '0', 'a': '2'}","{'h': '1.45307', 'a': '3.61413'}",2024-04-14 13:00:00,"{'w': 0.11017525834023696, 'd': 0.11852010691434568, 'l': 0.7712984241841179}",l,81
22227,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '5', 'a': '2'}","{'h': '3.7185', 'a': '1.34536'}",2024-04-21 14:00:00,"{'w': 0.8005118198006993, 'd': 0.10793959238367729, 'l': 0.09153994237902767}",l,81
22243,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '0.794025', 'a': '2.29298'}",2024-04-27 11:30:00,"{'w': 0.11342138253500342, 'd': 0.17514179065119062, 'l': 0.711436803896392}",d,81
22249,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '5', 'a': '0'}","{'h': '4.21838', 'a': '0.893899'}",2024-05-05 13:00:00,"{'w': 0.9046664924711507, 'd': 0.06157759323978279, 'l': 0.033719724766337285}",l,81
22263,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '256', 'title': 'Luton', 'short_title': 'LUT'}","{'h': '3', 'a': '1'}","{'h': '3.71009', 'a': '0.640456'}",2024-05-11 14:00:00,"{'w': 0.9031786691287146, 'd': 0.06735362220883646, 'l': 0.029459286893918645}",w,81
22273,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '3', 'a': '1'}","{'h': '2.31504', 'a': '0.240159'}",2024-05-19 15:00:00,"{'w': 0.8455025098386041, 'd': 0.12725001009287887, 'l': 0.027247454148061553}",l,81
22284,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '1.97087', 'a': '1.72228'}",2023-08-14 19:00:00,"{'w': 0.4422745733032807, 'd': 0.2147354449850397, 'l': 0.3429899779875677}",l,229
22286,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '4'}","{'h': '2.68821', 'a': '3.15562'}",2023-08-19 14:00:00,"{'w': 0.3418988678126544, 'd': 0.16613294890890243, 'l': 0.4919667712230504}",l,229
22299,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '1'}","{'h': '1.89792', 'a': '1.40228'}",2023-08-26 14:00:00,"{'w': 0.49187603746715336, 'd': 0.22320695762628304, 'l': 0.28491700293370975}",w,229
21932,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '3', 'a': '2'}","{'h': '2.32935', 'a': '1.13911'}",2023-09-03 13:00:00,"{'w': 0.6393122245569572, 'd': 0.1878724694234975, 'l': 0.17281527796231602}",l,229
