id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
193,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '0'}","{'h': '1.2779', 'a': '0.594031'}",2015-11-07 19:00:00,"{'w': 0.5323292616314546, 'd': 0.2947190358833657, 'l': 0.17295170247601913}",l,76
204,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '1'}","{'h': '0.332888', 'a': '2.08956'}",2015-11-21 19:00:00,"{'w': 0.04792148282736715, 'd': 0.16200203006242533, 'l': 0.7900764802385544}",w,76
218,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '1'}","{'h': '1.41404', 'a': '0.866305'}",2015-11-29 18:05:00,"{'w': 0.49818644253966665, 'd': 0.2715025200760262, 'l': 0.23031103734743222}",d,76
224,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '1'}","{'h': '1.48695', 'a': '1.12876'}",2015-12-05 19:00:00,"{'w': 0.4542392136811092, 'd': 0.2580083031840112, 'l': 0.2877524830600832}",d,76
238,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '2'}","{'h': '2.12583', 'a': '0.835885'}",2015-12-13 20:00:00,"{'w': 0.6706817359452809, 'd': 0.19351178562829036, 'l': 0.1358064698258505}",d,76
241,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '1', 'a': '2'}","{'h': '0.698255', 'a': '1.89177'}",2015-12-19 19:00:00,"{'w': 0.13025457545924993, 'd': 0.21205811559175838, 'l': 0.6576873070905767}",l,76
252,True,a,"{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '0'}","{'h': '1.21243', 'a': '0.554583'}",2015-12-26 19:00:00,"{'w': 0.5238232946852777, 'd': 0.30653082393381176, 'l': 0.16964588137648598}",l,76
261,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '0'}","{'h': '2.1039', 'a': '0.456189'}",2015-12-28 19:00:00,"{'w': 0.7609005838335717, 'd': 0.17130432094648274, 'l': 0.06779508770671965}",w,76
272,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '85', 'title': 'Stoke', 'short_title': 'STO'}","{'h': '2', 'a': '1'}","{'h': '1.72318', 'a': '0.917526'}",2016-01-02 19:00:00,"{'w': 0.5637920113292361, 'd': 0.23727657849957715, 'l': 0.19893140963503037}",w,76
287,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '2'}","{'h': '1.38532', 'a': '0.704263'}",2016-01-13 23:45:00,"{'w': 0.5326600502242874, 'd': 0.27730156832080993, 'l': 0.19003838142708984}",d,76
294,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '3', 'a': '0'}","{'h': '1.42623', 'a': '0.410757'}",2016-01-16 19:00:00,"{'w': 0.6276085931485114, 'd': 0.26720878880684473, 'l': 0.10518261800322053}",l,76
305,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '0'}","{'h': '0.23184', 'a': '0.562461'}",2016-01-23 19:00:00,"{'w': 0.1254581030299503, 'd': 0.5127739251838687, 'l': 0.3617679717861809}",d,76
318,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'h': '1', 'a': '1'}","{'h': '2.30645', 'a': '1.17928'}",2016-02-03 00:00:00,"{'w': 0.6260573904846899, 'd': 0.1909753284471311, 'l': 0.18296725635419575}",d,76
322,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '0'}","{'h': '2.41057', 'a': '0.472556'}",2016-02-06 19:00:00,"{'w': 0.804576492688761, 'd': 0.14032720119597303, 'l': 0.05509626260946901}",l,76
334,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '0', 'a': '1'}","{'h': '1.82912', 'a': '1.1974'}",2016-02-13 19:00:00,"{'w': 0.5217167778883639, 'd': 0.2290837776540692, 'l': 0.24919944326516072}",w,76
346,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '2'}","{'h': '2.07488', 'a': '1.21638'}",2016-02-27 21:30:00,"{'w': 0.5713285077095006, 'd': 0.20988174372545404, 'l': 0.21878974229342052}",w,76
351,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '2'}","{'h': '3.04626', 'a': '1.29485'}",2016-03-01 23:45:00,"{'w': 0.7252022600573642, 'd': 0.1436765784464732, 'l': 0.13112035346860768}",d,76
368,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '0'}","{'h': '0.565787', 'a': '0.417622'}",2016-03-06 20:00:00,"{'w': 0.31620770174576046, 'd': 0.4677722081437689, 'l': 0.2160200901104705}",w,76
378,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '0', 'a': '1'}","{'h': '0.332789', 'a': '0.799255'}",2016-03-19 19:00:00,"{'w': 0.14398553602526104, 'd': 0.41399273870686104, 'l': 0.44202172526786504}",l,76
389,True,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '0', 'a': '0'}","{'h': '1.54544', 'a': '0.0635563'}",2016-04-02 18:00:00,"{'w': 0.7659924444495797, 'd': 0.22022940367071997, 'l': 0.013778151756123465}",d,76
400,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '1'}","{'h': '2.07325', 'a': '1.09413'}",2016-04-09 20:30:00,"{'w': 0.59893318348551, 'd': 0.2075986641921158, 'l': 0.19346814611837126}",l,76
409,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '0', 'a': '1'}","{'h': '2.2915', 'a': '0.364852'}",2016-04-16 18:00:00,"{'w': 0.8128284850775165, 'd': 0.14236762393741187, 'l': 0.04480386825733521}",l,76
419,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '0'}","{'h': '1.37348', 'a': '0.839742'}",2016-04-21 22:45:00,"{'w': 0.4938183244116371, 'd': 0.27684351923846917, 'l': 0.2293381563251453}",l,76
426,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '1'}","{'h': '1.26346', 'a': '0.894413'}",2016-04-25 23:00:00,"{'w': 0.4490261913642251, 'd': 0.28804382987786936, 'l': 0.2629299787500137}",d,76
431,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '0', 'a': '3'}","{'h': '1.5346', 'a': '1.27183'}",2016-04-30 18:00:00,"{'w': 0.4343555882991754, 'd': 0.2500118052648713, 'l': 0.31563260631505236}",l,76
441,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '1'}","{'h': '0.814964', 'a': '1.34282'}",2016-05-07 18:00:00,"{'w': 0.2272088581570916, 'd': 0.2811805460388963, 'l': 0.49161059578586336}",d,76
459,True,h,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '1.86869', 'a': '0.419877'}",2016-05-15 18:00:00,"{'w': 0.7271604933671717, 'd': 0.19801885944954414, 'l': 0.07482064560384868}",d,76
86,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'h': '2', 'a': '2'}","{'h': '0.64396', 'a': '2.59203'}",2015-08-08 20:30:00,"{'w': 0.07002889817868162, 'd': 0.13798967534108764, 'l': 0.7919813172755404}",d,80
99,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '2.18579', 'a': '0.482423'}",2015-08-16 19:00:00,"{'w': 0.7680623816055744, 'd': 0.16423150794371044, 'l': 0.0677060981046668}",l,80
107,True,a,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '3'}","{'h': '1.42622', 'a': '2.02778'}",2015-08-23 16:30:00,"{'w': 0.2700801102592446, 'd': 0.21474574899791035, 'l': 0.5151741360616852}",w,80
115,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '2'}","{'h': '1.27906', 'a': '2.19283'}",2015-08-29 18:00:00,"{'w': 0.21632551057673302, 'd': 0.2020282944275745, 'l': 0.5816461821147328}",l,80
121,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '1'}","{'h': '1.18026', 'a': '0.656048'}",2015-09-12 15:45:00,"{'w': 0.4857051004928101, 'd': 0.3088842915639401, 'l': 0.2054106079402033}",l,80
131,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '0'}","{'h': '2.0687', 'a': '0.775312'}",2015-09-19 15:45:00,"{'w': 0.6743179145522716, 'd': 0.19633139990069695, 'l': 0.12935067951972984}",w,80
148,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '0.702109', 'a': '1.30593'}",2015-09-26 20:30:00,"{'w': 0.20061096676876855, 'd': 0.28861023319360524, 'l': 0.5107788000252675}",d,80
157,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '1', 'a': '3'}","{'h': '0.520175', 'a': '1.58246'}",2015-10-03 20:30:00,"{'w': 0.11906575287990512, 'd': 0.24535167685528933, 'l': 0.6355825700945247}",l,80
164,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '0'}","{'h': '1.22875', 'a': '0.795846'}",2015-10-17 18:00:00,"{'w': 0.4635818874848154, 'd': 0.2963922315006519, 'l': 0.24002588100919564}",w,80
173,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '0.77284', 'a': '1.1356'}",2015-10-24 18:00:00,"{'w': 0.2488106746169014, 'd': 0.3099776499975128, 'l': 0.4412116753837979}",l,80
181,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '3'}","{'h': '0.735762', 'a': '0.839342'}",2015-10-31 16:45:00,"{'w': 0.2922213560007491, 'd': 0.3559540501441913, 'l': 0.3518245938550307}",l,80
197,True,a,"{'id': '85', 'title': 'Stoke', 'short_title': 'STO'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '0.825418', 'a': '1.02642'}",2015-11-07 21:30:00,"{'w': 0.28535862322205213, 'd': 0.3208797113377446, 'l': 0.39376166543975033}",l,80
207,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '1', 'a': '0'}","{'h': '2.16487', 'a': '0.202798'}",2015-11-21 19:00:00,"{'w': 0.8345555347380292, 'd': 0.1395772488549729, 'l': 0.025867205509661314}",w,80
217,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '0.333494', 'a': '0.283375'}",2015-11-29 16:00:00,"{'w': 0.22328623651770618, 'd': 0.5918462166860424, 'l': 0.18486754679625161}",d,80
228,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '0', 'a': '1'}","{'h': '1.66952', 'a': '1.25911'}",2015-12-05 21:30:00,"{'w': 0.4702695688548489, 'd': 0.2407110205968965, 'l': 0.28901941019017224}",l,80
240,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '0.708846', 'a': '2.26887'}",2015-12-15 00:00:00,"{'w': 0.10049276169937495, 'd': 0.1722184594030344, 'l': 0.727288758897607}",l,80
244,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '3', 'a': '1'}","{'h': '3.02023', 'a': '1.23573'}",2015-12-19 19:00:00,"{'w': 0.7327470657596978, 'd': 0.14252262966741372, 'l': 0.12472957682748412}",w,80
256,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '2'}","{'h': '2.09356', 'a': '1.667'}",2015-12-26 19:00:00,"{'w': 0.47927125364202977, 'd': 0.20973737838233208, 'l': 0.31099136058668064}",d,80
267,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '1.35213', 'a': '0.900029'}",2015-12-28 21:30:00,"{'w': 0.472723648898086, 'd': 0.27778689940435575, 'l': 0.24948945167755204}",d,80
279,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.546499', 'a': '2.3747'}",2016-01-03 17:30:00,"{'w': 0.06758646767568639, 'd': 0.1500106675873211, 'l': 0.7824028288165519}",w,80
287,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '2', 'a': '2'}","{'h': '1.38532', 'a': '0.704263'}",2016-01-13 23:45:00,"{'w': 0.5326600502242874, 'd': 0.27730156832080993, 'l': 0.19003838142708984}",d,80
295,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '3'}","{'h': '2.44864', 'a': '1.5891'}",2016-01-16 19:00:00,"{'w': 0.5661851933184088, 'd': 0.19013188862882355, 'l': 0.24368286474971088}",d,80
310,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '1.10907', 'a': '1.48778'}",2016-01-24 20:00:00,"{'w': 0.2825237361983604, 'd': 0.25848825307545586, 'l': 0.45898801065118583}",w,80
320,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '0'}","{'h': '0.531415', 'a': '1.13694'}",2016-02-03 23:45:00,"{'w': 0.17234674010460665, 'd': 0.3208883476588466, 'l': 0.5067649122347366}",d,80
330,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '1.61554', 'a': '0.780475'}",2016-02-07 20:00:00,"{'w': 0.572699595759645, 'd': 0.24761511763448327, 'l': 0.17968528638066816}",d,80
337,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '5', 'a': '1'}","{'h': '2.0858', 'a': '0.430664'}",2016-02-13 21:30:00,"{'w': 0.7643149484927315, 'd': 0.17128446724966845, 'l': 0.06440057754568657}",w,80
344,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '1.01074', 'a': '0.631036'}",2016-02-27 19:00:00,"{'w': 0.4376148262614838, 'd': 0.3382850942672497, 'l': 0.22410007947091717}",w,80
353,True,a,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '1.24159', 'a': '0.980988'}",2016-03-01 23:45:00,"{'w': 0.42194578313208314, 'd': 0.2863213787690877, 'l': 0.29173283809245015}",w,80
362,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '85', 'title': 'Stoke', 'short_title': 'STO'}","{'h': '1', 'a': '1'}","{'h': '1.0615', 'a': '1.60285'}",2016-03-05 19:00:00,"{'w': 0.2514733220817287, 'd': 0.24915640579892856, 'l': 0.4993702719161988}",d,80
376,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '2'}","{'h': '2.1406', 'a': '0.862828'}",2016-03-19 19:00:00,"{'w': 0.6670603931215784, 'd': 0.19333563001633752, 'l': 0.1396039674503011}",d,80
384,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '4'}","{'h': '0.72512', 'a': '2.49358'}",2016-04-02 15:45:00,"{'w': 0.08760006718655051, 'd': 0.15241358968067886, 'l': 0.7599862761985756}",w,80
397,True,a,"{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '0'}","{'h': '1.9071', 'a': '1.3003'}",2016-04-09 18:00:00,"{'w': 0.5161880860162086, 'd': 0.22308082541392418, 'l': 0.26073108649034266}",l,80
410,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '3'}","{'h': '0.487715', 'a': '2.62768'}",2016-04-16 20:30:00,"{'w': 0.04803956103853433, 'd': 0.12223919163635166, 'l': 0.829721117645349}",l,80
422,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '4'}","{'h': '0.575087', 'a': '2.07192'}",2016-04-23 18:00:00,"{'w': 0.09094307898905167, 'd': 0.1840408137217464, 'l': 0.7250161011380786}",w,80
436,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '2'}","{'h': '0.81661', 'a': '1.90407'}",2016-05-02 23:00:00,"{'w': 0.15431940004054048, 'd': 0.21556197502018035, 'l': 0.6301186229144187}",d,80
442,True,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '2'}","{'h': '0.773876', 'a': '1.77677'}",2016-05-07 18:00:00,"{'w': 0.15887044681379742, 'd': 0.22835276132287427, 'l': 0.6127767910559704}",l,80
450,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '1.83934', 'a': '0.812268'}",2016-05-11 23:00:00,"{'w': 0.6170405832414726, 'd': 0.2224687913648461, 'l': 0.16049062411359602}",d,80
452,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.86065', 'a': '1.23491'}",2016-05-15 18:00:00,"{'w': 0.5203779449587101, 'd': 0.22659877946253043, 'l': 0.25302327408141856}",d,80
90,True,a,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '3'}","{'h': '0.435238', 'a': '1.9242'}",2015-08-10 23:00:00,"{'w': 0.07441304564359423, 'd': 0.19178364951968283, 'l': 0.7338033025098718}",w,88
99,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '2.18579', 'a': '0.482423'}",2015-08-16 19:00:00,"{'w': 0.7680623816055744, 'd': 0.16423150794371044, 'l': 0.0677060981046668}",w,88
108,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '2'}","{'h': '0.579338', 'a': '1.57983'}",2015-08-23 19:00:00,"{'w': 0.13391513298511923, 'd': 0.2478368359323895, 'l': 0.6182480309159982}",w,88
117,True,h,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '2', 'a': '0'}","{'h': '1.52895', 'a': '0.363603'}",2015-08-29 18:00:00,"{'w': 0.6681999289096928, 'd': 0.24684543873397458, 'l': 0.08495463224949461}",w,88
