id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
480336,34,SavedShot,0.9569999694824218,0.5929999923706055,0.19348500669002533,Rasmus Kristensen,a,10750,FromCorner,2022,Head,18215,Southampton,Leeds,2,2,2022-08-13 14:00:00,Rodrigo,HeadPass,10750
494648,61,MissedShots,0.7340000152587891,0.4570000076293945,0.025503799319267273,Rasmus Kristensen,a,10750,FromCorner,2022,RightFoot,18317,Leicester,Leeds,2,0,2022-10-20 19:15:00,Tyler Adams,Pass,10750
496846,25,MissedShots,0.8619999694824219,0.40799999237060547,0.06410650163888931,Rasmus Kristensen,a,10750,SetPiece,2022,LeftFoot,18339,Liverpool,Leeds,1,2,2022-10-29 18:45:00,Pascal Struijk,Pass,10750
496866,80,MissedShots,0.9730000305175781,0.644000015258789,0.010539500042796135,Rasmus Kristensen,a,10750,FromCorner,2022,Head,18339,Liverpool,Leeds,1,2,2022-10-29 18:45:00,Marc Roca,Aerial,10750
498051,81,MissedShots,0.914000015258789,0.41200000762939454,0.03823480010032654,Rasmus Kristensen,h,10750,OpenPlay,2022,Head,18345,Leeds,Bournemouth,4,3,2022-11-05 15:00:00,Pascal Struijk,Aerial,10750
500135,53,BlockedShot,0.9430000305175781,0.3139999961853027,0.011341200210154057,Rasmus Kristensen,a,10750,SetPiece,2022,Head,18359,Tottenham,Leeds,4,3,2022-11-12 15:00:00,Sam Greenwood,Cross,10750
501292,54,BlockedShot,0.7830000305175782,0.3579999923706055,0.013740000315010548,Rasmus Kristensen,h,10750,OpenPlay,2022,LeftFoot,18368,Leeds,Manchester City,1,3,2022-12-28 20:00:00,,Rebound,10750
515051,61,Goal,0.955999984741211,0.32599998474121095,0.10621099919080734,Rasmus Kristensen,a,10750,OpenPlay,2022,RightFoot,18481,Wolverhampton Wanderers,Leeds,2,4,2023-03-18 15:00:00,,TakeOn,10750
516412,0,SavedShot,0.899000015258789,0.27,0.0384553000330925,Rasmus Kristensen,a,10750,OpenPlay,2022,RightFoot,18482,Arsenal,Leeds,4,1,2023-04-01 14:00:00,,None,10750
516429,64,MissedShots,0.8630000305175781,0.5070000076293946,0.10130500048398972,Rasmus Kristensen,a,10750,OpenPlay,2022,LeftFoot,18482,Arsenal,Leeds,4,1,2023-04-01 14:00:00,Brenden Aaronson,Pass,10750
516430,75,Goal,0.8109999847412109,0.47400001525878904,0.03846630081534386,Rasmus Kristensen,a,10750,OpenPlay,2022,RightFoot,18482,Arsenal,Leeds,4,1,2023-04-01 14:00:00,,None,10750
525747,78,Goal,0.8419999694824218,0.37900001525878907,0.0499572716653347,Rasmus Kristensen,h,10750,FromCorner,2022,RightFoot,18558,Leeds,Newcastle United,2,2,2023-05-13 11:30:00,,Rebound,10750
529820,46,MissedShots,0.9069999694824219,0.5590000152587891,0.09790726751089096,Rasmus Kristensen,h,10750,FromCorner,2022,RightFoot,18578,Leeds,Tottenham,1,4,2023-05-28 15:30:00,,None,10750
541983,76,SavedShot,0.924000015258789,0.34200000762939453,0.016294749453663826,Rasmus Kristensen,h,10750,OpenPlay,2023,Head,22369,Roma,Frosinone,2,0,2023-10-01 18:45:00,Leonardo Spinazzola,Cross,10750
551979,81,Goal,0.8630000305175781,0.32799999237060545,0.047043174505233765,Rasmus Kristensen,a,10750,OpenPlay,2023,LeftFoot,22444,Sassuolo,Roma,1,2,2023-12-03 17:00:00,Paulo Dybala,Pass,10750
555009,48,OwnGoal,0.03299999952316284,0.5070000076293946,0,Rasmus Kristensen,a,10750,OpenPlay,2023,RightFoot,22456,Bologna,Roma,2,0,2023-12-17 17:00:00,,None,10750
555011,64,BlockedShot,0.9380000305175781,0.35200000762939454,0.1380891054868698,Rasmus Kristensen,a,10750,OpenPlay,2023,RightFoot,22456,Bologna,Roma,2,0,2023-12-17 17:00:00,Edoardo Bove,TakeOn,10750
557742,24,MissedShots,0.92,0.395,0.038133520632982254,Rasmus Kristensen,h,10750,FromCorner,2023,OtherBodyPart,22488,Roma,Atalanta,1,1,2024-01-07 19:45:00,Lorenzo Pellegrini,Aerial,10750
558737,41,MissedShots,0.9440000152587891,0.34,0.018044207245111465,Rasmus Kristensen,a,10750,SetPiece,2023,Head,22500,AC Milan,Roma,3,1,2024-01-14 19:45:00,Leonardo Spinazzola,Cross,10750
565963,9,ShotOnPost,0.870999984741211,0.44099998474121094,0.34772905707359314,Rasmus Kristensen,h,10750,OpenPlay,2023,LeftFoot,22559,Roma,Torino,3,2,2024-02-26 17:30:00,Sardar Azmoun,Pass,10750
579202,10,ShotOnPost,0.8809999847412109,0.32099998474121094,0.007851344533264637,Rasmus Kristensen,h,10750,OpenPlay,2023,Head,22652,Roma,Juventus,1,1,2024-05-05 18:45:00,Angelino,Cross,10750
579228,68,BlockedShot,0.88,0.37400001525878906,0.025130772963166237,Rasmus Kristensen,h,10750,FromCorner,2023,RightFoot,22652,Roma,Juventus,1,1,2024-05-05 18:45:00,,Aerial,10750
579226,68,BlockedShot,0.9580000305175781,0.38299999237060545,0.029417192563414574,Rasmus Kristensen,h,10750,FromCorner,2023,Head,22652,Roma,Juventus,1,1,2024-05-05 18:45:00,Lorenzo Pellegrini,Cross,10750
589023,75,BlockedShot,0.9030000305175782,0.33099998474121095,0.10252361744642258,Rasmus Kristensen,h,10750,OpenPlay,2024,RightFoot,27756,Eintracht Frankfurt,Hoffenheim,3,1,2024-08-31 13:30:00,Mario Götze,Pass,10750
607830,80,BlockedShot,0.9490000152587891,0.38299999237060545,0.05108601599931717,Rasmus Kristensen,a,10750,FromCorner,2024,RightFoot,27859,RasenBallsport Leipzig,Eintracht Frankfurt,2,1,2024-12-15 18:30:00,Omar Marmoush,Cross,10750
608250,18,ShotOnPost,0.9430000305175781,0.4379999923706055,0.350208580493927,Rasmus Kristensen,h,10750,FromCorner,2024,Head,27871,Eintracht Frankfurt,Mainz 05,1,3,2024-12-21 14:30:00,Nathaniel Brown,Cross,10750
608260,47,BlockedShot,0.87,0.4209999847412109,0.07712478190660477,Rasmus Kristensen,h,10750,OpenPlay,2024,LeftFoot,27871,Eintracht Frankfurt,Mainz 05,1,3,2024-12-21 14:30:00,,TakeOn,10750
608272,69,MissedShots,0.93,0.3870000076293945,0.014651525765657425,Rasmus Kristensen,h,10750,FromCorner,2024,Head,27871,Eintracht Frankfurt,Mainz 05,1,3,2024-12-21 14:30:00,Nathaniel Brown,Aerial,10750
608281,74,Goal,0.9569999694824218,0.44299999237060544,0.12836064398288727,Rasmus Kristensen,h,10750,FromCorner,2024,Head,27871,Eintracht Frankfurt,Mainz 05,1,3,2024-12-21 14:30:00,Nathaniel Brown,Cross,10750
610710,15,MissedShots,0.93,0.38,0.029356835409998894,Rasmus Kristensen,a,10750,FromCorner,2024,Head,27885,St. Pauli,Eintracht Frankfurt,0,1,2025-01-11 14:30:00,Nathaniel Brown,Cross,10750
610732,63,ShotOnPost,0.9230000305175782,0.30700000762939456,0.25451385974884033,Rasmus Kristensen,a,10750,OpenPlay,2024,RightFoot,27885,St. Pauli,Eintracht Frankfurt,0,1,2025-01-11 14:30:00,Hugo Ekitike,Pass,10750
