id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
986,Danny Ings,35,3048,11,12.289508447051048,4,4.244325045496225,97,35,6,0,F M,Burnley,10,11.528339490294456,16.558702621608973,2.825657523237169,2014
986,Danny Ings,6,336,2,1.8510825484991074,0,0.35256329737603664,10,5,1,0,F S,Liverpool,2,1.8510825484991074,1.3931688889861107,0.28324929624795914,2015
986,Danny Ings,8,263,1,1.5471435450017452,0,0.18333550728857517,8,3,0,0,F S,Liverpool,1,1.5471435450017452,2.0904735792428255,0.8079671990126371,2017
986,Danny Ings,24,1694,7,9.915940870530903,3,3.3483315324410796,56,28,1,0,F S,Southampton,4,7.632432927377522,10.713301700539887,2.754429125227034,2018
986,Danny Ings,38,2836,22,15.659720553085208,2,2.849086041562259,93,35,3,0,F M S,Southampton,21,14.137382855638862,18.488027464598417,5.015937743708491,2019
986,Danny Ings,29,2200,12,8.276573972776532,4,2.3112313207238913,57,22,1,0,F S,Southampton,10,6.7542363833636045,10.482222445309162,2.4790419340133667,2020
986,Danny Ings,30,1920,7,6.846661906689405,6,1.4444685094058514,49,15,4,0,F S,Aston Villa,6,6.085492890328169,7.999432535842061,2.1089931335300207,2021
986,Danny Ings,35,1562,8,8.25754163786769,2,1.4635955430567265,42,15,4,0,F S,"Aston Villa,West Ham",6,6.735200669616461,8.444588728249073,0.8141068425029516,2022
986,Danny Ings,20,342,1,1.2228488996624947,0,0.37887247279286385,12,5,1,0,F M S,West Ham,1,1.2228488996624947,1.6572822146117687,0.3996972218155861,2023
986,Danny Ings,13,221,1,1.7580673806369305,2,1.154838539659977,13,6,0,0,F S,West Ham,1,1.7580673806369305,2.8267880752682686,0.2195451222360134,2024
986,Danny Ings,13,221,1,1.7580673806369305,2,1.154838539659977,13,6,0,0,F S,West Ham,1,1.7580673806369305,2.8267880752682686,0.2195451222360134,2025
