id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
643,Eric Dier,28,2288,2,1.4194443924352527,2,1.4741109982132912,12,14,4,0,D S,Tottenham,2,1.4194443924352527,8.794127499684691,7.489943923428655,2014
643,Eric Dier,37,3271,3,1.6450099218636751,2,1.3802215121686459,30,18,10,0,D M,Tottenham,3,1.6450099218636751,15.380162507295609,13.924113631248474,2015
643,Eric Dier,36,3045,2,1.5872800033539534,0,0.7489531114697456,23,14,6,0,D M S,Tottenham,2,1.5872800033539534,10.803298082202673,10.07175898551941,2016
643,Eric Dier,34,2832,0,1.480941399000585,2,1.8545068968087435,32,15,4,0,D M S,Tottenham,0,1.480941399000585,12.887790951877832,10.944647239521146,2017
643,Eric Dier,20,1519,3,1.4176100101321936,0,1.1008159331977367,9,8,4,0,D M S,Tottenham,3,1.4176100101321936,5.309164300560951,4.851275973021984,2018
643,Eric Dier,19,1339,0,1.0297163091599941,2,0.2836806019768119,8,7,5,0,D M S,Tottenham,0,1.0297163091599941,5.148770460858941,4.2506653517484665,2019
643,Eric Dier,28,2520,0,1.2531601041555405,0,0.22542324010282755,14,6,3,0,D,Tottenham,0,1.2531601041555405,5.722175907343626,5.697843890637159,2020
643,Eric Dier,35,3071,0,1.5635330826044083,0,1.3192516136914492,14,8,1,0,D,Tottenham,0,1.5635330826044083,15.436223991215229,14.824242003262043,2021
643,Eric Dier,33,2815,2,1.4715977106243372,1,1.6204578075557947,17,7,4,0,D S,Tottenham,2,1.4715977106243372,11.746883509680629,11.003167567774653,2022
643,Eric Dier,4,187,0,0,0,0,0,0,0,0,D S,Tottenham,0,0,0.2850276902318001,0.2850276902318001,2023
