id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
635,Alex McCarthy,3,237,0,0,0,0,0,0,0,0,GK S,Queens Park Rangers,0,0,0.5550842136144638,0.5550842136144638,2014
635,Alex McCarthy,7,630,0,0,0,0,0,0,0,0,GK,Crystal Palace,0,0,0,0,2015
635,Alex McCarthy,18,1620,0,0,0,0,0,0,2,0,GK,Southampton,0,0,1.055135702714324,1.055135702714324,2017
635,Alex McCarthy,25,2250,0,0,0,0,0,0,1,0,GK,Southampton,0,0,1.7642888613045216,1.7642888613045216,2018
635,Alex McCarthy,28,2520,0,0,0,0.023693500086665154,0,1,0,0,GK,Southampton,0,0,3.1542159132659435,3.1305224131792784,2019
635,Alex McCarthy,30,2700,0,0,0,0,0,0,2,0,GK,Southampton,0,0,2.7634329460561275,2.7634329460561275,2020
635,Alex McCarthy,17,1530,0,0,0,0.023409100249409676,0,1,1,0,GK,Southampton,0,0,2.0089015141129494,1.9854924138635397,2021
635,Alex McCarthy,6,540,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.10223675705492496,0.10223675705492496,2022
635,Alex McCarthy,5,450,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.4999673590064049,0.4999673590064049,2024
635,Alex McCarthy,5,450,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.4999673590064049,0.4999673590064049,2025
