id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
468,Callum Wilson,13,769,5,2.346478898078203,0,1.084264986217022,17,7,0,0,F S,Bournemouth,4,1.5853149481117725,3.301333077251911,0.8096786122769117,2015
468,Callum Wilson,20,1382,6,5.36559328250587,0,0.5500716008245945,31,8,0,0,F S,Bournemouth,3,3.0820868369191885,4.324739621952176,0.8914686851203442,2016
468,Callum Wilson,28,2007,8,7.619609080255032,2,1.552441207692027,54,18,0,0,F S,Bournemouth,8,7.619609080255032,9.413973690010607,2.6971034863963723,2017
468,Callum Wilson,30,2548,14,16.01651244610548,9,5.955956471152604,65,31,3,0,F S,Bournemouth,13,14.494168512523174,21.33036122098565,5.061332207173109,2018
468,Callum Wilson,35,2916,8,9.842872485518456,1,3.349535880610347,53,30,10,0,F S,Bournemouth,8,9.842872485518456,12.562954794615507,2.707835785113275,2019
468,Callum Wilson,26,2079,12,13.590087059885263,5,3.046299707144499,49,17,2,0,F S,Newcastle United,8,10.545412976294756,14.205596320331097,1.052544891834259,2020
468,Callum Wilson,18,1401,8,7.041790663264692,0,0.5302160959690809,35,10,4,0,F S,Newcastle United,6,5.519451602362096,5.0632818806916475,0.6320269033312798,2021
468,Callum Wilson,31,1911,18,18.856768030673265,5,3.567963434383273,73,24,4,0,F S,Newcastle United,15,16.57326026633382,15.517562381923199,1.810890594497323,2022
468,Callum Wilson,20,963,9,10.12450959533453,1,0.9339367430657148,35,8,3,0,F S,Newcastle United,7,8.602172024548054,10.547705547884107,1.8611295819282532,2023
468,Callum Wilson,4,44,0,0,0,0,0,0,1,0,S,Newcastle United,0,0,0,0,2024
468,Callum Wilson,4,44,0,0,0,0,0,0,1,0,S,Newcastle United,0,0,0,0,2025
