goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,2,0.19409744441509247,64,AML,Freiburg,Bayern Munich,1,2,2025-01-25,27912,2024,701306,0,0,0,0,0.19409744441509247,0.19409744441509247,0,993
0,1,0.30693793296813965,18,Sub,Bayern Munich,Wolfsburg,3,2,2025-01-18,27897,2024,699943,0,0,0,0,0.30693793296813965,0.4046562612056732,0.09771834313869476,993
1,2,0.5555304884910583,25,Sub,Bayern Munich,Hoffenheim,5,0,2025-01-15,27888,2024,699330,0,0,0,1,0.5555304884910583,0.661719799041748,0.10618928074836731,993
0,2,0.5030330419540405,17,Sub,Borussia M.Gladbach,Bayern Munich,0,1,2025-01-11,27884,2024,698378,0.41918906569480896,0,2,0,0.5030330419540405,1.2760756015777588,0.3538534343242645,993
0,1,0.037064384669065475,11,Sub,Bayern Munich,Augsburg,3,0,2024-11-22,27834,2024,687935,0,0,0,0,0.037064384669065475,0.8482137322425842,0.8111492991447449,993
0,1,0.12982714176177979,20,Sub,St. Pauli,Bayern Munich,0,1,2024-11-09,27831,2024,686476,0,0,0,0,0.12982714176177979,0.27031758427619934,0.14049044251441956,993
0,1,0.09565488994121552,69,AML,Bayern Munich,VfB Stuttgart,4,0,2024-10-19,27797,2024,681632,1.2761406898498535,0,2,0,0.09565488994121552,1.6617447137832642,0.6649015545845032,993
0,1,0.024371225386857986,69,AML,Eintracht Frankfurt,Bayern Munich,3,3,2024-10-06,27787,2024,680473,0.12107943743467331,0,1,0,0.024371225386857986,0.7441074252128601,0.5986567735671997,993
0,2,0.1285419762134552,65,AML,Bayern Munich,Bayer Leverkusen,1,1,2024-09-28,27784,2024,678119,0,0,0,0,0.1285419762134552,0.1285419762134552,0,993
1,1,0.14094963669776917,32,Sub,Werder Bremen,Bayern Munich,0,5,2024-09-21,27773,2024,675396,0,0,0,1,0.14094963669776917,0.19514524936676025,0.05419561639428139,993
0,4,1.0992119312286377,47,AMR,Holstein Kiel,Bayern Munich,1,6,2024-09-14,27766,2024,674010,0.7124444246292114,1,3,0,1.0992119312286377,1.5746655464172363,0.8278746008872986,993
0,2,0.1190781369805336,90,MR,Bayern Munich,Freiburg,2,0,2024-09-01,27759,2024,672774,0.28428003191947937,1,1,0,0.1190781369805336,0.5894381999969482,0.47036007046699524,993
1,6,0.6806130409240723,90,AML,Wolfsburg,Bayern Munich,2,3,2024-08-25,27749,2024,668787,0.06047865375876427,0,1,1,0.6806130409240723,0.7761097550392151,0.1999501734972,993
0,1,0.039570052176713943,70,AML,VfB Stuttgart,Bayern Munich,3,1,2024-05-04,23351,2023,658700,0,0,0,0,0.039570052176713943,0.3654405474662781,0.32587048411369324,993
1,2,0.6728686690330505,68,AML,FC Heidenheim,Bayern Munich,3,2,2024-04-06,23315,2023,651579,0.4784281551837921,1,2,1,0.6728686690330505,1.0753378868103027,0,993
0,1,0.061416737735271454,24,Sub,Bayern Munich,Borussia Dortmund,0,2,2024-03-30,23299,2023,650089,0,0,0,0,0.061416737735271454,0,0,993
1,1,0.40056952834129333,17,Sub,Darmstadt,Bayern Munich,2,5,2024-03-16,23298,2023,648303,0,0,0,1,0.40056952834129333,0.6075739860534668,0.20700444281101227,993
1,2,0.604967474937439,21,Sub,Bayern Munich,Mainz 05,8,1,2024-03-09,23281,2023,646603,0.44736456871032715,0,2,1,0.604967474937439,1.0224839448928833,0,993
0,0,0,5,Sub,Eintracht Frankfurt,Bayern Munich,5,1,2023-12-09,23184,2023,628687,0,0,0,0,0,0,0,993
0,0,0,62,AML,Bayern Munich,FC Heidenheim,4,2,2023-11-11,23155,2023,623116,0,0,0,0,0,0.8120670914649963,0.8120670914649963,993
0,4,0.7760424017906189,72,AML,Bayern Munich,Bayer Leverkusen,2,2,2023-09-15,23092,2023,609937,0,0,0,0,0.7760424017906189,0.4487746059894562,0.0893462523818016,993
0,3,0.5979344248771667,18,Sub,Borussia M.Gladbach,Bayern Munich,1,2,2023-09-02,23089,2023,609022,0.11900198459625244,0,2,0,0.5979344248771667,0.21915391087532043,0.02596277929842472,993
0,3,0.18698649108409882,74,AMC,Bayern Munich,Augsburg,3,1,2023-08-27,23082,2023,607752,0.2522563636302948,0,3,0,0.18698649108409882,0.36542877554893494,0.16265720129013062,993
0,1,0.045057423412799835,90,FW,FC Cologne,Bayern Munich,1,2,2023-05-27,19642,2022,600071,0.03496331721544266,1,1,0,0.045057423412799835,0.17425814270973206,0.09423740953207016,993
1,1,0.04981939122080803,70,AML,Bayern Munich,RasenBallsport Leipzig,1,3,2023-05-20,19630,2022,598428,0.025490708649158478,0,1,1,0.04981939122080803,0.1718081533908844,0.09649806469678879,993
2,4,1.0361502170562744,75,FW,Bayern Munich,Schalke 04,6,0,2023-05-13,19621,2022,596281,0.023024968802928925,0,1,2,1.0361502170562744,1.1294591426849365,0.07028399407863617,993
1,2,0.5523051023483276,90,FW,Werder Bremen,Bayern Munich,1,2,2023-05-06,19620,2022,595002,0.4655846059322357,0,1,1,0.5523051023483276,1.066169023513794,0.04827924445271492,993
1,5,0.7076815366744995,90,AMC,Bayern Munich,Hertha Berlin,2,0,2023-04-30,19603,2022,593103,0.14126229286193848,0,4,1,0.7076815366744995,1.4120724201202393,0.5942900776863098,993
0,0,0,7,Sub,Mainz 05,Bayern Munich,3,1,2023-04-22,19597,2022,589949,0,0,0,0,0,0.34111887216567993,0.34111887216567993,993
0,7,0.5752170085906982,90,FW,Bayern Munich,Hoffenheim,1,1,2023-04-15,19585,2022,588340,0.07961969822645187,0,1,0,0.5752170085906982,0.7325239777565002,0.12816999852657318,993
0,5,0.9621700048446655,90,ML,Freiburg,Bayern Munich,0,1,2023-04-08,19578,2022,586587,0.49602100253105164,0,2,0,0.9621700048446655,1.9369900226593018,0.47879499197006226,993
0,0,0,19,Sub,Bayern Munich,Borussia Dortmund,4,2,2023-04-01,19574,2022,584990,0,0,0,0,0,0,0,993
0,2,0.1504880040884018,42,Sub,Bayer Leverkusen,Bayern Munich,2,1,2023-03-19,19559,2022,584000,0.279448002576828,0,1,0,0.1504880040884018,0.7440549731254578,0.31411999464035034,993
0,2,0.08123510330915451,73,FW,Bayern Munich,Augsburg,5,3,2023-03-11,19549,2022,581175,0.13417699933052063,0,1,0,0.08123510330915451,0.24342499673366547,0.06681019812822342,993
0,1,0.06873279809951782,27,Sub,VfB Stuttgart,Bayern Munich,1,2,2023-03-04,19548,2022,579811,0.25102299451828003,0,2,0,0.06873279809951782,0.3197549879550934,0.12217999994754791,993
0,1,0.021039500832557678,24,Sub,Bayern Munich,Union Berlin,3,0,2023-02-26,19531,2022,578606,0,0,0,0,0.021039500832557678,0.07556469738483429,0.05452520027756691,993
0,1,0.050971001386642456,49,MR,Borussia M.Gladbach,Bayern Munich,3,2,2023-02-18,19525,2022,576312,0,0,0,0,0.050971001386642456,0.10770899802446365,0.10770899802446365,993
1,6,1.017300009727478,90,MR,Bayern Munich,Bochum,3,0,2023-02-11,19513,2022,574727,0.10149700194597244,0,2,0,0.25952398777008057,1.9506200551986694,1.7633600234985352,993
0,0,0,33,Sub,Wolfsburg,Bayern Munich,2,4,2023-02-05,19509,2022,574101,0.12168800085783005,0,1,0,0,0.12168800085783005,0.12168800085783005,993
0,0,0,18,Sub,Bayern Munich,Eintracht Frankfurt,1,1,2023-01-28,19495,2022,571811,0.10989999771118164,0,2,0,0,0.10989999771118164,0.0654606968164444,993
0,2,0.35534000396728516,47,AML,Bayern Munich,FC Cologne,1,1,2023-01-24,19486,2022,571093,0,0,0,0,0.35534000396728516,0.35534000396728516,0,993
0,2,0.10737600177526474,85,AML,RasenBallsport Leipzig,Bayern Munich,1,1,2023-01-20,19478,2022,569867,0.517225980758667,1,1,0,0.10737600177526474,0.6246020197868347,0,993
1,5,0.38248300552368164,90,AMR,Schalke 04,Bayern Munich,0,2,2022-11-12,19475,2022,564709,0.07661940157413483,0,1,1,0.38248300552368164,1.0791200399398804,0.8683639764785767,993
3,5,1.8692899942398071,90,AMR,Bayern Munich,Werder Bremen,6,1,2022-11-08,19459,2022,563304,0.11477400362491608,0,2,3,1.8692899942398071,1.8045400381088257,0.1509149968624115,993
0,1,0.07935679703950882,77,AMR,Hertha Berlin,Bayern Munich,2,3,2022-11-05,19455,2022,561717,0,0,0,0,0.07935679703950882,1.0478800535202026,0.9685189723968506,993
1,3,0.6940619945526123,64,AMR,Bayern Munich,Mainz 05,6,2,2022-10-29,19441,2022,559956,0.25330400466918945,0,1,1,0.6940619945526123,1.089229941368103,0.6731659770011902,993
0,5,0.7706639766693115,77,AML,Hoffenheim,Bayern Munich,0,2,2022-10-22,19436,2022,558100,0.5858129858970642,1,1,0,0.7706639766693115,1.5504499673843384,0.19397200644016266,993
