id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
706,Lukasz Fabianski,37,3310,0,0,0,0,0,0,0,1,GK,Swansea,0,0,5.364475024864078,5.364475024864078,2014
706,Lukasz Fabianski,37,3330,0,0.01867770031094551,1,0.10678969882428646,1,2,1,0,GK,Swansea,0,0.01867770031094551,3.3960371436551213,3.289247444830835,2015
706,Lukasz Fabianski,37,3330,0,0,0,0,0,0,1,0,GK,Swansea,0,0,2.2043418753892183,2.2043418753892183,2016
706,Lukasz Fabianski,38,3420,0,0,0,0.018446799367666245,0,1,0,0,GK,Swansea,0,0,0.563728985376656,0.5452821860089898,2017
706,Lukasz Fabianski,38,3420,0,0,0,0.07505100034177303,0,2,0,0,GK,West Ham,0,0,2.018197789788246,1.9431467894464731,2018
706,Lukasz Fabianski,25,2117,0,0,0,0,0,0,1,0,GK,West Ham,0,0,1.0038329157978296,1.0038329157978296,2019
706,Lukasz Fabianski,35,3150,0,0,0,0,0,0,2,0,GK,West Ham,0,0,1.276375892572105,1.276375892572105,2020
706,Lukasz Fabianski,37,3330,0,0,0,0,0,0,2,0,GK,West Ham,0,0,3.294206129387021,3.294206129387021,2021
706,Lukasz Fabianski,36,3115,0,0,0,0,0,0,1,0,GK,West Ham,0,0,1.1410813555121422,1.1410813555121422,2022
706,Lukasz Fabianski,10,706,0,0,0,0,0,0,0,0,GK S,West Ham,0,0,0.3157586343586445,0.3157586343586445,2023
706,Lukasz Fabianski,13,1067,0,0,0,0,0,0,2,0,GK S,West Ham,0,0,0.5258559621870518,0.5258559621870518,2024
706,Lukasz Fabianski,13,1067,0,0,0,0,0,0,2,0,GK S,West Ham,0,0,0.5258559621870518,0.5258559621870518,2025
