id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
380960,50,BlockedShot,0.85,0.3270000076293945,0.0294576995074749,Dara O&#039;Shea,a,8756,SetPiece,2020,RightFoot,14473,Southampton,West Bromwich Albion,2,0,2020-10-04 11:00:00,,Rebound,8756
386343,46,MissedShots,0.9,0.48700000762939455,0.02165200002491474,Dara O&#039;Shea,h,8756,FromCorner,2020,Head,14513,West Bromwich Albion,Tottenham,0,1,2020-11-08 12:00:00,Filip Krovinovic,Aerial,8756
409967,31,MissedShots,0.9219999694824219,0.6530000305175782,0.013143099844455719,Dara O&#039;Shea,a,8756,FromCorner,2020,Head,14706,Crystal Palace,West Bromwich Albion,1,0,2021-03-13 15:00:00,Conor Gallagher,Cross,8756
536284,79,MissedShots,0.955999984741211,0.3920000076293945,0.05201815441250801,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,21929,Burnley,Tottenham,2,5,2023-09-02 14:00:00,Connor Roberts,Cross,8756
546902,89,SavedShot,0.9130000305175782,0.5179999923706055,0.0541953444480896,Dara O&#039;Shea,h,8756,SetPiece,2023,Head,21996,Burnley,Crystal Palace,0,2,2023-11-04 15:00:00,Johann Berg Gudmundsson,Aerial,8756
548388,85,MissedShots,0.9540000152587891,0.5990000152587891,0.04040054604411125,Dara O&#039;Shea,a,8756,FromCorner,2023,OtherBodyPart,22006,Arsenal,Burnley,3,1,2023-11-11 15:00:00,Johann Berg Gudmundsson,Cross,8756
549702,57,MissedShots,0.91,0.44099998474121094,0.253176748752594,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,Johann Berg Gudmundsson,Cross,8756
549706,74,SavedShot,0.87,0.6630000305175782,0.007390847895294428,Dara O&#039;Shea,h,8756,SetPiece,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,Johann Berg Gudmundsson,Aerial,8756
549711,85,OwnGoal,0.04400000095367432,0.54,0,Dara O&#039;Shea,h,8756,OpenPlay,2023,Head,22016,Burnley,West Ham,1,2,2023-11-25 15:00:00,,None,8756
551030,48,MissedShots,0.925,0.3609999847412109,0.015962813049554825,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22028,Burnley,Sheffield United,5,0,2023-12-02 15:00:00,Jacob Bruun Larsen,Cross,8756
556289,52,BlockedShot,0.91,0.5,0.08160088956356049,Dara O&#039;Shea,a,8756,FromCorner,2023,Head,22067,Fulham,Burnley,0,2,2023-12-23 15:00:00,Mike Trésor,Cross,8756
556565,58,MissedShots,0.9269999694824219,0.3559999847412109,0.01269389409571886,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22079,Burnley,Liverpool,0,2,2023-12-26 17:30:00,Mike Trésor,Aerial,8756
557008,26,BlockedShot,0.875999984741211,0.31,0.04700567573308945,Dara O&#039;Shea,a,8756,OpenPlay,2023,LeftFoot,22085,Aston Villa,Burnley,3,2,2023-12-30 15:00:00,,None,8756
562454,44,Goal,0.8690000152587891,0.47200000762939454,0.021761290729045868,Dara O&#039;Shea,a,8756,FromCorner,2023,Head,22128,Liverpool,Burnley,3,1,2024-02-10 15:00:00,Josh Brownhill,Cross,8756
563837,49,MissedShots,0.8859999847412109,0.42400001525878905,0.020286310464143753,Dara O&#039;Shea,h,8756,SetPiece,2023,Head,22136,Burnley,Arsenal,0,5,2024-02-17 15:00:00,,Aerial,8756
563847,88,MissedShots,0.8930000305175781,0.44299999237060544,0.03844352066516876,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22136,Burnley,Arsenal,0,5,2024-02-17 15:00:00,Johann Berg Gudmundsson,Cross,8756
567059,80,MissedShots,0.9519999694824218,0.58,0.08922482281923294,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22156,Burnley,Bournemouth,0,2,2024-03-03 13:00:00,Benson Manuel,Cross,8756
570739,80,Goal,0.9259999847412109,0.425,0.06757572293281555,Dara O&#039;Shea,a,8756,FromCorner,2023,Head,22188,Chelsea,Burnley,2,2,2024-03-30 15:00:00,Josh Cullen,Cross,8756
571830,48,MissedShots,0.8980000305175782,0.49700000762939456,0.02053878828883171,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22197,Burnley,Wolverhampton Wanderers,1,1,2024-04-02 18:45:00,Jacob Bruun Larsen,Aerial,8756
576787,31,MissedShots,0.8819999694824219,0.3370000076293945,0.021324342116713524,Dara O&#039;Shea,a,8756,FromCorner,2023,LeftFoot,22239,Manchester United,Burnley,1,1,2024-04-27 14:00:00,,Aerial,8756
578445,50,MissedShots,0.8680000305175781,0.5520000076293945,0.018395351245999336,Dara O&#039;Shea,h,8756,FromCorner,2023,Head,22248,Burnley,Newcastle United,1,4,2024-05-04 14:00:00,Jacob Bruun Larsen,Cross,8756
