id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
16381,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '0.668082', 'a': '1.32714'}",2021-08-14 14:00:00,"{'w': 0.1878406303802664, 'd': 0.2860607355140984, 'l': 0.5260986340902071}",w,75
16395,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '4', 'a': '1'}","{'h': '2.28613', 'a': '0.62676'}",2021-08-23 19:00:00,"{'w': 0.749658467443127, 'd': 0.16488892752096013, 'l': 0.08545258298442696}",l,75
16398,True,a,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '1.44084', 'a': '1.27371'}",2021-08-28 14:00:00,"{'w': 0.41020957212622344, 'd': 0.25633667694130247, 'l': 0.3334537508761065}",w,75
16409,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '1'}","{'h': '0.8001', 'a': '2.75058'}",2021-09-11 14:00:00,"{'w': 0.08250360216614991, 'd': 0.1364114793373138, 'l': 0.7810846887875605}",l,75
16423,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.47438', 'a': '1.25373'}",2021-09-19 13:00:00,"{'w': 0.42309584825922947, 'd': 0.25483511927276264, 'l': 0.32206903239580087}",l,75
16430,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '2', 'a': '2'}","{'h': '2.16233', 'a': '0.428866'}",2021-09-25 14:00:00,"{'w': 0.7775312256954845, 'd': 0.16228643220069025, 'l': 0.060182331371407556}",d,75
16439,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '2'}","{'h': '1.1703', 'a': '1.04322'}",2021-10-03 13:00:00,"{'w': 0.38714003328369173, 'd': 0.2894796271571065, 'l': 0.32338033955595075}",d,75
16450,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '4', 'a': '2'}","{'h': '2.96611', 'a': '1.02494'}",2021-10-16 14:00:00,"{'w': 0.7657253540159012, 'd': 0.13488823339708356, 'l': 0.09938582922632884}",w,75
16457,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '2'}","{'h': '1.16789', 'a': '1.00254'}",2021-10-24 13:00:00,"{'w': 0.39562746764549545, 'd': 0.29235054693013224, 'l': 0.3120219854214305}",w,75
16468,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '1.98801', 'a': '1.10288'}",2021-10-30 11:30:00,"{'w': 0.5788847827652518, 'd': 0.21507739566470632, 'l': 0.20603781799185186}",l,75
16482,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.96551', 'a': '0.795292'}",2021-11-07 14:00:00,"{'w': 0.6484858956015213, 'd': 0.20813614343967152, 'l': 0.1433779578794566}",d,75
16488,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.499504', 'a': '2.57178'}",2021-11-20 12:30:00,"{'w': 0.051760363156121106, 'd': 0.1280061626085998, 'l': 0.8202333753108173}",l,75
16502,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '4', 'a': '2'}","{'h': '2.16027', 'a': '2.38383'}",2021-11-28 14:00:00,"{'w': 0.3633044082551517, 'd': 0.19224678304343412, 'l': 0.4444487603734913}",w,75
16514,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '2'}","{'h': '1.91169', 'a': '1.4401'}",2021-12-01 19:30:00,"{'w': 0.48685762209368694, 'd': 0.2220023284223574, 'l': 0.29114004730200266}",d,75
16516,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '1.84818', 'a': '0.982614'}",2021-12-05 16:30:00,"{'w': 0.5766967339255235, 'd': 0.22567789392189302, 'l': 0.19762537078809575}",l,75
16532,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '4', 'a': '0'}","{'h': '2.05771', 'a': '0.511934'}",2021-12-12 14:00:00,"{'w': 0.7385235410779316, 'd': 0.18111175213539035, 'l': 0.08036470116508948}",w,75
16560,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '6', 'a': '3'}","{'h': '3.82869', 'a': '2.43425'}",2021-12-26 15:00:00,"{'w': 0.6379050858806234, 'd': 0.14111160513217272, 'l': 0.22097115607053977}",l,75
16573,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '0'}","{'h': '0.615892', 'a': '2.72682'}",2021-12-28 20:00:00,"{'w': 0.059669033495833246, 'd': 0.12478567886913525, 'l': 0.8155450814663628}",w,75
16540,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '3'}","{'h': '1.95031', 'a': '4.24711'}",2022-01-19 19:30:00,"{'w': 0.12433811771317296, 'd': 0.10956030893599754, 'l': 0.7660625467419332}",l,75
16602,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '1.70979', 'a': '1.19738'}",2022-01-23 14:00:00,"{'w': 0.49381952538333274, 'd': 0.2385474753047742, 'l': 0.26763299882531916}",d,75
16614,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '0'}","{'h': '2.72997', 'a': '0.544954'}",2022-02-10 19:45:00,"{'w': 0.8302968136899898, 'd': 0.11881159912918463, 'l': 0.050891378022099656}",l,75
16620,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '2'}","{'h': '1.40693', 'a': '0.745068'}",2022-02-13 16:30:00,"{'w': 0.5276931182073242, 'd': 0.2740229742373037, 'l': 0.1982839075209875}",d,75
16635,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '0.472777', 'a': '1.55048'}",2022-02-20 16:30:00,"{'w': 0.11027451924920594, 'd': 0.2484256267940605, 'l': 0.6412998538275795}",l,75
16588,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '0', 'a': '2'}","{'h': '1.04214', 'a': '1.79558'}",2022-03-01 19:45:00,"{'w': 0.2182847530580771, 'd': 0.23140240556340735, 'l': 0.5503128404488825}",w,75
16648,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '1', 'a': '0'}","{'h': '0.359129', 'a': '2.14389'}",2022-03-05 12:30:00,"{'w': 0.04985642384688564, 'd': 0.15806431218521666, 'l': 0.7920792543662212}",w,75
16656,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '0'}","{'h': '2.93665', 'a': '0.54911'}",2022-03-13 16:30:00,"{'w': 0.8524745856145052, 'd': 0.10388704468093936, 'l': 0.0436378535804652}",l,75
16668,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '1'}","{'h': '1.27865', 'a': '1.72466'}",2022-03-20 14:00:00,"{'w': 0.2845243297288326, 'd': 0.23639239539350798, 'l': 0.4790832743261575}",w,75
16679,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '0.902127', 'a': '1.07638'}",2022-04-02 16:30:00,"{'w': 0.2997913176841447, 'd': 0.3088791968816218, 'l': 0.39132948543332075}",d,75
16691,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '1'}","{'h': '0.879235', 'a': '1.52767'}",2022-04-10 13:00:00,"{'w': 0.21664841289875883, 'd': 0.2583431666834946, 'l': 0.5250084203120675}",w,75
16701,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '1'}","{'h': '2.54294', 'a': '0.541084'}",2022-04-17 13:15:00,"{'w': 0.8074890753020093, 'd': 0.13403692127137223, 'l': 0.05847391763306474}",l,75
16547,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.68819', 'a': '0.786333'}",2022-04-20 18:45:00,"{'w': 0.5888477102430776, 'd': 0.239027344579797, 'l': 0.17212494476999005}",d,75
16709,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '0', 'a': '0'}","{'h': '0.235635', 'a': '0.593202'}",2022-04-23 14:00:00,"{'w': 0.12396735231977916, 'd': 0.49974402684385694, 'l': 0.37628862083636344}",d,75
16719,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '1'}","{'h': '1.65338', 'a': '0.274133'}",2022-05-01 13:00:00,"{'w': 0.7241002610845573, 'd': 0.2193215808116239, 'l': 0.05657815779615469}",l,75
16729,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '1', 'a': '2'}","{'h': '1.47479', 'a': '1.55635'}",2022-05-08 13:00:00,"{'w': 0.361471158754507, 'd': 0.241360101991264, 'l': 0.39716873905287}",l,75
16582,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '3', 'a': '0'}","{'h': '2.57058', 'a': '1.21966'}",2022-05-11 18:45:00,"{'w': 0.665286538679991, 'd': 0.1725768265974687, 'l': 0.16213653637401018}",w,75
16738,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '5'}","{'h': '2.58968', 'a': '2.27297'}",2022-05-15 13:00:00,"{'w': 0.4633104083215265, 'd': 0.1845859903620462, 'l': 0.3521034728815357}",w,75
16639,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '1', 'a': '1'}","{'h': '1.61996', 'a': '0.0417972'}",2022-05-19 19:00:00,"{'w': 0.7887470835438053, 'd': 0.20287601882871817, 'l': 0.00837689739382415}",d,75
16752,True,h,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '4', 'a': '1'}","{'h': '3.42058', 'a': '1.05141'}",2022-05-22 15:00:00,"{'w': 0.8159749596814654, 'd': 0.10806364244365646, 'l': 0.0759581458927328}",w,75
16379,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '0'}","{'h': '1.18709', 'a': '0.321701'}",2021-08-14 14:00:00,"{'w': 0.5858755019027169, 'd': 0.31405665801078253, 'l': 0.1000678400832006}",l,78
16389,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '0', 'a': '0'}","{'h': '0.606313', 'a': '0.712439'}",2021-08-21 14:00:00,"{'w': 0.26935997922826604, 'd': 0.3960970918787837, 'l': 0.33454292889294784}",d,78
16401,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '2'}","{'h': '1.44748', 'a': '1.67658'}",2021-08-28 14:00:00,"{'w': 0.3327039575274063, 'd': 0.2358408049220736, 'l': 0.43145523712874195}",d,78
16406,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '3', 'a': '0'}","{'h': '2.89372', 'a': '0.0775646'}",2021-09-11 11:30:00,"{'w': 0.9319927304397665, 'd': 0.0633993356761281, 'l': 0.004607503277826705}",w,78
16420,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '0'}","{'h': '2.76793', 'a': '0.644168'}",2021-09-18 14:00:00,"{'w': 0.8149408384904018, 'd': 0.12378045548893077, 'l': 0.06127845761659436}",l,78
16435,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '1.36836', 'a': '0.649566'}",2021-09-27 19:00:00,"{'w': 0.542849379426018, 'd': 0.28008249405140234, 'l': 0.17706812649909137}",d,78
16439,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '2', 'a': '2'}","{'h': '1.1703', 'a': '1.04322'}",2021-10-03 13:00:00,"{'w': 0.38714003328369173, 'd': 0.2894796271571065, 'l': 0.32338033955595075}",d,78
16446,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '2'}","{'h': '1.7436', 'a': '0.492239'}",2021-10-18 19:00:00,"{'w': 0.6809622376761548, 'd': 0.22032165001479434, 'l': 0.09871611168141746}",d,78
16460,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'h': '1', 'a': '1'}","{'h': '2.25588', 'a': '0.721813'}",2021-10-23 14:00:00,"{'w': 0.7219623084957214, 'd': 0.1743238719599003, 'l': 0.10371380097211072}",d,78
16470,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '0.65739', 'a': '1.05029'}",2021-10-30 14:00:00,"{'w': 0.22635886587737825, 'd': 0.32979153140696355, 'l': 0.44384960271505974}",w,78
16480,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '2.65161', 'a': '0.25416'}",2021-11-06 15:00:00,"{'w': 0.8801942277373025, 'd': 0.09827230130919566, 'l': 0.021533325643716954}",w,78
16487,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '3'}","{'h': '1.04224', 'a': '1.74839'}",2021-11-20 15:00:00,"{'w': 0.2249592101093458, 'd': 0.2357748784664847, 'l': 0.5392659107725425}",d,78
16501,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '1', 'a': '2'}","{'h': '0.962129', 'a': '0.454305'}",2021-11-27 15:00:00,"{'w': 0.46949336952400866, 'd': 0.360773000303974, 'l': 0.1697336301718433}",l,78
16508,True,a,"{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '1.9818', 'a': '0.707328'}",2021-11-30 20:15:00,"{'w': 0.674007556819126, 'd': 0.2022333517926793, 'l': 0.12375908795540759}",l,78
16519,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '0.870376', 'a': '0.520593'}",2021-12-05 14:00:00,"{'w': 0.41721028439841235, 'd': 0.3750172864308645, 'l': 0.207772429170681}",l,78
16531,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '3', 'a': '1'}","{'h': '2.09864', 'a': '1.27556'}",2021-12-12 16:30:00,"{'w': 0.5630670286244209, 'd': 0.20892342257179491, 'l': 0.22800954152304356}",w,78
16542,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '2', 'a': '2'}","{'h': '1.49244', 'a': '0.625183'}",2021-12-15 19:30:00,"{'w': 0.5832068179974864, 'd': 0.26164469431605863, 'l': 0.15514848760953123}",d,78
16563,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '0'}","{'h': '2.82148', 'a': '0.178324'}",2021-12-26 15:00:00,"{'w': 0.9095167333381515, 'd': 0.07818480325038762, 'l': 0.01229814831588144}",l,78
16570,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'h': '3', 'a': '0'}","{'h': '2.38978', 'a': '0.594134'}",2021-12-28 15:00:00,"{'w': 0.7737122559157439, 'd': 0.1523309953427813, 'l': 0.07395670979213999}",w,78
16579,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '3'}","{'h': '2.69204', 'a': '2.23146'}",2022-01-01 17:30:00,"{'w': 0.48938184766274473, 'd': 0.1815294711910892, 'l': 0.32908848938026225}",l,78
16587,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '2.18053', 'a': '0.509681'}",2022-01-14 20:00:00,"{'w': 0.7604597682568816, 'd': 0.16702411099599668, 'l': 0.07251610878095965}",d,78
16599,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '3'}","{'h': '1.62615', 'a': '1.49697'}",2022-01-23 14:00:00,"{'w': 0.4093867598088684, 'd': 0.23699149753314433, 'l': 0.3536217423318404}",l,78
16609,True,a,"{'id': '79', 'title': 'Norwich', 'short_title': 'NOR'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '0.296411', 'a': '1.22883'}",2022-02-09 19:45:00,"{'w': 0.08885528147583575, 'd': 0.30433052475554884, 'l': 0.6068141937632853}",d,78
16616,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '0'}","{'h': '1.97576', 'a': '0.49802'}",2022-02-12 15:00:00,"{'w': 0.7269368360435069, 'd': 0.18994950343036185, 'l': 0.08311365722850397}",d,78
16629,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.624023', 'a': '1.12339'}",2022-02-19 15:00:00,"{'w': 0.2039443151957188, 'd': 0.31950599806274327, 'l': 0.47654968674000653}",l,78
16553,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '4'}","{'h': '1.71917', 'a': '0.818403'}",2022-02-23 19:30:00,"{'w': 0.5879234003382708, 'd': 0.2361018080227947, 'l': 0.1759747911193239}",w,78
16640,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '1', 'a': '1'}","{'h': '1.03765', 'a': '0.255988'}",2022-02-26 15:00:00,"{'w': 0.557252508615896, 'd': 0.3521078369013735, 'l': 0.09063965448222591}",d,78
16655,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '0.710865', 'a': '2.53759'}",2022-03-05 15:00:00,"{'w': 0.08269697059499968, 'd': 0.14757805511412406, 'l': 0.7697248907517573}",w,78
16660,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '0', 'a': '0'}","{'h': '0.474002', 'a': '2.04021'}",2022-03-14 20:00:00,"{'w': 0.07459526393551903, 'd': 0.180269624539337, 'l': 0.7451351064984175}",d,78
16682,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '3', 'a': '0'}","{'h': '1.39707', 'a': '1.05199'}",2022-04-04 19:00:00,"{'w': 0.4483783239974386, 'd': 0.2683223316936536, 'l': 0.2832993442770726}",w,78
16691,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '2', 'a': '1'}","{'h': '0.879235', 'a': '1.52767'}",2022-04-10 13:00:00,"{'w': 0.21664841289875883, 'd': 0.2583431666834946, 'l': 0.5250084203120675}",l,78
16671,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '0'}","{'h': '0.767855', 'a': '0.432788'}",2022-04-20 18:45:00,"{'w': 0.4008260343962255, 'd': 0.40965225635479363, 'l': 0.18952170924897388}",l,78
16710,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': '0', 'a': '0'}","{'h': '1.61656', 'a': '0.374044'}",2022-04-25 19:00:00,"{'w': 0.6860848711257921, 'd': 0.23257636163539033, 'l': 0.0813387670116963}",d,78
16720,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '2'}","{'h': '0.650256', 'a': '0.756217'}",2022-04-30 14:00:00,"{'w': 0.27763776339076496, 'd': 0.3811291570442658, 'l': 0.341233079564963}",w,78
16730,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '1', 'a': '0'}","{'h': '2.49142', 'a': '0.255373'}",2022-05-07 14:00:00,"{'w': 0.8631305735084268, 'd': 0.11190528079459726, 'l': 0.02496407949469878}",w,78
16745,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '1'}","{'h': '0.799443', 'a': '1.39009'}",2022-05-15 13:00:00,"{'w': 0.21567038366130295, 'd': 0.27554858791536974, 'l': 0.5087810283941617}",d,78
16704,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '3', 'a': '2'}","{'h': '0.813157', 'a': '1.6023'}",2022-05-19 18:45:00,"{'w': 0.18951720105505585, 'd': 0.24958150977041635, 'l': 0.5609012889729968}",l,78
16751,True,h,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '0'}","{'h': '0.354618', 'a': '0.782005'}",2022-05-22 15:00:00,"{'w': 0.1552258025237104, 'd': 0.4162538293121738, 'l': 0.42852036816410644}",w,78
16381,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '0.668082', 'a': '1.32714'}",2021-08-14 14:00:00,"{'w': 0.1878406303802664, 'd': 0.2860607355140984, 'l': 0.5260986340902071}",l,229
16393,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '1'}","{'h': '1.51127', 'a': '1.72636'}",2021-08-22 13:00:00,"{'w': 0.338692239079046, 'd': 0.23135991127882227, 'l': 0.42994784900143673}",l,229
16405,True,h,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '1'}","{'h': '1.79575', 'a': '0.944083'}",2021-08-29 15:30:00,"{'w': 0.5741710399455605, 'd': 0.2302054480112784, 'l': 0.19562351111275728}",l,229
16412,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '0', 'a': '2'}","{'h': '0.185407', 'a': '2.55922'}",2021-09-11 14:00:00,"{'w': 0.016346847355136248, 'd': 0.09858347368781113, 'l': 0.885069585959901}",w,229
