id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
41592,1,MissedShots,0.7919999694824219,0.40900001525878904,0.03378269821405411,Yann M&#039;Vila,a,732,OpenPlay,2014,RightFoot,5157,Torino,Inter,0,0,2014-08-31 19:45:00,,None,732
45125,83,MissedShots,0.7380000305175781,0.504000015258789,0.01600709930062294,Yann M&#039;Vila,a,732,OpenPlay,2014,RightFoot,5019,Chievo,Inter,0,2,2014-12-15 20:00:00,,Rebound,732
45124,83,BlockedShot,0.735999984741211,0.5029999923706054,0.022839799523353577,Yann M&#039;Vila,a,732,OpenPlay,2014,LeftFoot,5019,Chievo,Inter,0,2,2014-12-15 20:00:00,Pablo Daniel Osvaldo,BallTouch,732
57366,7,Goal,0.774000015258789,0.345,0.06352250277996063,Yann M&#039;Vila,a,732,DirectFreekick,2015,RightFoot,113,Aston Villa,Sunderland,2,2,2015-08-29 18:00:00,,Standard,732
58421,88,MissedShots,0.6890000152587891,0.3370000076293945,0.008907300420105457,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,146,Manchester United,Sunderland,3,0,2015-09-26 18:00:00,Sebastian Larsson,Pass,732
58848,46,MissedShots,0.7759999847412109,0.46700000762939453,0.018452400341629982,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,156,Sunderland,West Ham,2,2,2015-10-03 18:00:00,,Aerial,732
59175,19,BlockedShot,0.8130000305175781,0.2589999961853027,0.01373250037431717,Yann M&#039;Vila,a,732,SetPiece,2015,RightFoot,163,West Bromwich Albion,Sunderland,1,0,2015-10-17 18:00:00,,None,732
59187,77,SavedShot,0.7290000152587891,0.515,0.019488900899887085,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,163,West Bromwich Albion,Sunderland,1,0,2015-10-17 18:00:00,Adam Johnson,Pass,732
59392,64,BlockedShot,0.8909999847412109,0.6580000305175782,0.03698210045695305,Yann M&#039;Vila,h,732,FromCorner,2015,RightFoot,177,Sunderland,Newcastle United,3,0,2015-10-25 16:00:00,Adam Johnson,Cross,732
59512,89,SavedShot,0.8240000152587891,0.649000015258789,0.029059499502182007,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,188,Everton,Sunderland,6,2,2015-11-01 17:30:00,Adam Johnson,Pass,732
53542,66,BlockedShot,0.7269999694824218,0.740999984741211,0.03217240050435066,Yann M&#039;Vila,a,732,DirectFreekick,2015,RightFoot,210,Crystal Palace,Sunderland,0,1,2015-11-24 00:00:00,,Standard,732
52709,33,BlockedShot,0.7719999694824219,0.42,0.018726900219917297,Yann M&#039;Vila,h,732,SetPiece,2015,RightFoot,211,Sunderland,Stoke,2,0,2015-11-28 19:00:00,,None,732
52713,48,BlockedShot,0.7909999847412109,0.3559999847412109,0.07926460355520248,Yann M&#039;Vila,h,732,DirectFreekick,2015,RightFoot,211,Sunderland,Stoke,2,0,2015-11-28 19:00:00,,Standard,732
52715,52,MissedShots,0.7759999847412109,0.590999984741211,0.02709290012717247,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,211,Sunderland,Stoke,2,0,2015-11-28 19:00:00,Steven Fletcher,Pass,732
52716,54,SavedShot,0.8959999847412109,0.35900001525878905,0.08642510324716568,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,211,Sunderland,Stoke,2,0,2015-11-28 19:00:00,Jeremain Lens,Pass,732
53472,22,MissedShots,0.7480000305175781,0.34900001525878904,0.016791900619864464,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,225,Arsenal,Sunderland,3,1,2015-12-05 19:00:00,DeAndre Yedlin,Pass,732
53489,71,MissedShots,0.745,0.47700000762939454,0.01773490011692047,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,225,Arsenal,Sunderland,3,1,2015-12-05 19:00:00,,BallRecovery,732
54684,18,MissedShots,0.705,0.34700000762939454,0.007256589829921722,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,258,Manchester City,Sunderland,4,1,2015-12-26 19:00:00,,None,732
56076,84,BlockedShot,0.815,0.29399999618530276,0.02660599909722805,Yann M&#039;Vila,h,732,FromCorner,2015,RightFoot,277,Sunderland,Aston Villa,3,1,2016-01-02 19:00:00,Adam Johnson,Cross,732
52301,72,BlockedShot,0.8830000305175781,0.345,0.049257900565862656,Yann M&#039;Vila,h,732,SetPiece,2015,RightFoot,306,Sunderland,Bournemouth,1,1,2016-01-23 19:00:00,,Rebound,732
53986,88,MissedShots,0.7909999847412109,0.3370000076293945,0.02384139969944954,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,314,Sunderland,Manchester City,0,1,2016-02-02 23:45:00,,None,732
55960,47,MissedShots,0.7709999847412109,0.504000015258789,0.029979899525642395,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,331,Sunderland,Manchester United,2,1,2016-02-13 16:45:00,Wahbi Khazri,Pass,732
55967,61,MissedShots,0.9490000152587891,0.29100000381469726,0.034568898379802704,Yann M&#039;Vila,h,732,FromCorner,2015,RightFoot,331,Sunderland,Manchester United,2,1,2016-02-13 16:45:00,,None,732
60424,59,MissedShots,0.759000015258789,0.5359999847412109,0.025720199570059776,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,341,West Ham,Sunderland,1,0,2016-02-27 16:45:00,Jan Kirchhoff,Pass,732
60999,34,BlockedShot,0.7709999847412109,0.425,0.026160700246691704,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,352,Sunderland,Crystal Palace,2,2,2016-03-01 23:45:00,,None,732
61024,70,MissedShots,0.745,0.45599998474121095,0.010777999646961689,Yann M&#039;Vila,h,732,OpenPlay,2015,LeftFoot,352,Sunderland,Crystal Palace,2,2,2016-03-01 23:45:00,,Aerial,732
60204,0,MissedShots,0.775,0.39099998474121095,0.02460400015115738,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,389,Sunderland,West Bromwich Albion,0,0,2016-04-02 18:00:00,,None,732
60240,93,BlockedShot,0.889000015258789,0.7090000152587891,0.03949210047721863,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,389,Sunderland,West Bromwich Albion,0,0,2016-04-02 18:00:00,Lee Cattermole,Chipped,732
56516,12,MissedShots,0.7319999694824219,0.30700000762939456,0.013435600325465202,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,424,Sunderland,Arsenal,0,0,2016-04-24 17:05:00,DeAndre Yedlin,Pass,732
56531,49,SavedShot,0.7969999694824219,0.3940000152587891,0.025430800393223763,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,424,Sunderland,Arsenal,0,0,2016-04-24 17:05:00,,Rebound,732
57399,19,BlockedShot,0.8169999694824219,0.3370000076293945,0.03338269889354706,Yann M&#039;Vila,a,732,OpenPlay,2015,RightFoot,427,Stoke,Sunderland,1,1,2016-04-30 18:00:00,DeAndre Yedlin,Pass,732
56748,23,MissedShots,0.7909999847412109,0.6469999694824219,0.02733360044658184,Yann M&#039;Vila,h,732,OpenPlay,2015,RightFoot,442,Sunderland,Chelsea,3,2,2016-05-07 18:00:00,Patrick van Aanholt,Pass,732
125391,93,SavedShot,0.7219999694824218,0.5270000076293946,0.013918600045144558,Yann M&#039;Vila,a,732,FromCorner,2016,RightFoot,3279,Spartak Moscow,Rubin Kazan,2,1,2016-12-05 20:30:00,,None,732
122936,37,MissedShots,0.51,0.34,0.007893020287156105,Yann M&#039;Vila,h,732,OpenPlay,2016,RightFoot,4325,Rubin Kazan,Zenit St. Petersburg,0,2,2017-04-02 12:00:00,Rifat Zhemaletdinov,Pass,732
126477,23,MissedShots,0.7719999694824219,0.41200000762939454,0.018382899463176727,Yann M&#039;Vila,h,732,FromCorner,2016,RightFoot,4337,Rubin Kazan,FC Krasnodar,0,1,2017-04-15 17:30:00,,None,732
126697,68,BlockedShot,0.7909999847412109,0.6569999694824219,0.027810800820589066,Yann M&#039;Vila,a,732,OpenPlay,2016,RightFoot,4362,Lokomotiv Moscow,Rubin Kazan,0,1,2017-04-29 14:30:00,Rifat Zhemaletdinov,Pass,732
126708,93,MissedShots,0.6379999923706055,0.905,0.00914624985307455,Yann M&#039;Vila,a,732,OpenPlay,2016,LeftFoot,4362,Lokomotiv Moscow,Rubin Kazan,0,1,2017-04-29 14:30:00,,Aerial,732
126879,25,MissedShots,0.9580000305175781,0.33,0.054478999227285385,Yann M&#039;Vila,h,732,SetPiece,2016,RightFoot,4368,Rubin Kazan,FC Ufa,2,1,2017-05-07 14:30:00,,None,732
127068,30,SavedShot,0.7040000152587891,0.46900001525878904,0.009674450382590294,Yann M&#039;Vila,a,732,OpenPlay,2016,RightFoot,4378,FC Rostov,Rubin Kazan,4,2,2017-05-14 17:00:00,Mijo Caktas,Pass,732
127076,74,Goal,0.9830000305175781,0.5509999847412109,0.6221269965171814,Yann M&#039;Vila,a,732,OpenPlay,2016,RightFoot,4378,FC Rostov,Rubin Kazan,4,2,2017-05-14 17:00:00,,None,732
127275,53,BlockedShot,0.945,0.3240000152587891,0.07015860080718994,Yann M&#039;Vila,h,732,OpenPlay,2016,RightFoot,4384,Rubin Kazan,CSKA Moscow,0,2,2017-05-17 17:30:00,,TakeOn,732
154620,25,BlockedShot,0.870999984741211,0.35200000762939454,0.03471510112285614,Yann M&#039;Vila,a,732,OpenPlay,2017,RightFoot,6475,Zenit St. Petersburg,Rubin Kazan,2,1,2017-07-22 15:30:00,Elmir Nabiullin,Cross,732
155385,27,MissedShots,0.7140000152587891,0.3160000038146973,0.013814800418913364,Yann M&#039;Vila,h,732,OpenPlay,2017,RightFoot,6520,Rubin Kazan,Anzhi Makhachkala,6,0,2017-08-19 18:00:00,,None,732
155392,84,Goal,0.8180000305175781,0.509000015258789,0.07880689948797226,Yann M&#039;Vila,h,732,OpenPlay,2017,RightFoot,6520,Rubin Kazan,Anzhi Makhachkala,6,0,2017-08-19 18:00:00,Maxime Lestienne,Pass,732
156525,11,MissedShots,0.895,0.4759999847412109,0.10381399840116501,Yann M&#039;Vila,a,732,FromCorner,2017,RightFoot,6537,Spartak Moscow,Rubin Kazan,1,0,2017-09-09 17:00:00,,Rebound,732
155975,49,SavedShot,0.7269999694824218,0.5370000076293945,0.015452399849891663,Yann M&#039;Vila,h,732,OpenPlay,2017,RightFoot,6544,Rubin Kazan,Ural,0,1,2017-09-17 14:30:00,Maksim Kanunnikov,Pass,732
