goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Atletico Madrid,Villarreal,1,1,2025-01-25,27183,2024,701575,0,0,0,0,0,0,0,12275
0,0,0,18,Sub,Villarreal,Mallorca,4,0,2025-01-20,27178,2024,701041,0,0,0,0,0,0.06609746068716049,0.06609746068716049,12275
0,2,0.10117167979478836,90,DC,Real Sociedad,Villarreal,1,0,2025-01-13,27164,2024,698920,0,0,0,0,0.10117167979478836,0.13523629307746887,0.07780849188566208,12275
0,0,0,31,DC,Villarreal,Rayo Vallecano,1,1,2024-12-18,27098,2024,694860,0,0,0,0,0,0.3758833706378937,0.3758833706378937,12275
0,0,0,90,DC,Sevilla,Villarreal,1,2,2024-08-23,26993,2024,667646,0,0,0,0,0,0.05213738977909088,0.05213738977909088,12275
0,0,0,12,Sub,Manchester United,Arsenal,0,1,2024-05-12,22259,2023,661288,0,0,0,0,0,0,0,12275
0,0,0,90,DC,Bournemouth,Manchester United,2,2,2024-04-13,22215,2023,653519,0,0,0,0,0,0,0,12275
0,0,0,90,DC,Manchester United,Liverpool,2,2,2024-04-07,22211,2023,652388,0,0,0,0,0,0.09646569192409515,0.09646569192409515,12275
0,0,0,19,Sub,Chelsea,Manchester United,4,3,2024-04-04,22201,2023,651297,0,0,0,0,0,0.2145240306854248,0.2145240306854248,12275
0,0,0,1,Sub,Manchester United,Everton,2,0,2024-03-09,22172,2023,646323,0,0,0,0,0,0,0,12275
0,0,0,18,Sub,Manchester City,Manchester United,3,1,2024-03-03,22160,2023,645760,0,0,0,0,0,0,0,12275
0,0,0,1,Sub,Manchester United,Aston Villa,3,2,2023-12-26,22082,2023,633045,0,0,0,0,0,0,0,12275
0,0,0,87,DC,West Ham,Manchester United,2,0,2023-12-23,22072,2023,632532,0,0,0,0,0,0.07591637223958969,0.07591637223958969,12275
