id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
631,Ashley Young,26,2076,2,2.507619036361575,5,4.1162799606099725,29,34,5,0,D M S,Manchester United,2,2.507619036361575,7.867694087326527,3.8917702939361334,2014
631,Ashley Young,18,1053,1,0.8914634939283133,2,1.4585475930944085,7,10,5,0,D M S,Manchester United,1,0.8914634939283133,4.834842080250382,3.084279153496027,2015
631,Ashley Young,12,757,0,0.25422029942274094,1,0.8711635079234838,5,11,2,0,D M S,Manchester United,0,0.25422029942274094,2.6204872084781528,1.90571394469589,2016
631,Ashley Young,30,2451,2,0.7093265019357204,4,3.7513702418655157,18,27,7,0,D M S,Manchester United,2,0.7093265019357204,9.898998915217817,8.92022259067744,2017
631,Ashley Young,30,2565,2,0.49426380172371864,2,3.9991636965423822,12,39,8,1,D S,Manchester United,2,0.49426380172371864,10.53615704504773,8.199239152949303,2018
631,Ashley Young,12,956,0,0.08267359994351864,0,1.6687378147616982,3,19,5,0,D M S,Manchester United,0,0.08267359994351864,3.162055853754282,2.8794938921928406,2019
631,Ashley Young,24,1232,0,0.40374260675162077,2,0.7783125322312117,10,13,2,0,D F M S,Aston Villa,0,0.40374260675162077,3.3930896408855915,2.4790434166789055,2021
631,Ashley Young,29,2044,1,0.3949361126869917,0,0.7811885923147202,15,14,7,0,D S,Aston Villa,1,0.3949361126869917,6.350133599713445,5.5857361406087875,2022
631,Ashley Young,31,2305,0,0.5671309139579535,0,2.473125728778541,13,21,5,1,D M S,Everton,0,0.5671309139579535,6.803516559302807,5.159970347769558,2023
631,Ashley Young,19,1469,1,0.20133857801556587,3,1.6522107496857643,5,18,5,1,D S,Everton,1,0.20133857801556587,3.010711684823036,2.175210624933243,2024
631,Ashley Young,19,1469,1,0.20133857801556587,3,1.6522107496857643,5,18,5,1,D S,Everton,1,0.20133857801556587,3.010711684823036,2.175210624933243,2025
