id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
5553,Declan Rice,1,1,0,0,0,0,0,0,0,0,S,West Ham,0,0,0.0773535966873169,0.0773535966873169,2016
5553,Declan Rice,26,1419,0,0.23392690531909466,0,0.09077319875359535,5,2,1,0,D M S,West Ham,0,0.23392690531909466,1.2380961067974567,1.034030707553029,2017
5553,Declan Rice,34,3009,2,1.2335703996941447,0,0.6429658159613609,22,9,4,0,M,West Ham,2,1.2335703996941447,8.087484509684145,7.640720290131867,2018
5553,Declan Rice,38,3420,1,1.2663896903395653,3,1.3063043979927897,31,22,6,0,D M,West Ham,1,1.2663896903395653,8.693384418264031,7.636570465750992,2019
5553,Declan Rice,32,2880,2,3.191765470430255,1,1.9789338074624538,28,23,2,0,M,West Ham,1,1.669427564367652,10.661635948345065,9.188757190480828,2020
5553,Declan Rice,36,3175,1,1.0442513916641474,4,1.5558669045567513,26,23,8,0,M S,West Ham,1,1.0442513916641474,15.582119937054813,14.247515995055437,2021
5553,Declan Rice,37,3268,4,2.2349475855007768,1,2.33805207721889,36,36,5,0,M S,West Ham,4,1.4737785691395402,10.850467165000737,8.603918568231165,2022
5553,Declan Rice,38,3256,7,3.186093623749912,8,5.895036246627569,58,47,5,0,M S,Arsenal,7,3.186093623749912,19.678100544027984,16.131323732435703,2023
5553,Declan Rice,21,1659,1,1.4434865564107895,3,6.743281491100788,24,34,3,1,M S,Arsenal,1,1.4434865564107895,9.400862514972687,5.760288616642356,2024
5553,Declan Rice,21,1659,1,1.4434865564107895,3,6.743281491100788,24,34,3,1,M S,Arsenal,1,1.4434865564107895,9.400862514972687,5.760288616642356,2025
