id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
14584,5,SavedShot,0.8069999694824219,0.7419999694824219,0.018237199634313583,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4752,Stoke,Aston Villa,0,1,2014-08-16 15:00:00,Marko Arnautovic,Pass,2413
14751,23,BlockedShot,0.93,0.5359999847412109,0.0656844973564148,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,Head,4765,Hull,Stoke,1,1,2014-08-24 13:30:00,Peter Odemwingie,Aerial,2413
14768,67,MissedShots,0.75,0.43400001525878906,0.037824999541044235,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4765,Hull,Stoke,1,1,2014-08-24 13:30:00,Charlie Adam,TakeOn,2413
14983,8,MissedShots,0.75,0.355,0.019404299557209015,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4770,Manchester City,Stoke,0,1,2014-08-30 15:00:00,Mame Biram Diouf,Pass,2413
15344,9,MissedShots,0.7630000305175781,0.44799999237060545,0.029391199350357056,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4723,Stoke,Leicester,0,1,2014-09-13 15:00:00,Asmir Begovic,TakeOn,2413
15357,46,BlockedShot,0.9169999694824219,0.345,0.0133736003190279,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,Head,4723,Stoke,Leicester,0,1,2014-09-13 15:00:00,Victor Moses,Aerial,2413
15369,70,BlockedShot,0.8630000305175781,0.5279999923706055,0.09101060032844543,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,LeftFoot,4723,Stoke,Leicester,0,1,2014-09-13 15:00:00,Peter Crouch,Pass,2413
15371,74,SavedShot,0.9059999847412109,0.3160000038146973,0.006979209836572409,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,Head,4723,Stoke,Leicester,0,1,2014-09-13 15:00:00,Erik Pieters,Aerial,2413
15604,54,MissedShots,0.8569999694824219,0.43599998474121093,0.1342030018568039,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4729,Queens Park Rangers,Stoke,2,2,2014-09-20 12:45:00,Charlie Adam,Pass,2413
15860,2,MissedShots,0.749000015258789,0.285,0.013340800069272518,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4748,Stoke,Newcastle United,1,0,2014-09-29 20:00:00,Peter Crouch,Tackle,2413
17383,4,SavedShot,0.7719999694824219,0.4879999923706055,0.03147580102086067,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4692,Sunderland,Stoke,3,1,2014-10-04 15:00:00,Peter Crouch,HeadPass,2413
17395,55,MissedShots,0.7819999694824219,0.6270000076293946,0.025935599580407143,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4692,Sunderland,Stoke,3,1,2014-10-04 15:00:00,Oussama Assaidi,Pass,2413
16975,38,BlockedShot,0.8109999847412109,0.500999984741211,0.05335789918899536,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4707,Stoke,Swansea,2,1,2014-10-19 16:00:00,Stephen Ireland,Pass,2413
16236,15,BlockedShot,0.735999984741211,0.5329999923706055,0.011057499796152115,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,LeftFoot,4650,Stoke,West Ham,2,2,2014-11-01 15:00:00,,Aerial,2413
16253,62,SavedShot,0.8519999694824218,0.49700000762939456,0.1078300029039383,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4650,Stoke,West Ham,2,2,2014-11-01 15:00:00,Jonathan Walters,Pass,2413
17322,72,MissedShots,0.8640000152587891,0.3340000152587891,0.054639000445604324,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,LeftFoot,4666,Tottenham,Stoke,1,2,2014-11-09 13:30:00,,None,2413
17209,56,MissedShots,0.8430000305175781,0.5120000076293946,0.05812640115618706,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4669,Stoke,Burnley,1,2,2014-11-22 15:00:00,,None,2413
17211,70,BlockedShot,0.7340000152587891,0.6880000305175781,0.014516100287437439,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4669,Stoke,Burnley,1,2,2014-11-22 15:00:00,Marko Arnautovic,Pass,2413
17878,54,BlockedShot,0.710999984741211,0.52,0.017291199415922165,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4682,Liverpool,Stoke,1,0,2014-11-29 15:00:00,Bojan,Pass,2413
17880,57,BlockedShot,0.7280000305175781,0.3609999847412109,0.018406400457024574,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4682,Liverpool,Stoke,1,0,2014-11-29 15:00:00,Charlie Adam,Pass,2413
19090,38,Goal,0.7959999847412109,0.56,0.05257109925150871,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4591,Manchester United,Stoke,2,1,2014-12-02 19:45:00,,TakeOn,2413
20171,26,BlockedShot,0.7480000305175781,0.6090000152587891,0.023492300882935524,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4601,Stoke,Arsenal,3,2,2014-12-06 15:00:00,Bojan,Pass,2413
19376,20,SavedShot,0.784000015258789,0.31,0.021503299474716187,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4628,Stoke,Chelsea,0,2,2014-12-22 20:00:00,Geoff Cameron,Pass,2413
19395,85,BlockedShot,0.7630000305175781,0.27700000762939453,0.014532700181007385,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4628,Stoke,Chelsea,0,2,2014-12-22 20:00:00,Bojan,Pass,2413
17660,13,BlockedShot,0.8880000305175781,0.674000015258789,0.0680340975522995,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,LeftFoot,4634,Everton,Stoke,0,1,2014-12-26 15:00:00,Mame Biram Diouf,Pass,2413
17684,72,MissedShots,0.77,0.3290000152587891,0.0264567993581295,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4634,Everton,Stoke,0,1,2014-12-26 15:00:00,Charlie Adam,Pass,2413
19004,20,BlockedShot,0.7240000152587891,0.38799999237060545,0.017802199348807335,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4646,Stoke,West Bromwich Albion,2,0,2014-12-28 15:00:00,Marko Arnautovic,Pass,2413
19020,68,BlockedShot,0.749000015258789,0.46,0.03390379995107651,Steven N&#039;Zonzi,h,2413,OpenPlay,2014,RightFoot,4646,Stoke,West Bromwich Albion,2,0,2014-12-28 15:00:00,Bojan,Pass,2413
18743,26,BlockedShot,0.8159999847412109,0.644000015258789,0.031780801713466644,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4573,Leicester,Stoke,0,1,2015-01-17 15:00:00,Victor Moses,Pass,2413
18753,58,SavedShot,0.8469999694824218,0.45,0.0660703033208847,Steven N&#039;Zonzi,a,2413,OpenPlay,2014,RightFoot,4573,Leicester,Stoke,0,1,2015-01-17 15:00:00,,None,2413
