goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Aston Villa,Tottenham,0,2,2016-03-13,372,2015,66941,0.12150000035762787,0,1,0,0,0.12150000035762787,0,676
0,0,0,90,DC,Stoke,Aston Villa,2,1,2016-02-27,345,2015,66129,0,0,0,0,0,0.302359014749527,0.302359014749527,676
0,0,0,90,DC,Aston Villa,Liverpool,0,6,2016-02-14,339,2015,60302,0,0,0,0,0,0.012443800456821918,0.012443800456821918,676
0,0,0,90,DC,Aston Villa,Norwich,2,0,2016-02-06,326,2015,61593,0,0,0,0,0,0.10142400115728378,0.10142400115728378,676
0,0,0,90,DC,West Ham,Aston Villa,2,0,2016-02-02,315,2015,60344,0,0,0,0,0,0.021971900016069412,0.021971900016069412,676
0,0,0,90,DC,West Bromwich Albion,Aston Villa,0,0,2016-01-23,305,2015,58422,0,0,0,0,0,0.0941494032740593,0.0941494032740593,676
0,0,0,90,DC,Aston Villa,Leicester,1,1,2016-01-16,297,2015,61511,0,0,0,0,0,0.10559199750423431,0.10559199750423431,676
0,0,0,90,DC,Aston Villa,Crystal Palace,1,0,2016-01-12,282,2015,58873,0,0,0,0,0,0.036512698978185654,0.036512698978185654,676
0,0,0,90,DC,Aston Villa,West Ham,1,1,2015-12-26,254,2015,59452,0,0,0,0,0,0.014995099976658821,0.014995099976658821,676
0,0,0,90,DC,Newcastle United,Aston Villa,1,1,2015-12-19,247,2015,57954,0,0,0,0,0,0,0,676
0,0,0,90,DC,Aston Villa,Arsenal,0,2,2015-12-13,237,2015,58790,0,0,0,0,0,0.47771599888801575,0.47771599888801575,676
0,0,0,90,DC,Southampton,Aston Villa,1,1,2015-12-05,227,2015,60648,0,0,0,0,0,0,0,676
0,0,0,90,DC,Southampton,Aston Villa,6,1,2015-05-16,4419,2014,23574,0,0,0,0,0,0.4416959881782532,0.4416959881782532,676
0,0,0,90,DC,Aston Villa,West Ham,1,0,2015-05-09,4411,2014,23201,0.14334499835968018,0,2,0,0,0.6883429884910583,0.6883429884910583,676
0,0,0,90,DC,Aston Villa,Everton,3,2,2015-05-02,4401,2014,23450,0,0,0,0,0,0,0,676
0,0,0,90,DC,Manchester City,Aston Villa,3,2,2015-04-25,4475,2014,25635,0,0,0,0,0,0,0,676
0,1,0.06511549651622772,90,DC,Manchester United,Aston Villa,3,1,2015-04-04,4443,2014,25085,0,0,0,0,0.06511549651622772,0,0,676
0,1,0.12808099389076233,90,DC,Aston Villa,Swansea,0,1,2015-03-21,4504,2014,24137,0,0,0,0,0.12808099389076233,0.09838379919528961,0.09838379919528961,676
0,0,0,90,DC,Sunderland,Aston Villa,0,4,2015-03-14,4497,2014,23490,0,0,0,0,0,0.47054100036621094,0.47054100036621094,676
0,0,0,90,DC,Aston Villa,West Bromwich Albion,2,1,2015-03-03,4482,2014,27126,0.015472300350666046,0,1,0,0,0.19181400537490845,0.17634199559688568,676
0,0,0,90,DC,Newcastle United,Aston Villa,1,0,2015-02-28,4548,2014,26593,0,0,0,0,0,0.06719270348548889,0.06719270348548889,676
0,0,0,90,DC,Hull,Aston Villa,2,0,2015-02-10,4527,2014,27004,0,0,0,0,0,0,0,676
1,1,0.37984699010849,90,DC,Aston Villa,Chelsea,1,2,2015-02-07,4516,2014,27043,0,0,0,1,0.37984699010849,0.04785909876227379,0.04785909876227379,676
0,0,0,90,DC,Arsenal,Aston Villa,5,0,2015-02-01,4513,2014,22365,0,0,0,0,0,0.15986000001430511,0.15986000001430511,676
0,0,0,90,DC,Aston Villa,Liverpool,0,2,2015-01-17,4571,2014,21266,0,0,0,0,0,0.04063490033149719,0.04063490033149719,676
0,2,0.11434700340032578,90,DC,Leicester,Aston Villa,1,0,2015-01-10,4567,2014,20732,0,0,0,0,0.11434700340032578,0.11289700120687485,0.11289700120687485,676
0,0,0,90,DC,Aston Villa,Crystal Palace,0,0,2015-01-01,4557,2014,22213,0,0,0,0,0,0,0,676
0,0,0,25,Sub,Aston Villa,Sunderland,0,0,2014-12-28,4644,2014,21140,0,0,0,0,0,0.05045219883322716,0.05045219883322716,676
0,1,0.10116499662399292,90,DC,Swansea,Aston Villa,1,0,2014-12-26,4631,2014,20925,0.291238009929657,0,1,0,0.10116499662399292,0.42756199836730957,0.42756199836730957,676
0,0,0,90,DC,Aston Villa,Manchester United,1,1,2014-12-20,4624,2014,21509,0.020907700061798096,0,1,0,0,0.020907700061798096,0,676
0,0,0,90,DC,West Bromwich Albion,Aston Villa,1,0,2014-12-13,4612,2014,21416,0,0,0,0,0,0.051333099603652954,0.051333099603652954,676
0,0,0,90,DC,Aston Villa,Leicester,2,1,2014-12-07,4607,2014,22711,0,0,0,0,0,0.6467369794845581,0.6467369794845581,676
0,0,0,90,DC,Crystal Palace,Aston Villa,0,1,2014-12-02,4593,2014,22200,0,0,0,0,0,0,0,676
0,0,0,90,DC,Burnley,Aston Villa,1,1,2014-11-29,4685,2014,20079,0.07219789922237396,0,1,0,0,0.07219789922237396,0,676
0,0,0,90,DC,Aston Villa,Southampton,1,1,2014-11-24,4678,2014,18907,0,0,0,0,0,0,0,676
