id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
425262,13,Goal,0.8690000152587891,0.6580000305175782,0.07759600132703781,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Flavien Tait,Pass,9630
425267,31,BlockedShot,0.865,0.674000015258789,0.043398600071668625,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Birger Meling,Pass,9630
425269,44,BlockedShot,0.89,0.3029999923706055,0.05171079933643341,Kamaldeen Sulemana,h,9630,OpenPlay,2021,LeftFoot,17825,Rennes,Lens,1,1,2021-08-08 11:00:00,Eduardo Camavinga,Pass,9630
427753,71,SavedShot,0.7369999694824219,0.41200000762939454,0.025548899546265602,Kamaldeen Sulemana,h,9630,OpenPlay,2021,LeftFoot,17850,Rennes,Nantes,1,0,2021-08-22 15:00:00,Hamari Traore,Pass,9630
430310,70,BlockedShot,0.7569999694824219,0.5129999923706055,0.020690400153398514,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17864,Rennes,Reims,0,2,2021-09-12 13:00:00,Chimuanya Ugochukwu,Pass,9630
432634,17,MissedShots,0.71,0.6840000152587891,0.016219699755311012,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17889,Rennes,Clermont Foot,6,0,2021-09-22 17:00:00,Flavien Tait,Pass,9630
432641,42,SavedShot,0.805,0.6869999694824219,0.0867524966597557,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17889,Rennes,Clermont Foot,6,0,2021-09-22 17:00:00,Jonas Martin,Pass,9630
432644,54,Goal,0.919000015258789,0.5729999923706055,0.12029899656772614,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17889,Rennes,Clermont Foot,6,0,2021-09-22 17:00:00,,None,9630
432646,56,Goal,0.93,0.515,0.6059479713439941,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17889,Rennes,Clermont Foot,6,0,2021-09-22 17:00:00,,Rebound,9630
432652,69,MissedShots,0.7930000305175782,0.5840000152587891,0.03779749944806099,Kamaldeen Sulemana,h,9630,FromCorner,2021,RightFoot,17889,Rennes,Clermont Foot,6,0,2021-09-22 17:00:00,,Rebound,9630
433889,31,MissedShots,0.7480000305175781,0.515,0.01605439931154251,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17892,Bordeaux,Rennes,1,1,2021-09-26 11:00:00,,TakeOn,9630
435259,7,BlockedShot,0.8580000305175781,0.49900001525878906,0.07434959709644318,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17910,Rennes,Paris Saint Germain,2,0,2021-10-03 11:00:00,,None,9630
435263,20,MissedShots,0.8030000305175782,0.23299999237060548,0.021695099771022797,Kamaldeen Sulemana,h,9630,OpenPlay,2021,LeftFoot,17910,Rennes,Paris Saint Germain,2,0,2021-10-03 11:00:00,Hamari Traore,Pass,9630
435272,61,MissedShots,0.8080000305175781,0.7169999694824218,0.035780198872089386,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17910,Rennes,Paris Saint Germain,2,0,2021-10-03 11:00:00,Flavien Tait,Pass,9630
436788,36,Goal,0.9290000152587891,0.34400001525878904,0.14251300692558289,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17917,Metz,Rennes,0,3,2021-10-17 13:00:00,Flavien Tait,TakeOn,9630
438340,45,BlockedShot,0.7859999847412109,0.7969999694824219,0.016991199925541878,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17930,Rennes,Strasbourg,1,0,2021-10-24 13:00:00,Flavien Tait,Pass,9630
440214,48,MissedShots,0.8009999847412109,0.645,0.04741330072283745,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17941,Troyes,Rennes,2,2,2021-10-31 14:00:00,Flavien Tait,Pass,9630
444678,48,BlockedShot,0.84,0.73,0.028457799926400185,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17967,Lorient,Rennes,0,2,2021-11-28 14:00:00,Jonas Martin,Pass,9630
444682,50,MissedShots,0.759000015258789,0.5220000076293946,0.01874000020325184,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17967,Lorient,Rennes,0,2,2021-11-28 14:00:00,,Rebound,9630
446595,71,MissedShots,0.9580000305175781,0.625999984741211,0.26715001463890076,Kamaldeen Sulemana,a,9630,OpenPlay,2021,RightFoot,17983,Saint-Etienne,Rennes,0,5,2021-12-05 12:00:00,Benjamin Bourigeaud,Cross,9630
448350,38,MissedShots,0.909000015258789,0.6270000076293946,0.02422739937901497,Kamaldeen Sulemana,h,9630,OpenPlay,2021,Head,17993,Rennes,Nice,1,2,2021-12-12 14:00:00,Benjamin Bourigeaud,Cross,9630
448357,58,SavedShot,0.7180000305175781,0.48700000762939455,0.011819900013506413,Kamaldeen Sulemana,h,9630,OpenPlay,2021,RightFoot,17993,Rennes,Nice,1,2,2021-12-12 14:00:00,,BallRecovery,9630
