goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,11,DC,Cremonese,Salernitana,2,0,2023-06-03,18953,2022,602204,0,0,0,0,0,0,0,1395
0,0,0,61,DC,Cremonese,Bologna,1,5,2023-05-20,18933,2022,597873,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Juventus,Cremonese,2,0,2023-05-14,18926,2022,597457,0,0,0,0,0,0,0,1395
0,0,0,24,Sub,Cremonese,Spezia,2,0,2023-05-06,18913,2022,595050,0,0,0,0,0,0,0,1395
0,0,0,74,DC,AC Milan,Cremonese,1,1,2023-05-03,18907,2022,594076,0,0,0,0,0,0,0,1395
0,0,0,34,DC,Sassuolo,Cremonese,3,2,2023-03-06,18829,2022,580628,0,0,0,0,0,0.05003510043025017,0.05003510043025017,1395
0,0,0,3,Sub,Cremonese,Roma,2,1,2023-02-28,18817,2022,578885,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Napoli,Cremonese,3,0,2023-02-12,18800,2022,575720,0,0,0,0,0,0.07898519933223724,0.07898519933223724,1395
0,0,0,78,DC,Cremonese,Lecce,0,2,2023-02-04,18782,2022,573025,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Cremonese,Inter,1,2,2023-01-28,18774,2022,571739,0,0,0,0,0,0.11104299873113632,0.11104299873113632,1395
0,0,0,90,DC,Bologna,Cremonese,1,1,2023-01-23,18762,2022,570887,0,0,0,0,0,0.09430360049009323,0.09430360049009323,1395
0,0,0,27,DC,Cremonese,Lazio,0,4,2022-09-18,18643,2022,551165,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Atalanta,Cremonese,1,1,2022-09-11,18632,2022,549446,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Cremonese,Sassuolo,0,0,2022-09-04,18625,2022,547668,0.04809730127453804,0,1,0,0,0.17330199480056763,0.17330199480056763,1395
0,0,0,90,DC,Roma,Cremonese,1,0,2022-08-22,18600,2022,543710,0,0,0,0,0,0.17795200645923615,0.17795200645923615,1395
0,0,0,49,DC,Fiorentina,Cremonese,3,2,2022-08-14,18587,2022,541549,0,0,0,0,0,0.025906100869178772,0.025906100869178772,1395
0,0,0,90,DC,Bologna,Sassuolo,1,3,2022-05-15,17116,2021,535956,0,0,0,0,0,0.11636000126600266,0.11636000126600266,1395
0,0,0,46,DC,Napoli,Sassuolo,6,1,2022-04-30,17101,2021,530274,0,0,0,0,0,0,0,1395
0,1,0.011584900319576263,90,DC,Sassuolo,Juventus,1,2,2022-04-25,17093,2021,529810,0,0,0,0,0.011584900319576263,0.25031599402427673,0.2387309968471527,1395
0,0,0,90,DC,Cagliari,Sassuolo,1,0,2022-04-16,17077,2021,526048,0,0,0,0,0,0.13708199560642242,0.13708199560642242,1395
0,2,0.3106450140476227,90,DC,Sassuolo,Atalanta,2,1,2022-04-10,17073,2021,525210,0,0,0,0,0.3106450140476227,0.24328599870204926,0.24328599870204926,1395
0,0,0,48,DC,Salernitana,Sassuolo,2,2,2022-03-12,17041,2021,519224,0,0,0,0,0,0.5356670022010803,0.5356670022010803,1395
0,0,0,90,DC,Sassuolo,Fiorentina,2,1,2022-02-26,17023,2021,516308,0,0,0,0,0,0.6619160175323486,0.6619160175323486,1395
0,0,0,90,DC,Inter,Sassuolo,0,2,2022-02-20,17009,2021,515060,0,0,0,0,0,0,0,1395
0,0,0,90,DC,Sassuolo,Roma,2,2,2022-02-13,17003,2021,513545,0,0,0,0,0,0.4067470133304596,0.4067470133304596,1395
0,1,0.0324678011238575,90,DC,Sampdoria,Sassuolo,4,0,2022-02-06,16993,2021,511684,0,0,0,0,0.0324678011238575,0.07062210142612457,0.07062210142612457,1395
0,0,0,90,DC,Torino,Sassuolo,1,1,2022-01-23,16985,2021,510276,0.011253600008785725,0,1,0,0,0.11479999870061874,0.10354600101709366,1395
0,0,0,83,DC,Sassuolo,Verona,2,4,2022-01-16,16974,2021,508350,0,0,0,0,0,0.027484899386763573,0.027484899386763573,1395
0,0,0,79,DC,Empoli,Sassuolo,1,5,2022-01-09,16957,2021,507156,0,0,0,0,0,0.0519477017223835,0.0519477017223835,1395
0,1,0.03622540086507797,90,DC,Sassuolo,Genoa,1,1,2022-01-06,16954,2021,506397,0,0,0,0,0.03622540086507797,0.33035698533058167,0.33035698533058167,1395
