id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
124,88,MissedShots,0.909000015258789,0.5129999923706055,0.1232210025191307,Clinton N&#039;Jie,h,960,OpenPlay,2014,Head,6193,Lyon,Rennes,2,0,2014-08-10 16:00:00,Fares Bahlouli,Cross,960
431,22,MissedShots,0.9109999847412109,0.46700000762939453,0.03525270149111748,Clinton N&#039;Jie,a,960,OpenPlay,2014,Head,6198,Toulouse,Lyon,2,1,2014-08-16 19:00:00,,Rebound,960
538,55,BlockedShot,0.8040000152587891,0.7069999694824218,0.024976400658488274,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6212,Lyon,Lens,0,1,2014-08-24 13:00:00,Arnold Mvuemba,Pass,960
549,81,SavedShot,0.9619999694824218,0.6790000152587891,0.04554999992251396,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6212,Lyon,Lens,0,1,2014-08-24 13:00:00,Mehdi Zeffane,TakeOn,960
916,18,SavedShot,0.815,0.649000015258789,0.033932000398635864,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6223,Metz,Lyon,2,1,2014-08-31 16:00:00,Jordan Ferri,Pass,960
920,38,BlockedShot,0.8030000305175782,0.24,0.021378399804234505,Clinton N&#039;Jie,a,960,OpenPlay,2014,LeftFoot,6223,Metz,Lyon,2,1,2014-08-31 16:00:00,Jordan Ferri,Pass,960
922,38,MissedShots,0.9569999694824218,0.47200000762939454,0.5860959887504578,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6223,Metz,Lyon,2,1,2014-08-31 16:00:00,Christophe Jallet,Cross,960
921,38,BlockedShot,0.865,0.39299999237060546,0.08275090157985687,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6223,Metz,Lyon,2,1,2014-08-31 16:00:00,Corentin Tolisso,Pass,960
933,78,MissedShots,0.82,0.6930000305175781,0.052687499672174454,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6223,Metz,Lyon,2,1,2014-08-31 16:00:00,Christophe Jallet,Pass,960
812,79,MissedShots,0.975999984741211,0.5940000152587891,0.1987610012292862,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6145,Lyon,Monaco,2,1,2014-09-12 19:30:00,Yoann Gourcuff,TakeOn,960
1408,82,SavedShot,0.774000015258789,0.664000015258789,0.03669840097427368,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6164,Paris Saint Germain,Lyon,1,1,2014-09-21 20:00:00,Yoann Gourcuff,Pass,960
1645,2,SavedShot,0.8619999694824219,0.32599998474121095,0.04733100160956383,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6169,Lyon,Lorient,4,0,2014-09-24 18:00:00,Jordan Ferri,TakeOn,960
1648,12,MissedShots,0.9309999847412109,0.445,0.3788140118122101,Clinton N&#039;Jie,h,960,OpenPlay,2014,Head,6169,Lyon,Lorient,4,0,2014-09-24 18:00:00,Christophe Jallet,Cross,960
1651,18,SavedShot,0.8519999694824218,0.59,0.3455120027065277,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6169,Lyon,Lorient,4,0,2014-09-24 18:00:00,Alexandre Lacazette,Throughball,960
1663,49,Goal,0.955,0.625,0.5389279723167419,Clinton N&#039;Jie,h,960,OpenPlay,2014,LeftFoot,6169,Lyon,Lorient,4,0,2014-09-24 18:00:00,Jordan Ferri,TakeOn,960
2369,82,SavedShot,0.8780000305175781,0.245,0.021985499188303947,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6183,Nantes,Lyon,1,1,2014-09-28 16:00:00,,Rebound,960
2368,82,BlockedShot,0.8780000305175781,0.24700000762939453,0.029154399409890175,Clinton N&#039;Jie,a,960,OpenPlay,2014,LeftFoot,6183,Nantes,Lyon,1,1,2014-09-28 16:00:00,Jordan Ferri,Pass,960
2372,89,SavedShot,0.8780000305175781,0.5659999847412109,0.26248401403427124,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6183,Nantes,Lyon,1,1,2014-09-28 16:00:00,Yoann Gourcuff,Clearance,960
7712,77,SavedShot,0.8540000152587891,0.6869999694824219,0.06166600063443184,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6133,Lyon,Montpellier,5,1,2014-10-19 20:00:00,Alexandre Lacazette,Pass,960
7716,91,SavedShot,0.8669999694824219,0.6140000152587891,0.25438201427459717,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6133,Lyon,Montpellier,5,1,2014-10-19 20:00:00,Corentin Tolisso,Pass,960
2030,89,SavedShot,0.8830000305175781,0.27100000381469724,0.05422139912843704,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6143,Lyon,Marseille,1,0,2014-10-26 20:00:00,Steed Malbranque,BlockedPass,960
2032,92,SavedShot,0.8380000305175781,0.46299999237060546,0.3948749899864197,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,6143,Lyon,Marseille,1,0,2014-10-26 20:00:00,Alexandre Lacazette,Pass,960
4219,13,SavedShot,0.9290000152587891,0.5179999923706055,0.5535650253295898,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6081,Nice,Lyon,1,3,2014-11-01 19:00:00,Nabil Fekir,Rebound,960
4224,26,SavedShot,0.7859999847412109,0.6469999694824219,0.02725829929113388,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6081,Nice,Lyon,1,3,2014-11-01 19:00:00,Henri Bedimo,Pass,960
4228,60,SavedShot,0.8469999694824218,0.39799999237060546,0.061857301741838455,Clinton N&#039;Jie,a,960,OpenPlay,2014,LeftFoot,6081,Nice,Lyon,1,3,2014-11-01 19:00:00,Nabil Fekir,Pass,960
4078,85,SavedShot,0.9330000305175781,0.4540000152587891,0.13659800589084625,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6113,Saint-Etienne,Lyon,3,0,2014-11-30 20:00:00,,Rebound,960
4650,36,SavedShot,0.89,0.5879999923706055,0.37818899750709534,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,6075,Bordeaux,Lyon,0,5,2014-12-21 20:00:00,,None,960
4652,37,MissedShots,0.9590000152587891,0.6070000076293945,0.08215080201625824,Clinton N&#039;Jie,a,960,OpenPlay,2014,LeftFoot,6075,Bordeaux,Lyon,0,5,2014-12-21 20:00:00,Christophe Jallet,Cross,960
3137,30,Goal,0.94,0.5790000152587891,0.4914659857749939,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,5972,Lyon,Paris Saint Germain,1,1,2015-02-08 20:00:00,Nabil Fekir,Throughball,960
3147,74,BlockedShot,0.8159999847412109,0.5170000076293946,0.04047640040516853,Clinton N&#039;Jie,h,960,FromCorner,2014,RightFoot,5972,Lyon,Paris Saint Germain,1,1,2015-02-08 20:00:00,,None,960
4371,37,SavedShot,0.7630000305175781,0.700999984741211,0.020020900294184685,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,5981,Lorient,Lyon,1,1,2015-02-15 20:00:00,,Pass,960
4382,77,Goal,0.8619999694824219,0.5870000076293945,0.07968190312385559,Clinton N&#039;Jie,a,960,OpenPlay,2014,RightFoot,5981,Lorient,Lyon,1,1,2015-02-15 20:00:00,Henri Bedimo,Pass,960
3579,89,MissedShots,0.840999984741211,0.5059999847412109,0.08566450327634811,Clinton N&#039;Jie,h,960,OpenPlay,2014,RightFoot,5989,Lyon,Nantes,1,0,2015-02-22 16:00:00,,None,960
