id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
14761,43,MissedShots,0.82,0.48700000762939455,0.07016939669847488,Stephen Quinn,h,4413,OpenPlay,2014,LeftFoot,4765,Hull,Stoke,1,1,2014-08-24 13:30:00,,None,4413
15578,61,MissedShots,0.919000015258789,0.534000015258789,0.5211480259895325,Stephen Quinn,a,4413,SetPiece,2014,LeftFoot,4733,Newcastle United,Hull,2,2,2014-09-20 15:00:00,,Rebound,4413
17414,85,MissedShots,0.94,0.65,0.013894399628043175,Stephen Quinn,h,4413,FromCorner,2014,Head,4655,Hull,Southampton,0,1,2014-11-01 15:00:00,Tom Huddlestone,Cross,4413
19908,58,SavedShot,0.850999984741211,0.51,0.017638999968767166,Stephen Quinn,h,4413,OpenPlay,2014,Head,4603,Hull,West Bromwich Albion,0,0,2014-12-06 15:00:00,Jake Livermore,Cross,4413
17997,85,MissedShots,0.754000015258789,0.5359999847412109,0.030321499332785606,Stephen Quinn,a,4413,OpenPlay,2014,LeftFoot,4632,Sunderland,Hull,1,3,2014-12-26 15:00:00,Robbie Brady,Pass,4413
18434,66,BlockedShot,0.7969999694824219,0.4640000152587891,0.0380542017519474,Stephen Quinn,h,4413,OpenPlay,2014,LeftFoot,4642,Hull,Leicester,0,1,2014-12-28 15:00:00,,None,4413
19366,73,SavedShot,0.8630000305175781,0.345,0.0648915022611618,Stephen Quinn,a,4413,OpenPlay,2014,LeftFoot,4578,West Ham,Hull,3,0,2015-01-18 13:30:00,Yannick Sagbo,Pass,4413
20771,31,SavedShot,0.8640000152587891,0.5990000152587891,0.04504869878292084,Stephen Quinn,a,4413,OpenPlay,2014,LeftFoot,4453,Southampton,Hull,2,0,2015-04-11 15:00:00,Ahmed Elmohamady,Cross,4413
20928,19,MissedShots,0.89,0.610999984741211,0.03113120049238205,Stephen Quinn,h,4413,OpenPlay,2014,Head,4408,Hull,Arsenal,1,3,2015-05-04 20:00:00,,None,4413
20939,55,Goal,0.8830000305175781,0.4809999847412109,0.21256299316883087,Stephen Quinn,h,4413,OpenPlay,2014,Head,4408,Hull,Arsenal,1,3,2015-05-04 20:00:00,Ahmed Elmohamady,Cross,4413
21110,58,BlockedShot,0.8130000305175781,0.46799999237060547,0.055952899158000946,Stephen Quinn,h,4413,OpenPlay,2014,RightFoot,4410,Hull,Burnley,0,1,2015-05-09 15:00:00,Ahmed Elmohamady,Pass,4413
21114,67,BlockedShot,0.8480000305175781,0.49700000762939456,0.018797099590301514,Stephen Quinn,h,4413,OpenPlay,2014,Head,4410,Hull,Burnley,0,1,2015-05-09 15:00:00,,Rebound,4413
21118,73,SavedShot,0.7930000305175782,0.6530000305175782,0.027911100536584854,Stephen Quinn,h,4413,OpenPlay,2014,LeftFoot,4410,Hull,Burnley,0,1,2015-05-09 15:00:00,Tom Huddlestone,Pass,4413
21273,73,SavedShot,0.8419999694824218,0.685,0.029314899817109108,Stephen Quinn,a,4413,OpenPlay,2014,LeftFoot,4422,Tottenham,Hull,2,0,2015-05-16 15:00:00,Andrew Robertson,Pass,4413
22849,19,BlockedShot,0.919000015258789,0.6509999847412109,0.057712800800800323,Stephen Quinn,h,4413,FromCorner,2014,LeftFoot,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,,None,4413
22863,87,SavedShot,0.8059999847412109,0.6819999694824219,0.02791699953377247,Stephen Quinn,h,4413,OpenPlay,2014,LeftFoot,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,Tom Huddlestone,Pass,4413
