id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
3499,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '1', 'a': '0'}","{'h': '2.21043', 'a': '0.451017'}",2017-05-05 20:00:00,"{'w': 0.779772989745647, 'd': 0.1588827990294543, 'l': 0.06134419694873979}",w,81
3509,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '4'}","{'h': '1.03963', 'a': '3.28962'}",2017-05-14 14:15:00,"{'w': 0.08159843559482426, 'd': 0.11501948515787917, 'l': 0.8033800357400108}",l,81
3511,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '2'}","{'h': '1.70802', 'a': '1.67299'}",2017-05-21 15:00:00,"{'w': 0.39374513659960625, 'd': 0.22710685573922046, 'l': 0.37914800682443783}",w,81
470,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '2', 'a': '1'}","{'h': '1.4603', 'a': '0.445604'}",2016-08-15 23:00:00,"{'w': 0.626237586037322, 'd': 0.26236717257579795, 'l': 0.11139524132970029}",w,80
476,True,a,"{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.804549', 'a': '1.75595'}",2016-08-20 18:00:00,"{'w': 0.16832242463593525, 'd': 0.23159435611621942, 'l': 0.6000832185580806}",w,80
485,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'h': '3', 'a': '0'}","{'h': '2.65838', 'a': '0.18449'}",2016-08-27 18:00:00,"{'w': 0.8946249876933491, 'd': 0.09053082613502038, 'l': 0.014844036140824026}",w,80
499,True,a,"{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '2'}","{'h': '1.2304', 'a': '2.19035'}",2016-09-11 19:00:00,"{'w': 0.20682756937191163, 'd': 0.2012506880325537, 'l': 0.5919217299058739}",d,80
501,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '1.16415', 'a': '1.41642'}",2016-09-16 23:00:00,"{'w': 0.309588178081478, 'd': 0.26255292845066813, 'l': 0.4278588934276453}",l,80
518,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '3', 'a': '0'}","{'h': '1.66224', 'a': '0.613553'}",2016-09-24 20:30:00,"{'w': 0.6287677176306737, 'd': 0.23740937084198888, 'l': 0.13382291119673187}",l,80
524,True,a,"{'id': '91', 'title': 'Hull', 'short_title': 'HUL'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '2'}","{'h': '0.27266', 'a': '1.99155'}",2016-10-01 18:00:00,"{'w': 0.0417942730399451, 'd': 0.16847627118644024, 'l': 0.7897294521119399}",w,80
531,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '0'}","{'h': '3.11573', 'a': '0.182549'}",2016-10-15 15:30:00,"{'w': 0.929214769924848, 'd': 0.06114479713812572, 'l': 0.009639370254404192}",w,80
550,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '4', 'a': '0'}","{'h': '2.25192', 'a': '0.742805'}",2016-10-23 19:00:00,"{'w': 0.7162859886687724, 'd': 0.1760175402476373, 'l': 0.10769645292773239}",w,80
2685,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '2'}","{'h': '0.422364', 'a': '1.14759'}",2016-10-30 20:00:00,"{'w': 0.13598235640043, 'd': 0.3217972960966689, 'l': 0.5422203475008398}",w,80
2691,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '5', 'a': '0'}","{'h': '1.94078', 'a': '0.0131321'}",2016-11-05 21:30:00,"{'w': 0.8527491797986362, 'd': 0.14535356024564838, 'l': 0.0018972573497878455}",w,80
2705,True,a,"{'id': '93', 'title': 'Middlesbrough', 'short_title': 'MID'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.55976', 'a': '1.68738'}",2016-11-20 20:00:00,"{'w': 0.11877603329016974, 'd': 0.23173942435412156, 'l': 0.6494845419511983}",w,80
2712,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '1.24948', 'a': '0.422568'}",2016-11-26 21:30:00,"{'w': 0.5738733965495755, 'd': 0.3009379258865887, 'l': 0.12518867755712226}",w,80
3105,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '3'}","{'h': '2.24061', 'a': '1.2848'}",2016-12-03 16:30:00,"{'w': 0.5899567616027639, 'd': 0.1986392649906697, 'l': 0.2114039563837885}",w,80
3121,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'h': '1', 'a': '0'}","{'h': '0.551109', 'a': '0.212574'}",2016-12-11 16:00:00,"{'w': 0.3611271373589759, 'd': 0.5221532464657317, 'l': 0.11671961617529225}",w,80
3128,True,a,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.473979', 'a': '1.22459'}",2016-12-14 23:45:00,"{'w': 0.14347988926912583, 'd': 0.30557109639506197, 'l': 0.5509490143307317}",w,80
3135,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.356331', 'a': '0.81444'}",2016-12-17 16:30:00,"{'w': 0.15175236490532434, 'd': 0.4068742967577892, 'l': 0.44137333833687015}",w,80
3151,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '0'}","{'h': '1.71303', 'a': '0.650942'}",2016-12-26 19:00:00,"{'w': 0.6305336160917313, 'd': 0.2320355277096282, 'l': 0.13743085570337465}",w,80
3158,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '85', 'title': 'Stoke', 'short_title': 'STO'}","{'h': '4', 'a': '2'}","{'h': '1.94737', 'a': '0.858417'}",2016-12-31 19:00:00,"{'w': 0.6289485953659276, 'd': 0.21248555658810425, 'l': 0.15856584532083132}",w,80
3339,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '0'}","{'h': '1.00945', 'a': '0.912754'}",2017-01-05 00:00:00,"{'w': 0.3679843012792884, 'd': 0.3154824636390112, 'l': 0.3165332350812751}",l,80
3347,True,a,"{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.179144', 'a': '0.738826'}",2017-01-14 21:30:00,"{'w': 0.08348604466803844, 'd': 0.45395733593947446, 'l': 0.46255661939248305}",w,80
3359,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '91', 'title': 'Hull', 'short_title': 'HUL'}","{'h': '2', 'a': '0'}","{'h': '1.47165', 'a': '0.314532'}",2017-01-22 19:30:00,"{'w': 0.6687759524560776, 'd': 0.25462987372514656, 'l': 0.07659417375523045}",w,80
3366,True,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '1.20485', 'a': '1.0666'}",2017-01-31 23:00:00,"{'w': 0.3918383767550871, 'd': 0.2849243306049751, 'l': 0.32323729263514034}",d,80
3370,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '3', 'a': '1'}","{'h': '1.95451', 'a': '0.950035'}",2017-02-04 12:30:00,"{'w': 0.6080194242164783, 'd': 0.21465393209023156, 'l': 0.17732664083331534}",w,80
3387,True,a,"{'id': '92', 'title': 'Burnley', 'short_title': 'BUR'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '0.906366', 'a': '0.800222'}",2017-02-12 13:30:00,"{'w': 0.3601114502516102, 'd': 0.33899387370348666, 'l': 0.3008946760448153}",d,80
3391,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '84', 'title': 'Swansea', 'short_title': 'SWA'}","{'h': '3', 'a': '1'}","{'h': '1.22573', 'a': '0.280172'}",2017-02-25 15:00:00,"{'w': 0.6110698849354035, 'd': 0.3047874252654368, 'l': 0.08414268979401242}",w,80
3409,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.450583', 'a': '2.01134'}",2017-03-06 20:00:00,"{'w': 0.07206963749968377, 'd': 0.18192535359833006, 'l': 0.7460050047323128}",w,80
3424,True,a,"{'id': '85', 'title': 'Stoke', 'short_title': 'STO'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '2'}","{'h': '0.952053', 'a': '1.95538'}",2017-03-18 15:00:00,"{'w': 0.17765720344248978, 'd': 0.2146257366880113, 'l': 0.6077170569926938}",w,80
3432,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '1', 'a': '2'}","{'h': '3.16805', 'a': '1.57423'}",2017-04-01 15:00:00,"{'w': 0.690640183171652, 'd': 0.1479774246347057, 'l': 0.1613810922429763}",l,80
3448,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '1'}","{'h': '1.36933', 'a': '2.2614'}",2017-04-05 20:00:00,"{'w': 0.22553985506229765, 'd': 0.19872277774185515, 'l': 0.5757373480049054}",w,80
3450,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '3'}","{'h': '0.384152', 'a': '1.52126'}",2017-04-08 17:30:00,"{'w': 0.09061737854910995, 'd': 0.24925344811623132, 'l': 0.6601291732348901}",w,80
3460,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '0'}","{'h': '0.807128', 'a': '0.132913'}",2017-04-16 16:00:00,"{'w': 0.5078568276266058, 'd': 0.4336531259645395, 'l': 0.058490046408840375}",l,80
3473,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '4', 'a': '2'}","{'h': '1.4438', 'a': '1.32952'}",2017-04-25 19:45:00,"{'w': 0.3991451021488938, 'd': 0.25373278186886694, 'l': 0.34712211591746067}",w,80
3481,True,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '3'}","{'h': '0.684516', 'a': '1.81945'}",2017-04-30 14:05:00,"{'w': 0.13431335747428216, 'd': 0.2200392456657775, 'l': 0.6456473957521834}",w,80
3493,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '93', 'title': 'Middlesbrough', 'short_title': 'MID'}","{'h': '3', 'a': '0'}","{'h': '2.28046', 'a': '0.0718773'}",2017-05-08 20:00:00,"{'w': 0.8809262131469795, 'd': 0.11139314480731324, 'l': 0.007680620688340974}",w,80
3508,True,a,"{'id': '76', 'title': 'West Bromwich Albion', 'short_title': 'WBA'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '0', 'a': '1'}","{'h': '0.529155', 'a': '1.76954'}",2017-05-12 20:00:00,"{'w': 0.10473480862228224, 'd': 0.2188240582457483, 'l': 0.6764411323673909}",w,80
3414,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '90', 'title': 'Watford', 'short_title': 'WAT'}","{'h': '4', 'a': '3'}","{'h': '2.65315', 'a': '0.883368'}",2017-05-15 20:00:00,"{'w': 0.7498634272680106, 'd': 0.14942121358251903, 'l': 0.10071521277769496}",w,80
3512,True,h,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '5', 'a': '1'}","{'h': '2.73947', 'a': '0.693994'}",2017-05-21 15:00:00,"{'w': 0.8012547235252532, 'd': 0.12975095059191916, 'l': 0.06899410746761278}",w,80
467,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '2', 'a': '1'}","{'h': '1.95479', 'a': '1.09877'}",2016-08-13 20:30:00,"{'w': 0.572653180326431, 'd': 0.21786784763689343, 'l': 0.20947896917031741}",l,77
479,True,h,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '93', 'title': 'Middlesbrough', 'short_title': 'MID'}","{'h': '1', 'a': '2'}","{'h': '1.4645', 'a': '0.854908'}",2016-08-21 16:30:00,"{'w': 0.5146392070279076, 'd': 0.26578096167611615, 'l': 0.21957983123647992}",l,77
484,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '1', 'a': '1'}","{'h': '0.613743', 'a': '1.39142'}",2016-08-27 18:00:00,"{'w': 0.1641650934632422, 'd': 0.2766208633792876, 'l': 0.5592140431279325}",d,77
500,True,h,"{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '3'}","{'h': '1.0404', 'a': '2.84526'}",2016-09-12 23:00:00,"{'w': 0.10997953467458937, 'd': 0.14419050814684362, 'l': 0.7458296075940127}",l,77
510,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '77', 'title': 'Sunderland', 'short_title': 'SUN'}","{'h': '1', 'a': '0'}","{'h': '2.52591', 'a': '0.960821'}",2016-09-18 19:30:00,"{'w': 0.7133014115992008, 'd': 0.1641129662886989, 'l': 0.12258554330918861}",l,77
