id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
1126,M&#039;Baye Niang,16,1278,2,1.2735738176852465,2,1.8515575043857098,32,9,2,0,F M S,Watford,2,1.2735738176852465,3.6397408805787563,1.7139420974999666,2016
