id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
508,Calum Chambers,23,1574,1,0.8142124898731709,1,0.8842718033120036,7,11,7,1,D M S,Arsenal,1,0.8142124898731709,3.6191986687481403,3.2758464943617582,2014
508,Calum Chambers,12,299,0,0.13632500171661377,0,0.20185689628124237,2,2,2,0,D M S,Arsenal,0,0.13632500171661377,1.2246594913303852,0.991853591054678,2015
508,Calum Chambers,25,2250,2,0.8403274239972234,1,0.6078136097639799,8,6,4,0,D,"Arsenal,Middlesbrough",2,0.8403274239972234,3.606951931491494,3.128462452441454,2016
508,Calum Chambers,12,875,0,1.5631778556853533,0,0.10316779650747776,10,2,1,0,D S,Arsenal,0,1.5631778556853533,4.144316524267197,4.0067838579416275,2017
508,Calum Chambers,31,2588,2,2.442220315337181,0,0.9609899809584022,35,16,9,0,D M S,Fulham,2,2.442220315337181,7.281571019440889,6.194431564770639,2018
508,Calum Chambers,14,1102,1,0.6329499976709485,1,2.2414444722235203,12,7,5,0,D S,Arsenal,1,0.6329499976709485,4.406147539615631,3.21046981215477,2019
508,Calum Chambers,10,750,0,0.3639728929847479,2,1.0427637845277786,8,11,0,0,D S,Arsenal,0,0.3639728929847479,3.8356559574604034,2.8100062385201454,2020
508,Calum Chambers,13,1001,1,0.26563410088419914,0,0.17693210020661354,5,3,1,0,D M S,"Arsenal,Aston Villa",1,0.26563410088419914,2.581540483981371,2.4068506844341755,2021
508,Calum Chambers,14,318,0,0.09931349195539951,0,0.37789756804704666,2,2,2,0,D S,Aston Villa,0,0.09931349195539951,0.9255801159888506,0.5184373408555984,2022
508,Calum Chambers,5,137,0,0,1,0.05676691234111786,0,1,1,0,M S,Aston Villa,0,0,0.6117476709187031,0.6117476709187031,2023
