id,title,history
71,Aston Villa,"{'h_a': ['h', 'a', 'h', 'a', 'h', 'h', 'a', 'h', 'a', 'a', 'h', 'a', 'h', 'a', 'a', 'a', 'h', 'a', 'a', 'h', 'h', 'a', 'h', 'a', 'a', 'h', 'a', 'h', 'h', 'a', 'h', 'h', 'a', 'h', 'h', 'a', 'a', 'h'], 'xG': [0.80527, 2.03222, 3.07626, 0.873776, 1.50125, 2.44855, 1.98553, 1.76514, 2.39051, 1.26872, 1.81142, 2.61964, 4.58214, 0.730859, 1.56434, 0.601768, 2.6026, 2.70718, 0.795508, 0.741154, 1.19792, 0.144036, 1.7084, 0.876255, 1.44176, 0.956392, 0.748665, 0.439681, 1.52229, 0.760621, 0.801733, 2.65394, 1.58811, 0.565472, 0.558976, 1.2303, 1.63669, 0.980413], 'xGA': [0.849709, 0.534675, 1.65705, 0.671595, 2.37695, 1.00333, 1.39037, 1.50038, 0.571633, 1.1356, 0.316737, 0.0388442, 0.849086, 1.53701, 2.46473, 3.34385, 0.400364, 0.717681, 2.22557, 1.79064, 0.679649, 2.33232, 1.23852, 1.00106, 0.716254, 2.15087, 0.873171, 1.72011, 1.52172, 2.14592, 1.5634, 1.56764, 1.223, 1.88793, 0.975408, 1.95285, 0.89279, 3.43414], 'npxG': [0.80527, 2.03222, 3.07626, 0.873776, 1.50125, 1.68738, 1.98553, 1.76514, 1.62934, 0.507552, 1.81142, 1.85847, 4.58214, 0.730859, 1.56434, 0.601768, 2.6026, 2.70718, 0.795508, 0.741154, 1.19792, 0.144036, 1.7084, 0.876255, 1.44176, 0.956392, 0.748665, 0.439681, 1.52229, 0.760621, 0.801733, 1.89277, 1.58811, 0.565472, 0.558976, 1.2303, 1.63669, 0.219244], 'npxGA': [0.0885404, 0.534675, 1.65705, 0.671595, 2.37695, 1.00333, 1.39037, 1.50038, 0.571633, 1.1356, 0.316737, 0.0388442, 0.849086, 1.53701, 1.70357, 2.58268, 0.400364, 0.717681, 2.22557, 1.79064, 0.679649, 2.33232, 1.23852, 1.00106, 0.716254, 2.15087, 0.873171, 0.958941, 1.52172, 2.14592, 1.5634, 0.806474, 1.223, 1.1268, 0.975408, 1.95285, 0.89279, 3.43414], 'ppda_att': [89, 307, 365, 212, 225, 161, 331, 257, 144, 162, 111, 142, 246, 322, 214, 312, 190, 97, 274, 170, 309, 245, 235, 285, 129, 227, 158, 241, 215, 313, 352, 89, 239, 290, 198, 133, 304, 294], 'ppda_def': [20, 33, 25, 23, 17, 23, 24, 14, 11, 28, 21, 17, 25, 19, 20, 14, 24, 8, 26, 22, 15, 15, 17, 25, 9, 25, 21, 38, 30, 31, 14, 18, 22, 23, 12, 17, 30, 16], 'ppda_allowed_att': [247, 143, 119, 210, 124, 164, 169, 208, 289, 166, 179, 272, 106, 144, 213, 140, 338, 242, 145, 259, 135, 192, 226, 89, 336, 228, 190, 216, 220, 130, 180, 226, 271, 232, 313, 183, 171, 133], 'ppda_allowed_def': [14, 24, 25, 24, 34, 22, 15, 17, 23, 20, 31, 19, 14, 28, 28, 17, 21, 30, 16, 15, 22, 22, 25, 20, 23, 18, 28, 20, 22, 23, 12, 14, 17, 25, 21, 26, 19, 21], 'deep': [17, 10, 7, 7, 7, 5, 16, 6, 8, 5, 9, 12, 9, 6, 5, 3, 7, 7, 4, 7, 5, 4, 5, 1, 16, 1, 5, 8, 4, 6, 4, 11, 6, 8, 5, 13, 10, 5], 'deep_allowed': [2, 5, 18, 4, 20, 2, 6, 4, 2, 6, 1, 1, 12, 8, 10, 21, 2, 2, 17, 6, 14, 16, 6, 6, 5, 0, 5, 6, 3, 13, 17, 3, 8, 14, 8, 9, 11, 19], 'scored': [1, 3, 7, 1, 0, 3, 3, 1, 1, 1, 0, 3, 3, 1, 1, 0, 2, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 3, 1, 1, 2, 2, 1, 0, 2, 2, 2], 'missed': [0, 0, 2, 0, 3, 4, 0, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 3, 0, 3, 0, 0, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 1, 3, 0, 3, 1, 1], 'xpts': [1.1601, 2.4631, 2.2569, 1.5291, 0.8236000000000001, 2.3854, 1.8074, 1.6157, 2.6792, 1.4946, 2.4833, 2.9518999999999997, 2.9483, 0.6555, 0.7895, 0.09839999999999999, 2.7983000000000002, 2.6656, 0.4084, 0.6338, 1.7979, 0.1071, 1.7764000000000002, 1.2084000000000001, 1.963, 0.425, 1.2264000000000002, 0.2982, 1.3447, 0.4586, 0.7419, 2.1587, 1.6749, 0.3892, 0.9441, 0.7758999999999999, 1.9507999999999999, 0.17070000000000002], 'result': ['w', 'w', 'w', 'w', 'l', 'l', 'w', 'l', 'l', 'w', 'd', 'w', 'w', 'd', 'l', 'l', 'w', 'l', 'w', 'l', 'w', 'd', 'l', 'w', 'l', 'd', 'd', 'l', 'w', 'l', 'l', 'd', 'w', 'l', 'd', 'l', 'w', 'w'], 'date': ['2020-09-21 17:00:00', '2020-09-28 17:00:00', '2020-10-04 18:15:00', '2020-10-18 18:15:00', '2020-10-23 19:00:00', '2020-11-01 12:00:00', '2020-11-08 19:15:00', '2020-11-21 15:00:00', '2020-11-30 20:00:00', '2020-12-12 12:30:00', '2020-12-17 18:00:00', '2020-12-20 19:15:00', '2020-12-26 15:00:00', '2020-12-28 17:30:00', '2021-01-01 20:00:00', '2021-01-20 20:00:00', '2021-01-23 20:00:00', '2021-01-27 18:00:00', '2021-01-30 20:00:00', '2021-02-03 20:15:00', '2021-02-06 12:30:00', '2021-02-13 20:00:00', '2021-02-21 14:00:00', '2021-02-27 17:30:00', '2021-03-03 18:00:00', '2021-03-06 17:30:00', '2021-03-12 20:00:00', '2021-03-21 19:30:00', '2021-04-04 15:30:00', '2021-04-10 14:00:00', '2021-04-21 19:15:00', '2021-04-25 18:00:00', '2021-05-01 19:00:00', '2021-05-09 13:05:00', '2021-05-13 21:00:00', '2021-05-16 11:00:00', '2021-05-19 17:00:00', '2021-05-23 15:00:00'], 'wins': [1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1], 'draws': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0], 'loses': [0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0], 'pts': [3, 3, 3, 3, 0, 0, 3, 0, 0, 3, 1, 3, 3, 1, 0, 0, 3, 0, 3, 0, 3, 1, 0, 3, 0, 1, 1, 0, 3, 0, 0, 1, 3, 0, 1, 0, 3, 3], 'npxGD': [0.7167296000000001, 1.4975450000000001, 1.41921, 0.20218099999999994, -0.8756999999999999, 0.68405, 0.5951599999999999, 0.2647599999999999, 1.0577070000000002, -0.6280479999999999, 1.494683, 1.8196258, 3.733054, -0.806151, -0.13922999999999996, -1.980912, 2.2022359999999996, 1.9894990000000001, -1.430062, -1.049486, 0.5182710000000001, -2.1882840000000003, 0.46987999999999985, -0.12480500000000005, 0.725506, -1.1944779999999997, -0.124506, -0.51926, 0.0005699999999999594, -1.3852989999999998, -0.7616669999999999, 1.086296, 0.3651099999999998, -0.561328, -0.416432, -0.72255, 0.7439, -3.2148960000000004]}"
72,Everton,"{'h_a': ['a', 'h', 'a', 'h', 'h', 'a', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'h', 'a', 'a', 'h', 'h', 'a', 'h', 'a', 'a', 'h', 'h', 'a', 'h', 'a', 'h', 'a', 'a', 'h', 'h', 'a'], 'xG': [1.26793, 4.16254, 2.27189, 2.34034, 1.35998, 0.287054, 1.21805, 0.376464, 2.2508, 1.29229, 2.28139, 1.2216, 1.51486, 0.661744, 0.568803, 0.371045, 0.323445, 0.474981, 0.966012, 1.91539, 1.5571, 0.314075, 1.04664, 2.01468, 1.42054, 1.40789, 0.270757, 1.69849, 2.53386, 0.306287, 2.26022, 0.529676, 1.223, 1.56222, 0.975408, 1.24609, 0.670997, 1.07258], 'xGA': [0.822944, 0.315347, 0.443115, 1.16568, 2.49492, 0.74151, 2.6311, 1.59642, 1.87028, 3.11324, 0.730434, 1.00627, 0.83883, 1.25206, 1.25106, 1.19713, 0.852495, 0.792045, 2.08832, 1.14303, 1.71769, 2.55085, 1.23218, 1.54046, 0.665743, 1.02038, 2.57224, 0.74852, 0.603749, 1.16465, 1.4815, 0.735767, 1.58811, 1.09704, 0.558976, 1.391, 0.265526, 2.88355], 'npxG': [1.26793, 4.16254, 1.51072, 2.34034, 1.35998, 0.287054, 1.21805, 0.376464, 2.2508, 1.29229, 2.28139, 0.460428, 1.51486, 0.661744, 0.568803, 0.371045, 0.323445, 0.474981, 0.966012, 1.91539, 1.5571, 0.314075, 1.04664, 1.25352, 1.42054, 1.40789, 0.270757, 1.69849, 2.53386, 0.306287, 1.49905, 0.529676, 1.223, 1.56222, 0.975408, 1.24609, 0.670997, 0.297804], 'npxGA': [0.822944, 0.315347, 0.443115, 1.16568, 2.49492, 0.74151, 1.86993, 1.59642, 1.10911, 3.11324, 0.730434, 1.00627, 0.83883, 0.490894, 1.25106, 1.19713, 0.852495, 0.792045, 2.08832, 1.14303, 1.71769, 2.55085, 1.23218, 1.54046, 0.665743, 1.02038, 1.81107, 0.74852, 0.603749, 1.16465, 1.4815, 0.735767, 1.58811, 1.09704, 0.558976, 1.391, 0.265526, 2.88355], 'ppda_att': [309, 191, 168, 299, 282, 409, 211, 254, 286, 311, 210, 375, 347, 313, 201, 202, 332, 341, 134, 291, 351, 289, 432, 379, 275, 248, 473, 130, 300, 277, 246, 355, 271, 336, 313, 193, 312, 497], 'ppda_def': [19, 21, 23, 33, 20, 35, 24, 20, 21, 19, 28, 20, 13, 10, 18, 18, 18, 14, 20, 20, 10, 22, 16, 18, 27, 21, 26, 18, 24, 14, 23, 18, 17, 22, 21, 20, 27, 26], 'ppda_allowed_att': [374, 581, 349, 275, 218, 333, 411, 319, 286, 205, 377, 103, 195, 229, 323, 348, 317, 156, 310, 174, 256, 353, 173, 130, 249, 315, 219, 311, 252, 238, 281, 300, 239, 172, 198, 404, 204, 200], 'ppda_allowed_def': [33, 14, 29, 30, 25, 24, 12, 26, 27, 32, 23, 25, 28, 17, 30, 20, 21, 25, 11, 31, 24, 30, 17, 20, 31, 19, 24, 15, 17, 28, 18, 20, 22, 27, 12, 28, 23, 20], 'deep': [5, 6, 3, 10, 2, 6, 8, 9, 9, 6, 10, 2, 3, 1, 8, 5, 9, 2, 9, 2, 3, 1, 2, 1, 5, 8, 0, 9, 10, 3, 6, 3, 8, 6, 8, 12, 4, 3], 'deep_allowed': [9, 6, 4, 7, 13, 6, 5, 7, 9, 12, 6, 6, 6, 11, 3, 4, 4, 8, 5, 10, 6, 9, 9, 14, 3, 7, 6, 9, 12, 11, 2, 8, 6, 7, 5, 5, 1, 9], 'scored': [1, 5, 2, 4, 2, 0, 1, 1, 3, 0, 1, 1, 2, 2, 1, 0, 2, 1, 0, 2, 3, 0, 1, 2, 1, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 0, 1, 0], 'missed': [0, 2, 1, 2, 2, 2, 2, 3, 2, 1, 1, 0, 0, 1, 0, 1, 1, 1, 2, 1, 3, 2, 3, 0, 0, 0, 2, 2, 1, 0, 2, 0, 2, 0, 0, 1, 0, 5], 'xpts': [1.7446000000000002, 2.9941, 2.6964000000000006, 2.2643, 0.6754, 0.8175000000000001, 0.39149999999999996, 0.41380000000000006, 1.6539, 0.36869999999999997, 2.5509000000000004, 1.5519, 2.0143, 0.7474999999999999, 0.6396, 0.5598000000000001, 0.7932, 1.0066000000000002, 0.6102, 2.0048000000000004, 1.2441, 0.06849999999999999, 1.2189, 1.7409000000000001, 2.0606, 1.6999999999999997, 0.0907, 2.1591000000000005, 2.5885000000000002, 0.596, 1.9642, 1.0815000000000001, 1.0494, 1.7381, 1.7121, 1.1866, 1.6935, 0.3316], 'result': ['w', 'w', 'w', 'w', 'd', 'l', 'l', 'l', 'w', 'l', 'd', 'w', 'w', 'w', 'w', 'l', 'w', 'd', 'l', 'w', 'd', 'l', 'l', 'w', 'w', 'w', 'l', 'l', 'd', 'd', 'd', 'w', 'l', 'w', 'd', 'l', 'w', 'l'], 'date': ['2020-09-13 15:30:00', '2020-09-19 11:30:00', '2020-09-26 14:00:00', '2020-10-03 14:00:00', '2020-10-17 11:30:00', '2020-10-25 14:00:00', '2020-11-01 14:00:00', '2020-11-07 12:30:00', '2020-11-22 12:00:00', '2020-11-28 17:30:00', '2020-12-05 12:30:00', '2020-12-12 20:00:00', '2020-12-16 18:00:00', '2020-12-19 17:30:00', '2020-12-26 20:00:00', '2021-01-01 17:30:00', '2021-01-12 20:15:00', '2021-01-27 20:15:00', '2021-01-30 12:30:00', '2021-02-03 19:30:00', '2021-02-06 20:00:00', '2021-02-14 19:00:00', '2021-02-17 20:15:00', '2021-02-20 17:30:00', '2021-03-01 20:00:00', '2021-03-04 18:00:00', '2021-03-08 18:00:00', '2021-03-13 17:30:00', '2021-04-05 17:00:00', '2021-04-12 19:15:00', '2021-04-16 19:00:00', '2021-04-23 19:00:00', '2021-05-01 19:00:00', '2021-05-09 15:30:00', '2021-05-13 21:00:00', '2021-05-16 18:00:00', '2021-05-19 17:00:00', '2021-05-23 15:00:00'], 'wins': [1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0], 'draws': [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0], 'loses': [0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1], 'pts': [3, 3, 3, 3, 1, 0, 0, 0, 3, 0, 1, 3, 3, 3, 3, 0, 3, 1, 0, 3, 1, 0, 0, 3, 3, 3, 0, 0, 1, 1, 1, 3, 0, 3, 1, 0, 3, 0], 'npxGD': [0.444986, 3.847193, 1.0676050000000001, 1.1746599999999998, -1.13494, -0.454456, -0.65188, -1.2199559999999998, 1.1416899999999999, -1.8209499999999998, 1.550956, -0.5458419999999999, 0.6760300000000001, 0.17085, -0.6822570000000001, -0.826085, -0.52905, -0.317064, -1.1223079999999999, 0.7723599999999999, -0.16059, -2.236775, -0.18554000000000004, -0.28694, 0.7547969999999999, 0.38751, -1.5403129999999998, 0.9499700000000001, 1.9301109999999997, -0.858363, 0.017549999999999955, -0.2060909999999999, -0.3651099999999998, 0.4651799999999999, 0.416432, -0.1449100000000001, 0.40547099999999997, -2.585746]}"
74,Southampton,"{'h_a': ['a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'a', 'h', 'h', 'a', 'h', 'h', 'a', 'a', 'h', 'h', 'a', 'a', 'a', 'a', 'h', 'h', 'a', 'a', 'h', 'a', 'h', 'h', 'h', 'a'], 'xG': [1.26267, 2.27708, 0.706632, 0.949079, 1.42348, 0.74151, 1.00333, 0.985828, 1.0785, 0.498783, 1.34801, 2.27973, 1.11296, 0.586972, 0.119709, 0.670996, 0.500436, 0.378147, 0.99504, 2.22557, 0.507893, 1.43445, 0.8536, 0.496603, 1.47981, 0.665743, 2.37386, 1.60561, 1.03495, 2.40272, 1.5002, 1.06134, 0.954057, 1.2289, 1.58872, 2.29146, 1.3084, 1.35179], 'xGA': [1.39569, 2.28004, 0.347136, 0.161283, 1.98708, 0.287054, 2.44855, 0.175633, 1.57479, 2.47547, 2.03376, 0.219115, 0.661135, 1.15599, 0.781855, 1.07246, 1.37204, 2.12019, 2.4339, 0.795508, 5.0325, 0.910553, 1.09361, 1.44849, 1.84753, 1.42054, 0.908155, 3.10503, 0.895967, 1.50285, 2.77089, 1.28824, 2.51518, 2.26367, 1.32586, 0.875957, 1.58132, 1.98344], 'npxG': [1.26267, 1.51591, 0.706632, 0.949079, 1.42348, 0.74151, 1.00333, 0.985828, 1.0785, 0.498783, 0.586839, 2.27973, 1.11296, 0.586972, 0.119709, 0.670996, 0.500436, 0.378147, 0.99504, 2.22557, 0.507893, 1.43445, 0.8536, 0.496603, 1.47981, 0.665743, 1.6127, 0.844439, 1.03495, 2.40272, 0.739026, 1.06134, 0.192888, 1.2289, 1.58872, 2.29146, 1.3084, 1.35179], 'npxGA': [1.39569, 2.28004, 0.347136, 0.161283, 1.98708, 0.287054, 1.68738, 0.175633, 1.57479, 2.47547, 1.27259, 0.219115, 0.661135, 1.15599, 0.781855, 1.07246, 1.37204, 2.12019, 2.4339, 0.795508, 4.27133, 0.910553, 0.33244, 0.687319, 1.84753, 1.42054, 0.908155, 3.10503, 0.895967, 0.741677, 2.00972, 0.527071, 2.51518, 2.26367, 0.56469, 0.875957, 1.58132, 1.98344], 'ppda_att': [83, 234, 275, 163, 336, 333, 164, 199, 235, 287, 188, 94, 207, 340, 158, 150, 368, 219, 167, 145, 232, 75, 242, 474, 181, 249, 174, 423, 145, 125, 105, 376, 261, 325, 128, 381, 223, 111], 'ppda_def': [23, 27, 20, 32, 23, 24, 22, 35, 19, 27, 31, 18, 22, 28, 35, 19, 19, 23, 25, 16, 16, 26, 21, 28, 28, 31, 24, 23, 9, 16, 21, 20, 12, 16, 23, 30, 31, 18], 'ppda_allowed_att': [312, 248, 230, 301, 251, 409, 161, 335, 335, 335, 206, 370, 342, 314, 224, 321, 185, 275, 326, 274, 123, 270, 292, 146, 195, 275, 226, 311, 260, 214, 184, 209, 139, 308, 357, 290, 192, 302], 'ppda_allowed_def': [18, 23, 28, 19, 23, 35, 23, 20, 27, 28, 22, 28, 20, 24, 26, 19, 31, 28, 20, 26, 27, 15, 19, 35, 29, 27, 29, 15, 33, 21, 24, 29, 35, 28, 29, 29, 31, 17], 'deep': [14, 4, 6, 6, 5, 6, 2, 4, 10, 0, 5, 7, 11, 7, 0, 7, 2, 5, 1, 17, 2, 8, 6, 0, 5, 3, 5, 5, 7, 14, 9, 2, 2, 5, 5, 7, 8, 10], 'deep_allowed': [1, 3, 9, 1, 11, 6, 5, 0, 5, 9, 9, 1, 6, 8, 6, 7, 21, 9, 7, 4, 23, 6, 3, 10, 10, 5, 5, 10, 2, 7, 12, 11, 8, 10, 8, 8, 7, 2], 'scored': [0, 2, 1, 2, 3, 2, 4, 2, 1, 2, 2, 3, 1, 0, 0, 0, 1, 0, 1, 0, 0, 2, 1, 1, 0, 0, 2, 2, 1, 3, 0, 1, 1, 0, 3, 3, 0, 0], 'missed': [1, 5, 0, 0, 3, 0, 3, 0, 1, 3, 1, 0, 1, 1, 0, 0, 0, 2, 3, 1, 9, 3, 2, 1, 3, 1, 0, 5, 2, 2, 3, 2, 1, 2, 1, 1, 2, 3], 'xpts': [1.2208, 1.3364, 1.71, 2.1162, 0.8833, 1.7526, 0.4426, 2.1004, 0.9612, 0.22610000000000002, 0.8063, 2.7797, 1.7655, 0.7936, 0.5729, 0.9229, 0.6221, 0.251, 0.3914, 2.4133, 0.0102, 1.7691, 1.0531000000000001, 0.4658, 1.1264, 0.6473, 2.4388, 0.4413, 1.4743, 2.029, 0.5685, 1.089, 0.3569, 0.6642999999999999, 1.5599, 2.3479, 1.1212, 0.9417], 'result': ['l', 'l', 'w', 'w', 'd', 'w', 'w', 'w', 'd', 'l', 'w', 'w', 'd', 'l', 'd', 'd', 'w', 'l', 'l', 'l', 'l', 'l', 'l', 'd', 'l', 'l', 'w', 'l', 'l', 'w', 'l', 'l', 'd', 'l', 'w', 'w', 'l', 'l'], 'date': ['2020-09-12 14:00:00', '2020-09-20 11:00:00', '2020-09-26 19:00:00', '2020-10-04 11:00:00', '2020-10-17 14:00:00', '2020-10-25 14:00:00', '2020-11-01 12:00:00', '2020-11-06 20:00:00', '2020-11-23 20:00:00', '2020-11-29 14:00:00', '2020-12-07 20:00:00', '2020-12-13 12:00:00', '2020-12-16 18:00:00', '2020-12-19 15:00:00', '2020-12-26 15:00:00', '2020-12-29 18:00:00', '2021-01-04 20:00:00', '2021-01-16 20:00:00', '2021-01-26 20:15:00', '2021-01-30 20:00:00', '2021-02-02 20:15:00', '2021-02-06 15:00:00', '2021-02-14 12:00:00', '2021-02-20 12:30:00', '2021-02-23 20:00:00', '2021-03-01 20:00:00', '2021-03-06 15:00:00', '2021-03-10 18:00:00', '2021-03-14 12:00:00', '2021-04-04 11:00:00', '2021-04-12 17:00:00', '2021-04-21 19:00:00', '2021-04-30 19:00:00', '2021-05-08 19:15:00', '2021-05-11 21:00:00', '2021-05-15 14:00:00', '2021-05-18 17:00:00', '2021-05-23 15:00:00'], 'wins': [0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0], 'draws': [0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], 'loses': [1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1], 'pts': [0, 0, 3, 3, 1, 3, 3, 3, 1, 0, 3, 3, 1, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 3, 0, 0, 1, 0, 3, 3, 0, 0], 'npxGD': [-0.13302000000000014, -0.76413, 0.35949600000000004, 0.7877959999999999, -0.5635999999999999, 0.454456, -0.68405, 0.810195, -0.4962899999999999, -1.976687, -0.6857510000000001, 2.060615, 0.4518249999999999, -0.569018, -0.662146, -0.40146399999999993, -0.8716039999999999, -1.742043, -1.43886, 1.430062, -3.7634369999999997, 0.5238970000000001, 0.5211600000000001, -0.190716, -0.3677199999999998, -0.7547969999999999, 0.704545, -2.2605910000000002, 0.13898300000000008, 1.6610429999999998, -1.2706940000000002, 0.534269, -2.322292, -1.0347699999999997, 1.0240299999999998, 1.4155029999999997, -0.27292000000000005, -0.63165]}"
