goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,1,0.06749259680509567,22,Sub,Malaga,Getafe,0,1,2018-05-19,8251,2017,240576,0,0,0,0,0.06749259680509567,0.06749259680509567,0.06749259680509567,1008
0,0,0,46,FW,Malaga,Alaves,0,3,2018-05-06,8232,2017,237828,0,0,0,0,0,0,0,1008
0,0,0,12,Sub,Real Betis,Malaga,2,1,2018-04-30,8224,2017,237008,0,0,0,0,0,0,0,1008
0,0,0,12,Sub,Malaga,Real Sociedad,2,0,2018-04-22,8213,2017,235108,0,0,0,0,0,0,0,1008
0,3,0.265188992023468,84,FW,Levante,Malaga,1,0,2018-04-19,8201,2017,233952,0,0,0,0,0.265188992023468,0.31413400173187256,0.1538040041923523,1008
0,0,0,78,FW,Malaga,Real Madrid,1,2,2018-04-15,8194,2017,233077,0,0,0,0,0,0,0,1008
0,0,0,12,Sub,Malaga,Barcelona,0,2,2018-03-10,8156,2017,222801,0,0,0,0,0,0,0,1008
0,0,0,29,Sub,Leganes,Malaga,2,0,2018-03-03,8147,2017,221270,0,0,0,0,0,0,0,1008
0,1,0.02806979976594448,76,FW,Malaga,Sevilla,0,1,2018-02-28,8137,2017,220208,0,0,0,0,0.02806979976594448,0.02806979976594448,0,1008
0,0,0,90,FW,Athletic Club,Malaga,2,1,2018-02-25,8126,2017,219891,0,0,0,0,0,0.04535150155425072,0.04535150155425072,1008
1,4,0.992251992225647,90,FW,Malaga,Valencia,1,2,2018-02-17,8116,2017,218246,0.020856700837612152,0,1,1,0.992251992225647,0.29873400926589966,0,1008
0,1,0.11523400247097015,90,FW,Malaga,Atletico Madrid,0,1,2018-02-10,8108,2017,217046,0,0,0,0,0.11523400247097015,0.024970300495624542,0.024970300495624542,1008
0,0,0,90,FW,Las Palmas,Malaga,1,0,2018-02-05,8097,2017,216752,0.5781649947166443,0,3,0,0,0.6002519726753235,0.022086700424551964,1008
0,0,0,8,Sub,West Bromwich Albion,Chelsea,3,0,2015-05-18,4428,2014,24450,0,0,0,0,0,0,0,1008
0,0,0,8,Sub,Manchester United,West Bromwich Albion,0,1,2015-05-02,4405,2014,24575,0,0,0,0,0,0,0,1008
0,0,0,14,Sub,West Bromwich Albion,Liverpool,0,0,2015-04-25,4471,2014,23238,0.1016089990735054,0,1,0,0,0.1016089990735054,0,1008
0,0,0,62,FW,West Bromwich Albion,Leicester,2,3,2015-04-11,4456,2014,24613,0.08535580337047577,1,1,0,0,0,0,1008
0,9,0.9311450123786926,90,FW,West Bromwich Albion,Queens Park Rangers,1,4,2015-04-04,4445,2014,25708,0.6300699710845947,0,1,0,0.9311450123786926,1.6061899662017822,0.6886299848556519,1008
1,2,0.23117700219154358,90,FW,West Bromwich Albion,Stoke,1,0,2015-03-14,4496,2014,23925,0.08715009689331055,0,1,1,0.23117700219154358,0.3397729992866516,0.021446000784635544,1008
0,0,0,90,FW,Aston Villa,West Bromwich Albion,2,1,2015-03-03,4482,2014,27148,0,0,0,0,0,0,0,1008
0,1,0.10936799645423889,90,FW,West Bromwich Albion,Southampton,1,0,2015-02-28,4546,2014,26913,0,0,0,0,0.10936799645423889,0.10936799645423889,0,1008
0,1,0.03891700133681297,90,FW,Sunderland,West Bromwich Albion,0,0,2015-02-21,4538,2014,27393,0,0,0,0,0.03891700133681297,0.03891700133681297,0,1008
1,2,0.10490100085735321,90,FW,West Bromwich Albion,Swansea,2,0,2015-02-11,4534,2014,26173,0.16283799707889557,1,2,1,0.10490100085735321,0.3566429913043976,0.08890379965305328,1008
1,1,0.49166399240493774,42,Sub,Burnley,West Bromwich Albion,2,2,2015-02-08,4522,2014,27173,0,0,0,1,0.49166399240493774,0,0,1008
0,0,0,28,Sub,West Bromwich Albion,Tottenham,0,3,2015-01-31,4586,2014,26943,0.016026100143790245,0,1,0,0,0.09897749871015549,0.09897749871015549,1008
0,0,0,11,Sub,Everton,West Bromwich Albion,0,0,2015-01-19,4580,2014,21505,0,0,0,0,0,0.06643190234899521,0.06643190234899521,1008
0,1,0.3724119961261749,75,FW,West Bromwich Albion,Hull,1,0,2015-01-10,4563,2014,21166,0.08544349670410156,0,2,0,0.3724119961261749,0.4578549861907959,0,1008
0,0,0,16,Sub,West Ham,West Bromwich Albion,1,1,2015-01-01,4556,2014,23006,0,0,0,0,0,0.05074030160903931,0.05074030160903931,1008
0,2,0.3534559905529022,90,FW,Stoke,West Bromwich Albion,2,0,2014-12-28,4646,2014,21911,0,0,0,0,0.3534559905529022,0.38375601172447205,0.030299799516797066,1008
1,2,0.5791410207748413,20,Sub,West Bromwich Albion,Manchester City,1,3,2014-12-26,4633,2014,21031,0,0,0,1,0.5791410207748413,0.016457900404930115,0,1008
0,2,0.14304499328136444,71,FW,Queens Park Rangers,West Bromwich Albion,3,2,2014-12-20,4622,2014,22077,0.051577500998973846,0,1,0,0.14304499328136444,0.1734679937362671,0.030422599986195564,1008
0,1,0.11964499950408936,90,FW,West Bromwich Albion,Aston Villa,1,0,2014-12-13,4612,2014,21412,0,0,0,0,0.11964499950408936,0.15170499682426453,0.03206010162830353,1008
0,0,0,9,Sub,Hull,West Bromwich Albion,0,0,2014-12-06,4603,2014,22815,0,0,0,0,0,0,0,1008
0,0,0,4,Sub,West Bromwich Albion,West Ham,1,2,2014-12-02,4594,2014,22306,0,0,0,0,0,0,0,1008
0,2,0.04249659925699234,72,FW,West Bromwich Albion,Everton,0,2,2014-09-13,4725,2014,18114,0,0,0,0,0.04249659925699234,0.07125099748373032,0.028754400089383125,1008
0,2,0.039980698376894,90,FW,Swansea,West Bromwich Albion,3,0,2014-08-30,4773,2014,17796,0.012189899571239948,0,1,0,0.039980698376894,0.14362899959087372,0.09145859628915787,1008
0,2,0.4125880002975464,36,Sub,Southampton,West Bromwich Albion,0,0,2014-08-23,4762,2014,17493,0,0,0,0,0.4125880002975464,0.4125880002975464,0.3454110026359558,1008
