situation,formation,gameState,timing,shotZone,attackSpeed,result,ref_team_id
"{'OpenPlay': {'shots': 279, 'goals': 35, 'xG': 38.90005371812731, 'against': {'shots': 434, 'goals': 33, 'xG': 42.80492918752134}}, 'FromCorner': {'shots': 80, 'goals': 10, 'xG': 11.933098765090108, 'against': {'shots': 99, 'goals': 9, 'xG': 8.508811889216304}}, 'SetPiece': {'shots': 30, 'goals': 4, 'xG': 4.621510519646108, 'against': {'shots': 15, 'goals': 2, 'xG': 1.955355697311461}}, 'DirectFreekick': {'shots': 13, 'goals': 2, 'xG': 1.0965080484747887, 'against': {'shots': 12, 'goals': 0, 'xG': 0.8185102976858616}}, 'Penalty': {'shots': 8, 'goals': 7, 'xG': 6.089352130889893, 'against': {'shots': 2, 'goals': 2, 'xG': 1.5223380327224731}}}","{'4-3-3': {'stat': '4-3-3', 'time': 1839, 'shots': 241, 'goals': 28, 'xG': 32.74088108353317, 'against': {'shots': 227, 'goals': 21, 'xG': 22.863875101320446}}, '3-5-2': {'stat': '3-5-2', 'time': 909, 'shots': 83, 'goals': 13, 'xG': 17.980667195282876, 'against': {'shots': 174, 'goals': 16, 'xG': 16.292789071798325}}, '5-3-2': {'stat': '5-3-2', 'time': 739, 'shots': 69, 'goals': 13, 'xG': 9.74362760875374, 'against': {'shots': 147, 'goals': 8, 'xG': 14.648124193772674}}, '3-4-3': {'stat': '3-4-3', 'time': 53, 'shots': 8, 'goals': 3, 'xG': 1.1868845075368881, 'against': {'shots': 2, 'goals': 0, 'xG': 0.14127107709646225}}, '3-5-1-1': {'stat': '3-5-1-1', 'time': 28, 'shots': 3, 'goals': 0, 'xG': 0.36499229073524475, 'against': {'shots': 6, 'goals': 0, 'xG': 0.40052224323153496}}, '3-4-2-1': {'stat': '3-4-2-1', 'time': 27, 'shots': 2, 'goals': 0, 'xG': 0.11890960112214088, 'against': {'shots': 0, 'goals': 0, 'xG': 0}}, '3-4-1-2': {'stat': '3-4-1-2', 'time': 18, 'shots': 3, 'goals': 1, 'xG': 0.2323739007115364, 'against': {'shots': 2, 'goals': 0, 'xG': 0.20491629838943481}}, '5-4-1': {'stat': '5-4-1', 'time': 8, 'shots': 1, 'goals': 0, 'xG': 0.2721869945526123, 'against': {'shots': 3, 'goals': 0, 'xG': 0.05844711884856224}}, '4-2-3-1': {'stat': '4-2-3-1', 'time': 8, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 1, 'goals': 1, 'xG': 1}}}","{'Goal diff 0': {'stat': 'Goal diff 0', 'time': 1798, 'shots': 196, 'goals': 26, 'xG': 31.531912745907903, 'against': {'shots': 241, 'goals': 18, 'xG': 19.655831378884614}}, 'Goal diff +1': {'stat': 'Goal diff +1', 'time': 617, 'shots': 66, 'goals': 16, 'xG': 11.478218965232372, 'against': {'shots': 116, 'goals': 11, 'xG': 12.86188505589962}}, 'Goal diff -1': {'stat': 'Goal diff -1', 'time': 604, 'shots': 77, 'goals': 9, 'xG': 9.758955730125308, 'against': {'shots': 90, 'goals': 7, 'xG': 9.882366810925305}}, 'Goal diff > +1': {'stat': 'Goal diff > +1', 'time': 344, 'shots': 40, 'goals': 4, 'xG': 5.634396942332387, 'against': {'shots': 76, 'goals': 5, 'xG': 6.128368344157934}}, 'Goal diff < -1': {'stat': 'Goal diff < -1', 'time': 266, 'shots': 31, 'goals': 3, 'xG': 4.237038798630238, 'against': {'shots': 39, 'goals': 5, 'xG': 7.081493514589965}}}","{'1-15': {'stat': '1-15', 'shots': 64, 'goals': 5, 'xG': 7.347162394784391, 'against': {'shots': 78, 'goals': 7, 'xG': 8.832360739819705}}, '16-30': {'stat': '16-30', 'shots': 61, 'goals': 8, 'xG': 10.974912704899907, 'against': {'shots': 82, 'goals': 11, 'xG': 7.7216575453057885}}, '31-45': {'stat': '31-45', 'shots': 66, 'goals': 13, 'xG': 12.038673417642713, 'against': {'shots': 94, 'goals': 6, 'xG': 7.7035265220329165}}, '46-60': {'stat': '46-60', 'shots': 65, 'goals': 8, 'xG': 8.96006741374731, 'against': {'shots': 99, 'goals': 9, 'xG': 9.78627572208643}}, '61-75': {'stat': '61-75', 'shots': 66, 'goals': 8, 'xG': 9.637263878248632, 'against': {'shots': 82, 'goals': 5, 'xG': 7.9072306621819735}}, '76+': {'stat': '76+', 'shots': 88, 'goals': 16, 'xG': 13.682443372905254, 'against': {'shots': 127, 'goals': 8, 'xG': 13.658893913030624}}}","{'ownGoals': {'stat': 'ownGoals', 'shots': 2, 'goals': 2, 'xG': 2, 'against': {'shots': 3, 'goals': 3, 'xG': 3}}, 'shotOboxTotal': {'stat': 'shotOboxTotal', 'shots': 109, 'goals': 6, 'xG': 3.8426556810736656, 'against': {'shots': 235, 'goals': 10, 'xG': 6.858559555374086}}, 'shotPenaltyArea': {'stat': 'shotPenaltyArea', 'shots': 239, 'goals': 36, 'xG': 36.20815943367779, 'against': {'shots': 293, 'goals': 23, 'xG': 34.78998816199601}}, 'shotSixYardBox': {'stat': 'shotSixYardBox', 'shots': 60, 'goals': 14, 'xG': 20.58970806747675, 'against': {'shots': 31, 'goals': 10, 'xG': 10.961397387087345}}}","{'Normal': {'stat': 'Normal', 'shots': 215, 'goals': 21, 'xG': 28.00005683861673, 'against': {'shots': 369, 'goals': 29, 'xG': 35.806503642350435}}, 'Standard': {'stat': 'Standard', 'shots': 131, 'goals': 23, 'xG': 23.740469464100897, 'against': {'shots': 128, 'goals': 13, 'xG': 12.8050159169361}}, 'Slow': {'stat': 'Slow', 'shots': 34, 'goals': 6, 'xG': 3.334987281821668, 'against': {'shots': 44, 'goals': 4, 'xG': 4.762306483462453}}, 'Fast': {'stat': 'Fast', 'shots': 30, 'goals': 8, 'xG': 7.565009597688913, 'against': {'shots': 21, 'goals': 0, 'xG': 2.2361190617084503}}}","{'BlockedShot': {'shots': 93, 'goals': 0, 'xG': 6.510854885913432, 'against': {'shots': 174, 'goals': 0, 'xG': 10.768777363933623}}, 'Goal': {'shots': 58, 'goals': 58, 'xG': 24.899063400924206, 'against': {'shots': 46, 'goals': 46, 'xG': 16.133609076961875}}, 'MissedShots': {'shots': 151, 'goals': 0, 'xG': 15.214422152377665, 'against': {'shots': 183, 'goals': 0, 'xG': 15.058932207524776}}, 'SavedShot': {'shots': 99, 'goals': 0, 'xG': 14.32141643948853, 'against': {'shots': 154, 'goals': 0, 'xG': 13.424212659709156}}, 'ShotOnPost': {'shots': 9, 'goals': 0, 'xG': 1.694766303524375, 'against': {'shots': 5, 'goals': 0, 'xG': 0.22441379632800817}}}",244
"{'OpenPlay': {'shots': 297, 'goals': 35, 'xG': 33.64882241003215, 'against': {'shots': 350, 'goals': 35, 'xG': 52.98774236673489}}, 'FromCorner': {'shots': 73, 'goals': 11, 'xG': 6.011678714305162, 'against': {'shots': 90, 'goals': 8, 'xG': 9.805117978714406}}, 'SetPiece': {'shots': 35, 'goals': 3, 'xG': 3.9214151054620743, 'against': {'shots': 38, 'goals': 2, 'xG': 6.1709937965497375}}, 'DirectFreekick': {'shots': 17, 'goals': 1, 'xG': 0.9423530325293541, 'against': {'shots': 20, 'goals': 1, 'xG': 1.0418857894837856}}, 'Penalty': {'shots': 9, 'goals': 5, 'xG': 6.8505207896232605, 'against': {'shots': 8, 'goals': 7, 'xG': 6.089351415634155}}}","{'4-2-3-1': {'stat': '4-2-3-1', 'time': 3488, 'shots': 418, 'goals': 53, 'xG': 49.080112839117646, 'against': {'shots': 487, 'goals': 50, 'xG': 71.9462958262302}}, '3-5-1-1': {'stat': '3-5-1-1', 'time': 46, 'shots': 4, 'goals': 1, 'xG': 0.683700691908598, 'against': {'shots': 6, 'goals': 1, 'xG': 1.5903308223932981}}, '4-3-3': {'stat': '4-3-3', 'time': 41, 'shots': 6, 'goals': 1, 'xG': 0.9076652191579342, 'against': {'shots': 5, 'goals': 0, 'xG': 0.3859908916056156}}, '5-4-1': {'stat': '5-4-1', 'time': 39, 'shots': 2, 'goals': 0, 'xG': 0.632122702896595, 'against': {'shots': 8, 'goals': 2, 'xG': 2.172473806887865}}, '4-2-2-2': {'stat': '4-2-2-2', 'time': 6, 'shots': 1, 'goals': 0, 'xG': 0.07118859887123108, 'against': {'shots': 0, 'goals': 0, 'xG': 0}}}","{'Goal diff 0': {'stat': 'Goal diff 0', 'time': 1941, 'shots': 203, 'goals': 26, 'xG': 22.7309614084661, 'against': {'shots': 251, 'goals': 26, 'xG': 35.32244349317625}}, 'Goal diff -1': {'stat': 'Goal diff -1', 'time': 689, 'shots': 84, 'goals': 10, 'xG': 8.50906408764422, 'against': {'shots': 90, 'goals': 5, 'xG': 13.080173059366643}}, 'Goal diff +1': {'stat': 'Goal diff +1', 'time': 655, 'shots': 93, 'goals': 11, 'xG': 13.536468198522925, 'against': {'shots': 99, 'goals': 11, 'xG': 15.620783846825361}}, 'Goal diff > +1': {'stat': 'Goal diff > +1', 'time': 203, 'shots': 29, 'goals': 5, 'xG': 4.699118077754974, 'against': {'shots': 42, 'goals': 8, 'xG': 7.900135728530586}}, 'Goal diff < -1': {'stat': 'Goal diff < -1', 'time': 132, 'shots': 22, 'goals': 3, 'xG': 1.8991782795637846, 'against': {'shots': 24, 'goals': 3, 'xG': 4.171555219218135}}}","{'1-15': {'stat': '1-15', 'shots': 65, 'goals': 5, 'xG': 6.3158398903906345, 'against': {'shots': 62, 'goals': 6, 'xG': 8.840681003872305}}, '16-30': {'stat': '16-30', 'shots': 72, 'goals': 11, 'xG': 7.332985577173531, 'against': {'shots': 80, 'goals': 9, 'xG': 12.965403972193599}}, '31-45': {'stat': '31-45', 'shots': 60, 'goals': 5, 'xG': 6.629710491746664, 'against': {'shots': 101, 'goals': 10, 'xG': 13.320351298898458}}, '46-60': {'stat': '46-60', 'shots': 81, 'goals': 14, 'xG': 10.565131752751768, 'against': {'shots': 86, 'goals': 9, 'xG': 13.987062961794436}}, '61-75': {'stat': '61-75', 'shots': 78, 'goals': 10, 'xG': 9.130417574197054, 'against': {'shots': 81, 'goals': 5, 'xG': 9.750204875133932}}, '76+': {'stat': '76+', 'shots': 75, 'goals': 10, 'xG': 11.400704765692353, 'against': {'shots': 96, 'goals': 14, 'xG': 17.231387235224247}}}","{'ownGoals': {'stat': 'ownGoals', 'shots': 3, 'goals': 3, 'xG': 3, 'against': {'shots': 2, 'goals': 2, 'xG': 2}}, 'shotOboxTotal': {'stat': 'shotOboxTotal', 'shots': 145, 'goals': 5, 'xG': 4.4449766939505935, 'against': {'shots': 161, 'goals': 5, 'xG': 5.280765220057219}}, 'shotPenaltyArea': {'stat': 'shotPenaltyArea', 'shots': 249, 'goals': 35, 'xG': 33.53597224038094, 'against': {'shots': 289, 'goals': 27, 'xG': 44.39901470486075}}, 'shotSixYardBox': {'stat': 'shotSixYardBox', 'shots': 34, 'goals': 12, 'xG': 10.393841117620468, 'against': {'shots': 54, 'goals': 19, 'xG': 24.41531142219901}}}","{'Normal': {'stat': 'Normal', 'shots': 246, 'goals': 28, 'xG': 26.673236686736345, 'against': {'shots': 271, 'goals': 28, 'xG': 40.03840699931607}}, 'Standard': {'stat': 'Standard', 'shots': 134, 'goals': 20, 'xG': 17.72596764191985, 'against': {'shots': 156, 'goals': 18, 'xG': 23.107348980382085}}, 'Slow': {'stat': 'Slow', 'shots': 32, 'goals': 3, 'xG': 3.2998051503673196, 'against': {'shots': 41, 'goals': 4, 'xG': 5.263239233754575}}, 'Fast': {'stat': 'Fast', 'shots': 19, 'goals': 4, 'xG': 3.6757805729284883, 'against': {'shots': 38, 'goals': 3, 'xG': 7.68609613366425}}}","{'MissedShots': {'shots': 152, 'goals': 0, 'xG': 12.56522673740983, 'against': {'shots': 165, 'goals': 0, 'xG': 17.099211286287755}}, 'BlockedShot': {'shots': 120, 'goals': 0, 'xG': 7.143020136281848, 'against': {'shots': 131, 'goals': 0, 'xG': 10.21528314333409}}, 'Goal': {'shots': 55, 'goals': 55, 'xG': 20.104886077344418, 'against': {'shots': 53, 'goals': 53, 'xG': 25.03312915377319}}, 'SavedShot': {'shots': 92, 'goals': 0, 'xG': 10.854394763708115, 'against': {'shots': 144, 'goals': 0, 'xG': 21.210107130929828}}, 'ShotOnPost': {'shots': 12, 'goals': 0, 'xG': 0.7072623372077942, 'against': {'shots': 13, 'goals': 0, 'xG': 2.537360632792115}}}",228
"{'OpenPlay': {'shots': 285, 'goals': 23, 'xG': 27.03034344408661, 'against': {'shots': 394, 'goals': 56, 'xG': 51.20039865002036}}, 'FromCorner': {'shots': 78, 'goals': 5, 'xG': 5.562029668129981, 'against': {'shots': 92, 'goals': 10, 'xG': 11.38575439248234}}, 'SetPiece': {'shots': 30, 'goals': 3, 'xG': 3.2003925582394004, 'against': {'shots': 30, 'goals': 4, 'xG': 4.40343117620796}}, 'DirectFreekick': {'shots': 17, 'goals': 3, 'xG': 0.8982571698725224, 'against': {'shots': 11, 'goals': 1, 'xG': 0.5885391980409622}}, 'Penalty': {'shots': 4, 'goals': 2, 'xG': 3.044675886631012, 'against': {'shots': 3, 'goals': 2, 'xG': 2.2835068702697754}}}","{'4-2-3-1': {'stat': '4-2-3-1', 'time': 1577, 'shots': 176, 'goals': 15, 'xG': 18.572137259878218, 'against': {'shots': 201, 'goals': 34, 'xG': 28.782336933538318}}, '4-4-2': {'stat': '4-4-2', 'time': 1110, 'shots': 141, 'goals': 12, 'xG': 12.865291613154113, 'against': {'shots': 178, 'goals': 17, 'xG': 20.852955328300595}}, '5-3-2': {'stat': '5-3-2', 'time': 265, 'shots': 35, 'goals': 4, 'xG': 3.2376793762668967, 'against': {'shots': 39, 'goals': 6, 'xG': 5.314138290472329}}, '3-4-2-1': {'stat': '3-4-2-1', 'time': 137, 'shots': 16, 'goals': 0, 'xG': 0.9188876431435347, 'against': {'shots': 19, 'goals': 2, 'xG': 2.1719909543171525}}, '3-4-1-2': {'stat': '3-4-1-2', 'time': 122, 'shots': 16, 'goals': 2, 'xG': 1.2561590783298016, 'against': {'shots': 14, 'goals': 1, 'xG': 1.2701018014922738}}, '4-1-4-1': {'stat': '4-1-4-1', 'time': 97, 'shots': 5, 'goals': 1, 'xG': 0.8636585585772991, 'against': {'shots': 26, 'goals': 3, 'xG': 2.4141833633184433}}, '5-4-1': {'stat': '5-4-1', 'time': 87, 'shots': 9, 'goals': 0, 'xG': 0.6661029038950801, 'against': {'shots': 21, 'goals': 4, 'xG': 2.616407330147922}}, '4-3-3': {'stat': '4-3-3', 'time': 86, 'shots': 4, 'goals': 1, 'xG': 0.49280099105089903, 'against': {'shots': 14, 'goals': 4, 'xG': 3.153042772784829}}, '3-1-4-2': {'stat': '3-1-4-2', 'time': 67, 'shots': 5, 'goals': 0, 'xG': 0.45732591580599546, 'against': {'shots': 9, 'goals': 1, 'xG': 1.1545756943523884}}, '4-3-2-1': {'stat': '4-3-2-1', 'time': 25, 'shots': 4, 'goals': 0, 'xG': 0.07911000028252602, 'against': {'shots': 4, 'goals': 0, 'xG': 0.7761506102979183}}, '4-2-2-2': {'stat': '4-2-2-2', 'time': 22, 'shots': 3, 'goals': 1, 'xG': 0.3265453865751624, 'against': {'shots': 2, 'goals': 0, 'xG': 0.13403909653425217}}, '4-4-1-1': {'stat': '4-4-1-1', 'time': 19, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 2, 'goals': 1, 'xG': 1.154213011264801}}, '3-5-2': {'stat': '3-5-2', 'time': 7, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 1, 'goals': 0, 'xG': 0.06749510020017624}}}","{'Goal diff 0': {'stat': 'Goal diff 0', 'time': 1806, 'shots': 176, 'goals': 13, 'xG': 14.177217055112123, 'against': {'shots': 255, 'goals': 35, 'xG': 31.1936674406752}}, 'Goal diff -1': {'stat': 'Goal diff -1', 'time': 925, 'shots': 132, 'goals': 10, 'xG': 11.639367311261594, 'against': {'shots': 114, 'goals': 19, 'xG': 17.62302346061915}}, 'Goal diff +1': {'stat': 'Goal diff +1', 'time': 433, 'shots': 35, 'goals': 3, 'xG': 4.682198770344257, 'against': {'shots': 86, 'goals': 7, 'xG': 10.786760188639164}}, 'Goal diff < -1': {'stat': 'Goal diff < -1', 'time': 424, 'shots': 71, 'goals': 10, 'xG': 9.236915590241551, 'against': {'shots': 64, 'goals': 9, 'xG': 8.239341834560037}}, 'Goal diff > +1': {'stat': 'Goal diff > +1', 'time': 33, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 11, 'goals': 3, 'xG': 2.0188373625278473}}}","{'1-15': {'stat': '1-15', 'shots': 61, 'goals': 5, 'xG': 4.493342423811555, 'against': {'shots': 64, 'goals': 5, 'xG': 6.034064998850226}}, '16-30': {'stat': '16-30', 'shots': 66, 'goals': 6, 'xG': 5.905621157027781, 'against': {'shots': 86, 'goals': 11, 'xG': 11.430693880654871}}, '31-45': {'stat': '31-45', 'shots': 56, 'goals': 6, 'xG': 6.164179787971079, 'against': {'shots': 93, 'goals': 17, 'xG': 15.43517382349819}}, '46-60': {'stat': '46-60', 'shots': 62, 'goals': 5, 'xG': 5.551670663058758, 'against': {'shots': 102, 'goals': 14, 'xG': 12.600098570808768}}, '61-75': {'stat': '61-75', 'shots': 86, 'goals': 7, 'xG': 10.005395909771323, 'against': {'shots': 85, 'goals': 15, 'xG': 12.074755797162652}}, '76+': {'stat': '76+', 'shots': 83, 'goals': 7, 'xG': 7.61548878531903, 'against': {'shots': 100, 'goals': 11, 'xG': 12.286843216046691}}}","{'ownGoals': {'stat': 'ownGoals', 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 5, 'goals': 5, 'xG': 5}}, 'shotOboxTotal': {'stat': 'shotOboxTotal', 'shots': 163, 'goals': 8, 'xG': 4.986532884649932, 'against': {'shots': 164, 'goals': 6, 'xG': 5.463128441013396}}, 'shotPenaltyArea': {'stat': 'shotPenaltyArea', 'shots': 225, 'goals': 23, 'xG': 27.63359944522381, 'against': {'shots': 322, 'goals': 51, 'xG': 44.876700843684375}}, 'shotSixYardBox': {'stat': 'shotSixYardBox', 'shots': 26, 'goals': 5, 'xG': 7.115566397085786, 'against': {'shots': 39, 'goals': 11, 'xG': 14.521801002323627}}}","{'Normal': {'stat': 'Normal', 'shots': 236, 'goals': 18, 'xG': 21.854421666823328, 'against': {'shots': 323, 'goals': 45, 'xG': 40.732768717221916}}, 'Standard': {'stat': 'Standard', 'shots': 129, 'goals': 13, 'xG': 12.705355282872915, 'against': {'shots': 136, 'goals': 17, 'xG': 18.661231637001038}}, 'Fast': {'stat': 'Fast', 'shots': 25, 'goals': 4, 'xG': 3.7511134082451463, 'against': {'shots': 32, 'goals': 7, 'xG': 6.27736346796155}}, 'Slow': {'stat': 'Slow', 'shots': 24, 'goals': 1, 'xG': 1.4248083690181375, 'against': {'shots': 39, 'goals': 4, 'xG': 4.1902664648368955}}}","{'BlockedShot': {'shots': 116, 'goals': 0, 'xG': 6.661556987091899, 'against': {'shots': 173, 'goals': 0, 'xG': 13.233298680745065}}, 'Goal': {'shots': 36, 'goals': 36, 'xG': 11.463140615262091, 'against': {'shots': 73, 'goals': 73, 'xG': 26.82365846633911}}, 'SavedShot': {'shots': 100, 'goals': 0, 'xG': 10.036506410688162, 'against': {'shots': 82, 'goals': 0, 'xG': 10.94072670955211}}, 'MissedShots': {'shots': 155, 'goals': 0, 'xG': 10.68099807202816, 'against': {'shots': 190, 'goals': 0, 'xG': 15.413862932473421}}, 'ShotOnPost': {'shots': 7, 'goals': 0, 'xG': 0.8934966418892145, 'against': {'shots': 12, 'goals': 0, 'xG': 3.4500834979116917}}}",74
"{'OpenPlay': {'shots': 268, 'goals': 28, 'xG': 29.025350550189614, 'against': {'shots': 387, 'goals': 46, 'xG': 46.248843527864665}}, 'FromCorner': {'shots': 51, 'goals': 4, 'xG': 4.91779320826754, 'against': {'shots': 99, 'goals': 9, 'xG': 9.600282949395478}}, 'SetPiece': {'shots': 36, 'goals': 3, 'xG': 3.2722644824534655, 'against': {'shots': 41, 'goals': 5, 'xG': 5.7626933846622705}}, 'DirectFreekick': {'shots': 9, 'goals': 0, 'xG': 0.5098516009747982, 'against': {'shots': 21, 'goals': 2, 'xG': 1.2164165452122688}}, 'Penalty': {'shots': 6, 'goals': 3, 'xG': 4.5670135617256165, 'against': {'shots': 9, 'goals': 6, 'xG': 6.850520968437195}}}","{'4-3-3': {'stat': '4-3-3', 'time': 797, 'shots': 70, 'goals': 9, 'xG': 9.128292766399682, 'against': {'shots': 113, 'goals': 12, 'xG': 14.675577918067575}}, '3-4-2-1': {'stat': '3-4-2-1', 'time': 769, 'shots': 76, 'goals': 11, 'xG': 9.701840757392347, 'against': {'shots': 108, 'goals': 14, 'xG': 12.020192465744913}}, '4-3-2-1': {'stat': '4-3-2-1', 'time': 506, 'shots': 48, 'goals': 5, 'xG': 3.8691179677844048, 'against': {'shots': 79, 'goals': 13, 'xG': 11.032866365276277}}, '4-2-3-1': {'stat': '4-2-3-1', 'time': 472, 'shots': 56, 'goals': 4, 'xG': 6.954462838359177, 'against': {'shots': 73, 'goals': 9, 'xG': 7.730248691979796}}, '4-3-1-2': {'stat': '4-3-1-2', 'time': 399, 'shots': 53, 'goals': 5, 'xG': 4.518877677153796, 'against': {'shots': 50, 'goals': 3, 'xG': 6.84697144292295}}, '3-4-1-2': {'stat': '3-4-1-2', 'time': 347, 'shots': 41, 'goals': 3, 'xG': 5.1445178696885705, 'against': {'shots': 70, 'goals': 6, 'xG': 8.144816915504634}}, '5-3-2': {'stat': '5-3-2', 'time': 234, 'shots': 17, 'goals': 0, 'xG': 1.9816963281482458, 'against': {'shots': 51, 'goals': 9, 'xG': 7.058034946210682}}, '4-1-4-1': {'stat': '4-1-4-1', 'time': 23, 'shots': 4, 'goals': 0, 'xG': 0.49558429047465324, 'against': {'shots': 1, 'goals': 1, 'xG': 0.14517000317573547}}, '4-4-2': {'stat': '4-4-2', 'time': 23, 'shots': 3, 'goals': 1, 'xG': 0.338375311344862, 'against': {'shots': 2, 'goals': 0, 'xG': 0.1559806987643242}}, '5-4-1': {'stat': '5-4-1', 'time': 16, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 6, 'goals': 1, 'xG': 1.3721640277653933}}, '4-5-1': {'stat': '4-5-1', 'time': 14, 'shots': 0, 'goals': 0, 'xG': 0, 'against': {'shots': 4, 'goals': 0, 'xG': 0.4967339001595974}}, '4-2-2-2': {'stat': '4-2-2-2', 'time': 5, 'shots': 2, 'goals': 0, 'xG': 0.15950759686529636, 'against': {'shots': 0, 'goals': 0, 'xG': 0}}}","{'Goal diff 0': {'stat': 'Goal diff 0', 'time': 1770, 'shots': 166, 'goals': 20, 'xG': 17.08191860327497, 'against': {'shots': 257, 'goals': 28, 'xG': 30.094837016426027}}, 'Goal diff -1': {'stat': 'Goal diff -1', 'time': 726, 'shots': 101, 'goals': 10, 'xG': 11.009488694369793, 'against': {'shots': 122, 'goals': 12, 'xG': 17.23814066266641}}, 'Goal diff +1': {'stat': 'Goal diff +1', 'time': 714, 'shots': 60, 'goals': 6, 'xG': 9.433995413593948, 'against': {'shots': 100, 'goals': 11, 'xG': 9.620903396047652}}, 'Goal diff < -1': {'stat': 'Goal diff < -1', 'time': 341, 'shots': 40, 'goals': 2, 'xG': 4.506820131093264, 'against': {'shots': 62, 'goals': 13, 'xG': 9.349291902966797}}, 'Goal diff > +1': {'stat': 'Goal diff > +1', 'time': 54, 'shots': 3, 'goals': 0, 'xG': 0.26005056127905846, 'against': {'shots': 16, 'goals': 4, 'xG': 3.3755843974649906}}}","{'1-15': {'stat': '1-15', 'shots': 57, 'goals': 5, 'xG': 5.765192369930446, 'against': {'shots': 92, 'goals': 5, 'xG': 9.042275926098228}}, '16-30': {'stat': '16-30', 'shots': 51, 'goals': 8, 'xG': 4.731429530773312, 'against': {'shots': 88, 'goals': 12, 'xG': 8.298283342272043}}, '31-45': {'stat': '31-45', 'shots': 45, 'goals': 4, 'xG': 4.517710053361952, 'against': {'shots': 84, 'goals': 7, 'xG': 11.83841579966247}}, '46-60': {'stat': '46-60', 'shots': 73, 'goals': 7, 'xG': 8.97647087648511, 'against': {'shots': 113, 'goals': 18, 'xG': 14.797074450179935}}, '61-75': {'stat': '61-75', 'shots': 60, 'goals': 5, 'xG': 6.965103088878095, 'against': {'shots': 69, 'goals': 10, 'xG': 11.269981207326055}}, '76+': {'stat': '76+', 'shots': 84, 'goals': 9, 'xG': 11.33636748418212, 'against': {'shots': 111, 'goals': 16, 'xG': 14.432726650033146}}}","{'ownGoals': {'stat': 'ownGoals', 'shots': 2, 'goals': 2, 'xG': 2, 'against': {'shots': 0, 'goals': 0, 'xG': 0}}, 'shotOboxTotal': {'stat': 'shotOboxTotal', 'shots': 126, 'goals': 2, 'xG': 3.979356767144054, 'against': {'shots': 170, 'goals': 15, 'xG': 6.170329744461924}}, 'shotPenaltyArea': {'stat': 'shotPenaltyArea', 'shots': 214, 'goals': 26, 'xG': 27.4795273412019, 'against': {'shots': 339, 'goals': 42, 'xG': 48.111161256209016}}, 'shotSixYardBox': {'stat': 'shotSixYardBox', 'shots': 28, 'goals': 8, 'xG': 8.833389295265079, 'against': {'shots': 48, 'goals': 11, 'xG': 15.397266374900937}}}","{'Normal': {'stat': 'Normal', 'shots': 218, 'goals': 23, 'xG': 22.991425754502416, 'against': {'shots': 327, 'goals': 38, 'xG': 37.76327521586791}}, 'Standard': {'stat': 'Standard', 'shots': 102, 'goals': 10, 'xG': 13.26692285342142, 'against': {'shots': 170, 'goals': 22, 'xG': 23.429913847707212}}, 'Fast': {'stat': 'Fast', 'shots': 32, 'goals': 4, 'xG': 4.372674006968737, 'against': {'shots': 27, 'goals': 6, 'xG': 6.146747572347522}}, 'Slow': {'stat': 'Slow', 'shots': 18, 'goals': 1, 'xG': 1.661250788718462, 'against': {'shots': 33, 'goals': 2, 'xG': 2.338820739649236}}}","{'BlockedShot': {'shots': 94, 'goals': 0, 'xG': 5.449680753052235, 'against': {'shots': 162, 'goals': 0, 'xG': 10.773912753909826}}, 'MissedShots': {'shots': 151, 'goals': 0, 'xG': 11.257263032253832, 'against': {'shots': 201, 'goals': 0, 'xG': 20.396636470220983}}, 'SavedShot': {'shots': 81, 'goals': 0, 'xG': 8.886591367423534, 'against': {'shots': 114, 'goals': 0, 'xG': 15.276968389283866}}, 'Goal': {'shots': 38, 'goals': 38, 'xG': 14.870408099144697, 'against': {'shots': 68, 'goals': 68, 'xG': 21.64646501466632}}, 'ShotOnPost': {'shots': 6, 'goals': 0, 'xG': 1.8283301517367363, 'against': {'shots': 12, 'goals': 0, 'xG': 1.5847747474908829}}}",249
