id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
2783,87,MissedShots,0.7859999847412109,0.28299999237060547,0.014961699955165386,N&#039;Golo Kanté,a,751,OpenPlay,2014,RightFoot,5974,Paris Saint Germain,Caen,2,2,2015-02-14 15:00:00,Jordan Adeoti,Interception,751
7547,0,MissedShots,0.7430000305175781,0.475,0.020197900012135506,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5936,Caen,Bordeaux,1,2,2015-03-07 19:00:00,Nicolas Benezet,Pass,751
7560,55,BlockedShot,0.8140000152587891,0.59,0.05111069977283478,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5936,Caen,Bordeaux,1,2,2015-03-07 19:00:00,Nicolas Benezet,Pass,751
8237,22,SavedShot,0.8009999847412109,0.5609999847412109,0.03724069893360138,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5955,Caen,Metz,0,0,2015-03-21 19:00:00,Julien Féret,Pass,751
8240,35,SavedShot,0.8009999847412109,0.42900001525878906,0.04345420002937317,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5955,Caen,Metz,0,0,2015-03-21 19:00:00,Herve Bazile,Pass,751
8245,51,BlockedShot,0.769000015258789,0.42700000762939455,0.02570370025932789,N&#039;Golo Kanté,h,751,OpenPlay,2014,LeftFoot,5955,Caen,Metz,0,0,2015-03-21 19:00:00,Herve Bazile,Pass,751
8104,67,MissedShots,0.7609999847412109,0.3240000152587891,0.014550100080668926,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5896,Caen,Monaco,0,3,2015-04-10 19:30:00,,Tackle,751
6349,34,MissedShots,0.7580000305175781,0.7090000152587891,0.009817169979214668,N&#039;Golo Kanté,a,751,OpenPlay,2014,RightFoot,5913,Montpellier,Caen,1,0,2015-04-19 16:00:00,,Aerial,751
6358,73,MissedShots,0.8140000152587891,0.4979999923706055,0.042258698493242264,N&#039;Golo Kanté,a,751,OpenPlay,2014,RightFoot,5913,Montpellier,Caen,1,0,2015-04-19 16:00:00,Sloan Privat,HeadPass,751
6541,43,BlockedShot,0.7240000152587891,0.4620000076293945,0.016842499375343323,N&#039;Golo Kanté,h,751,SetPiece,2014,RightFoot,5919,Caen,Guingamp,0,2,2015-04-25 19:00:00,Lenny Nangis,LayOff,751
7424,89,SavedShot,0.769000015258789,0.6880000305175781,0.018582899123430252,N&#039;Golo Kanté,a,751,OpenPlay,2014,RightFoot,5851,Nice,Caen,1,1,2015-05-02 19:00:00,,Interception,751
6164,12,BlockedShot,0.7609999847412109,0.415,0.02094309963285923,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5856,Caen,Lyon,3,0,2015-05-09 16:00:00,,None,751
6175,40,BlockedShot,0.9419999694824219,0.41900001525878905,0.09646770358085632,N&#039;Golo Kanté,h,751,OpenPlay,2014,LeftFoot,5856,Caen,Lyon,3,0,2015-05-09 16:00:00,,None,751
6188,78,SavedShot,0.96,0.6659999847412109,0.1335970014333725,N&#039;Golo Kanté,h,751,OpenPlay,2014,RightFoot,5856,Caen,Lyon,3,0,2015-05-09 16:00:00,Herve Bazile,Throughball,751
58251,31,SavedShot,0.7,0.4329999923706055,0.01238080020993948,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,135,Stoke,Leicester,2,2,2015-09-19 18:00:00,Ritchie de Laet,Pass,751
58357,66,MissedShots,0.720999984741211,0.5670000076293945,0.010781600140035152,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,144,Leicester,Arsenal,2,5,2015-09-26 18:00:00,Andy King,Pass,751
59059,6,MissedShots,0.7559999847412109,0.6819999694824219,0.010631299577653408,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,162,Southampton,Leicester,2,2,2015-10-17 18:00:00,,Aerial,751
59262,14,MissedShots,0.740999984741211,0.6619999694824219,0.0128327002748847,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,172,Leicester,Crystal Palace,1,0,2015-10-24 18:00:00,,None,751
54797,51,Goal,0.8669999694824219,0.3559999847412109,0.056414201855659485,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,192,Leicester,Watford,2,1,2015-11-07 19:00:00,,None,751
56134,12,BlockedShot,0.785,0.68,0.024504799395799637,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,216,Leicester,Manchester United,1,1,2015-11-28 21:30:00,Jamie Vardy,Pass,751
53810,31,MissedShots,0.750999984741211,0.6469999694824219,0.015069999732077122,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,240,Leicester,Chelsea,2,1,2015-12-15 00:00:00,Marc Albrighton,Pass,751
53082,53,MissedShots,0.7290000152587891,0.49700000762939456,0.021500399336218834,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,269,Leicester,Manchester City,0,0,2015-12-29 23:45:00,Jamie Vardy,Pass,751
55565,65,MissedShots,0.7769999694824219,0.6530000305175782,0.01726900041103363,N&#039;Golo Kanté,h,751,FromCorner,2015,RightFoot,274,Leicester,Bournemouth,0,0,2016-01-02 19:00:00,,None,751
55568,75,MissedShots,0.9059999847412109,0.49,0.11012899875640869,N&#039;Golo Kanté,h,751,OpenPlay,2015,LeftFoot,274,Leicester,Bournemouth,0,0,2016-01-02 19:00:00,Ritchie de Laet,Cross,751
55571,85,BlockedShot,0.7969999694824219,0.7090000152587891,0.023256199434399605,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,274,Leicester,Bournemouth,0,0,2016-01-02 19:00:00,Daniel Drinkwater,Pass,751
55574,88,MissedShots,0.7909999847412109,0.6430000305175781,0.022278200834989548,N&#039;Golo Kanté,h,751,FromCorner,2015,RightFoot,274,Leicester,Bournemouth,0,0,2016-01-02 19:00:00,Christian Fuchs,Pass,751
55378,22,MissedShots,0.8969999694824219,0.3529999923706055,0.07275299727916718,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,290,Tottenham,Leicester,0,1,2016-01-14 00:00:00,,Dispossessed,751
54394,25,MissedShots,0.725,0.3729999923706055,0.01420379988849163,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,304,Leicester,Stoke,3,0,2016-01-23 19:00:00,,BallRecovery,751
54210,23,MissedShots,0.740999984741211,0.415,0.01843789964914322,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,338,Arsenal,Leicester,2,1,2016-02-14 16:00:00,Riyad Mahrez,Pass,751
54214,38,SavedShot,0.825999984741211,0.785,0.020022399723529816,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,338,Arsenal,Leicester,2,1,2016-02-14 16:00:00,Daniel Drinkwater,Pass,751
54227,76,MissedShots,0.825,0.7319999694824219,0.018804099410772324,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,338,Arsenal,Leicester,2,1,2016-02-14 16:00:00,Jamie Vardy,Pass,751
60896,2,SavedShot,0.700999984741211,0.565,0.010957200080156326,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,401,Sunderland,Leicester,0,2,2016-04-10 16:30:00,,None,751
56300,27,SavedShot,0.7390000152587891,0.6309999847412109,0.019511299207806587,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,443,Leicester,Everton,3,1,2016-05-07 20:30:00,Christian Fuchs,HeadPass,751
56324,78,BlockedShot,0.764000015258789,0.44299999237060544,0.035076599568128586,N&#039;Golo Kanté,h,751,OpenPlay,2015,RightFoot,443,Leicester,Everton,3,1,2016-05-07 20:30:00,,BallTouch,751
52019,78,MissedShots,0.7769999694824219,0.72,0.015309999696910381,N&#039;Golo Kanté,a,751,OpenPlay,2015,RightFoot,452,Chelsea,Leicester,1,1,2016-05-15 18:00:00,,None,751
112170,55,BlockedShot,0.7180000305175781,0.544000015258789,0.016753900796175003,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,470,Chelsea,West Ham,2,1,2016-08-15 23:00:00,César Azpilicueta,Pass,751
112820,88,MissedShots,0.7819999694824219,0.6419999694824219,0.03113969974219799,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,476,Watford,Chelsea,1,2,2016-08-20 18:00:00,Victor Moses,Pass,751
112877,15,MissedShots,0.8059999847412109,0.33,0.020417600870132446,N&#039;Golo Kanté,h,751,FromCorner,2016,RightFoot,485,Chelsea,Burnley,3,0,2016-08-27 18:00:00,,None,751
113379,22,MissedShots,0.8369999694824218,0.3220000076293945,0.04365589842200279,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,499,Swansea,Chelsea,2,2,2016-09-11 19:00:00,Willian,Pass,751
113383,33,BlockedShot,0.755,0.555,0.0192549005150795,N&#039;Golo Kanté,a,751,FromCorner,2016,RightFoot,499,Swansea,Chelsea,2,2,2016-09-11 19:00:00,,BallTouch,751
113387,43,MissedShots,0.82,0.67,0.02899390086531639,N&#039;Golo Kanté,a,751,FromCorner,2016,RightFoot,499,Swansea,Chelsea,2,2,2016-09-11 19:00:00,Willian,Pass,751
113447,27,MissedShots,0.7440000152587891,0.32,0.016857799142599106,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,501,Chelsea,Liverpool,1,2,2016-09-16 23:00:00,Oscar,Pass,751
113454,51,MissedShots,0.8440000152587891,0.3659999847412109,0.048862699419260025,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,501,Chelsea,Liverpool,1,2,2016-09-16 23:00:00,Eden Hazard,Pass,751
114267,48,SavedShot,0.82,0.3659999847412109,0.02790220081806183,N&#039;Golo Kanté,a,751,FromCorner,2016,LeftFoot,524,Hull,Chelsea,0,2,2016-10-01 18:00:00,,None,751
114270,57,MissedShots,0.8859999847412109,0.4209999847412109,0.3340409994125366,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,524,Hull,Chelsea,0,2,2016-10-01 18:00:00,,Rebound,751
114833,72,BlockedShot,0.9219999694824219,0.4159999847412109,0.5221199989318848,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,531,Chelsea,Leicester,3,0,2016-10-15 15:30:00,,None,751
114297,47,BlockedShot,0.765,0.43900001525878907,0.018854999914765358,N&#039;Golo Kanté,h,751,FromCorner,2016,RightFoot,550,Chelsea,Manchester United,4,0,2016-10-23 19:00:00,,None,751
114304,69,Goal,0.9059999847412109,0.44099998474121094,0.4652070105075836,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,550,Chelsea,Manchester United,4,0,2016-10-23 19:00:00,Pedro,TakeOn,751
115167,80,BlockedShot,0.7709999847412109,0.6969999694824218,0.017522599548101425,N&#039;Golo Kanté,h,751,FromCorner,2016,RightFoot,2691,Chelsea,Everton,5,0,2016-11-05 21:30:00,Diego Costa,Pass,751
116229,47,SavedShot,0.7569999694824219,0.5779999923706055,0.022610699757933617,N&#039;Golo Kanté,h,751,OpenPlay,2016,LeftFoot,2712,Chelsea,Tottenham,2,1,2016-11-26 21:30:00,Eden Hazard,Pass,751
116724,27,MissedShots,0.754000015258789,0.40700000762939453,0.01960429921746254,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,3121,Chelsea,West Bromwich Albion,1,0,2016-12-11 16:00:00,Diego Costa,Pass,751
117723,69,SavedShot,0.835,0.595999984741211,0.07370360195636749,N&#039;Golo Kanté,a,751,OpenPlay,2016,LeftFoot,3128,Sunderland,Chelsea,0,1,2016-12-14 23:45:00,,Tackle,751
118443,32,BlockedShot,0.745,0.6430000305175781,0.016929199919104576,N&#039;Golo Kanté,a,751,SetPiece,2016,RightFoot,3135,Crystal Palace,Chelsea,0,1,2016-12-17 16:30:00,Willian,Pass,751
118449,49,SavedShot,0.745,0.4129999923706055,0.023930000141263008,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,3135,Crystal Palace,Chelsea,0,1,2016-12-17 16:30:00,César Azpilicueta,Pass,751
118454,71,SavedShot,0.865,0.34299999237060547,0.05969569832086563,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,3135,Crystal Palace,Chelsea,0,1,2016-12-17 16:30:00,Victor Moses,Pass,751
117204,5,MissedShots,0.7880000305175782,0.4470000076293945,0.03097590059041977,N&#039;Golo Kanté,h,751,FromCorner,2016,RightFoot,3158,Chelsea,Stoke,4,2,2016-12-31 19:00:00,Willian,Pass,751
116886,59,BlockedShot,0.7580000305175781,0.34200000762939453,0.013967500068247318,N&#039;Golo Kanté,a,751,OpenPlay,2016,RightFoot,3339,Tottenham,Chelsea,2,0,2017-01-05 00:00:00,,Dispossessed,751
118253,61,BlockedShot,0.7090000152587891,0.49700000762939456,0.016183000057935715,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,3391,Chelsea,Swansea,3,1,2017-02-25 15:00:00,Gary Cahill,Pass,751
118256,82,MissedShots,0.865999984741211,0.4640000152587891,0.1122559979557991,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,3391,Chelsea,Swansea,3,1,2017-02-25 15:00:00,Nemanja Matic,Pass,751
120227,21,BlockedShot,0.764000015258789,0.5029999923706054,0.03151819854974747,N&#039;Golo Kanté,a,751,FromCorner,2016,RightFoot,3424,Stoke,Chelsea,1,2,2017-03-18 15:00:00,Victor Moses,Pass,751
119418,52,BlockedShot,0.7380000305175781,0.605999984741211,0.01990400068461895,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,3448,Chelsea,Manchester City,2,1,2017-04-05 20:00:00,Gary Cahill,Pass,751
120750,80,SavedShot,0.9580000305175781,0.3340000152587891,0.11528600007295609,N&#039;Golo Kanté,h,751,OpenPlay,2016,RightFoot,3473,Chelsea,Southampton,4,2,2017-04-25 19:45:00,Eden Hazard,Pass,751
158195,44,BlockedShot,0.7859999847412109,0.6229999923706054,0.015021700412034988,N&#039;Golo Kanté,h,751,FromCorner,2017,RightFoot,7123,Chelsea,Burnley,2,3,2017-08-12 15:00:00,,Aerial,751
158194,44,BlockedShot,0.7730000305175782,0.6270000076293946,0.02007180079817772,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7123,Chelsea,Burnley,2,3,2017-08-12 15:00:00,Marcos Alonso,Pass,751
158206,67,BlockedShot,0.860999984741211,0.325,0.03680479899048805,N&#039;Golo Kanté,h,751,FromCorner,2017,RightFoot,7123,Chelsea,Burnley,2,3,2017-08-12 15:00:00,Cesc Fàbregas,Pass,751
158209,79,MissedShots,0.7669999694824219,0.43900001525878907,0.02625099942088127,N&#039;Golo Kanté,h,751,FromCorner,2017,RightFoot,7123,Chelsea,Burnley,2,3,2017-08-12 15:00:00,Andreas Christensen,Pass,751
159306,49,Goal,0.745,0.34200000762939453,0.021513300016522408,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7151,Leicester,Chelsea,1,2,2017-09-09 15:00:00,Antonio Rüdiger,Pass,751
160201,1,SavedShot,0.735999984741211,0.580999984741211,0.0182023998349905,N&#039;Golo Kanté,h,751,SetPiece,2017,RightFoot,7219,Chelsea,Manchester United,1,0,2017-11-05 16:30:00,Cesc Fàbregas,Pass,751
161120,54,BlockedShot,0.7969999694824219,0.3029999923706055,0.021737800911068916,N&#039;Golo Kanté,h,751,FromCorner,2017,RightFoot,7255,Chelsea,Swansea,1,0,2017-11-29 19:45:00,Willian,Pass,751
179367,27,SavedShot,0.7969999694824219,0.6659999847412109,0.024540899321436882,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7269,West Ham,Chelsea,1,0,2017-12-09 12:30:00,Marcos Alonso,Pass,751
182734,36,MissedShots,0.82,0.54,0.050867900252342224,N&#039;Golo Kanté,a,751,SetPiece,2017,LeftFoot,7280,Huddersfield,Chelsea,1,3,2017-12-12 20:00:00,Marcos Alonso,Pass,751
183223,24,SavedShot,0.7719999694824219,0.485,0.02397890016436577,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7292,Chelsea,Southampton,1,0,2017-12-16 15:00:00,Eden Hazard,Pass,751
183031,10,BlockedShot,0.7419999694824219,0.345,0.013803400099277496,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7303,Everton,Chelsea,0,0,2017-12-23 12:30:00,,None,751
183032,13,MissedShots,0.8119999694824219,0.595999984741211,0.04342469945549965,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7303,Everton,Chelsea,0,0,2017-12-23 12:30:00,,None,751
183044,62,BlockedShot,0.7930000305175782,0.4159999847412109,0.03686479851603508,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7303,Everton,Chelsea,0,0,2017-12-23 12:30:00,Eden Hazard,Pass,751
185520,25,BlockedShot,0.7380000305175781,0.43900001525878907,0.0182172991335392,N&#039;Golo Kanté,h,751,OpenPlay,2017,LeftFoot,7310,Chelsea,Brighton,2,0,2017-12-26 15:00:00,César Azpilicueta,Pass,751
185542,84,MissedShots,0.725,0.41200000762939454,0.021826300770044327,N&#039;Golo Kanté,h,751,FromCorner,2017,RightFoot,7310,Chelsea,Brighton,2,0,2017-12-26 15:00:00,Victor Moses,Pass,751
186508,57,BlockedShot,0.7180000305175781,0.5529999923706055,0.01720930077135563,N&#039;Golo Kanté,a,751,SetPiece,2017,RightFoot,7330,Arsenal,Chelsea,2,2,2018-01-03 19:45:00,Cesc Fàbregas,Pass,751
186513,71,BlockedShot,0.8109999847412109,0.35200000762939454,0.0314938984811306,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7330,Arsenal,Chelsea,2,2,2018-01-03 19:45:00,Tiemoué Bakayoko,Pass,751
187347,1,BlockedShot,0.7759999847412109,0.5359999847412109,0.030653800815343857,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7340,Chelsea,Leicester,0,0,2018-01-13 15:00:00,Eden Hazard,Pass,751
187369,71,SavedShot,0.785,0.3820000076293945,0.024194199591875076,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7340,Chelsea,Leicester,0,0,2018-01-13 15:00:00,César Azpilicueta,Pass,751
200133,8,BlockedShot,0.7930000305175782,0.6079999923706054,0.03586509823799133,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7411,Chelsea,Crystal Palace,2,1,2018-03-10 17:30:00,,BallTouch,751
200139,17,BlockedShot,0.735,0.4640000152587891,0.02350739948451519,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7411,Chelsea,Crystal Palace,2,1,2018-03-10 17:30:00,,TakeOn,751
204098,43,BlockedShot,0.8109999847412109,0.505,0.06562399864196777,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7431,Chelsea,Tottenham,1,3,2018-04-01 16:00:00,,None,751
209344,73,BlockedShot,0.7140000152587891,0.4620000076293945,0.01710679940879345,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7455,Southampton,Chelsea,2,3,2018-04-14 11:30:00,Andreas Christensen,Pass,751
210047,39,MissedShots,0.7919999694824219,0.55,0.05507409945130348,N&#039;Golo Kanté,a,751,OpenPlay,2017,RightFoot,7420,Burnley,Chelsea,1,2,2018-04-19 18:45:00,Tiemoué Bakayoko,Pass,751
213998,49,MissedShots,0.789000015258789,0.5970000076293945,0.03800880163908005,N&#039;Golo Kanté,h,751,OpenPlay,2017,RightFoot,7485,Chelsea,Liverpool,1,0,2018-05-06 16:30:00,Cesc Fàbregas,Pass,751
232771,33,Goal,0.9059999847412109,0.42700000762939455,0.09770169854164124,N&#039;Golo Kanté,a,751,OpenPlay,2018,LeftFoot,9200,Huddersfield,Chelsea,0,3,2018-08-11 17:00:00,Willian,Cross,751
233007,33,BlockedShot,0.9069999694824219,0.544000015258789,0.1448819935321808,N&#039;Golo Kanté,h,751,OpenPlay,2018,LeftFoot,9212,Chelsea,Arsenal,3,2,2018-08-18 19:30:00,Willian,Pass,751
233016,51,BlockedShot,0.8580000305175781,0.47200000762939454,0.0833216980099678,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9212,Chelsea,Arsenal,3,2,2018-08-18 19:30:00,,Dispossessed,751
233027,77,MissedShots,0.92,0.5179999923706055,0.06031990051269531,N&#039;Golo Kanté,h,751,OpenPlay,2018,Head,9212,Chelsea,Arsenal,3,2,2018-08-18 19:30:00,Pedro,Aerial,751
234224,15,BlockedShot,0.9080000305175782,0.46299999237060546,0.048498399555683136,N&#039;Golo Kanté,a,751,OpenPlay,2018,Head,9255,West Ham,Chelsea,0,0,2018-09-23 12:30:00,Marcos Alonso,Aerial,751
234231,44,MissedShots,0.915,0.47,0.4575220048427582,N&#039;Golo Kanté,a,751,OpenPlay,2018,Head,9255,West Ham,Chelsea,0,0,2018-09-23 12:30:00,Willian,Aerial,751
234240,80,MissedShots,0.865,0.5629999923706055,0.10235299915075302,N&#039;Golo Kanté,a,751,OpenPlay,2018,LeftFoot,9255,West Ham,Chelsea,0,0,2018-09-23 12:30:00,Willian,Pass,751
249182,38,BlockedShot,0.8190000152587891,0.4640000152587891,0.06888309866189957,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9275,Southampton,Chelsea,0,3,2018-10-07 13:15:00,,None,751
249218,3,BlockedShot,0.7119999694824218,0.47400001525878904,0.014797300100326538,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9277,Chelsea,Manchester United,2,2,2018-10-20 11:30:00,Eden Hazard,Pass,751
249233,70,SavedShot,0.7909999847412109,0.315,0.020381299778819084,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9277,Chelsea,Manchester United,2,2,2018-10-20 11:30:00,Willian,Pass,751
249680,64,BlockedShot,0.87,0.455,0.08706329762935638,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9295,Burnley,Chelsea,0,4,2018-10-28 12:30:00,,Rebound,751
250191,33,BlockedShot,0.8430000305175781,0.4929999923706055,0.030660100281238556,N&#039;Golo Kanté,h,751,OpenPlay,2018,LeftFoot,9314,Chelsea,Everton,0,0,2018-11-11 14:15:00,,Aerial,751
250204,74,MissedShots,0.7090000152587891,0.524000015258789,0.015540700405836105,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9314,Chelsea,Everton,0,0,2018-11-11 14:15:00,Álvaro Morata,Pass,751
250680,18,BlockedShot,0.7559999847412109,0.3840000152587891,0.025534700602293015,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9334,Chelsea,Fulham,2,0,2018-12-02 12:00:00,Mateo Kovacic,Pass,751
250852,56,MissedShots,0.7430000305175781,0.41,0.022799599915742874,N&#039;Golo Kanté,a,751,OpenPlay,2018,RightFoot,9339,Wolverhampton Wanderers,Chelsea,2,1,2018-12-05 19:45:00,Eden Hazard,Pass,751
251153,44,Goal,0.8630000305175781,0.4759999847412109,0.10407499969005585,N&#039;Golo Kanté,h,751,OpenPlay,2018,RightFoot,9352,Chelsea,Manchester City,2,0,2018-12-08 17:30:00,Eden Hazard,Pass,751
