goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,76,DC,Salernitana,Verona,1,2,2024-05-20,22673,2023,664048,0,0,0,0,0,0,0,1000
0,2,0.05031200125813484,90,DC,Juventus,Salernitana,1,1,2024-05-12,22660,2023,661387,0,0,0,0,0.05031200125813484,0.568864643573761,0.568864643573761,1000
0,0,0,90,DC,Salernitana,Atalanta,1,2,2024-05-06,22647,2023,659916,0,0,0,0,0,0.06948162615299225,0.06948162615299225,1000
0,1,0.09018414467573166,90,DC,Frosinone,Salernitana,3,0,2024-04-26,22640,2023,656633,0.012418321333825588,0,1,0,0.09018414467573166,0.5130505561828613,0.5006322860717773,1000
0,0,0,90,DC,Salernitana,Fiorentina,0,2,2024-04-21,22631,2023,655687,0,0,0,0,0,0,0,1000
0,1,0.06454212218523026,90,DC,Cagliari,Salernitana,4,2,2024-03-09,22576,2023,646453,0,0,0,0,0.06454212218523026,0.26529350876808167,0.26529350876808167,1000
0,1,0.0637168139219284,90,DC,Napoli,Salernitana,2,1,2024-01-13,22501,2023,634663,0,0,0,0,0.0637168139219284,0.0637168139219284,0,1000
0,0,0,90,DC,Salernitana,Juventus,1,2,2024-01-07,22492,2023,634376,0.0747218206524849,0,1,0,0,0.6028168797492981,0.6028168797492981,1000
0,0,0,90,DC,Verona,Salernitana,0,1,2023-12-30,22479,2023,633626,0,0,0,0,0,0,0,1000
1,2,0.08623722195625305,90,DC,Salernitana,AC Milan,2,2,2023-12-22,22473,2023,632396,0,0,0,1,0.08623722195625305,0.03733787313103676,0,1000
0,0,0,90,DC,Fiorentina,Salernitana,3,0,2023-12-03,22435,2023,627400,0,0,0,0,0,0.0509893000125885,0.0509893000125885,1000
0,0,0,25,Sub,Salernitana,Lazio,2,1,2023-11-25,22431,2023,624634,0,0,0,0,0,0,0,1000
0,0,0,90,DC,Sassuolo,Salernitana,2,2,2023-11-10,22423,2023,622794,0.03586534783244133,0,1,0,0,0.6669913530349731,0.6311259865760803,1000
0,0,0,69,DC,Salernitana,Napoli,0,2,2023-11-04,22413,2023,621277,0,0,0,0,0,0.02661157213151455,0.02661157213151455,1000
0,0,0,84,DC,Salernitana,Cagliari,2,2,2023-10-22,22388,2023,618715,0,0,0,0,0,0.12215138226747513,0.12215138226747513,1000
0,1,0.25322043895721436,19,Sub,Salernitana,Torino,0,3,2023-09-18,22343,2023,611561,0,0,0,0,0.25322043895721436,0.038531363010406494,0.038531363010406494,1000
0,0,0,90,DC,Roma,Salernitana,2,2,2023-08-20,22309,2023,605974,0,0,0,0,0,0.34630462527275085,0.34630462527275085,1000
0,0,0,5,Sub,Spezia,Salernitana,1,1,2023-04-02,18856,2022,585475,0,0,0,0,0,0,0,1000
0,0,0,1,Sub,Salernitana,Bologna,2,2,2023-03-18,18847,2022,583238,0,0,0,0,0,0,0,1000
0,1,0.032543301582336426,75,DC,Atalanta,Salernitana,8,2,2023-01-15,18752,2022,569644,0.016880400478839874,0,1,0,0.032543301582336426,0.07207469642162323,0.055194299668073654,1000
0,0,0,90,DC,Salernitana,Torino,1,1,2023-01-08,18749,2022,567820,0,0,0,0,0,0,0,1000
0,0,0,90,DC,Salernitana,AC Milan,1,2,2023-01-04,18737,2022,567136,0,0,0,0,0,0.07218050211668015,0.07218050211668015,1000
0,0,0,90,DC,Salernitana,Cremonese,2,2,2022-11-05,18709,2022,561600,0,0,0,0,0,0.13492099940776825,0.13492099940776825,1000
1,1,0.04660499840974808,90,DC,Lazio,Salernitana,1,3,2022-10-30,18696,2022,561096,0.01241269987076521,0,1,1,0.04660499840974808,0.18371599912643433,0.17130300402641296,1000
0,1,0.12165600061416626,90,DC,Salernitana,Spezia,1,0,2022-10-22,18689,2022,558016,0,0,0,0,0.12165600061416626,0.21562999486923218,0.21562999486923218,1000
0,0,0,90,DC,Juventus,Salernitana,2,2,2022-09-11,18636,2022,550037,0,0,0,0,0,0.05810220167040825,0.05810220167040825,1000
0,1,0.020954199135303497,90,DC,Salernitana,Empoli,2,2,2022-09-05,18630,2022,548394,0,0,0,0,0.020954199135303497,0.014950900338590145,0.014950900338590145,1000
0,2,0.038818199187517166,90,DC,Bologna,Salernitana,1,1,2022-09-01,18621,2022,546657,0.044776801019907,0,1,0,0.038818199187517166,0.044776801019907,0,1000
0,1,0.04248809814453125,90,DC,Salernitana,Sampdoria,4,0,2022-08-28,18608,2022,545480,0,0,0,0,0.04248809814453125,0.7285919785499573,0.7285919785499573,1000
0,2,0.3681910037994385,90,DC,Udinese,Salernitana,0,0,2022-08-20,18593,2022,542625,0,0,0,0,0.3681910037994385,0.08857789635658264,0.08857789635658264,1000
0,2,0.10307899862527847,90,DC,Salernitana,Roma,0,1,2022-08-14,18589,2022,541656,0,0,0,0,0.10307899862527847,0.09303420037031174,0.013745799660682678,1000
0,3,0.4504140019416809,90,DC,Salernitana,Udinese,0,4,2022-05-22,17131,2021,538160,0.023231999948620796,0,1,0,0.4504140019416809,0.8537139892578125,0.830482006072998,1000
0,0,0,90,DC,Empoli,Salernitana,1,1,2022-05-14,17118,2021,535144,0.043837301433086395,0,1,0,0,0.14911499619483948,0.10527700185775757,1000
