goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,1,0.01411409955471754,28,Sub,Arsenal,West Bromwich Albion,4,1,2015-05-24,4433,2014,24905,0.037724800407886505,0,1,0,0.01411409955471754,0.12167099863290787,0.12167099863290787,4389
0,0,0,1,Sub,West Bromwich Albion,Chelsea,3,0,2015-05-18,4428,2014,24452,0,0,0,0,0,0,0,4389
0,0,0,12,Sub,Manchester United,West Bromwich Albion,0,1,2015-05-02,4405,2014,24577,0,0,0,0,0,0,0,4389
0,0,0,8,Sub,West Bromwich Albion,Liverpool,0,0,2015-04-25,4471,2014,23240,0,0,0,0,0,0,0,4389
0,0,0,1,Sub,Crystal Palace,West Bromwich Albion,0,2,2015-04-18,4462,2014,23198,0,0,0,0,0,0,0,4389
0,0,0,69,DR,West Bromwich Albion,Queens Park Rangers,1,4,2015-04-04,4445,2014,25700,0.10731899738311768,0,1,0,0,0.5665519833564758,0.5665519833564758,4389
0,0,0,90,MC,Manchester City,West Bromwich Albion,3,0,2015-03-21,4503,2014,24817,0,0,0,0,0,0,0,4389
0,0,0,1,Sub,West Bromwich Albion,Stoke,1,0,2015-03-14,4496,2014,23929,0,0,0,0,0,0,0,4389
0,0,0,1,Sub,Aston Villa,West Bromwich Albion,2,1,2015-03-03,4482,2014,27149,0,0,0,0,0,0,0,4389
0,0,0,1,Sub,West Bromwich Albion,Southampton,1,0,2015-02-28,4546,2014,26917,0,0,0,0,0,0,0,4389
0,0,0,15,Sub,Sunderland,West Bromwich Albion,0,0,2015-02-21,4538,2014,27396,0,0,0,0,0,0,0,4389
0,0,0,48,DL,Burnley,West Bromwich Albion,2,2,2015-02-08,4522,2014,27166,0,0,0,0,0,0,0,4389
0,0,0,90,DL,Everton,West Bromwich Albion,0,0,2015-01-19,4580,2014,21497,0,0,0,0,0,0.08834909647703171,0.08834909647703171,4389
0,0,0,90,DL,West Bromwich Albion,Hull,1,0,2015-01-10,4563,2014,21161,0.016612300649285316,0,1,0,0,0,0,4389
0,2,0.08575490117073059,90,DL,West Ham,West Bromwich Albion,1,1,2015-01-01,4556,2014,22998,0,0,0,0,0.08575490117073059,0.7743359804153442,0.6885809898376465,4389
0,0,0,90,DL,Stoke,West Bromwich Albion,2,0,2014-12-28,4646,2014,21905,0,0,0,0,0,0.01235789991915226,0.01235789991915226,4389
0,1,0.028869999572634697,86,DL,West Bromwich Albion,West Ham,1,2,2014-12-02,4594,2014,22298,0.10819000005722046,0,2,0,0.028869999572634697,0.24624699354171753,0.2001419961452484,4389
0,0,0,70,DL,Chelsea,West Bromwich Albion,2,0,2014-11-22,4674,2014,19031,0,0,0,0,0,0,0,4389
0,0,0,11,Sub,West Bromwich Albion,Sunderland,2,2,2014-08-16,4753,2014,17256,0,0,0,0,0,0,0,4389
