goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Newcastle United,Tottenham,5,1,2016-05-15,454,2015,57747,0,0,0,0,0,0,0,765
0,0,0,48,DC,Southampton,Newcastle United,3,1,2016-04-09,396,2015,67038,0,0,0,0,0,0,0,765
0,0,0,90,DC,Norwich,Newcastle United,3,2,2016-04-02,387,2015,66157,0,0,0,0,0,0.27706199884414673,0.27706199884414673,765
0,0,0,90,DC,Leicester,Newcastle United,1,0,2016-03-14,373,2015,67175,0,0,0,0,0,0,0,765
0,1,0.08394379913806915,90,DC,Newcastle United,Bournemouth,1,3,2016-03-05,365,2015,66170,0,0,0,0,0.08394379913806915,0.42409899830818176,0.3401550054550171,765
0,0,0,90,DC,Stoke,Newcastle United,1,0,2016-03-02,356,2015,65628,0,0,0,0,0,0,0,765
0,0,0,90,DC,Chelsea,Newcastle United,5,1,2016-02-13,337,2015,60868,0,0,0,0,0,0.07955329865217209,0.07955329865217209,765
0,0,0,90,DC,Newcastle United,West Bromwich Albion,1,0,2016-02-06,322,2015,58655,0.11183899641036987,0,2,0,0,0.9610829949378967,0.8492439985275269,765
0,0,0,90,DC,Manchester United,Newcastle United,0,0,2015-08-22,101,2015,62823,0,0,0,0,0,0.014132900163531303,0.014132900163531303,765
0,0,0,42,Sub,Swansea,Newcastle United,2,0,2015-08-15,94,2015,57550,0,0,0,0,0,0,0,765
1,1,0.12909400463104248,64,DC,Newcastle United,Burnley,3,3,2015-01-01,4553,2014,22656,0,0,0,1,0.12909400463104248,0.053189799189567566,0.053189799189567566,765
0,1,0.09338650107383728,90,DC,Manchester United,Newcastle United,3,1,2014-12-26,4636,2014,20705,0,0,0,0,0.09338650107383728,0,0,765
0,0,0,90,DC,Newcastle United,Sunderland,0,1,2014-12-21,4626,2014,21946,0,0,0,0,0,0.45898398756980896,0.45898398756980896,765
0,0,0,82,DC,Newcastle United,Chelsea,2,1,2014-12-06,4599,2014,22955,0,0,0,0,0,0.11202199757099152,0.11202199757099152,765
0,1,0.1012519970536232,43,Sub,Burnley,Newcastle United,1,1,2014-12-02,4589,2014,21776,0,0,0,0,0.1012519970536232,0.1012519970536232,0,765
0,0,0,15,Sub,West Ham,Newcastle United,1,0,2014-11-29,4680,2014,21560,0,0,0,0,0,0,0,765
0,0,0,90,DC,Newcastle United,Liverpool,1,0,2014-11-01,4649,2014,18881,0,0,0,0,0,0,0,765
0,0,0,90,DC,Tottenham,Newcastle United,1,2,2014-10-26,4715,2014,19086,0,0,0,0,0,0.06324800103902817,0.06324800103902817,765
0,2,0.09989500045776367,90,DC,Newcastle United,Leicester,1,0,2014-10-18,4704,2014,19265,0,0,0,0,0.09989500045776367,0.01917489990592003,0.01917489990592003,765
0,0,0,1,Sub,Aston Villa,Newcastle United,0,0,2014-08-23,4759,2014,17326,0,0,0,0,0,0,0,765
