goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Chelsea,Newcastle United,5,1,2016-02-13,337,2015,60867,0,0,0,0,0,0.03745710104703903,0.03745710104703903,941
0,0,0,90,DC,Newcastle United,West Bromwich Albion,1,0,2016-02-06,322,2015,58654,0,0,0,0,0,0.5265849828720093,0.5265849828720093,941
0,0,0,90,DC,Everton,Newcastle United,3,0,2016-02-03,319,2015,61387,0,0,0,0,0,0,0,941
0,0,0,89,DC,Watford,Newcastle United,2,1,2016-01-23,307,2015,58144,0,0,0,0,0,0,0,941
0,0,0,90,DC,Newcastle United,West Ham,2,1,2016-01-16,293,2015,58021,0.09673859924077988,0,1,0,0,0.7355849742889404,0.6388459801673889,941
0,1,0.010683099739253521,90,DC,Newcastle United,Manchester United,3,3,2016-01-12,281,2015,60523,0.07687400281429291,0,1,0,0.010683099739253521,0.2544800043106079,0.16692200303077698,941
0,1,0.01693129912018776,90,DC,Arsenal,Newcastle United,1,0,2016-01-02,273,2015,60758,0,0,0,0,0.01693129912018776,0.08232700079679489,0.06539569795131683,941
0,0,0,90,DC,West Bromwich Albion,Newcastle United,1,0,2015-12-28,261,2015,60208,0,0,0,0,0,0.0339151993393898,0.0339151993393898,941
0,0,0,90,DC,Newcastle United,Everton,0,1,2015-12-26,259,2015,60827,0,0,0,0,0,0.3883650004863739,0.3883650004863739,941
1,1,0.042336899787187576,90,DC,Newcastle United,Aston Villa,1,1,2015-12-19,247,2015,57940,0,0,0,1,0.042336899787187576,0.08738560229539871,0.08738560229539871,941
0,0,0,90,DC,Tottenham,Newcastle United,1,2,2015-12-13,239,2015,61005,0.13505199551582336,0,1,0,0,0,0,941
0,0,0,90,DC,Newcastle United,Liverpool,2,0,2015-12-06,229,2015,60357,0,0,0,0,0,0.3565869927406311,0.3565869927406311,941
0,0,0,90,DC,Crystal Palace,Newcastle United,5,1,2015-11-28,214,2015,61995,0,0,0,0,0,0,0,941
0,1,0.032967399805784225,90,DC,Newcastle United,Leicester,0,3,2015-11-21,205,2015,60138,0,0,0,0,0.032967399805784225,0.061025600880384445,0.061025600880384445,941
0,1,0.41211798787117004,90,DC,Bournemouth,Newcastle United,0,1,2015-11-07,191,2015,60399,0,0,0,0,0.41211798787117004,0.0922916978597641,0.0922916978597641,941
0,2,0.07812409847974777,90,DC,Newcastle United,Stoke,0,0,2015-10-31,184,2015,58187,0,0,0,0,0.07812409847974777,0.07221080362796783,0.07221080362796783,941
0,1,0.13772700726985931,45,DC,Sunderland,Newcastle United,3,0,2015-10-25,177,2015,65462,0,0,0,0,0.13772700726985931,0.07174549996852875,0.07174549996852875,941
0,0,0,90,DC,Newcastle United,Norwich,6,2,2015-10-18,169,2015,65039,0,0,0,0,0,0,0,941
0,0,0,90,DC,Manchester City,Newcastle United,6,1,2015-10-03,154,2015,64832,0,0,0,0,0,0,0,941
0,0,0,90,DC,Newcastle United,Chelsea,2,2,2015-09-26,148,2015,64458,0,0,0,0,0,0.07647260278463364,0.07647260278463364,941
0,0,0,90,DC,Newcastle United,Watford,1,2,2015-09-19,132,2015,64239,0,0,0,0,0,0.17442500591278076,0.17442500591278076,941
0,0,0,90,DC,West Ham,Newcastle United,2,0,2015-09-14,130,2015,64086,0,0,0,0,0,0.3401220142841339,0.3401220142841339,941
0,0,0,90,DC,Newcastle United,Arsenal,0,1,2015-08-29,111,2015,63657,0,0,0,0,0,0,0,941
0,0,0,90,DC,Manchester United,Newcastle United,0,0,2015-08-22,101,2015,62822,0,0,0,0,0,0,0,941
0,0,0,90,DC,Swansea,Newcastle United,2,0,2015-08-15,94,2015,57539,0,0,0,0,0,0,0,941
0,2,0.18332600593566895,90,DC,Newcastle United,Southampton,2,2,2015-08-09,87,2015,57249,0,0,0,0,0.18332600593566895,0.022573400288820267,0.022573400288820267,941
0,1,0.05464769899845123,90,DC,Newcastle United,West Ham,2,0,2015-05-24,4438,2014,26112,0,0,0,0,0.05464769899845123,0.45072901248931885,0.45072901248931885,941
0,2,0.3143860101699829,90,DC,Queens Park Rangers,Newcastle United,2,1,2015-05-16,4420,2014,23354,0,0,0,0,0.3143860101699829,0,0,941
0,0,0,90,DC,Newcastle United,West Bromwich Albion,1,1,2015-05-09,4413,2014,24714,0.07418309897184372,0,1,0,0,0.06632000207901001,0.06632000207901001,941
0,0,0,90,DC,Leicester,Newcastle United,3,0,2015-05-02,4399,2014,24123,0,0,0,0,0,0.021378299221396446,0.021378299221396446,941
0,1,0.08922860026359558,90,DC,Newcastle United,Swansea,2,3,2015-04-25,4470,2014,25785,0,0,0,0,0.08922860026359558,0.3653329908847809,0.27610498666763306,941
0,0,0,90,DC,Newcastle United,Tottenham,1,3,2015-04-19,4467,2014,24302,0,0,0,0,0,0,0,941
0,0,0,60,DC,Everton,Newcastle United,3,0,2015-03-15,4500,2014,25771,0,0,0,0,0,0.04359440132975578,0.04359440132975578,941
0,0,0,90,DC,Newcastle United,Manchester United,0,1,2015-03-04,4487,2014,24247,0.6480110287666321,0,1,0,0,0.39109599590301514,0.39109599590301514,941
0,0,0,90,DC,Newcastle United,Aston Villa,1,0,2015-02-28,4548,2014,26579,0,0,0,0,0,0,0,941
0,0,0,90,DC,Manchester City,Newcastle United,5,0,2015-02-21,4541,2014,27192,0,0,0,0,0,0.026456600055098534,0.026456600055098534,941
0,0,0,90,DC,Crystal Palace,Newcastle United,1,1,2015-02-11,4533,2014,27330,0,0,0,0,0,0,0,941
0,0,0,90,DC,Newcastle United,Stoke,1,1,2015-02-08,4523,2014,26331,0,0,0,0,0,0.12022600322961807,0.12022600322961807,941
0,0,0,90,DC,Hull,Newcastle United,0,3,2015-01-31,4581,2014,26289,0,0,0,0,0,0,0,941
0,0,0,90,DC,Newcastle United,Southampton,1,2,2015-01-17,4577,2014,21807,0,0,0,0,0,0.06840190291404724,0.06840190291404724,941
0,0,0,90,DC,Chelsea,Newcastle United,2,0,2015-01-10,4565,2014,20353,0,0,0,0,0,0.04313569888472557,0.04313569888472557,941
0,0,0,90,DC,Newcastle United,Burnley,3,3,2015-01-01,4553,2014,22655,0,0,0,0,0,0.48752498626708984,0.48752498626708984,941
0,0,0,90,DC,Newcastle United,Everton,3,2,2014-12-28,4647,2014,21563,0,0,0,0,0,0.10919100046157837,0.10919100046157837,941
0,0,0,90,DC,Manchester United,Newcastle United,3,1,2014-12-26,4636,2014,20704,0,0,0,0,0,0.0692778006196022,0.0692778006196022,941
