goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,80,AMC,Alaves,Cadiz,0,1,2022-05-22,17506,2021,538072,0,0,0,0,0,0,0,906
0,0,0,29,Sub,Levante,Alaves,3,1,2022-05-15,17504,2021,536588,0.028883300721645355,0,1,0,0,0.021472999826073647,0.021472999826073647,906
0,1,0.04197840020060539,83,AMC,Alaves,Villarreal,2,1,2022-04-30,17466,2021,530200,0,0,0,0,0.04197840020060539,0.06410949677228928,0.022131100296974182,906
0,1,0.02144329994916916,90,AMC,Mallorca,Alaves,2,1,2022-04-19,17459,2021,527517,0.21152199804782867,0,3,0,0.02144329994916916,0.05534069985151291,0.03389739990234375,906
0,2,0.15271499752998352,39,Sub,Alaves,Rayo Vallecano,1,0,2022-04-16,17446,2021,526463,0.016637399792671204,1,1,0,0.15271499752998352,0.1693519949913025,0,906
0,0,0,16,Sub,Alaves,Sevilla,0,0,2022-03-04,17396,2021,517232,0.08232790231704712,0,2,0,0,0.13908299803733826,0.07721330225467682,906
0,0,0,44,Sub,Real Betis,Alaves,4,0,2022-01-18,17339,2021,508909,0,0,0,0,0,0,0,906
0,0,0,90,MC,Alaves,Athletic Club,0,0,2022-01-09,17326,2021,507410,0.05128350108861923,0,1,0,0,0.1552869975566864,0.10400400310754776,906
0,0,0,27,Sub,Rayo Vallecano,Alaves,2,0,2021-12-18,17315,2021,503538,0,0,0,0,0,0,0,906
0,1,0.018848400563001633,90,MC,Alaves,Getafe,1,1,2021-12-11,17296,2021,501731,0.3281410038471222,0,2,0,0.018848400563001633,0.047463301569223404,0.028614899143576622,906
0,0,0,32,Sub,Granada,Alaves,2,1,2021-12-03,17290,2021,499579,0,0,0,0,0,0.07000820338726044,0.07000820338726044,906
0,0,0,12,Sub,Alaves,Celta Vigo,1,2,2021-11-27,17276,2021,497111,0,0,0,0,0,0.06782080233097076,0.06782080233097076,906
0,0,0,1,Sub,Sevilla,Alaves,2,2,2021-11-20,17273,2021,495840,0,0,0,0,0,0,0,906
0,0,0,27,Sub,Alaves,Levante,2,1,2021-11-06,17256,2021,494181,0,0,0,0,0,0,0,906
0,0,0,4,Sub,Barcelona,Alaves,1,1,2021-10-30,17252,2021,492621,0.025439999997615814,0,1,0,0,0,0,906
0,1,0.021635400131344795,16,Sub,Alaves,Elche,1,0,2021-10-26,17239,2021,491211,0,0,0,0,0.021635400131344795,0.05260780081152916,0.05260780081152916,906
0,1,0.07308480143547058,57,AMC,Cadiz,Alaves,0,2,2021-10-23,17231,2021,490043,0,0,0,0,0.07308480143547058,0.07308480143547058,0,906
0,0,0,1,Sub,Alaves,Real Betis,0,1,2021-10-18,17216,2021,489312,0,0,0,0,0,0,0,906
0,0,0,10,Sub,Athletic Club,Alaves,1,0,2021-10-01,17211,2021,486125,0.022812100127339363,0,1,0,0,0.024676399305462837,0.024676399305462837,906
0,0,0,86,ML,Espanyol,Alaves,1,0,2021-09-22,17193,2021,483802,0.07289359718561172,0,2,0,0,0.01759910024702549,0.01759910024702549,906
0,0,0,25,Sub,Alaves,Osasuna,0,2,2021-09-18,17176,2021,482431,0,0,0,0,0,0,0,906
0,0,0,49,ML,Valencia,Alaves,3,0,2021-08-27,17157,2021,478672,0.007415079977363348,0,1,0,0,0,0,906
0,0,0,79,AMC,Alaves,Mallorca,0,1,2021-08-21,17147,2021,477078,0.15713700652122498,0,4,0,0,0.05857609957456589,0,906
0,1,0.032575398683547974,60,AMC,Alaves,Real Madrid,1,4,2021-08-14,17140,2021,475930,0.11987899988889694,0,1,0,0.032575398683547974,0.22004500031471252,0.06759060174226761,906
0,0,0,11,Sub,Toulouse,Marseille,2,5,2019-05-18,11012,2018,334078,0,0,0,0,0,0.013736000284552574,0.013736000284552574,906
0,1,0.017073899507522583,29,Sub,Saint-Etienne,Toulouse,2,0,2019-04-28,10974,2018,329156,0,0,0,0,0.017073899507522583,0,0,906
0,1,0.0112404003739357,6,Sub,Toulouse,Lille,0,0,2019-04-21,10971,2018,326628,0.08573870360851288,0,1,0,0.0112404003739357,0.09697909653186798,0,906
0,0,0,12,Sub,Montpellier,Toulouse,2,1,2019-04-14,10958,2018,325173,0,0,0,0,0,0,0,906
0,0,0,89,AMC,Toulouse,Nantes,1,0,2019-04-07,10944,2018,323134,0,0,0,0,0,0.6391379833221436,0.6391379833221436,906
