id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
17841,5,SavedShot,0.925,0.5879999923706055,0.028289899230003357,Michael Dawson,a,1744,SetPiece,2014,Head,4705,Arsenal,Hull,2,2,2014-10-18 15:00:00,Tom Huddlestone,Aerial,1744
17960,21,MissedShots,0.905,0.644000015258789,0.028718899935483932,Michael Dawson,a,1744,SetPiece,2014,RightFoot,4683,Manchester United,Hull,3,0,2014-11-29 15:00:00,,Aerial,1744
19601,7,BlockedShot,0.710999984741211,0.34200000762939453,0.010409300215542316,Michael Dawson,a,1744,OpenPlay,2014,RightFoot,4596,Everton,Hull,1,1,2014-12-03 19:45:00,,None,1744
19910,61,BlockedShot,0.8480000305175781,0.5059999847412109,0.029469000175595284,Michael Dawson,h,1744,FromCorner,2014,LeftFoot,4603,Hull,West Bromwich Albion,0,0,2014-12-06 15:00:00,Jake Livermore,Aerial,1744
23259,7,MissedShots,0.9390000152587891,0.5590000152587891,0.12318799644708633,Michael Dawson,h,1744,SetPiece,2014,Head,4581,Hull,Newcastle United,0,3,2015-01-31 12:45:00,Gastón Ramírez,Cross,1744
24018,49,MissedShots,0.9330000305175781,0.58,0.025564299896359444,Michael Dawson,h,1744,FromCorner,2014,Head,4540,Hull,Queens Park Rangers,2,1,2015-02-21 15:00:00,Tom Huddlestone,Aerial,1744
22554,51,BlockedShot,0.8919999694824219,0.4640000152587891,0.020026199519634247,Michael Dawson,a,1744,FromCorner,2014,Head,4444,Swansea,Hull,3,1,2015-04-04 15:00:00,Dame N&#039;Doye,Aerial,1744
20761,8,BlockedShot,0.8830000305175781,0.629000015258789,0.05631139874458313,Michael Dawson,a,1744,FromCorner,2014,RightFoot,4453,Southampton,Hull,2,0,2015-04-11 15:00:00,,None,1744
20697,36,Goal,0.9159999847412109,0.5279999923706055,0.27872198820114136,Michael Dawson,h,1744,FromCorner,2014,Head,4478,Hull,Liverpool,1,0,2015-04-28 19:45:00,Ahmed Elmohamady,Cross,1744
20950,89,MissedShots,0.865999984741211,0.605999984741211,0.008396769873797894,Michael Dawson,h,1744,SetPiece,2014,Head,4408,Hull,Arsenal,1,3,2015-05-04 20:00:00,Tom Huddlestone,Aerial,1744
21261,50,MissedShots,0.9,0.5209999847412109,0.06266230344772339,Michael Dawson,a,1744,FromCorner,2014,Head,4422,Tottenham,Hull,2,0,2015-05-16 15:00:00,Robbie Brady,Cross,1744
22847,10,MissedShots,0.91,0.49,0.08148209750652313,Michael Dawson,h,1744,FromCorner,2014,Head,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,Robbie Brady,Cross,1744
22857,63,MissedShots,0.8959999847412109,0.47099998474121096,0.06705310195684433,Michael Dawson,h,1744,FromCorner,2014,Head,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,Robbie Brady,Cross,1744
22860,74,BlockedShot,0.7580000305175781,0.5529999923706055,0.02150069922208786,Michael Dawson,h,1744,OpenPlay,2014,RightFoot,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,Paul McShane,Pass,1744
22866,91,SavedShot,0.889000015258789,0.615999984741211,0.035069599747657776,Michael Dawson,h,1744,SetPiece,2014,Head,4435,Hull,Manchester United,0,0,2015-05-24 15:00:00,Tom Huddlestone,Chipped,1744
115028,81,OwnGoal,0.06300000190734863,0.4779999923706055,0,Michael Dawson,a,1744,OpenPlay,2016,LeftFoot,2679,Watford,Hull,1,0,2016-10-29 18:00:00,,BallTouch,1744
115578,62,Goal,0.915,0.51,0.11113400012254715,Michael Dawson,h,1744,SetPiece,2016,Head,2694,Hull,Southampton,2,1,2016-11-06 18:15:00,Robert Snodgrass,Cross,1744
115769,78,BlockedShot,0.9690000152587891,0.55,0.13019999861717224,Michael Dawson,a,1744,FromCorner,2016,LeftFoot,2700,Sunderland,Hull,3,0,2016-11-19 19:00:00,,None,1744
115770,80,MissedShots,0.8880000305175781,0.49700000762939456,0.04502980038523674,Michael Dawson,a,1744,FromCorner,2016,Head,2700,Sunderland,Hull,3,0,2016-11-19 19:00:00,Robert Snodgrass,Cross,1744
116304,71,Goal,0.904000015258789,0.45799999237060546,0.08452089875936508,Michael Dawson,h,1744,SetPiece,2016,RightFoot,2708,Hull,West Bromwich Albion,1,1,2016-11-26 19:00:00,Dieumerci Mbokani,None,1744
115743,83,SavedShot,0.8859999847412109,0.64,0.009652139618992805,Michael Dawson,a,1744,FromCorner,2016,Head,3114,Middlesbrough,Hull,1,0,2016-12-06 00:00:00,Tom Huddlestone,Aerial,1744
116327,58,BlockedShot,0.9219999694824219,0.42200000762939455,0.02509089931845665,Michael Dawson,h,1744,FromCorner,2016,Head,3152,Hull,Manchester City,0,3,2016-12-26 21:15:00,,Aerial,1744
117294,5,Goal,0.9269999694824219,0.3920000076293945,0.07357390224933624,Michael Dawson,h,1744,FromCorner,2016,RightFoot,3155,Hull,Everton,2,2,2016-12-31 00:00:00,Curtis Davies,Pass,1744
117317,60,SavedShot,0.9159999847412109,0.6930000305175781,0.030879100784659386,Michael Dawson,h,1744,FromCorner,2016,RightFoot,3155,Hull,Everton,2,2,2016-12-31 00:00:00,Ahmed Elmohamady,Chipped,1744
116973,18,MissedShots,0.8590000152587891,0.435,0.042519401758909225,Michael Dawson,a,1744,FromCorner,2016,LeftFoot,3333,West Bromwich Albion,Hull,3,1,2017-01-02 19:00:00,Robert Snodgrass,Cross,1744
116990,80,SavedShot,0.9459999847412109,0.38299999237060545,0.03071489930152893,Michael Dawson,a,1744,FromCorner,2016,Head,3333,West Bromwich Albion,Hull,3,1,2017-01-02 19:00:00,Robert Snodgrass,Cross,1744
118273,65,MissedShots,0.9630000305175781,0.6780000305175782,0.039342399686574936,Michael Dawson,a,1744,FromCorner,2016,LeftFoot,3359,Chelsea,Hull,2,0,2017-01-22 19:30:00,Abel Hernández,HeadPass,1744
119998,15,BlockedShot,0.8640000152587891,0.43599998474121093,0.06522729992866516,Michael Dawson,a,1744,FromCorner,2016,RightFoot,3457,Manchester City,Hull,3,1,2017-04-08 15:00:00,,None,1744
