id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
592,Ross Barkley,29,1967,2,3.760159914381802,2,2.5696881152689457,51,33,1,0,F M S,Everton,2,2.9989909129217267,8.090891797095537,4.672089383006096,2014
592,Ross Barkley,38,3102,8,8.793569456785917,8,5.907710798084736,95,56,4,0,M S,Everton,6,7.271230440586805,20.876105776056647,11.840945172123611,2015
592,Ross Barkley,36,2922,5,6.935658210888505,8,7.259016836993396,89,84,5,0,F M S,Everton,5,6.935658210888505,16.261969108134508,8.149087453261018,2016
592,Ross Barkley,2,134,0,0.6863798871636391,0,0.07560930028557777,2,2,0,0,M,Chelsea,0,0.6863798871636391,1.0438949763774872,0.3280099928379059,2017
592,Ross Barkley,27,1228,3,3.652173016220331,5,2.515679469332099,40,22,1,0,M S,Chelsea,3,3.652173016220331,10.356788497418165,5.419116818346083,2018
592,Ross Barkley,21,1100,1,2.8449647277593613,4,2.8602421674877405,40,24,0,0,M S,Chelsea,1,2.8449647277593613,10.34183919429779,6.369962956756353,2019
592,Ross Barkley,26,1574,3,3.69993400759995,1,4.319001067429781,39,40,0,0,M S,"Aston Villa,Chelsea",3,3.69993400759995,9.89690613374114,3.7172500621527433,2020
592,Ross Barkley,6,169,1,1.3613629937171936,0,0.6625455059111118,9,8,0,0,M S,Chelsea,1,1.3613629937171936,3.7184800505638123,2.1817568838596344,2021
592,Ross Barkley,32,2627,5,4.483209175989032,4,4.823556295596063,66,43,6,0,M S,Luton,5,4.483209175989032,11.164351560175419,5.912003388628364,2023
592,Ross Barkley,16,494,3,2.039717120118439,1,0.892851353622973,14,8,3,0,M S,Aston Villa,3,2.039717120118439,4.456641010940075,3.061737909913063,2024
592,Ross Barkley,16,494,3,2.039717120118439,1,0.892851353622973,14,8,3,0,M S,Aston Villa,3,2.039717120118439,4.456641010940075,3.061737909913063,2025
