id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction,ref_player_id
299821,81,BlockedShot,0.8969999694824219,0.3240000152587891,0.04790930077433586,Tahith Chong,a,7439,OpenPlay,2018,LeftFoot,9561,Huddersfield,Manchester United,1,1,2019-05-05 13:00:00,,Rebound,7439
299823,87,SavedShot,0.9340000152587891,0.715,0.2458599954843521,Tahith Chong,a,7439,OpenPlay,2018,LeftFoot,9561,Huddersfield,Manchester United,1,1,2019-05-05 13:00:00,Marcus Rashford,Pass,7439
353082,88,MissedShots,0.89,0.33599998474121096,0.07188169658184052,Tahith Chong,h,7439,OpenPlay,2019,LeftFoot,11910,Manchester United,Watford,3,0,2020-02-23 14:00:00,Nemanja Matic,Pass,7439
380548,77,MissedShots,0.7869999694824219,0.575999984741211,0.039886001497507095,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15160,Werder Bremen,Arminia Bielefeld,1,0,2020-10-03 13:30:00,Maximilian Eggestein,Pass,7439
380550,85,BlockedShot,0.835999984741211,0.34,0.06110449880361557,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15160,Werder Bremen,Arminia Bielefeld,1,0,2020-10-03 13:30:00,,Dispossessed,7439
384584,20,MissedShots,0.78,0.38799999237060545,0.019959500059485435,Tahith Chong,a,7439,OpenPlay,2020,LeftFoot,15189,Eintracht Frankfurt,Werder Bremen,1,1,2020-10-31 14:30:00,Marco Friedl,TakeOn,7439
385690,77,SavedShot,0.8959999847412109,0.7730000305175782,0.025616800412535667,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15194,Werder Bremen,FC Cologne,1,1,2020-11-06 19:30:00,Kevin Möhwald,Pass,7439
385694,87,MissedShots,0.8780000305175781,0.6930000305175781,0.04705109819769859,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15194,Werder Bremen,FC Cologne,1,1,2020-11-06 19:30:00,Kevin Möhwald,Pass,7439
385696,92,BlockedShot,0.8640000152587891,0.7130000305175781,0.033879898488521576,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15194,Werder Bremen,FC Cologne,1,1,2020-11-06 19:30:00,Yuya Osako,HeadPass,7439
390814,8,BlockedShot,0.8180000305175781,0.5459999847412109,0.06000230088829994,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15228,Werder Bremen,VfB Stuttgart,1,2,2020-12-06 14:30:00,,Dispossessed,7439
390819,19,BlockedShot,0.764000015258789,0.38799999237060545,0.01790199987590313,Tahith Chong,h,7439,FromCorner,2020,LeftFoot,15228,Werder Bremen,VfB Stuttgart,1,2,2020-12-06 14:30:00,,None,7439
390831,73,MissedShots,0.8540000152587891,0.6809999847412109,0.023412400856614113,Tahith Chong,h,7439,OpenPlay,2020,LeftFoot,15228,Werder Bremen,VfB Stuttgart,1,2,2020-12-06 14:30:00,Ludwig Augustinsson,Cross,7439
534386,7,MissedShots,0.8980000305175782,0.29399999618530276,0.051254257559776306,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,22295,Chelsea,Luton,3,0,2023-08-25 19:00:00,,BallRecovery,7439
535895,13,BlockedShot,0.7340000152587891,0.635,0.01765829510986805,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Marvelous Nakamba,Pass,7439
535906,43,MissedShots,0.9740000152587891,0.5770000076293945,0.4744294285774231,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,21925,Luton,West Ham,1,2,2023-09-01 19:00:00,Reece Burke,Rebound,7439
537665,3,SavedShot,0.899000015258789,0.7030000305175781,0.06920624524354935,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,21939,Fulham,Luton,1,0,2023-09-16 14:00:00,Albert Sambi Lokonga,Pass,7439
542205,78,BlockedShot,0.8519999694824218,0.3029999923706055,0.04123862087726593,Tahith Chong,h,7439,OpenPlay,2023,RightFoot,22289,Luton,Burnley,1,2,2023-10-03 18:30:00,Carlton Morris,Pass,7439
544020,36,SavedShot,0.774000015258789,0.6819999694824219,0.012933317571878433,Tahith Chong,a,7439,SetPiece,2023,LeftFoot,21982,Nottingham Forest,Luton,2,2,2023-10-21 14:00:00,,None,7439
545969,67,BlockedShot,0.86,0.67,0.03616004437208176,Tahith Chong,a,7439,FromCorner,2023,LeftFoot,21987,Aston Villa,Luton,3,1,2023-10-29 14:00:00,Alfie Doughty,Pass,7439
547543,79,Goal,0.9159999847412109,0.5590000152587891,0.5628013014793396,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,21999,Luton,Liverpool,1,1,2023-11-05 16:30:00,Issa Kabore,Pass,7439
548357,63,BlockedShot,0.8719999694824219,0.46799999237060547,0.040844812989234924,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,22012,Manchester United,Luton,1,0,2023-11-11 15:00:00,Ross Barkley,Aerial,7439
551074,86,BlockedShot,0.750999984741211,0.515,0.022525843232870102,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,22027,Brentford,Luton,3,1,2023-12-02 15:00:00,Ross Barkley,Pass,7439
553459,91,MissedShots,0.8669999694824219,0.62,0.060302894562482834,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,22050,Luton,Manchester City,1,2,2023-12-10 14:00:00,,TakeOn,7439
556897,52,BlockedShot,0.8530000305175781,0.5479999923706055,0.043903104960918427,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22089,Luton,Chelsea,2,3,2023-12-30 12:30:00,Alfie Doughty,Cross,7439
560614,93,BlockedShot,0.805,0.5059999847412109,0.029742559418082237,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22107,Luton,Brighton,4,0,2024-01-30 19:45:00,,Rebound,7439
562530,82,MissedShots,0.784000015258789,0.33099998474121095,0.01431021187454462,Tahith Chong,h,7439,SetPiece,2023,LeftFoot,22129,Luton,Sheffield United,1,3,2024-02-10 15:00:00,Alfie Doughty,Cross,7439
564538,13,BlockedShot,0.875,0.639000015258789,0.03776448592543602,Tahith Chong,h,7439,OpenPlay,2023,RightFoot,22139,Luton,Manchester United,1,2,2024-02-18 16:30:00,Alfie Doughty,Cross,7439
564551,54,BlockedShot,0.78,0.610999984741211,0.02785634435713291,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22139,Luton,Manchester United,1,2,2024-02-18 16:30:00,Teden Mengi,Pass,7439
564559,64,BlockedShot,0.8669999694824219,0.605,0.061469126492738724,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22139,Luton,Manchester United,1,2,2024-02-18 16:30:00,Ross Barkley,BallTouch,7439
564842,11,SavedShot,0.9230000305175782,0.6969999694824218,0.047699905931949615,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,22151,Liverpool,Luton,4,1,2024-02-21 15:00:00,Cauley Woodrow,Pass,7439
566813,45,BlockedShot,0.9009999847412109,0.36700000762939455,0.0849340632557869,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22159,Luton,Aston Villa,2,3,2024-03-02 17:30:00,Jordan Clark,Pass,7439
566823,65,Goal,0.9730000305175781,0.5279999923706055,0.7891590595245361,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,22159,Luton,Aston Villa,2,3,2024-03-02 17:30:00,Reece Burke,Rebound,7439
569066,8,Goal,0.9540000152587891,0.514000015258789,0.6030497550964355,Tahith Chong,a,7439,OpenPlay,2023,Head,25861,Bournemouth,Luton,4,3,2024-03-13 19:30:00,Jordan Clark,Cross,7439
569438,39,BlockedShot,0.7559999847412109,0.6709999847412109,0.015118892304599285,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22181,Luton,Nottingham Forest,1,1,2024-03-16 15:00:00,Pelly Ruddock Mpanzu,Tackle,7439
569444,56,BlockedShot,0.9019999694824219,0.6220000076293946,0.015325261279940605,Tahith Chong,h,7439,SetPiece,2023,Head,22181,Luton,Nottingham Forest,1,1,2024-03-16 15:00:00,,Aerial,7439
570803,2,Goal,0.8819999694824219,0.615,0.09459588676691055,Tahith Chong,a,7439,OpenPlay,2023,LeftFoot,22194,Tottenham,Luton,2,1,2024-03-30 15:00:00,Ross Barkley,Pass,7439
572443,18,MissedShots,0.8430000305175781,0.4879999923706055,0.05669162794947624,Tahith Chong,h,7439,OpenPlay,2023,RightFoot,22210,Luton,Bournemouth,2,1,2024-04-06 14:00:00,Andros Townsend,Cross,7439
572445,39,MissedShots,0.82,0.63,0.02848784253001213,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,22210,Luton,Bournemouth,2,1,2024-04-06 14:00:00,,None,7439
574989,25,MissedShots,0.909000015258789,0.6869999694824219,0.04681513085961342,Tahith Chong,h,7439,FromCorner,2023,LeftFoot,22230,Luton,Brentford,1,5,2024-04-20 14:00:00,Jordan Clark,Pass,7439
574991,33,BlockedShot,0.860999984741211,0.42700000762939455,0.060887280851602554,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22230,Luton,Brentford,1,5,2024-04-20 14:00:00,Issa Kabore,Cross,7439
578135,4,MissedShots,0.905,0.7440000152587891,0.0367877371609211,Tahith Chong,h,7439,OpenPlay,2023,LeftFoot,22252,Luton,Everton,1,1,2024-05-03 19:00:00,Alfie Doughty,Chipped,7439
582001,80,BlockedShot,0.8040000152587891,0.565,0.03523086756467819,Tahith Chong,h,7439,SetPiece,2023,LeftFoot,22272,Luton,Fulham,2,4,2024-05-19 15:00:00,,None,7439
