id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
900,Adama Traoré,10,167,0,0.1319373995065689,1,0.08419380336999893,2,1,1,0,S,Aston Villa,0,0.1319373995065689,0.3410761021077633,0.12494489923119545,2015
900,Adama Traoré,27,1530,0,0.9504906889051199,1,1.4442803133279085,11,18,1,0,F M S,Middlesbrough,0,0.9504906889051199,3.7237889785319567,1.45962736569345,2016
900,Adama Traoré,29,879,1,1.2554874997586012,1,2.204887358471751,19,17,1,0,D F M S,Wolverhampton Wanderers,1,1.2554874997586012,5.700921185314655,2.4375135116279125,2018
900,Adama Traoré,37,2596,4,3.707336662337184,9,7.5510333199054,43,49,1,0,D F M S,Wolverhampton Wanderers,4,3.707336662337184,15.272289365530014,5.655399796552956,2019
900,Adama Traoré,37,2630,2,2.0761523256078362,2,5.27167169097811,43,55,4,0,D F M S,Wolverhampton Wanderers,2,2.0761523256078362,9.475093208253384,3.0063984766602516,2020
900,Adama Traoré,20,1047,1,2.8342398293316364,0,1.3370988294482231,23,18,0,0,F M S,Wolverhampton Wanderers,1,2.8342398293316364,4.757490999996662,0.907689617946744,2021
900,Adama Traoré,34,1452,2,1.420078607276082,1,3.1472194120287895,19,23,2,0,F M S,Wolverhampton Wanderers,2,1.420078607276082,6.109330745413899,1.6365119582042098,2022
900,Adama Traoré,17,310,2,1.4920614697039127,3,0.7020887192338705,11,7,2,0,M S,Fulham,2,1.4920614697039127,1.841224255040288,0.19511876441538334,2023
900,Adama Traoré,22,1037,2,4.959575071930885,3,4.397341147065163,27,27,2,0,F M S,Fulham,2,4.959575071930885,11.531375385820866,2.712348647415638,2024
900,Adama Traoré,22,1037,2,4.959575071930885,3,4.397341147065163,27,27,2,0,F M S,Fulham,2,4.959575071930885,11.531375385820866,2.712348647415638,2025
