id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
833,Virgil van Dijk,34,3060,3,3.2997162602841854,0,1.340610295534134,29,9,2,0,D,Southampton,3,3.2997162602841854,5.700623968616128,5.42185575235635,2015
833,Virgil van Dijk,21,1857,1,1.365999385714531,0,0.47590709663927555,17,6,3,1,D,Southampton,1,1.365999385714531,4.357291301712394,4.199445506557822,2016
833,Virgil van Dijk,26,2252,0,1.944554379209876,0,2.3220893125981092,27,8,1,0,D S,"Liverpool,Southampton",0,1.944554379209876,8.607592700980604,8.219632416032255,2017
833,Virgil van Dijk,38,3388,4,3.510544218122959,2,1.265912395901978,31,7,1,0,D,Liverpool,4,3.510544218122959,17.472347408533096,16.65699201822281,2018
833,Virgil van Dijk,38,3420,5,2.957815634086728,1,1.133435733616352,31,7,1,0,D,Liverpool,5,2.957815634086728,15.309702783823013,14.673713820055127,2019
833,Virgil van Dijk,5,370,1,0.5533829927444458,0,0,4,0,1,0,D,Liverpool,1,0.5533829927444458,1.4095935374498367,1.2884335070848465,2020
833,Virgil van Dijk,34,3060,3,2.1695868838578463,1,1.5573332104831934,35,9,3,0,D,Liverpool,3,2.1695868838578463,16.267572289332747,16.187643237411976,2021
833,Virgil van Dijk,32,2839,3,3.122492080554366,1,1.1658173147588968,30,7,3,0,D,Liverpool,3,3.122492080554366,14.182128950953484,14.01483904197812,2022
833,Virgil van Dijk,36,3177,2,3.299967482686043,2,1.8630620841868222,45,11,3,1,D,Liverpool,2,3.299967482686043,18.085036668926477,17.597938928753138,2023
833,Virgil van Dijk,22,1980,1,1.9501329716295004,1,0.5785162104293704,17,8,1,0,D,Liverpool,1,1.9501329716295004,13.772265300154686,13.14229816198349,2024
833,Virgil van Dijk,22,1980,1,1.9501329716295004,1,0.5785162104293704,17,8,1,0,D,Liverpool,1,1.9501329716295004,13.772265300154686,13.14229816198349,2025
