goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Las Palmas,Osasuna,1,1,2025-01-24,27185,2024,701160,0,0,0,0,0,0.0341535247862339,0.0341535247862339,10757
0,0,0,90,DC,Real Madrid,Las Palmas,4,1,2025-01-19,27180,2024,700676,0,0,0,0,0,0.6780365705490112,0.6780365705490112,10757
0,0,0,90,DC,Las Palmas,Getafe,1,2,2025-01-12,27170,2024,698535,0,0,0,0,0,0.15370024740695953,0.15370024740695953,10757
0,0,0,90,DC,Las Palmas,Espanyol,1,0,2024-12-22,27152,2024,695936,0,0,0,0,0,0,0,10757
0,0,0,90,DC,Real Sociedad,Las Palmas,0,0,2024-12-15,27151,2024,694576,0,0,0,0,0,0.2411055564880371,0.2411055564880371,10757
0,0,0,90,DC,Las Palmas,Real Valladolid,2,1,2024-12-07,27138,2024,691882,0,0,0,0,0,0.10616849362850189,0.10616849362850189,10757
0,1,0.4182053208351135,90,DC,Barcelona,Las Palmas,1,2,2024-11-30,27122,2024,689758,0,0,0,0,0.4182053208351135,0.032486021518707275,0.032486021518707275,10757
0,1,0.06800834834575653,90,DC,Las Palmas,Mallorca,2,3,2024-11-23,27115,2024,688638,0,0,0,0,0.06800834834575653,0.09861822426319122,0.03060988150537014,10757
0,2,0.42032909393310547,90,DC,Rayo Vallecano,Las Palmas,1,3,2024-11-08,27110,2024,686311,0.0596078522503376,0,1,0,0.42032909393310547,0.3525838851928711,0,10757
0,0,0,90,DC,Atletico Madrid,Las Palmas,2,0,2024-11-03,27093,2024,685500,0,0,0,0,0,0.03290437534451485,0.03290437534451485,10757
0,0,0,90,DC,Las Palmas,Girona,1,0,2024-10-26,27087,2024,683177,0,0,0,0,0,0.18967829644680023,0.18967829644680023,10757
0,0,0,90,DC,Valencia,Las Palmas,2,3,2024-10-21,27081,2024,682484,0,0,0,0,0,0.5024980902671814,0.5024980902671814,10757
0,0,0,80,DC,Las Palmas,Athletic Club,2,3,2024-09-15,27027,2024,674741,0,0,0,0,0,0,0,10757
0,0,0,90,DC,Alaves,Las Palmas,2,0,2024-09-01,27017,2024,672599,0,0,0,0,0,0.12885546684265137,0.12885546684265137,10757
0,0,0,90,DC,Las Palmas,Real Madrid,1,1,2024-08-29,27011,2024,669607,0,0,0,0,0,0.6194321513175964,0.6194321513175964,10757
0,1,0.020146576687693596,90,DC,Leganes,Las Palmas,2,1,2024-08-25,26999,2024,669120,0,0,0,0,0.020146576687693596,0,0,10757
0,0,0,20,Sub,Las Palmas,Sevilla,2,2,2024-08-16,26985,2024,666214,0,0,0,0,0,0,0,10757
0,1,0.0644860491156578,90,DC,Nottingham Forest,Burnley,1,1,2023-09-18,21944,2023,611585,0.038559690117836,0,1,0,0.0644860491156578,0.21936453878879547,0.18080484867095947,10757
0,0,0,90,DC,Chelsea,Nottingham Forest,0,1,2023-09-02,21930,2023,608755,0.15188269317150116,0,2,0,0,0.06613904982805252,0,10757
0,0,0,60,DC,Manchester United,Nottingham Forest,3,2,2023-08-26,22300,2023,606964,0,0,0,0,0,0,0,10757
0,1,0.10559770464897156,90,DC,Nottingham Forest,Sheffield United,2,1,2023-08-18,22285,2023,604775,0,0,0,0,0.10559770464897156,0,0,10757
0,0,0,90,DC,Arsenal,Nottingham Forest,2,1,2023-08-12,22276,2023,603712,0,0,0,0,0,0,0,10757
0,0,0,29,DC,Liverpool,Nottingham Forest,3,2,2023-04-22,18519,2022,590126,0,0,0,0,0,0,0,10757
0,0,0,83,DC,Nottingham Forest,Manchester United,0,2,2023-04-16,18507,2022,589286,0.3877359926700592,0,1,0,0,0.4139130115509033,0.026177499443292618,10757
0,0,0,6,DC,Fulham,Nottingham Forest,2,0,2023-02-11,18425,2022,574888,0,0,0,0,0,0,0,10757
0,0,0,90,DC,Nottingham Forest,Leeds,1,0,2023-02-05,18419,2022,573829,0,0,0,0,0,0,0,10757
0,0,0,10,Sub,Bournemouth,Nottingham Forest,1,1,2023-01-21,18403,2022,570258,0,0,0,0,0,0.06834100186824799,0.06834100186824799,10757
0,0,0,90,DC,Nottingham Forest,Leicester,2,0,2023-01-14,18399,2022,568778,0,0,0,0,0,0.124099001288414,0.124099001288414,10757
0,0,0,90,DC,Nottingham Forest,Brentford,2,2,2022-11-05,18347,2022,561913,0,0,0,0,0,0.41420701146125793,0.41420701146125793,10757
0,0,0,90,DC,Arsenal,Nottingham Forest,5,0,2022-10-30,18332,2022,560765,0.01918330043554306,0,1,0,0,0.01918330043554306,0,10757
