goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,DC,Queens Park Rangers,Tottenham,1,2,2015-03-07,4492,2014,26688,0,0,0,0,0,0,0,4429
0,0,0,90,DC,Hull,Queens Park Rangers,2,1,2015-02-21,4540,2014,27086,0,0,0,0,0,0,0,4429
0,0,0,90,DC,Sunderland,Queens Park Rangers,0,2,2015-02-10,4526,2014,26539,0,0,0,0,0,0.24706999957561493,0.24706999957561493,4429
0,0,0,90,DC,Arsenal,Queens Park Rangers,2,1,2014-12-26,4638,2014,22613,0,0,0,0,0,0.06422709673643112,0.06422709673643112,4429
0,0,0,90,DC,West Ham,Queens Park Rangers,2,0,2014-10-05,4698,2014,20541,0,0,0,0,0,0.43190500140190125,0.43190500140190125,4429
0,0,0,90,DC,Southampton,Queens Park Rangers,2,1,2014-09-27,4741,2014,18589,0,0,0,0,0,0.035754598677158356,0.035754598677158356,4429
0,0,0,90,DC,Queens Park Rangers,Stoke,2,2,2014-09-20,4729,2014,18303,0,0,0,0,0,0.03679800033569336,0.03679800033569336,4429
0,0,0,90,DC,Manchester United,Queens Park Rangers,4,0,2014-09-14,4727,2014,18010,0,0,0,0,0,0.3094100058078766,0.3094100058078766,4429
0,0,0,90,DC,Queens Park Rangers,Sunderland,1,0,2014-08-30,4772,2014,17746,0,0,0,0,0,0.12238600105047226,0.12238600105047226,4429
0,0,0,90,DC,Tottenham,Queens Park Rangers,4,0,2014-08-24,4766,2014,17566,0,0,0,0,0,0,0,4429
0,0,0,90,DC,Queens Park Rangers,Hull,0,1,2014-08-16,4751,2014,17191,0,0,0,0,0,0.017061099410057068,0.017061099410057068,4429
