id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
1726,Abdoulaye Doucouré,20,1349,1,1.8816117206588387,0,0.4213321041315794,22,11,4,0,M S,Watford,1,1.8816117206588387,3.5858634542673826,2.1493301168084145,2016
1726,Abdoulaye Doucouré,37,3326,7,3.106084388680756,3,2.39364858251065,46,40,10,0,M,Watford,7,3.106084388680756,11.492400337010622,7.354975925758481,2017
1726,Abdoulaye Doucouré,35,3062,5,6.849446702748537,6,5.389014532789588,51,38,7,0,M S,Watford,5,6.849446702748537,16.31139224395156,6.468338971957564,2018
1726,Abdoulaye Doucouré,37,3189,4,5.280910023488104,2,4.084617944434285,61,38,8,0,M S,Watford,4,5.280910023488104,13.54045701213181,7.193621378391981,2019
1726,Abdoulaye Doucouré,29,2468,2,2.369523380883038,3,2.388998680282384,18,21,6,0,M,Everton,2,2.369523380883038,10.453213196247816,6.824094897136092,2020
1726,Abdoulaye Doucouré,30,2540,2,2.653875366784632,4,2.418744313530624,34,20,6,0,M S,Everton,2,2.653875366784632,8.230574828572571,3.837187174707651,2021
1726,Abdoulaye Doucouré,25,1519,5,3.2140165455639362,2,2.4725133273750544,20,22,6,1,M S,Everton,5,3.2140165455639362,5.765182003378868,1.7658195812255144,2022
1726,Abdoulaye Doucouré,32,2678,7,10.20444649644196,1,2.55271128565073,47,33,7,0,M,Everton,7,10.20444649644196,13.33745107613504,5.22493714094162,2023
1726,Abdoulaye Doucouré,20,1624,0,0.747190410271287,0,0.7315683369524777,11,16,2,0,M S,Everton,0,0.747190410271287,2.927052039653063,1.8832990229129791,2024
1726,Abdoulaye Doucouré,20,1624,0,0.747190410271287,0,0.7315683369524777,11,16,2,0,M S,Everton,0,0.747190410271287,2.927052039653063,1.8832990229129791,2025
