id,isResult,side,h,a,goals,xG,datetime,forecast,result,ref_team_id
26798,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '4', 'a': '1'}","{'h': '1.97986', 'a': '1.53286'}",2025-01-04 15:00:00,"{'w': 0.4823511156829895, 'd': 0.2170768810486224, 'l': 0.30057199976894944}",l,81
26808,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '3', 'a': '2'}","{'h': '0.937322', 'a': '2.83581'}",2025-01-14 19:30:00,"{'w': 0.09604427972412635, 'd': 0.1388602894295088, 'l': 0.7650950953557155}",w,81
26821,True,h,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'h': '0', 'a': '2'}","{'h': '0.221062', 'a': '1.62561'}",2025-01-18 15:00:00,"{'w': 0.046194044854022, 'd': 0.21975585787256227, 'l': 0.7340500970285293}",l,81
26823,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'h': '1', 'a': '1'}","{'h': '0.907851', 'a': '1.67886'}",2025-01-26 16:30:00,"{'w': 0.20255628280832974, 'd': 0.24185109495771295, 'l': 0.5555926218559613}",d,81
26604,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'h': '2', 'a': '0'}","{'h': '1.6283', 'a': '0.575835'}",2024-08-17 14:00:00,"{'w': 0.6310651503633714, 'd': 0.2407430489497424, 'l': 0.12819180043647813}",w,83
26618,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '2'}","{'h': '1.31664', 'a': '1.41399'}",2024-08-24 16:30:00,"{'w': 0.34961315266068343, 'd': 0.2561468578214728, 'l': 0.39423998946719685}",w,83
26622,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '1', 'a': '1'}","{'h': '2.41798', 'a': '1.81748'}",2024-08-31 11:30:00,"{'w': 0.5148873673155212, 'd': 0.1933177949910386, 'l': 0.29179479135818964}",d,83
26640,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.792595', 'a': '1.1209'}",2024-09-15 13:00:00,"{'w': 0.2575156706560777, 'd': 0.31081964089559333, 'l': 0.43166468844683353}",w,83
26651,True,a,"{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '2'}","{'h': '2.75588', 'a': '1.28411'}",2024-09-22 15:30:00,"{'w': 0.6829425244008924, 'd': 0.16217480965968428, 'l': 0.1548824306493554}",d,83
26655,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '4', 'a': '2'}","{'h': '6.05305', 'a': '0.337909'}",2024-09-28 14:00:00,"{'w': 0.9895836720172784, 'd': 0.007313518220443623, 'l': 0.0015799950226657513}",w,83
26666,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'h': '3', 'a': '1'}","{'h': '3.25165', 'a': '1.27313'}",2024-10-05 14:00:00,"{'w': 0.7573212437938077, 'd': 0.13004357943508568, 'l': 0.11263339853850568}",w,83
26680,True,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '0'}","{'h': '2.18419', 'a': '0.740758'}",2024-10-19 16:30:00,"{'w': 0.704631878917367, 'd': 0.1826173654618793, 'l': 0.11275074339140241}",l,83
26691,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '1.0883', 'a': '1.35346'}",2024-10-27 16:30:00,"{'w': 0.300938818642172, 'd': 0.270839650168996, 'l': 0.42822153116763945}",d,83
26694,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '0'}","{'h': '0.859715', 'a': '0.911305'}",2024-11-02 12:30:00,"{'w': 0.3198251200350325, 'd': 0.33197225378543604, 'l': 0.3482026261794154}",l,83
26705,True,a,"{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.24067', 'a': '1.9605'}",2024-11-10 16:30:00,"{'w': 0.23970533409595224, 'd': 0.21897195337030073, 'l': 0.5413227095501384}",d,83
26714,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '3', 'a': '0'}","{'h': '1.66016', 'a': '0.403136'}",2024-11-23 15:00:00,"{'w': 0.6876091846802636, 'd': 0.2273837578499927, 'l': 0.08500705714466111}",w,83
26730,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '2', 'a': '5'}","{'h': '1.23539', 'a': '3.99935'}",2024-11-30 17:30:00,"{'w': 0.06668456470006635, 'd': 0.08878882521892346, 'l': 0.8445067149758662}",w,83
26733,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '0'}","{'h': '2.96684', 'a': '0.256083'}",2024-12-04 20:15:00,"{'w': 0.9072216462842881, 'd': 0.07636405871623149, 'l': 0.01641370987740188}",w,83
26749,True,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '0.150988', 'a': '2.4333'}",2024-12-08 14:00:00,"{'w': 0.014636389567109272, 'd': 0.10582241370813032, 'l': 0.8795411476877028}",d,83
26755,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'h': '0', 'a': '0'}","{'h': '1.30865', 'a': '0.132166'}",2024-12-14 15:00:00,"{'w': 0.6841543535003092, 'd': 0.27948473878011415, 'l': 0.036360907706859784}",d,83
26765,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '5'}","{'h': '1.6052', 'a': '3.05434'}",2024-12-21 17:30:00,"{'w': 0.17691978076356313, 'd': 0.15546827517600748, 'l': 0.667611109347255}",w,83
26773,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '1', 'a': '0'}","{'h': '2.16462', 'a': '0.0783327'}",2024-12-27 20:15:00,"{'w': 0.8656867485556724, 'd': 0.12492002938178337, 'l': 0.00939321118154161}",w,83
26783,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '3'}","{'h': '0.272604', 'a': '1.99848'}",2025-01-01 17:30:00,"{'w': 0.04153095603218232, 'd': 0.16756021041181635, 'l': 0.7909088297232556}",w,83
26794,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '1', 'a': '1'}","{'h': '1.76513', 'a': '1.81142'}",2025-01-04 17:30:00,"{'w': 0.3805569549178405, 'd': 0.22008620967957251, 'l': 0.39935683361864843}",d,83
26802,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '2', 'a': '1'}","{'h': '2.25501', 'a': '0.777071'}",2025-01-15 20:00:00,"{'w': 0.7087201746281317, 'd': 0.17776838082904428, 'l': 0.11351142606277266}",w,83
26812,True,h,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '2'}","{'h': '1.64458', 'a': '1.20602'}",2025-01-18 17:30:00,"{'w': 0.4761386254501924, 'd': 0.2435355179587333, 'l': 0.2803258563006307}",d,83
26831,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'h': '0', 'a': '1'}","{'h': '0.514724', 'a': '0.887358'}",2025-01-25 15:00:00,"{'w': 0.20287113914575128, 'd': 0.3719861301606141, 'l': 0.4251427306935789}",w,83
26603,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '0.342601', 'a': '3.92906'}",2024-08-17 11:30:00,"{'w': 0.010204967229888718, 'd': 0.0401011556044078, 'l': 0.9496776089317593}",w,87
26621,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '2.71877', 'a': '0.457239'}",2024-08-25 15:30:00,"{'w': 0.8466335891957896, 'd': 0.11219553665411137, 'l': 0.04117067544797813}",w,87
26631,True,a,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '3'}","{'h': '1.50087', 'a': '2.10397'}",2024-09-01 15:00:00,"{'w': 0.2744948354709688, 'd': 0.20997051794042043, 'l': 0.5155346389890736}",w,87
26635,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': '0', 'a': '1'}","{'h': '1.17044', 'a': '0.589532'}",2024-09-14 14:00:00,"{'w': 0.500953205175311, 'd': 0.3128846059799959, 'l': 0.18616218884198116}",l,87
26645,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'h': '3', 'a': '0'}","{'h': '2.43731', 'a': '1.46979'}",2024-09-21 14:00:00,"{'w': 0.5885707452176593, 'd': 0.18890585218687117, 'l': 0.22252335245639224}",w,87
26658,True,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '2'}","{'h': '0.748925', 'a': '2.11724'}",2024-09-28 16:30:00,"{'w': 0.11991081292773989, 'd': 0.18991288012886237, 'l': 0.69017629878477}",w,87
26662,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '1'}","{'h': '0.609481', 'a': '2.07332'}",2024-10-05 11:30:00,"{'w': 0.09720949212535789, 'd': 0.1862135604256858, 'l': 0.7165769412432736}",w,87
26679,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '2', 'a': '1'}","{'h': '2.22517', 'a': '1.33904'}",2024-10-20 15:30:00,"{'w': 0.5750446514251364, 'd': 0.20074065066167757, 'l': 0.22421468233747927}",w,87
26691,True,a,"{'id': '83', 'title': 'Arsenal', 'short_title': 'ARS'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '2'}","{'h': '1.0883', 'a': '1.35346'}",2024-10-27 16:30:00,"{'w': 0.300938818642172, 'd': 0.270839650168996, 'l': 0.42822153116763945}",d,87
26696,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': '2', 'a': '1'}","{'h': '1.81037', 'a': '1.01568'}",2024-11-02 15:00:00,"{'w': 0.5600823783793235, 'd': 0.22976278072518516, 'l': 0.2101548398587307}",w,87
26707,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'h': '2', 'a': '0'}","{'h': '2.68196', 'a': '1.66337'}",2024-11-09 20:00:00,"{'w': 0.5942454849714616, 'd': 0.178034678195935, 'l': 0.22771966892121198}",w,87
26721,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '2', 'a': '3'}","{'h': '1.53985', 'a': '3.18835'}",2024-11-24 14:00:00,"{'w': 0.15450263213931947, 'd': 0.1455412714009547, 'l': 0.69995469245597}",w,87
26726,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': '2', 'a': '0'}","{'h': '3.70054', 'a': '0.745015'}",2024-12-01 16:00:00,"{'w': 0.8883666018300808, 'd': 0.07450693479727008, 'l': 0.03711828932356208}",w,87
26740,True,a,"{'id': '86', 'title': 'Newcastle United', 'short_title': 'NEW'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '3'}","{'h': '1.52057', 'a': '2.22766'}",2024-12-04 19:30:00,"{'w': 0.2605088679582484, 'd': 0.20256475290749626, 'l': 0.5369263632501836}",d,87
26752,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '2', 'a': '2'}","{'h': '2.09698', 'a': '1.2862'}",2024-12-14 15:00:00,"{'w': 0.5603612086756944, 'd': 0.20918022538286185, 'l': 0.2304585587343252}",d,87
26768,True,a,"{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '3', 'a': '6'}","{'h': '1.20245', 'a': '5.20214'}",2024-12-22 16:30:00,"{'w': 0.02856253052350595, 'd': 0.04513894540964208, 'l': 0.9259577231976406}",w,87
26776,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '1'}","{'h': '1.89935', 'a': '0.22097'}",2024-12-26 20:00:00,"{'w': 0.7880120329998295, 'd': 0.17589142340673158, 'l': 0.036096541634008925}",w,87
26791,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '5'}","{'h': '0.518279', 'a': '3.29868'}",2024-12-29 17:15:00,"{'w': 0.030264536464431693, 'd': 0.07907169853106558, 'l': 0.8906616531837466}",w,87
26797,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '2'}","{'h': '2.862', 'a': '1.67469'}",2025-01-05 16:30:00,"{'w': 0.623209135742776, 'd': 0.16825990305421326, 'l': 0.20853058497094626}",d,87
26807,True,a,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '1', 'a': '1'}","{'h': '0.5292', 'a': '2.72291'}",2025-01-14 20:00:00,"{'w': 0.049306132124209076, 'd': 0.11805474837123539, 'l': 0.8326389169935922}",d,87
26813,True,a,"{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '2'}","{'h': '1.20021', 'a': '4.16249'}",2025-01-18 15:00:00,"{'w': 0.057115750554787716, 'd': 0.07984072653176454, 'l': 0.8630123329852167}",w,87
26827,True,h,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'h': '4', 'a': '1'}","{'h': '2.16809', 'a': '0.804707'}",2025-01-25 15:00:00,"{'w': 0.6862472466959649, 'd': 0.18777944228342752, 'l': 0.1259732999108712}",w,87
26602,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'h': '1', 'a': '0'}","{'h': '2.04268', 'a': '0.418711'}",2024-08-16 19:00:00,"{'w': 0.7599266049776225, 'd': 0.17545404953666516, 'l': 0.06461934037866433}",w,89
26612,True,a,"{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '1'}","{'h': '2.14153', 'a': '1.28556'}",2024-08-24 11:30:00,"{'w': 0.5697487320273832, 'd': 0.20590361554906297, 'l': 0.2243476429485214}",l,89
26631,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'h': '0', 'a': '3'}","{'h': '1.50087', 'a': '2.10397'}",2024-09-01 15:00:00,"{'w': 0.2744948354709688, 'd': 0.20997051794042043, 'l': 0.5155346389890736}",l,89
26632,True,a,"{'id': '74', 'title': 'Southampton', 'short_title': 'SOU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '3'}","{'h': '1.35593', 'a': '3.02693'}",2024-09-14 11:30:00,"{'w': 0.14162502261309526, 'd': 0.14762338178612017, 'l': 0.7107508478945793}",w,89
26649,True,a,"{'id': '78', 'title': 'Crystal Palace', 'short_title': 'CRY'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '0'}","{'h': '1.66928', 'a': '2.35056'}",2024-09-21 16:30:00,"{'w': 0.2726504046344338, 'd': 0.19633711455824016, 'l': 0.5310124489427088}",d,89
26660,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': '0', 'a': '3'}","{'h': '0.600721', 'a': '5.4072'}",2024-09-29 15:30:00,"{'w': 0.0069755412052606765, 'd': 0.019818026463350874, 'l': 0.9727017370789462}",l,89
26670,True,a,"{'id': '71', 'title': 'Aston Villa', 'short_title': 'AVL'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '0', 'a': '0'}","{'h': '0.532809', 'a': '0.448537'}",2024-10-06 13:00:00,"{'w': 0.29359981596136375, 'd': 0.46987506260701, 'l': 0.23652512143162607}",d,89
26675,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '244', 'title': 'Brentford', 'short_title': 'BRE'}","{'h': '2', 'a': '1'}","{'h': '1.76555', 'a': '0.892843'}",2024-10-19 14:00:00,"{'w': 0.5799119257093698, 'd': 0.23244892165073514, 'l': 0.18763915189796193}",w,89
26690,True,a,"{'id': '81', 'title': 'West Ham', 'short_title': 'WHU'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '2', 'a': '1'}","{'h': '2.99312', 'a': '2.62598'}",2024-10-27 14:00:00,"{'w': 0.47483487592843904, 'd': 0.17065220575888712, 'l': 0.35451213785490937}",l,89
26697,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '80', 'title': 'Chelsea', 'short_title': 'CHE'}","{'h': '1', 'a': '1'}","{'h': '2.1605', 'a': '1.21071'}",2024-11-03 16:30:00,"{'w': 0.5902842038627668, 'd': 0.20312868724533362, 'l': 0.2065870982725484}",d,89
26708,True,h,"{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'id': '75', 'title': 'Leicester', 'short_title': 'LEI'}","{'h': '3', 'a': '0'}","{'h': '1.2369', 'a': '0.417295'}",2024-11-10 14:00:00,"{'w': 0.5716681951002146, 'd': 0.30345012956010653, 'l': 0.12488167533384348}",w,89
26718,True,a,"{'id': '285', 'title': 'Ipswich', 'short_title': 'IPS'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': '1', 'a': '1'}","{'h': '1.98714', 'a': '1.26912'}",2024-11-24 16:30:00,"{'w': 0.540749230293762, 'd': 0.21714135582343078, 'l': 0.2421094103180049}",d,89
