id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,season
6531,Alexander Sørloth,4,360,0,0.5928351003676653,0,0.39025698602199554,7,6,0,0,F M,Crystal Palace,0,0.5928351003676653,1.5127002391964197,0.765069380402565,2017
6531,Alexander Sørloth,12,156,0,0.4589547924697399,0,0.6892502084374428,4,3,0,0,S,Crystal Palace,0,0.4589547924697399,1.2195220068097115,0.1940675973892212,2018
