goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,ref_player_id
0,0,0,90,FW,Southampton,Crystal Palace,4,1,2016-05-15,455,2015,57795,0.03478720039129257,0,2,0,0,0.209524005651474,0.19257999956607819,521
0,0,0,13,Sub,Newcastle United,Crystal Palace,1,0,2016-04-30,428,2015,63241,0,0,0,0,0,0,0,521
0,1,0.054125700145959854,76,FW,Manchester United,Crystal Palace,2,0,2016-04-20,417,2015,67407,0,0,0,0,0.054125700145959854,0.054125700145959854,0,521
0,0,0,24,Sub,Arsenal,Crystal Palace,1,1,2016-04-17,413,2015,67547,0.015703700482845306,1,1,0,0,0.015703700482845306,0,521
0,2,0.19972699880599976,23,Sub,Crystal Palace,Everton,0,0,2016-04-13,404,2015,63255,0,0,0,0,0.19972699880599976,0.28089600801467896,0.08116869628429413,521
0,0,0,47,FW,Crystal Palace,Leicester,0,1,2016-03-19,375,2015,66205,0,0,0,0,0,0,0,521
0,2,0.5185660123825073,83,FW,Crystal Palace,Liverpool,1,2,2016-03-06,367,2015,65846,0,0,0,0,0.5185660123825073,0.5185660123825073,0,521
0,0,0,5,Sub,Sunderland,Crystal Palace,2,2,2016-03-01,352,2015,67241,0.07363300025463104,0,1,0,0,0.07363300025463104,0.07363300025463104,521
0,0,0,51,FW,West Bromwich Albion,Crystal Palace,3,2,2016-02-27,346,2015,66465,0,0,0,0,0,0,0,521
1,2,0.6701710224151611,90,FW,Crystal Palace,Watford,1,2,2016-02-13,335,2015,61110,0.007443729788064957,0,1,1,0.6701710224151611,0.6776149868965149,0.007443729788064957,521
0,3,0.22898900508880615,87,FW,Swansea,Crystal Palace,1,1,2016-02-06,325,2015,59501,0.01369979977607727,0,1,0,0.22898900508880615,0.13467100262641907,0,521
0,2,0.15228499472141266,30,Sub,Crystal Palace,Bournemouth,1,2,2016-02-03,316,2015,60616,0,0,0,0,0.15228499472141266,0.06951969861984253,0,521
0,0,0,5,Sub,Tottenham,Manchester City,0,1,2015-05-03,4407,2014,25220,0,0,0,0,0,0.07448019832372665,0.07448019832372665,521
0,0,0,10,Sub,Manchester United,Tottenham,3,0,2015-03-15,4501,2014,23281,0,0,0,0,0,0,0,521
0,1,0.03798680007457733,27,Sub,Tottenham,Sunderland,2,1,2015-01-17,4576,2014,22145,0,0,0,0,0.03798680007457733,0.03798680007457733,0,521
0,1,0.09022749960422516,20,Sub,Tottenham,Stoke,1,2,2014-11-09,4666,2014,20048,0,0,0,0,0.09022749960422516,0.09022749960422516,0,521
0,2,0.45529699325561523,59,FW,Aston Villa,Tottenham,1,2,2014-11-02,4657,2014,19618,0.13879600167274475,0,2,0,0.45529699325561523,0.8113210201263428,0.2172279953956604,521
1,1,0.5096160173416138,85,FW,Tottenham,Newcastle United,1,2,2014-10-26,4715,2014,19079,0.0681137964129448,0,2,1,0.5096160173416138,0.6241359710693359,0.04640590026974678,521
0,0,0,90,FW,Tottenham,Southampton,1,0,2014-10-05,4696,2014,20401,0.4134350121021271,0,1,0,0,0.46288201212882996,0.049447499215602875,521
0,2,0.11568199843168259,90,FW,Arsenal,Tottenham,1,1,2014-09-27,4746,2014,18432,0,0,0,0,0.11568199843168259,0.09053990244865417,0.026883799582719803,521
0,1,0.04556509852409363,90,FW,Tottenham,West Bromwich Albion,0,1,2014-09-21,4735,2014,18364,0,0,0,0,0.04556509852409363,0.04556509852409363,0,521
0,4,0.49664899706840515,81,FW,Sunderland,Tottenham,2,2,2014-09-13,4724,2014,18101,0.04344850033521652,0,2,0,0.49664899706840515,0.7048860192298889,0.5213620066642761,521
0,3,0.3297959864139557,90,FW,Tottenham,Liverpool,0,3,2014-08-31,4777,2014,17810,0,0,0,0,0.3297959864139557,0.3297959864139557,0,521
1,4,0.8232499957084656,80,FW,Tottenham,Queens Park Rangers,4,0,2014-08-24,4766,2014,17560,0.6418280005455017,1,4,1,0.8232499957084656,2.0380799770355225,0.7612760066986084,521
0,0,0,84,FW,West Ham,Tottenham,0,1,2014-08-16,4754,2014,17295,0.0445546992123127,0,1,0,0,0.0445546992123127,0,521
